date,코스모신소재주가
2023-05-29,2.68085
2023-05-30,22.63505
2023-05-31,22.83173
2023-06-01,19.75481
2023-06-02,19.61471
2023-06-03,2.64313
2023-06-04,2.12582
2023-06-05,18.38609
2023-06-06,3.1793
2023-06-07,22.59194
2023-06-08,28.3578
2023-06-09,48.215
2023-06-10,10.96861
2023-06-11,7.23696
2023-06-12,45.90057
2023-06-13,43.56729
2023-06-14,42.97453
2023-06-15,37.39458
2023-06-16,29.90435
2023-06-17,3.86366
2023-06-18,3.72625
2023-06-19,27.25313
2023-06-20,24.19237
2023-06-21,23.57806
2023-06-22,27.20463
2023-06-23,28.78351
2023-06-24,2.82904
2023-06-25,2.28209
2023-06-26,26.19964
2023-06-27,23.6077
2023-06-28,24.23817
2023-06-29,22.82635
2023-06-30,22.36831
2023-07-01,3.47837
2023-07-02,2.78593
2023-07-03,26.57685
2023-07-04,24.33517
2023-07-05,34.27455
2023-07-06,24.62077
2023-07-07,23.66428
2023-07-08,5.84938
2023-07-09,4.70429
2023-07-10,27.78122
2023-07-11,29.08796
2023-07-12,24.98181
2023-07-13,26.81934
2023-07-14,26.27509
2023-07-15,4.35403
2023-07-16,3.59692
2023-07-17,33.12946
2023-07-18,38.89801
2023-07-19,35.09093
2023-07-20,32.97858
2023-07-21,30.62104
2023-07-22,6.15654
2023-07-23,6.05146
2023-07-24,41.69742
2023-07-25,38.95729
2023-07-26,50.53482
2023-07-27,36.0555
2023-07-28,30.49979
2023-07-29,4.71507
2023-07-30,3.59153
2023-07-31,27.08877
2023-08-01,26.42866
2023-08-02,21.77286
2023-08-03,21.43877
2023-08-04,18.67708
2023-08-05,2.89101
2023-08-06,2.55152
2023-08-07,19.37491
2023-08-08,20.52539
2023-08-09,19.26444
2023-08-10,16.73177
2023-08-11,18.2864
2023-08-12,3.03381
2023-08-13,2.25784
2023-08-14,15.27953
2023-08-15,3.29246
2023-08-16,15.89114
2023-08-17,17.58049
2023-08-18,14.95352
2023-08-19,3.54034
2023-08-20,2.83173
2023-08-21,22.21204
2023-08-22,18.11127
2023-08-23,19.32102
2023-08-24,16.56203
2023-08-25,13.79226
2023-08-26,2.12582
2023-08-27,1.58157
2023-08-28,14.02936
2023-08-29,13.02168
2023-08-30,14.60595
2023-08-31,14.94005
2023-09-01,13.05402
2023-09-02,1.83483
2023-09-03,1.60851
2023-09-04,14.73528
2023-09-05,21.44416
2023-09-06,15.38461
2023-09-07,12.66334
2023-09-08,13.06749
2023-09-09,1.81058
2023-09-10,1.49265
2023-09-11,13.64677
2023-09-12,12.78728
2023-09-13,17.73406
2023-09-14,14.26108
2023-09-15,19.6659
2023-09-16,3.26822
2023-09-17,2.28479
2023-09-18,27.92132
2023-09-19,20.74902
2023-09-20,13.67641
2023-09-21,11.18415
2023-09-22,9.66725
2023-09-23,1.16125
2023-09-24,1.56809
2023-09-25,10.25461
2023-09-26,9.90165
2023-09-27,9.02061
2023-09-28,1.48726
2023-09-29,0.8999
2023-09-30,0.87296
2023-10-01,0.89451
2023-10-02,1.29327
2023-10-03,0.9969
2023-10-04,10.00134
2023-10-05,17.35955
2023-10-06,12.20261
2023-10-07,1.55732
2023-10-08,1.19897
2023-10-09,1.32291
2023-10-10,11.89546
2023-10-11,13.34231
2023-10-12,13.58749
2023-10-13,11.21648
2023-10-14,1.40643
2023-10-15,1.137
2023-10-16,11.99515
2023-10-17,11.13835
2023-10-18,12.76033
2023-10-19,11.40239
2023-10-20,10.6399
2023-10-21,2.23629
2023-10-22,1.74592
2023-10-23,10.39471
2023-10-24,12.04634
2023-10-25,10.48632
2023-10-26,10.34891
2023-10-27,10.93897
2023-10-28,1.49535
2023-10-29,1.28788
2023-10-30,10.04984
2023-10-31,9.84507
2023-11-01,10.61026
2023-11-02,12.24572
2023-11-03,15.1044
2023-11-04,2.61888
2023-11-05,1.95877
2023-11-06,21.46302
2023-11-07,14.94274
2023-11-08,11.04674
2023-11-09,10.29233
2023-11-10,8.74309
2023-11-11,1.21783
2023-11-12,1.06425
2023-11-13,8.4548
2023-11-14,9.94746
2023-11-15,11.09255
2023-11-16,9.31968
2023-11-17,8.55449
2023-11-18,1.43607
2023-11-19,1.09659
2023-11-20,9.24424
2023-11-21,9.13377
2023-11-22,8.33625
2023-11-23,8.05604
2023-11-24,7.88629
2023-11-25,1.13161
2023-11-26,0.98342
2023-11-27,7.95365
2023-11-28,8.65957
2023-11-29,10.0202
2023-11-30,10.38663
2023-12-01,8.47635
2023-12-02,1.4684
2023-12-03,1.19358
2023-12-04,10.23844
2023-12-05,8.27428
2023-12-06,7.61956
2023-12-07,7.24235
2023-12-08,7.23696
2023-12-09,1.15856
2023-12-10,0.9026
2023-12-11,7.29624
2023-12-12,7.49023
2023-12-13,7.64111
2023-12-14,8.77273
2023-12-15,9.31429
2023-12-16,1.38219
2023-12-17,1.20167
2023-12-18,9.32507
2023-12-19,8.70268
2023-12-20,9.17149
2023-12-21,8.06681
2023-12-22,6.70618
2023-12-23,1.02384
2023-12-24,1.22861
2023-12-25,1.29327
2023-12-26,8.0264
2023-12-27,9.71844
2023-12-28,8.09915
2023-12-29,2.86676
2023-12-30,0.97265
2023-12-31,0.76518
2024-01-01,0.98612
2024-01-02,7.44442
2024-01-03,7.14266
2024-01-04,7.76236
2024-01-05,8.14764
2024-01-06,1.44416
2024-01-07,1.16664
2024-01-08,10.52943
2024-01-09,9.47595
2024-01-10,7.06183
2024-01-11,7.35282
2024-01-12,6.61727
2024-01-13,1.03192
2024-01-14,0.96187
2024-01-15,6.9325
2024-01-16,7.46328
2024-01-17,6.8867
2024-01-18,6.88131
2024-01-19,7.81355
2024-01-20,1.15856
2024-01-21,0.98881
2024-01-22,8.42516
2024-01-23,6.93789
2024-01-24,6.17001
2024-01-25,7.54142
2024-01-26,8.14226
2024-01-27,1.41721
2024-01-28,1.14239
2024-01-29,8.03718
2024-01-30,7.31779
2024-01-31,8.86434
2024-02-01,8.73231
2024-02-02,10.73959
2024-02-03,2.38178
2024-02-04,1.76209
2024-02-05,13.17257
2024-02-06,11.38084
2024-02-07,10.67762
2024-02-08,12.825
2024-02-09,1.61929
2024-02-10,1.47379
2024-02-11,1.44954
2024-02-12,1.5654
2024-02-13,10.4486
2024-02-14,14.93735
2024-02-15,13.16718
2024-02-16,20.22632
2024-02-17,2.82365
2024-02-18,2.45453
2024-02-19,12.63101
2024-02-20,19.83834
2024-02-21,21.86716
2024-02-22,15.92617
2024-02-23,13.37195
2024-02-24,2.53536
2024-02-25,2.54883
2024-02-26,15.06399
2024-02-27,13.19682
2024-02-28,13.21568
2024-02-29,14.03745
2024-03-01,2.50841
2024-03-02,2.04499
2024-03-03,1.64354
2024-03-04,11.69607
2024-03-05,12.19453
2024-03-06,11.81193
2024-03-07,12.56904
2024-03-08,11.83887
2024-03-09,2.07193
2024-03-10,2.20396
2024-03-11,11.13835
2024-03-12,13.40428
2024-03-13,12.79267
2024-03-14,12.09484
2024-03-15,12.4451
2024-03-16,1.98841
2024-03-17,1.87525
2024-03-18,12.17297
2024-03-19,10.3058
2024-03-20,10.36777
