date,INSURANCE
2023-05-29,18.49829
2023-05-30,27.23549
2023-05-31,24.09556
2023-06-01,22.66211
2023-06-02,22.04778
2023-06-03,16.51877
2023-06-04,13.85665
2023-06-05,22.93515
2023-06-06,18.36177
2023-06-07,24.3686
2023-06-08,28.12286
2023-06-09,23.20819
2023-06-10,14.19795
2023-06-11,17.81569
2023-06-12,25.73378
2023-06-13,26.41638
2023-06-14,27.57679
2023-06-15,23.27645
2023-06-16,20.0
2023-06-17,15.15358
2023-06-18,13.99317
2023-06-19,27.37201
2023-06-20,25.25597
2023-06-21,22.73037
2023-06-22,23.27645
2023-06-23,21.5017
2023-06-24,14.6075
2023-06-25,13.72013
2023-06-26,25.80204
2023-06-27,26.27986
2023-06-28,24.91467
2023-06-29,23.95904
2023-06-30,21.02389
2023-07-01,15.08532
2023-07-02,14.26621
2023-07-03,26.62116
2023-07-04,27.16723
2023-07-05,31.46757
2023-07-06,29.01023
2023-07-07,24.91467
2023-07-08,16.31399
2023-07-09,17.95221
2023-07-10,31.26279
2023-07-11,30.71672
2023-07-12,100.0
2023-07-13,28.7372
2023-07-14,28.32764
2023-07-15,16.65529
2023-07-16,16.31399
2023-07-17,31.94539
2023-07-18,30.51194
2023-07-19,31.94539
2023-07-20,32.96928
2023-07-21,29.69283
2023-07-22,17.61092
2023-07-23,16.38225
2023-07-24,34.19795
2023-07-25,36.38225
2023-07-26,33.03754
2023-07-27,33.17406
2023-07-28,27.16723
2023-07-29,16.92832
2023-07-30,15.49488
2023-07-31,26.07508
2023-08-01,31.19453
2023-08-02,33.78839
2023-08-03,31.19453
2023-08-04,25.18771
2023-08-05,17.4744
2023-08-06,17.61092
2023-08-07,33.65187
2023-08-08,33.85665
2023-08-09,31.26279
2023-08-10,29.89761
2023-08-11,28.94197
2023-08-12,15.90443
2023-08-13,14.33447
2023-08-14,27.23549
2023-08-15,22.73037
2023-08-16,31.80887
2023-08-17,30.03412
2023-08-18,28.87372
2023-08-19,14.88054
2023-08-20,20.06825
2023-08-21,30.85324
2023-08-22,29.55631
2023-08-23,27.71331
2023-08-24,28.53242
2023-08-25,27.78156
2023-08-26,19.79522
2023-08-27,18.22525
2023-08-28,26.00682
2023-08-29,27.16723
2023-08-30,29.14675
2023-08-31,26.5529
2023-09-01,21.91126
2023-09-02,15.35836
2023-09-03,18.43003
2023-09-04,28.53242
2023-09-05,31.53583
2023-09-06,26.89419
2023-09-07,29.14675
2023-09-08,24.23208
2023-09-09,26.2116
2023-09-10,21.70648
2023-09-11,26.75767
2023-09-12,29.41979
2023-09-13,36.17747
2023-09-14,26.89419
2023-09-15,25.52901
2023-09-16,16.38225
2023-09-17,15.69965
2023-09-18,30.03412
2023-09-19,29.14675
2023-09-20,28.53242
2023-09-21,25.73378
2023-09-22,22.79863
2023-09-23,15.76791
2023-09-24,15.83617
2023-09-25,26.41638
2023-09-26,25.46075
2023-09-27,20.27303
2023-09-28,10.71672
2023-09-29,10.98976
2023-09-30,9.62457
2023-10-01,12.4232
2023-10-02,15.2901
2023-10-03,14.9488
2023-10-04,29.89761
2023-10-05,25.11945
2023-10-06,21.43344
2023-10-07,15.56313
2023-10-08,13.31058
2023-10-09,19.6587
2023-10-10,29.14675
2023-10-11,29.96587
2023-10-12,26.34812
2023-10-13,22.04778
2023-10-14,17.4744
2023-10-15,16.72354
2023-10-16,28.19112
2023-10-17,29.48805
2023-10-18,27.57679
2023-10-19,29.01023
2023-10-20,22.93515
2023-10-21,13.99317
2023-10-22,16.31399
2023-10-23,27.64505
2023-10-24,27.23549
2023-10-25,27.30375
2023-10-26,28.60068
2023-10-27,25.05119
2023-10-28,13.58361
2023-10-29,13.51535
2023-10-30,27.37201
2023-10-31,27.57679
2023-11-01,26.62116
2023-11-02,28.46416
2023-11-03,22.04778
2023-11-04,15.08532
2023-11-05,16.17747
2023-11-06,27.57679
2023-11-07,29.48805
2023-11-08,29.62457
2023-11-09,28.94197
2023-11-10,23.20819
2023-11-11,12.21843
2023-11-12,13.99317
2023-11-13,30.37542
2023-11-14,27.23549
2023-11-15,26.89419
2023-11-16,92.21843
2023-11-17,66.27986
2023-11-18,26.07508
2023-11-19,21.63822
2023-11-20,34.47098
2023-11-21,33.37883
2023-11-22,29.82935
2023-11-23,29.89761
2023-11-24,23.07167
2023-11-25,16.72354
2023-11-26,17.20136
2023-11-27,26.2116
2023-11-28,25.59726
2023-11-29,23.54948
2023-11-30,27.23549
2023-12-01,21.1604
2023-12-02,13.85665
2023-12-03,16.99658
2023-12-04,30.03412
2023-12-05,29.28327
2023-12-06,25.18771
2023-12-07,26.96245
2023-12-08,21.97952
2023-12-09,18.56655
2023-12-10,20.95563
2023-12-11,27.91808
2023-12-12,27.91808
2023-12-13,23.89078
2023-12-14,24.64163
2023-12-15,21.1604
2023-12-16,14.67576
2023-12-17,15.69965
2023-12-18,25.80204
2023-12-19,27.09897
2023-12-20,26.34812
2023-12-21,25.66552
2023-12-22,20.13651
2023-12-23,12.7645
2023-12-24,12.28668
2023-12-25,12.90102
2023-12-26,23.82252
2023-12-27,27.09897
2023-12-28,24.0273
2023-12-29,19.18088
2023-12-30,12.69624
2023-12-31,11.53583
2024-01-01,12.69624
2024-01-02,33.99317
2024-01-03,29.69283
2024-01-04,37.54266
2024-01-05,32.28668
2024-01-06,23.13993
2024-01-07,25.11945
2024-01-08,33.03754
2024-01-09,39.52218
2024-01-10,43.27645
2024-01-11,42.52559
2024-01-12,36.31399
2024-01-13,19.18088
2024-01-14,21.70648
2024-01-15,38.9761
2024-01-16,41.843
2024-01-17,41.29692
2024-01-18,44.3686
2024-01-19,35.76791
2024-01-20,19.79522
2024-01-21,21.36518
2024-01-22,38.77133
2024-01-23,42.1843
2024-01-24,42.1843
2024-01-25,45.52901
2024-01-26,34.81228
2024-01-27,23.686
2024-01-28,22.93515
2024-01-29,36.72354
2024-01-30,37.06484
2024-01-31,35.69965
2024-02-01,35.76791
2024-02-02,32.96928
2024-02-03,19.52218
2024-02-04,20.13651
2024-02-05,34.53924
2024-02-06,37.33788
2024-02-07,32.08191
2024-02-08,27.03071
2024-02-09,14.19795
2024-02-10,10.17064
2024-02-11,13.17406
2024-02-12,20.20477
2024-02-13,35.97269
2024-02-14,36.04095
2024-02-15,37.61092
2024-02-16,31.33105
2024-02-17,18.70307
2024-02-18,18.83959
2024-02-19,36.92832
2024-02-20,36.10921
2024-02-21,37.33788
2024-02-22,32.49146
2024-02-23,27.09897
2024-02-24,17.33788
2024-02-25,18.70307
2024-02-26,30.5802
2024-02-27,29.69283
2024-02-28,30.2389
2024-02-29,27.50853
2024-03-01,15.83617
2024-03-02,14.9488
2024-03-03,17.20136
2024-03-04,28.32764
2024-03-05,32.21843
2024-03-06,30.44368
2024-03-07,32.69624
2024-03-08,26.41638
2024-03-09,18.77133
2024-03-10,20.47781
2024-03-11,33.31058
2024-03-12,37.88395
2024-03-13,35.01706
2024-03-14,33.24232
2024-03-15,25.59726
2024-03-16,19.24914
2024-03-17,19.38566
2024-03-18,30.5802
2024-03-19,32.69624
2024-03-20,31.19453
