date,예금이자
2023-05-30,18.57044
2023-05-31,19.80756
2023-06-01,20.35738
2023-06-02,17.36082
2023-06-03,10.84536
2023-06-04,10.32302
2023-06-05,18.25429
2023-06-06,12.3024
2023-06-07,20.35738
2023-06-08,19.05154
2023-06-09,18.17182
2023-06-10,10.66666
2023-06-11,10.81786
2023-06-12,19.86254
2023-06-13,18.54295
2023-06-14,18.48797
2023-06-15,19.68384
2023-06-16,17.96563
2023-06-17,12.28865
2023-06-18,11.65635
2023-06-19,19.61512
2023-06-20,19.54639
2023-06-21,19.38144
2023-06-22,16.09621
2023-06-23,18.59793
2023-06-24,11.83505
2023-06-25,15.12027
2023-06-26,23.71134
2023-06-27,21.5945
2023-06-28,19.95876
2023-06-29,18.29553
2023-06-30,20.23367
2023-07-01,13.15463
2023-07-02,13.85567
2023-07-03,22.11683
2023-07-04,22.08934
2023-07-05,27.36769
2023-07-06,25.75945
2023-07-07,19.84879
2023-07-08,11.84879
2023-07-09,12.17869
2023-07-10,24.26116
2023-07-11,21.05841
2023-07-12,21.14089
2023-07-13,18.96907
2023-07-14,17.51202
2023-07-15,11.32646
2023-07-16,11.0103
2023-07-17,20.31615
2023-07-18,18.98281
2023-07-19,18.8591
2023-07-20,18.48797
2023-07-21,17.67697
2023-07-22,10.81786
2023-07-23,12.42611
2023-07-24,19.80756
2023-07-25,21.42955
2023-07-26,20.19243
2023-07-27,19.50515
2023-07-28,17.73195
2023-07-29,13.00343
2023-07-30,11.65635
2023-07-31,23.39518
2023-08-01,21.80068
2023-08-02,22.46048
2023-08-03,18.61168
2023-08-04,16.74226
2023-08-05,10.59793
2023-08-06,12.09621
2023-08-07,20.96219
2023-08-08,20.04123
2023-08-09,19.9725
2023-08-10,18.21305
2023-08-11,17.73195
2023-08-12,11.8213
2023-08-13,12.34364
2023-08-14,20.38487
2023-08-15,15.0103
2023-08-16,22.08934
2023-08-17,21.49828
2023-08-18,19.73883
2023-08-19,12.50859
2023-08-20,11.25773
2023-08-21,22.39175
2023-08-22,19.46391
2023-08-23,19.35395
2023-08-24,19.50515
2023-08-25,19.84879
2023-08-26,13.04467
2023-08-27,13.20962
2023-08-28,22.32302
2023-08-29,23.07903
2023-08-30,22.18556
2023-08-31,21.91065
2023-09-01,21.84192
2023-09-02,12.08247
2023-09-03,13.07216
2023-09-04,21.5945
2023-09-05,21.73195
2023-09-06,21.37457
2023-09-07,19.72508
2023-09-08,19.83505
2023-09-09,12.6323
2023-09-10,12.94845
2023-09-11,21.69072
2023-09-12,18.35051
2023-09-13,18.02061
2023-09-14,20.89347
2023-09-15,18.13058
2023-09-16,13.03092
2023-09-17,13.04467
2023-09-18,22.15807
2023-09-19,21.18213
2023-09-20,19.27147
2023-09-21,21.5945
2023-09-22,19.20274
2023-09-23,14.43298
2023-09-24,18.5567
2023-09-25,27.31271
2023-09-26,26.39175
2023-09-27,21.85567
2023-09-28,12.6323
2023-09-29,12.64604
2023-09-30,13.37457
2023-10-01,15.06529
2023-10-02,16.42611
2023-10-03,18.43298
2023-10-04,36.13745
2023-10-05,30.18556
2023-10-06,26.48797
2023-10-07,16.1512
2023-10-08,13.27835
2023-10-09,18.96907
2023-10-10,33.60824
2023-10-11,30.48797
2023-10-12,29.29209
2023-10-13,25.2646
2023-10-14,16.38487
2023-10-15,16.41237
2023-10-16,31.45017
2023-10-17,31.50515
2023-10-18,34.30927
2023-10-19,33.78694
2023-10-20,35.189
2023-10-21,18.50171
2023-10-22,17.25085
2023-10-23,36.23367
2023-10-24,35.38144
2023-10-25,37.20962
2023-10-26,33.23711
2023-10-27,30.87285
2023-10-28,18.46048
2023-10-29,23.86254
2023-10-30,44.64604
2023-10-31,37.64948
2023-11-01,39.43642
2023-11-02,35.79381
2023-11-03,32.26116
2023-11-04,19.27147
2023-11-05,19.07903
2023-11-06,33.70446
2023-11-07,31.31271
2023-11-08,32.28865
2023-11-09,28.67353
2023-11-10,30.03436
2023-11-11,16.41237
2023-11-12,16.37113
2023-11-13,32.31615
2023-11-14,30.69415
2023-11-15,33.40206
2023-11-16,29.40206
2023-11-17,26.11683
2023-11-18,15.95876
2023-11-19,16.1512
2023-11-20,34.5567
2023-11-21,30.39175
2023-11-22,29.25085
2023-11-23,27.4914
2023-11-24,30.08934
2023-11-25,17.8969
2023-11-26,16.61855
2023-11-27,32.20618
2023-11-28,30.36426
2023-11-29,30.88659
2023-11-30,31.23024
2023-12-01,29.27835
2023-12-02,16.94845
2023-12-03,16.35738
2023-12-04,30.26804
2023-12-05,31.29896
2023-12-06,28.43986
2023-12-07,29.31958
2023-12-08,26.51546
2023-12-09,15.75257
2023-12-10,16.60481
2023-12-11,29.08591
2023-12-12,28.24742
2023-12-13,27.60137
2023-12-14,26.24054
2023-12-15,25.00343
2023-12-16,15.02405
2023-12-17,15.35395
2023-12-18,26.95532
2023-12-19,24.6323
2023-12-20,26.26804
2023-12-21,25.15463
2023-12-22,24.24742
2023-12-23,16.67353
2023-12-24,15.5189
2023-12-25,16.35738
2023-12-26,30.40549
2023-12-27,28.64604
2023-12-28,28.17869
2023-12-29,26.79037
2023-12-30,15.5189
2023-12-31,15.94501
2024-01-01,20.21993
2024-01-02,34.68041
2024-01-03,30.18556
2024-01-04,29.37457
2024-01-05,27.54639
2024-01-06,17.37457
2024-01-07,17.70446
2024-01-08,27.80756
2024-01-09,27.56013
2024-01-10,29.22336
2024-01-11,28.35738
2024-01-12,25.42955
2024-01-13,15.62886
2024-01-14,16.1512
2024-01-15,28.27491
2024-01-16,25.92439
2024-01-17,24.7835
2024-01-18,25.27835
2024-01-19,27.14776
2024-01-20,17.37457
2024-01-21,17.00343
2024-01-22,29.15463
2024-01-23,26.44673
2024-01-24,26.36426
2024-01-25,35.0103
2024-01-26,28.65979
2024-01-27,19.45017
2024-01-28,19.17525
2024-01-29,32.89347
2024-01-30,30.83161
2024-01-31,31.29896
2024-02-01,32.49484
2024-02-02,28.17869
2024-02-03,15.58762
2024-02-04,18.13058
2024-02-05,26.95532
2024-02-06,26.19931
2024-02-07,24.87972
2024-02-08,24.60481
2024-02-09,13.77319
2024-02-10,15.86254
2024-02-11,15.05154
2024-02-12,18.30927
2024-02-13,34.46048
2024-02-14,30.44673
2024-02-15,27.89003
2024-02-16,25.64948
2024-02-17,15.80756
2024-02-18,16.7835
2024-02-19,28.75601
2024-02-20,30.36426
2024-02-21,38.50171
2024-02-22,37.96563
2024-02-23,42.77663
2024-02-24,23.24398
2024-02-25,23.5189
2024-02-26,44.23367
2024-02-27,33.86941
2024-02-28,36.70103
2024-02-29,32.52233
2024-03-01,19.36769
2024-03-02,16.81099
2024-03-03,18.2268
2024-03-04,34.06185
2024-03-05,28.98969
2024-03-06,26.73539
2024-03-07,24.9347
2024-03-08,24.68728
2024-03-09,14.99656
2024-03-10,15.23024
2024-03-11,26.2268
2024-03-12,23.35395
2024-03-13,23.47766
2024-03-14,21.30584
2024-03-15,22.24054
2024-03-16,14.48797
2024-03-17,14.91408
2024-03-18,23.53264
2024-03-19,23.87628
2024-03-20,24.81099
