date,공동주택
2023-05-31,27.21568
2023-06-01,25.72549
2023-06-02,22.58823
2023-06-03,13.72549
2023-06-04,11.92156
2023-06-05,22.90196
2023-06-06,15.68627
2023-06-07,27.13725
2023-06-08,24.23529
2023-06-09,20.31372
2023-06-10,13.96078
2023-06-11,14.35294
2023-06-12,26.82352
2023-06-13,24.39215
2023-06-14,25.88235
2023-06-15,25.96078
2023-06-16,22.90196
2023-06-17,13.0196
2023-06-18,12.15686
2023-06-19,25.33333
2023-06-20,25.88235
2023-06-21,24.39215
2023-06-22,25.72549
2023-06-23,25.56862
2023-06-24,12.94117
2023-06-25,12.07843
2023-06-26,23.45098
2023-06-27,25.17647
2023-06-28,26.5098
2023-06-29,23.21568
2023-06-30,19.52941
2023-07-01,12.0
2023-07-02,13.09803
2023-07-03,25.41176
2023-07-04,23.21568
2023-07-05,25.0196
2023-07-06,26.58823
2023-07-07,23.68627
2023-07-08,11.37254
2023-07-09,10.90196
2023-07-10,26.5098
2023-07-11,22.35294
2023-07-12,24.78431
2023-07-13,26.19607
2023-07-14,24.31372
2023-07-15,11.29411
2023-07-16,11.84313
2023-07-17,25.80392
2023-07-18,25.2549
2023-07-19,24.0
2023-07-20,22.5098
2023-07-21,21.33333
2023-07-22,11.7647
2023-07-23,11.92156
2023-07-24,23.05882
2023-07-25,23.13725
2023-07-26,24.70588
2023-07-27,23.13725
2023-07-28,17.72549
2023-07-29,10.11764
2023-07-30,9.49019
2023-07-31,22.2745
2023-08-01,22.90196
2023-08-02,21.56862
2023-08-03,20.86274
2023-08-04,19.7647
2023-08-05,11.13725
2023-08-06,10.43137
2023-08-07,23.37254
2023-08-08,22.19607
2023-08-09,21.0196
2023-08-10,21.41176
2023-08-11,19.68627
2023-08-12,10.66666
2023-08-13,10.98039
2023-08-14,20.94117
2023-08-15,11.45098
2023-08-16,22.74509
2023-08-17,23.84313
2023-08-18,17.88235
2023-08-19,11.68627
2023-08-20,12.47058
2023-08-21,27.92156
2023-08-22,23.7647
2023-08-23,22.11764
2023-08-24,24.86274
2023-08-25,20.86274
2023-08-26,12.62745
2023-08-27,11.68627
2023-08-28,22.98039
2023-08-29,21.96078
2023-08-30,27.21568
2023-08-31,24.0
2023-09-01,20.39215
2023-09-02,11.52941
2023-09-03,11.52941
2023-09-04,23.29411
2023-09-05,27.37254
2023-09-06,25.80392
2023-09-07,26.19607
2023-09-08,22.66666
2023-09-09,11.37254
2023-09-10,13.80392
2023-09-11,26.90196
2023-09-12,26.58823
2023-09-13,25.17647
2023-09-14,28.39215
2023-09-15,20.62745
2023-09-16,11.60784
2023-09-17,12.31372
2023-09-18,24.15686
2023-09-19,24.78431
2023-09-20,22.66666
2023-09-21,23.92156
2023-09-22,20.15686
2023-09-23,11.92156
2023-09-24,14.74509
2023-09-25,22.5098
2023-09-26,23.05882
2023-09-27,17.80392
2023-09-28,10.03921
2023-09-29,7.84313
2023-09-30,9.0196
2023-10-01,9.0196
2023-10-02,9.17647
2023-10-03,13.2549
2023-10-04,25.2549
2023-10-05,24.47058
2023-10-06,20.07843
2023-10-07,11.84313
2023-10-08,12.62745
2023-10-09,16.39215
2023-10-10,26.66666
2023-10-11,25.88235
2023-10-12,23.45098
2023-10-13,22.82352
2023-10-14,12.0
2023-10-15,12.62745
2023-10-16,28.23529
2023-10-17,25.80392
2023-10-18,27.52941
2023-10-19,29.41176
2023-10-20,22.2745
2023-10-21,14.35294
2023-10-22,14.19607
2023-10-23,24.0
2023-10-24,25.49019
2023-10-25,23.60784
2023-10-26,24.54901
2023-10-27,23.05882
2023-10-28,10.90196
2023-10-29,10.43137
2023-10-30,29.09803
2023-10-31,26.2745
2023-11-01,25.56862
2023-11-02,25.17647
2023-11-03,20.54901
2023-11-04,10.58823
2023-11-05,12.47058
2023-11-06,23.21568
2023-11-07,24.62745
2023-11-08,22.5098
2023-11-09,21.2549
2023-11-10,20.39215
2023-11-11,10.58823
2023-11-12,11.13725
2023-11-13,22.90196
2023-11-14,25.64705
2023-11-15,26.19607
2023-11-16,23.29411
2023-11-17,19.7647
2023-11-18,14.03921
2023-11-19,14.74509
2023-11-20,25.33333
2023-11-21,25.80392
2023-11-22,26.11764
2023-11-23,24.23529
2023-11-24,21.09803
2023-11-25,14.35294
2023-11-26,13.41176
2023-11-27,22.35294
2023-11-28,24.78431
2023-11-29,22.2745
2023-11-30,23.68627
2023-12-01,21.0196
2023-12-02,11.37254
2023-12-03,12.15686
2023-12-04,27.21568
2023-12-05,23.92156
2023-12-06,21.80392
2023-12-07,21.96078
2023-12-08,20.0
2023-12-09,11.45098
2023-12-10,13.88235
2023-12-11,24.31372
2023-12-12,25.17647
2023-12-13,21.41176
2023-12-14,19.84313
2023-12-15,20.39215
2023-12-16,10.35294
2023-12-17,11.92156
2023-12-18,20.78431
2023-12-19,21.41176
2023-12-20,20.31372
2023-12-21,20.47058
2023-12-22,17.41176
2023-12-23,8.39215
2023-12-24,8.31372
2023-12-25,8.94117
2023-12-26,25.09803
2023-12-27,25.64705
2023-12-28,23.45098
2023-12-29,17.09803
2023-12-30,12.54901
2023-12-31,9.17647
2024-01-01,11.84313
2024-01-02,25.09803
2024-01-03,34.03921
2024-01-04,30.98039
2024-01-05,23.52941
2024-01-06,13.09803
2024-01-07,13.88235
2024-01-08,24.54901
2024-01-09,27.52941
2024-01-10,31.37254
2024-01-11,30.43137
2024-01-12,25.17647
2024-01-13,12.39215
2024-01-14,11.37254
2024-01-15,26.82352
2024-01-16,29.56862
2024-01-17,30.03921
2024-01-18,29.49019
2024-01-19,28.07843
2024-01-20,14.74509
2024-01-21,18.74509
2024-01-22,38.03921
2024-01-23,33.80392
2024-01-24,32.31372
2024-01-25,30.5098
2024-01-26,25.33333
2024-01-27,14.43137
2024-01-28,14.03921
2024-01-29,27.60784
2024-01-30,30.2745
2024-01-31,26.90196
2024-02-01,26.82352
2024-02-02,22.58823
2024-02-03,13.33333
2024-02-04,14.90196
2024-02-05,26.90196
2024-02-06,26.2745
2024-02-07,23.45098
2024-02-08,19.29411
2024-02-09,12.62745
2024-02-10,12.70588
2024-02-11,11.68627
2024-02-12,14.66666
2024-02-13,33.96078
2024-02-14,29.0196
2024-02-15,27.92156
2024-02-16,24.70588
2024-02-17,13.09803
2024-02-18,14.2745
2024-02-19,25.96078
2024-02-20,28.54901
2024-02-21,25.56862
2024-02-22,24.31372
2024-02-23,22.98039
2024-02-24,13.96078
2024-02-25,12.47058
2024-02-26,30.66666
2024-02-27,28.39215
2024-02-28,25.41176
2024-02-29,26.43137
2024-03-01,13.56862
2024-03-02,11.7647
2024-03-03,13.72549
2024-03-04,30.82352
2024-03-05,28.23529
2024-03-06,24.78431
2024-03-07,27.13725
2024-03-08,26.11764
2024-03-09,14.5098
2024-03-10,13.96078
2024-03-11,26.82352
2024-03-12,23.7647
2024-03-13,24.07843
2024-03-14,24.78431
2024-03-15,19.52941
2024-03-16,14.35294
2024-03-17,16.62745
2024-03-18,31.05882
2024-03-19,41.09803
2024-03-20,27.60784
