date,집에서하는부업
2023-05-30,35.72395
2023-05-31,34.77672
2023-06-01,30.8525
2023-06-02,24.76319
2023-06-03,18.8092
2023-06-04,20.83897
2023-06-05,29.09336
2023-06-06,27.46955
2023-06-07,32.20568
2023-06-08,29.63464
2023-06-09,23.95128
2023-06-10,19.89174
2023-06-11,19.21515
2023-06-12,33.55886
2023-06-13,30.58186
2023-06-14,32.74695
2023-06-15,30.98782
2023-06-16,28.55209
2023-06-17,15.96752
2023-06-18,25.43978
2023-06-19,34.77672
2023-06-20,35.04736
2023-06-21,32.341
2023-06-22,27.74018
2023-06-23,22.05683
2023-06-24,18.67388
2023-06-25,20.29769
2023-06-26,29.63464
2023-06-27,31.12313
2023-06-28,30.17591
2023-06-29,30.44654
2023-06-30,25.43978
2023-07-01,17.99729
2023-07-02,20.56833
2023-07-03,28.14614
2023-07-04,37.75372
2023-07-05,27.33423
2023-07-06,28.55209
2023-07-07,21.92151
2023-07-08,17.18538
2023-07-09,17.99729
2023-07-10,29.364
2023-07-11,28.82273
2023-07-12,25.30446
2023-07-13,25.71041
2023-07-14,27.19891
2023-07-15,14.3437
2023-07-16,18.13261
2023-07-17,32.88227
2023-07-18,28.14614
2023-07-19,25.84573
2023-07-20,25.43978
2023-07-21,20.97428
2023-07-22,17.45602
2023-07-23,23.13937
2023-07-24,26.25169
2023-07-25,31.25845
2023-07-26,28.01082
2023-07-27,23.68064
2023-07-28,22.05683
2023-07-29,21.1096
2023-07-30,19.89174
2023-07-31,22.19215
2023-08-01,27.74018
2023-08-02,25.16914
2023-08-03,20.83897
2023-08-04,23.00405
2023-08-05,18.13261
2023-08-06,20.16238
2023-08-07,26.79296
2023-08-08,29.90527
2023-08-09,22.86874
2023-08-10,27.19891
2023-08-11,22.32746
2023-08-12,18.13261
2023-08-13,18.94451
2023-08-14,26.65764
2023-08-15,28.14614
2023-08-16,35.04736
2023-08-17,33.01759
2023-08-18,26.387
2023-08-19,19.07983
2023-08-20,22.86874
2023-08-21,31.12313
2023-08-22,28.55209
2023-08-23,29.90527
2023-08-24,29.90527
2023-08-25,28.01082
2023-08-26,19.6211
2023-08-27,21.38024
2023-08-28,34.6414
2023-08-29,34.23545
2023-08-30,35.18267
2023-08-31,32.341
2023-09-01,25.30446
2023-09-02,18.13261
2023-09-03,22.05683
2023-09-04,33.82949
2023-09-05,34.37077
2023-09-06,32.74695
2023-09-07,26.25169
2023-09-08,23.41001
2023-09-09,15.69688
2023-09-10,25.16914
2023-09-11,30.04059
2023-09-12,34.23545
2023-09-13,29.49932
2023-09-14,28.68741
2023-09-15,22.19215
2023-09-16,15.56156
2023-09-17,20.83897
2023-09-18,30.8525
2023-09-19,29.63464
2023-09-20,25.16914
2023-09-21,24.49255
2023-09-22,26.25169
2023-09-23,16.91474
2023-09-24,17.72665
2023-09-25,23.68064
2023-09-26,24.89851
2023-09-27,15.69688
2023-09-28,11.23139
2023-09-29,11.09607
2023-09-30,10.41948
2023-10-01,16.64411
2023-10-02,21.92151
2023-10-03,24.89851
2023-10-04,29.364
2023-10-05,24.35723
2023-10-06,25.84573
2023-10-07,17.3207
2023-10-08,17.86197
2023-10-09,24.76319
2023-10-10,39.9188
2023-10-11,34.23545
2023-10-12,27.19891
2023-10-13,24.62787
2023-10-14,20.29769
2023-10-15,21.65087
2023-10-16,33.55886
2023-10-17,27.06359
2023-10-18,28.14614
2023-10-19,25.43978
2023-10-20,24.89851
2023-10-21,19.07983
2023-10-22,22.19215
2023-10-23,38.29499
2023-10-24,35.85926
2023-10-25,35.45331
2023-10-26,33.28822
2023-10-27,27.60487
2023-10-28,20.56833
2023-10-29,23.27469
2023-10-30,31.66441
2023-10-31,30.17591
2023-11-01,27.60487
2023-11-02,29.364
2023-11-03,25.03382
2023-11-04,15.29093
2023-11-05,22.73342
2023-11-06,34.37077
2023-11-07,33.01759
2023-11-08,30.71718
2023-11-09,24.76319
2023-11-10,23.41001
2023-11-11,15.15561
2023-11-12,20.83897
2023-11-13,25.03382
2023-11-14,32.341
2023-11-15,38.29499
2023-11-16,29.63464
2023-11-17,23.00405
2023-11-18,17.59133
2023-11-19,23.95128
2023-11-20,31.25845
2023-11-21,31.39377
2023-11-22,32.74695
2023-11-23,36.53585
2023-11-24,27.33423
2023-11-25,29.09336
2023-11-26,32.341
2023-11-27,38.56562
2023-11-28,38.15967
2023-11-29,32.88227
2023-11-30,33.69418
2023-12-01,27.60487
2023-12-02,21.78619
2023-12-03,27.74018
2023-12-04,36.67117
2023-12-05,35.18267
2023-12-06,31.79972
2023-12-07,32.47631
2023-12-08,32.47631
2023-12-09,23.27469
2023-12-10,24.76319
2023-12-11,35.85926
2023-12-12,40.32476
2023-12-13,33.42354
2023-12-14,33.82949
2023-12-15,29.76995
2023-12-16,31.25845
2023-12-17,28.95805
2023-12-18,33.42354
2023-12-19,38.02435
2023-12-20,30.17591
2023-12-21,33.28822
2023-12-22,28.28146
2023-12-23,23.27469
2023-12-24,24.49255
2023-12-25,22.73342
2023-12-26,37.07713
2023-12-27,38.02435
2023-12-28,28.95805
2023-12-29,25.71041
2023-12-30,19.6211
2023-12-31,23.00405
2024-01-01,26.387
2024-01-02,39.78349
2024-01-03,40.86603
2024-01-04,40.86603
2024-01-05,33.82949
2024-01-06,29.76995
2024-01-07,29.90527
2024-01-08,42.08389
2024-01-09,45.46684
2024-01-10,40.18944
2024-01-11,41.13667
2024-01-12,38.43031
2024-01-13,24.76319
2024-01-14,30.44654
2024-01-15,41.94857
2024-01-16,40.32476
2024-01-17,38.43031
2024-01-18,37.48308
2024-01-19,32.74695
2024-01-20,25.5751
2024-01-21,35.99458
2024-01-22,38.83626
2024-01-23,33.55886
2024-01-24,39.24221
2024-01-25,38.70094
2024-01-26,30.98782
2024-01-27,29.49932
2024-01-28,32.07036
2024-01-29,38.56562
2024-01-30,38.83626
2024-01-31,31.39377
2024-02-01,34.77672
2024-02-02,29.09336
2024-02-03,17.86197
2024-02-04,26.79296
2024-02-05,30.04059
2024-02-06,28.41677
2024-02-07,20.43301
2024-02-08,18.94451
2024-02-09,15.15561
2024-02-10,11.90798
2024-02-11,16.37347
2024-02-12,26.52232
2024-02-13,37.07713
2024-02-14,32.74695
2024-02-15,35.85926
2024-02-16,30.71718
2024-02-17,20.43301
2024-02-18,28.68741
2024-02-19,40.05412
2024-02-20,39.78349
2024-02-21,36.94181
2024-02-22,36.40054
2024-02-23,31.39377
2024-02-24,23.00405
2024-02-25,27.8755
2024-02-26,38.70094
2024-02-27,35.58863
2024-02-28,29.90527
2024-02-29,24.22192
2024-03-01,25.84573
2024-03-02,24.0866
2024-03-03,29.22868
2024-03-04,41.00135
2024-03-05,39.51285
2024-03-06,33.69418
2024-03-07,31.25845
2024-03-08,28.55209
2024-03-09,20.70365
2024-03-10,28.41677
2024-03-11,31.93504
2024-03-12,35.45331
2024-03-13,36.40054
2024-03-14,30.71718
2024-03-15,24.76319
2024-03-16,23.81596
2024-03-17,26.25169
2024-03-18,35.31799
2024-03-19,35.45331
2024-03-20,32.07036
