date,온라인부업
2023-06-03,16.92307
2023-06-04,20.0
2023-06-05,26.66666
2023-06-06,15.89743
2023-06-07,27.6923
2023-06-08,23.07692
2023-06-09,20.51282
2023-06-10,14.35897
2023-06-11,19.48717
2023-06-12,32.30769
2023-06-13,25.64102
2023-06-14,35.89743
2023-06-15,23.58974
2023-06-16,27.17948
2023-06-17,7.6923
2023-06-18,16.92307
2023-06-19,34.87179
2023-06-20,29.23076
2023-06-21,23.58974
2023-06-22,27.6923
2023-06-23,23.07692
2023-06-24,25.1282
2023-06-25,12.82051
2023-06-26,31.28205
2023-06-27,40.51282
2023-06-28,42.5641
2023-06-29,35.38461
2023-06-30,26.66666
2023-07-01,19.48717
2023-07-02,26.66666
2023-07-03,36.92307
2023-07-04,35.38461
2023-07-05,25.64102
2023-07-06,29.74358
2023-07-07,28.20512
2023-07-08,15.38461
2023-07-09,23.58974
2023-07-10,40.0
2023-07-11,32.82051
2023-07-12,31.79487
2023-07-13,26.15384
2023-07-14,31.28205
2023-07-15,15.89743
2023-07-16,20.0
2023-07-17,31.28205
2023-07-18,34.35897
2023-07-19,28.71794
2023-07-20,32.82051
2023-07-21,34.35897
2023-07-22,20.0
2023-07-23,20.0
2023-07-24,29.23076
2023-07-25,33.33333
2023-07-26,30.25641
2023-07-27,29.74358
2023-07-28,26.15384
2023-07-29,11.28205
2023-07-30,18.97435
2023-07-31,34.87179
2023-08-01,29.23076
2023-08-02,28.20512
2023-08-03,34.35897
2023-08-04,27.17948
2023-08-05,21.02564
2023-08-06,19.48717
2023-08-07,31.79487
2023-08-08,44.10256
2023-08-09,36.41025
2023-08-10,36.41025
2023-08-11,35.38461
2023-08-12,21.53846
2023-08-13,21.02564
2023-08-14,38.46153
2023-08-15,30.25641
2023-08-16,44.61538
2023-08-17,41.02564
2023-08-18,28.20512
2023-08-19,21.53846
2023-08-20,28.71794
2023-08-21,56.92307
2023-08-22,45.64102
2023-08-23,39.48717
2023-08-24,35.89743
2023-08-25,47.17948
2023-08-26,24.10256
2023-08-27,31.28205
2023-08-28,42.05128
2023-08-29,47.6923
2023-08-30,44.10256
2023-08-31,37.94871
2023-09-01,31.28205
2023-09-02,24.10256
2023-09-03,28.20512
2023-09-04,26.15384
2023-09-05,29.23076
2023-09-06,29.23076
2023-09-07,39.48717
2023-09-08,26.15384
2023-09-09,22.5641
2023-09-10,28.20512
2023-09-11,42.5641
2023-09-12,44.10256
2023-09-13,36.92307
2023-09-14,24.61538
2023-09-15,28.20512
2023-09-16,19.48717
2023-09-17,15.89743
2023-09-18,41.53846
2023-09-19,35.38461
2023-09-20,31.79487
2023-09-21,30.25641
2023-09-22,27.17948
2023-09-23,26.15384
2023-09-24,24.61538
2023-09-25,32.30769
2023-09-26,29.23076
2023-09-27,28.71794
2023-09-28,8.20512
2023-09-29,18.97435
2023-09-30,12.82051
2023-10-01,23.58974
2023-10-02,23.58974
2023-10-03,29.23076
2023-10-04,40.0
2023-10-05,30.76923
2023-10-06,26.15384
2023-10-07,18.97435
2023-10-08,25.1282
2023-10-09,36.92307
2023-10-10,48.71794
2023-10-11,51.79487
2023-10-12,44.10256
2023-10-13,35.38461
2023-10-14,21.02564
2023-10-15,30.76923
2023-10-16,37.94871
2023-10-17,39.48717
2023-10-18,42.5641
2023-10-19,43.07692
2023-10-20,34.87179
2023-10-21,23.58974
2023-10-22,26.15384
2023-10-23,50.76923
2023-10-24,34.35897
2023-10-25,46.66666
2023-10-26,41.53846
2023-10-27,40.0
2023-10-28,26.15384
2023-10-29,25.64102
2023-10-30,47.6923
2023-10-31,47.17948
2023-11-01,38.46153
2023-11-02,41.53846
2023-11-03,40.0
2023-11-04,17.94871
2023-11-05,33.33333
2023-11-06,45.64102
2023-11-07,37.94871
2023-11-08,31.79487
2023-11-09,34.87179
2023-11-10,24.61538
2023-11-11,20.0
2023-11-12,31.28205
2023-11-13,35.38461
2023-11-14,37.94871
2023-11-15,30.76923
2023-11-16,32.30769
2023-11-17,32.30769
2023-11-18,18.46153
2023-11-19,22.5641
2023-11-20,37.94871
2023-11-21,34.35897
2023-11-22,27.17948
2023-11-23,30.76923
2023-11-24,32.30769
2023-11-25,23.58974
2023-11-26,29.23076
2023-11-27,39.48717
2023-11-28,44.10256
2023-11-29,44.61538
2023-11-30,40.51282
2023-12-01,27.17948
2023-12-02,24.61538
2023-12-03,24.61538
2023-12-04,46.66666
2023-12-05,40.51282
2023-12-06,47.17948
2023-12-07,48.20512
2023-12-08,43.07692
2023-12-09,25.1282
2023-12-10,29.74358
2023-12-11,42.05128
2023-12-12,56.41025
2023-12-13,46.15384
2023-12-14,32.82051
2023-12-15,35.38461
2023-12-16,24.61538
2023-12-17,35.38461
2023-12-18,55.89743
2023-12-19,43.58974
2023-12-20,29.74358
2023-12-21,28.20512
2023-12-22,32.30769
2023-12-23,17.43589
2023-12-24,27.17948
2023-12-25,24.61538
2023-12-26,50.76923
2023-12-27,40.0
2023-12-28,42.5641
2023-12-29,33.33333
2023-12-30,33.33333
2023-12-31,26.66666
2024-01-01,24.61538
2024-01-02,45.1282
2024-01-03,56.92307
2024-01-04,38.97435
2024-01-05,40.51282
2024-01-06,32.30769
2024-01-07,38.46153
2024-01-08,53.33333
2024-01-09,52.82051
2024-01-10,44.61538
2024-01-11,53.84615
2024-01-12,41.53846
2024-01-13,30.25641
2024-01-14,33.84615
2024-01-15,47.6923
2024-01-16,41.53846
2024-01-17,53.33333
2024-01-18,43.07692
2024-01-19,44.10256
2024-01-20,26.66666
2024-01-21,42.5641
2024-01-22,57.94871
2024-01-23,45.64102
2024-01-24,49.23076
2024-01-25,44.10256
2024-01-26,33.33333
2024-01-27,30.25641
2024-01-28,25.1282
2024-01-29,51.79487
2024-01-30,45.64102
2024-01-31,45.64102
2024-02-01,38.97435
2024-02-02,34.35897
2024-02-03,22.5641
2024-02-04,41.53846
2024-02-05,32.30769
2024-02-06,35.38461
2024-02-07,36.41025
2024-02-08,24.61538
2024-02-09,24.61538
2024-02-10,20.0
2024-02-11,25.1282
2024-02-12,31.28205
2024-02-13,52.30769
2024-02-14,47.6923
2024-02-15,36.41025
2024-02-16,46.66666
2024-02-17,22.05128
2024-02-18,32.82051
2024-02-19,66.66666
2024-02-20,40.51282
2024-02-21,56.41025
2024-02-22,54.87179
2024-02-23,30.76923
2024-02-24,17.43589
2024-02-25,31.79487
2024-02-26,46.15384
2024-02-27,45.64102
2024-02-28,44.10256
2024-02-29,32.30769
2024-03-01,24.10256
2024-03-02,28.20512
2024-03-03,29.23076
2024-03-04,53.84615
2024-03-05,63.07692
2024-03-06,45.64102
2024-03-07,52.82051
2024-03-08,32.30769
2024-03-09,23.58974
2024-03-10,32.30769
2024-03-11,49.23076
2024-03-12,43.58974
2024-03-13,53.33333
2024-03-14,37.43589
2024-03-15,44.10256
2024-03-16,17.94871
2024-03-17,34.35897
2024-03-18,49.23076
2024-03-19,43.07692
2024-03-20,34.35897
