date,골프어플
2023-06-08,19.69696
2023-06-09,15.15151
2023-06-10,12.87878
2023-06-11,13.63636
2023-06-12,25.0
2023-06-13,17.42424
2023-06-14,18.18181
2023-06-15,17.42424
2023-06-16,28.78787
2023-06-17,18.18181
2023-06-18,19.69696
2023-06-19,21.21212
2023-06-20,27.27272
2023-06-21,20.45454
2023-06-22,17.42424
2023-06-23,18.18181
2023-06-24,12.12121
2023-06-25,17.42424
2023-06-26,18.93939
2023-06-27,28.0303
2023-06-28,14.39393
2023-06-29,18.18181
2023-06-30,9.84848
2023-07-01,18.18181
2023-07-02,13.63636
2023-07-03,14.39393
2023-07-04,15.15151
2023-07-05,9.0909
2023-07-06,6.81818
2023-07-07,11.36363
2023-07-08,9.84848
2023-07-09,14.39393
2023-07-10,11.36363
2023-07-11,18.18181
2023-07-12,21.96969
2023-07-13,18.93939
2023-07-14,8.33333
2023-07-15,16.66666
2023-07-16,15.90909
2023-07-17,9.84848
2023-07-18,18.18181
2023-07-19,9.0909
2023-07-20,15.15151
2023-07-21,12.87878
2023-07-22,14.39393
2023-07-23,12.87878
2023-07-24,17.42424
2023-07-25,15.15151
2023-07-26,11.36363
2023-07-27,21.96969
2023-07-28,16.66666
2023-07-29,13.63636
2023-07-30,15.90909
2023-07-31,28.0303
2023-08-01,15.15151
2023-08-02,16.66666
2023-08-03,11.36363
2023-08-04,14.39393
2023-08-05,9.84848
2023-08-06,10.60606
2023-08-07,28.78787
2023-08-08,9.0909
2023-08-09,21.21212
2023-08-10,18.18181
2023-08-11,22.72727
2023-08-12,12.12121
2023-08-13,18.18181
2023-08-14,20.45454
2023-08-15,18.18181
2023-08-16,20.45454
2023-08-17,15.90909
2023-08-18,18.93939
2023-08-19,27.27272
2023-08-20,18.18181
2023-08-21,23.48484
2023-08-22,15.90909
2023-08-23,12.87878
2023-08-24,18.18181
2023-08-25,15.90909
2023-08-26,12.87878
2023-08-27,17.42424
2023-08-28,15.90909
2023-08-29,18.18181
2023-08-30,21.21212
2023-08-31,16.66666
2023-09-01,21.21212
2023-09-02,14.39393
2023-09-03,19.69696
2023-09-04,23.48484
2023-09-05,19.69696
2023-09-06,15.90909
2023-09-07,24.24242
2023-09-08,14.39393
2023-09-09,13.63636
2023-09-10,11.36363
2023-09-11,17.42424
2023-09-12,21.96969
2023-09-13,28.78787
2023-09-14,21.96969
2023-09-15,19.69696
2023-09-16,10.60606
2023-09-17,18.18181
2023-09-18,19.69696
2023-09-19,21.21212
2023-09-20,15.15151
2023-09-21,9.84848
2023-09-22,18.18181
2023-09-23,16.66666
2023-09-24,21.96969
2023-09-25,18.18181
2023-09-26,18.93939
2023-09-27,9.84848
2023-09-28,15.90909
2023-09-29,17.42424
2023-09-30,12.87878
2023-10-01,19.69696
2023-10-02,18.93939
2023-10-03,18.18181
2023-10-04,23.48484
2023-10-05,18.93939
2023-10-06,18.93939
2023-10-07,21.21212
2023-10-08,21.21212
2023-10-09,17.42424
2023-10-10,21.21212
2023-10-11,26.51515
2023-10-12,15.90909
2023-10-13,18.18181
2023-10-14,13.63636
2023-10-15,18.18181
2023-10-16,27.27272
2023-10-17,18.18181
2023-10-18,18.18181
2023-10-19,14.39393
2023-10-20,28.0303
2023-10-21,17.42424
2023-10-22,25.0
2023-10-23,12.12121
2023-10-24,23.48484
2023-10-25,19.69696
2023-10-26,12.87878
2023-10-27,18.93939
2023-10-28,12.12121
2023-10-29,18.18181
2023-10-30,21.21212
2023-10-31,9.84848
2023-11-01,18.93939
2023-11-02,19.69696
2023-11-03,15.15151
2023-11-04,21.21212
2023-11-05,12.87878
2023-11-06,19.69696
2023-11-07,22.72727
2023-11-08,18.18181
2023-11-09,14.39393
2023-11-10,22.72727
2023-11-11,9.84848
2023-11-12,14.39393
2023-11-13,17.42424
2023-11-14,17.42424
2023-11-15,18.93939
2023-11-16,17.42424
2023-11-17,12.87878
2023-11-18,8.33333
2023-11-19,15.15151
2023-11-20,9.84848
2023-11-21,7.57575
2023-11-22,13.63636
2023-11-23,15.90909
2023-11-24,18.18181
2023-11-25,10.60606
2023-11-26,10.60606
2023-11-27,9.84848
2023-11-28,11.36363
2023-11-29,5.30303
2023-11-30,6.0606
2023-12-01,9.84848
2023-12-02,7.57575
2023-12-03,8.33333
2023-12-04,6.0606
2023-12-05,10.60606
2023-12-06,9.0909
2023-12-07,6.81818
2023-12-08,3.78787
2023-12-09,8.33333
2023-12-10,14.39393
2023-12-11,14.39393
2023-12-12,18.18181
2023-12-13,12.87878
2023-12-15,9.0909
2023-12-16,11.36363
2023-12-17,6.0606
2023-12-19,5.30303
2023-12-20,8.33333
2023-12-21,9.0909
2023-12-23,5.30303
2023-12-24,4.54545
2023-12-25,9.0909
2023-12-26,6.0606
2023-12-27,4.54545
2023-12-28,4.54545
2023-12-29,12.87878
2023-12-30,9.84848
2023-12-31,9.84848
2024-01-01,8.33333
2024-01-02,9.84848
2024-01-03,5.30303
2024-01-05,5.30303
2024-01-06,6.81818
2024-01-07,9.84848
2024-01-08,6.0606
2024-01-09,5.30303
2024-01-10,4.54545
2024-01-12,9.0909
2024-01-13,3.78787
2024-01-15,7.57575
2024-01-16,4.54545
2024-01-17,3.78787
2024-01-18,12.87878
2024-01-19,5.30303
2024-01-20,3.78787
2024-01-21,7.57575
2024-01-22,7.57575
2024-01-23,11.36363
2024-01-24,9.0909
2024-01-25,7.57575
2024-01-26,3.78787
2024-01-27,10.60606
2024-01-28,4.54545
2024-01-29,6.0606
2024-01-30,7.57575
2024-01-31,7.57575
2024-02-01,9.0909
2024-02-02,9.84848
2024-02-03,5.30303
2024-02-04,8.33333
2024-02-05,14.39393
2024-02-06,14.39393
2024-02-07,13.63636
2024-02-08,3.78787
2024-02-09,6.0606
2024-02-10,7.57575
2024-02-11,6.81818
2024-02-12,18.18181
2024-02-13,9.0909
2024-02-14,9.84848
2024-02-15,9.84848
2024-02-16,7.57575
2024-02-17,9.0909
2024-02-18,18.18181
2024-02-19,18.93939
2024-02-20,13.63636
2024-02-21,3.78787
2024-02-22,16.66666
2024-02-23,15.90909
2024-02-24,16.66666
2024-02-25,9.0909
2024-02-26,17.42424
2024-02-27,5.30303
2024-02-28,20.45454
2024-02-29,18.18181
2024-03-01,9.84848
2024-03-02,12.87878
2024-03-03,16.66666
2024-03-04,19.69696
2024-03-05,22.72727
2024-03-06,10.60606
2024-03-07,18.18181
2024-03-08,9.0909
2024-03-09,12.87878
2024-03-10,13.63636
2024-03-11,17.42424
2024-03-12,18.93939
2024-03-13,11.36363
2024-03-14,23.48484
2024-03-15,18.18181
2024-03-16,15.15151
2024-03-17,12.87878
2024-03-18,14.39393
2024-03-19,16.66666
2024-03-20,19.69696
