date,세계증시
2023-05-31,14.05996
2023-06-01,13.80477
2023-06-02,12.44049
2023-06-03,5.4375
2023-06-04,1.3152
2023-06-05,7.63606
2023-06-06,9.81007
2023-06-07,12.82818
2023-06-08,13.40236
2023-06-09,12.25891
2023-06-10,5.48657
2023-06-11,1.3103
2023-06-12,8.53413
2023-06-13,12.50429
2023-06-14,13.90292
2023-06-15,14.10413
2023-06-16,11.89085
2023-06-17,5.07434
2023-06-18,1.17779
2023-06-19,8.05319
2023-06-20,12.07243
2023-06-21,13.3631
2023-06-22,13.2944
2023-06-23,11.94483
2023-06-24,4.7848
2023-06-25,1.20233
2023-06-26,8.1219
2023-06-27,12.1853
2023-06-28,12.84781
2023-06-29,12.66624
2023-06-30,11.51298
2023-07-01,4.77989
2023-07-02,0.97659
2023-07-03,7.98449
2023-07-04,11.70928
2023-07-05,10.81611
2023-07-06,12.87235
2023-07-07,12.57299
2023-07-08,5.18722
2023-07-09,1.26122
2023-07-10,8.31329
2023-07-11,11.89085
2023-07-12,12.76929
2023-07-13,12.5141
2023-07-14,11.93011
2023-07-15,5.01545
2023-07-16,1.28085
2023-07-17,8.3869
2023-07-18,12.66133
2023-07-19,12.22456
2023-07-20,12.17549
2023-07-21,11.85159
2023-07-22,4.77989
2023-07-23,1.21215
2023-07-24,7.63115
2023-07-25,11.3952
2023-07-26,14.11395
2023-07-27,13.93728
2023-07-28,12.14604
2023-07-29,4.97129
2023-07-30,1.14835
2023-07-31,7.57717
2023-08-01,12.91652
2023-08-02,14.18265
2023-08-03,14.39858
2023-08-04,12.7104
2023-08-05,5.11851
2023-08-06,1.33974
2023-08-07,10.06526
2023-08-08,13.80477
2023-08-09,12.56809
2023-08-10,12.93615
2023-08-11,11.95465
2023-08-12,4.61795
2023-08-13,1.24159
2023-08-14,7.95013
2023-08-15,9.40275
2023-08-16,14.10904
2023-08-17,14.91878
2023-08-18,14.63905
2023-08-19,5.47676
2023-08-20,1.43789
2023-08-21,8.94145
2023-08-22,12.06261
2023-08-23,12.46994
2023-08-24,12.14604
2023-08-25,12.91161
2023-08-26,5.45222
2023-08-27,1.35937
2023-08-28,7.88143
2023-08-29,12.0528
2023-08-30,12.70059
2023-08-31,12.63188
2023-09-01,11.95465
2023-09-02,4.78971
2023-09-03,1.26122
2023-09-04,7.95995
2023-09-05,11.2038
2023-09-06,12.33743
2023-09-07,12.87726
2023-09-08,11.08112
2023-09-09,4.53943
2023-09-10,1.14344
2023-09-11,7.68513
2023-09-12,12.03808
2023-09-13,12.15095
2023-09-14,11.33631
2023-09-15,10.99278
2023-09-16,4.6523
2023-09-17,1.19252
2023-09-18,7.62133
2023-09-19,11.62094
2023-09-20,11.57187
2023-09-21,13.28949
2023-09-22,12.33253
2023-09-23,4.99582
2023-09-24,1.15326
2023-09-25,8.36236
2023-09-26,12.36197
2023-09-27,10.61
2023-09-28,6.09019
2023-09-29,5.53074
2023-09-30,4.05849
2023-10-01,1.50169
2023-10-02,4.07321
2023-10-03,8.42616
2023-10-04,14.40349
2023-10-05,13.7557
2023-10-06,11.91048
2023-10-07,5.37861
2023-10-08,1.40354
2023-10-09,10.06036
2023-10-10,14.90405
2023-10-11,13.37782
2023-10-12,13.12754
2023-10-13,12.86254
2023-10-14,5.17249
2023-10-15,1.33974
2023-10-16,9.79535
2023-10-17,12.19021
2023-10-18,12.75457
2023-10-19,15.066
2023-10-20,14.85498
2023-10-21,5.92825
2023-10-22,1.46734
2023-10-23,9.98184
2023-10-24,14.61451
2023-10-25,14.48201
2023-10-26,17.45104
2023-10-27,15.84629
2023-10-28,5.89389
2023-10-29,1.54095
2023-10-30,8.35746
2023-10-31,14.3446
2023-11-01,14.19247
2023-11-02,14.06487
2023-11-03,13.30912
2023-11-04,5.7025
2023-11-05,1.48697
2023-11-06,11.68965
2023-11-07,16.36649
2023-11-08,14.78137
2023-11-09,13.26495
2023-11-10,13.06374
2023-11-11,5.59945
2023-11-12,1.07964
2023-11-13,8.53903
2023-11-14,12.55827
2023-11-15,13.8195
2023-11-16,13.90783
2023-11-17,12.76929
2023-11-18,5.26083
2023-11-19,1.22687
2023-11-20,7.51337
2023-11-21,12.5092
2023-11-22,12.45031
2023-11-23,11.9203
2023-11-24,9.85915
2023-11-25,3.95053
2023-11-26,1.08946
2023-11-27,7.16003
2023-11-28,11.08112
2023-11-29,11.49825
2023-11-30,11.48844
2023-12-01,10.59527
2023-12-02,5.05962
2023-12-03,1.08946
2023-12-04,6.89012
2023-12-05,11.21362
2023-12-06,11.83687
2023-12-07,11.67983
2023-12-08,10.99278
2023-12-09,5.38842
2023-12-10,1.1827
2023-12-11,7.10605
2023-12-12,11.13019
2023-12-13,11.1989
2023-12-14,12.95087
2023-12-15,11.55714
2023-12-16,5.07925
2023-12-17,1.22687
2023-12-18,6.3552
2023-12-19,11.09093
2023-12-20,11.32158
2023-12-21,12.62207
2023-12-22,11.21362
2023-12-23,4.9124
2023-12-24,1.114
2023-12-25,1.85012
2023-12-26,7.33179
2023-12-27,11.1351
2023-12-28,10.74741
2023-12-29,7.55754
2023-12-30,2.99357
2023-12-31,0.89316
2024-01-01,1.44771
2024-01-02,7.90597
2024-01-03,12.3129
2024-01-04,13.37782
2024-01-05,12.18039
2024-01-06,5.20685
2024-01-07,1.17289
2024-01-08,6.82632
2024-01-09,11.86141
2024-01-10,12.14604
2024-01-11,11.89085
2024-01-12,11.97428
2024-01-13,5.03508
2024-01-14,1.1827
2024-01-15,7.08642
2024-01-16,10.94371
2024-01-17,14.04033
2024-01-18,13.01467
2024-01-19,11.41973
2024-01-20,5.1087
2024-01-21,0.98149
2024-01-22,7.68022
2024-01-23,11.95465
2024-01-24,12.17058
2024-01-25,12.24419
2024-01-26,10.19777
2024-01-27,4.76517
2024-01-28,1.12872
2024-01-29,7.28272
2024-01-30,11.54733
2024-01-31,11.72891
2024-02-01,11.54242
2024-02-02,11.53261
2024-02-03,5.7025
2024-02-04,1.29557
2024-02-05,7.91087
2024-02-06,11.34121
2024-02-07,11.20871
2024-02-08,10.09962
2024-02-09,6.17362
2024-02-10,3.26839
2024-02-11,1.27594
2024-02-12,3.64136
2024-02-13,10.50203
2024-02-14,12.59262
2024-02-15,12.68096
2024-02-16,10.89954
2024-02-17,5.20194
2024-02-18,1.379
2024-02-19,7.12568
2024-02-20,10.35481
2024-02-21,11.83196
2024-02-22,11.99391
2024-02-23,12.40614
2024-02-24,4.70137
2024-02-25,1.37409
2024-02-26,6.97354
2024-02-27,11.18417
2024-02-28,11.11547
2024-02-29,10.13888
2024-03-01,7.26309
2024-03-02,4.04868
2024-03-03,1.19252
2024-03-04,6.67419
2024-03-05,10.6149
2024-03-06,10.70815
2024-03-07,11.77307
2024-03-08,10.01128
2024-03-09,4.7848
2024-03-10,1.15816
2024-03-11,7.39068
2024-03-12,10.06526
2024-03-13,11.02223
2024-03-14,10.89463
2024-03-15,10.82593
2024-03-16,4.42655
2024-03-17,1.2465
2024-03-18,6.78706
2024-03-19,11.14491
2024-03-20,10.45786
