date,자율주행관련주
2023-05-30,0.65588
2023-05-31,0.42875
2023-06-01,0.40688
2023-06-02,0.38624
2023-06-03,0.26842
2023-06-04,0.31457
2023-06-05,0.31457
2023-06-06,0.31336
2023-06-07,0.32551
2023-06-08,0.41296
2023-06-09,0.32308
2023-06-10,0.22834
2023-06-11,0.23441
2023-06-12,0.29271
2023-06-13,0.50527
2023-06-14,0.32794
2023-06-15,0.28542
2023-06-16,0.34737
2023-06-17,0.47247
2023-06-18,0.37652
2023-06-19,0.57085
2023-06-20,0.47855
2023-06-21,0.37773
2023-06-22,0.32308
2023-06-23,0.2915
2023-06-24,0.21376
2023-06-25,0.2915
2023-06-26,0.31457
2023-06-27,0.28664
2023-06-28,0.32186
2023-06-29,0.31579
2023-06-30,0.30729
2023-07-01,0.25627
2023-07-02,0.26113
2023-07-03,0.35223
2023-07-04,0.44332
2023-07-05,0.36923
2023-07-06,0.35951
2023-07-07,0.38988
2023-07-08,0.29028
2023-07-09,0.30729
2023-07-10,0.41053
2023-07-11,0.27206
2023-07-12,0.53806
2023-07-13,0.65952
2023-07-14,0.57814
2023-07-15,0.4749
2023-07-16,0.45547
2023-07-17,0.5247
2023-07-18,0.78219
2023-07-19,0.91337
2023-07-20,1.02147
2023-07-21,0.5745
2023-07-22,0.62673
2023-07-23,0.76883
2023-07-24,0.66438
2023-07-25,0.69839
2023-07-26,0.73968
2023-07-27,0.63766
2023-07-28,0.61579
2023-07-29,0.74211
2023-07-30,0.83564
2023-07-31,0.866
2023-08-01,0.97531
2023-08-02,0.90487
2023-08-03,0.64373
2023-08-04,0.74819
2023-08-05,0.60243
2023-08-06,0.61579
2023-08-07,0.64252
2023-08-08,0.55506
2023-08-09,0.45911
2023-08-10,0.39231
2023-08-11,0.40445
2023-08-12,0.44089
2023-08-13,0.41296
2023-08-14,0.3996
2023-08-15,0.36559
2023-08-16,0.48097
2023-08-17,0.44818
2023-08-18,0.41053
2023-08-19,0.32794
2023-08-20,0.41053
2023-08-21,0.40567
2023-08-22,0.44575
2023-08-23,0.44454
2023-08-24,0.41174
2023-08-25,0.4081
2023-08-26,0.33036
2023-08-27,0.32186
2023-08-28,0.41417
2023-08-29,0.4251
2023-08-30,7.70538
2023-08-31,4.01909
2023-09-01,1.73565
2023-09-02,1.04576
2023-09-03,1.36398
2023-09-04,2.17898
2023-09-05,2.64417
2023-09-06,1.86804
2023-09-07,2.04537
2023-09-08,1.06155
2023-09-09,0.77126
2023-09-10,1.38463
2023-09-11,1.92391
2023-09-12,6.09969
2023-09-13,1.88626
2023-09-14,1.04698
2023-09-15,0.99718
2023-09-16,0.63037
2023-09-17,1.25953
2023-09-18,1.17572
2023-09-19,0.63887
2023-09-20,0.73482
2023-09-21,0.59272
2023-09-22,0.49555
2023-09-23,0.3413
2023-09-24,0.3413
2023-09-25,0.37288
2023-09-26,0.44332
2023-09-27,0.53806
2023-09-28,0.36316
2023-09-29,0.2915
2023-09-30,0.27692
2023-10-01,0.27328
2023-10-02,0.34373
2023-10-03,0.37288
2023-10-04,0.40931
2023-10-05,0.38624
2023-10-06,0.51377
2023-10-07,0.36073
2023-10-08,0.26113
2023-10-09,0.26721
2023-10-10,0.34373
2023-10-11,0.3498
2023-10-12,0.37895
2023-10-13,0.23806
2023-10-14,0.23684
2023-10-15,0.28542
2023-10-16,0.34615
2023-10-17,0.44332
2023-10-18,0.71296
2023-10-19,0.52591
2023-10-20,0.317
2023-10-21,0.24413
2023-10-22,0.27935
2023-10-23,0.27571
2023-10-24,0.34858
2023-10-25,0.45425
2023-10-26,0.37166
2023-10-27,0.24413
2023-10-28,0.19069
2023-10-29,0.23441
2023-10-30,0.22469
2023-10-31,0.24291
2023-11-01,0.37166
2023-11-02,0.29393
2023-11-03,0.35223
2023-11-04,0.22955
2023-11-05,0.20526
2023-11-06,0.30364
2023-11-07,0.26721
2023-11-08,0.24291
2023-11-09,0.22469
2023-11-10,0.19919
2023-11-11,0.23563
2023-11-12,0.20283
2023-11-13,0.19312
2023-11-14,0.24899
2023-11-15,0.40445
2023-11-16,0.78098
2023-11-17,0.82956
2023-11-18,0.55385
2023-11-19,0.44818
2023-11-20,0.53199
2023-11-21,0.7494
2023-11-22,0.66438
2023-11-23,0.73482
2023-11-24,0.69474
2023-11-25,0.57207
2023-11-26,0.583
2023-11-27,0.84049
2023-11-28,1.5231
2023-11-29,1.19516
2023-11-30,0.61458
2023-12-01,0.4251
2023-12-02,0.72632
2023-12-03,0.97531
2023-12-04,1.04212
2023-12-05,1.16115
2023-12-06,0.77976
2023-12-07,0.45547
2023-12-08,0.52713
2023-12-09,0.41782
2023-12-10,0.83442
2023-12-11,0.60729
2023-12-12,0.52227
2023-12-13,0.51255
2023-12-14,0.55992
2023-12-15,0.60365
2023-12-16,0.39352
2023-12-17,0.37773
2023-12-18,0.49312
2023-12-19,0.47855
2023-12-20,3.30005
2023-12-21,0.95102
2023-12-22,0.6328
2023-12-23,0.4251
2023-12-24,0.76397
2023-12-25,0.58786
2023-12-26,0.51134
2023-12-27,0.54535
2023-12-28,0.72511
2023-12-29,0.46154
2023-12-30,0.41174
2023-12-31,0.51863
2024-01-01,0.56964
2024-01-02,0.76519
2024-01-03,0.55264
2024-01-04,0.52106
2024-01-05,0.6911
2024-01-06,0.60486
2024-01-07,0.53685
2024-01-08,1.08584
2024-01-09,0.70932
2024-01-10,0.58543
2024-01-11,0.58543
2024-01-12,0.4579
2024-01-13,0.49069
2024-01-14,0.54778
2024-01-15,0.42267
2024-01-16,0.32794
2024-01-17,0.27328
2024-01-18,0.37166
2024-01-19,0.37409
2024-01-20,0.36073
2024-01-21,0.45304
2024-01-22,0.55992
2024-01-23,0.57571
2024-01-24,0.36316
2024-01-25,0.33401
2024-01-26,0.32551
2024-01-27,0.38624
2024-01-28,0.29393
2024-01-29,0.29028
2024-01-30,0.37773
2024-01-31,0.22834
2024-02-01,0.27692
2024-02-02,0.31579
2024-02-03,0.37288
2024-02-04,0.20769
2024-02-05,0.25142
2024-02-06,0.28057
2024-02-07,0.52834
2024-02-08,0.27571
2024-02-09,0.19433
2024-02-10,0.15182
2024-02-11,0.41296
2024-02-12,0.25506
2024-02-13,0.34737
2024-02-14,0.30486
2024-02-15,0.48097
2024-02-16,0.283
2024-02-17,0.18826
2024-02-18,0.21498
2024-02-19,0.55628
2024-02-20,0.35101
2024-02-21,0.34494
2024-02-22,0.44089
2024-02-23,0.26963
2024-02-24,0.19069
2024-02-25,0.15668
2024-02-26,0.19797
2024-02-27,0.33644
2024-02-28,0.38259
2024-02-29,0.26113
2024-03-01,0.21012
2024-03-02,0.28178
2024-03-03,0.16761
2024-03-04,0.23198
2024-03-05,0.20162
2024-03-06,0.1834
2024-03-07,0.19069
2024-03-08,0.17247
2024-03-09,0.12874
2024-03-10,0.1834
2024-03-11,0.14939
2024-03-12,0.19797
2024-03-13,0.18704
2024-03-14,0.21376
2024-03-15,0.18947
2024-03-16,0.12145
2024-03-17,0.11538
2024-03-18,0.17368
2024-03-19,0.25142
2024-03-20,0.37409
