date,국채투자
2023-06-13,11.27167
2023-06-14,8.76685
2023-06-15,10.88631
2023-06-16,8.86319
2023-06-17,7.61078
2023-06-18,8.3815
2023-06-19,11.75337
2023-06-20,10.98265
2023-06-21,10.01926
2023-06-22,9.82658
2023-06-23,10.01926
2023-06-24,7.99614
2023-06-25,7.12909
2023-06-26,17.43737
2023-06-27,10.21194
2023-06-28,9.73025
2023-06-29,13.00578
2023-06-30,11.07899
2023-07-01,6.84007
2023-07-02,7.03275
2023-07-03,11.46435
2023-07-04,12.42774
2023-07-05,14.5472
2023-07-06,10.50096
2023-07-07,13.58381
2023-07-08,8.28516
2023-07-09,10.69364
2023-07-10,14.35452
2023-07-11,12.52408
2023-07-12,10.1156
2023-07-13,14.16184
2023-07-14,11.27167
2023-07-15,9.24855
2023-07-16,7.8998
2023-07-17,8.86319
2023-07-18,12.23506
2023-07-19,9.44123
2023-07-20,7.80346
2023-07-21,9.44123
2023-07-22,6.55105
2023-07-23,5.20231
2023-07-24,9.34489
2023-07-25,13.96917
2023-07-26,7.41811
2023-07-27,10.21194
2023-07-28,10.69364
2023-07-29,8.47784
2023-07-30,6.74373
2023-07-31,10.30828
2023-08-01,9.15221
2023-08-02,10.21194
2023-08-03,12.3314
2023-08-04,12.90944
2023-08-05,9.05587
2023-08-06,8.28516
2023-08-07,13.39113
2023-08-08,13.19845
2023-08-09,9.44123
2023-08-10,10.30828
2023-08-11,8.28516
2023-08-12,5.58766
2023-08-13,6.06936
2023-08-14,7.41811
2023-08-15,9.53757
2023-08-16,10.69364
2023-08-17,13.19845
2023-08-18,17.82273
2023-08-19,9.05587
2023-08-20,8.3815
2023-08-21,10.88631
2023-08-22,13.87283
2023-08-23,12.90944
2023-08-24,10.40462
2023-08-25,8.28516
2023-08-26,7.8998
2023-08-27,10.1156
2023-08-28,28.13102
2023-08-29,23.12138
2023-08-30,12.3314
2023-08-31,13.87283
2023-09-01,9.24855
2023-09-02,7.22543
2023-09-03,8.28516
2023-09-04,11.07899
2023-09-05,71.09826
2023-09-06,100.0
2023-09-07,40.46242
2023-09-08,37.47591
2023-09-09,20.03853
2023-09-10,53.75722
2023-09-11,85.74181
2023-09-12,42.38921
2023-09-13,35.16377
2023-09-14,33.33333
2023-09-15,26.10789
2023-09-16,18.59344
2023-09-17,15.60693
2023-09-18,44.605
2023-09-19,23.31406
2023-09-20,23.12138
2023-09-21,38.82466
2023-09-22,25.43352
2023-09-23,36.7052
2023-09-24,29.96146
2023-09-25,33.04431
2023-09-26,43.54527
2023-09-27,26.87861
2023-09-28,14.45086
2023-09-29,16.28131
2023-09-30,16.08863
2023-10-01,15.89595
2023-10-02,16.08863
2023-10-03,20.52023
2023-10-04,73.79576
2023-10-05,49.71098
2023-10-06,29.5761
2023-10-07,22.54335
2023-10-08,21.48362
2023-10-09,25.04816
2023-10-10,24.66281
2023-10-11,20.32755
2023-10-12,20.42389
2023-10-13,25.91522
2023-10-14,13.19845
2023-10-15,14.45086
2023-10-16,18.59344
2023-10-17,22.35067
2023-10-18,23.50674
2023-10-19,42.48554
2023-10-20,56.74373
2023-10-21,26.58959
2023-10-22,18.78612
2023-10-23,27.45664
2023-10-24,22.44701
2023-10-25,20.7129
2023-10-26,23.12138
2023-10-27,21.86897
2023-10-28,12.04238
2023-10-29,12.90944
2023-10-30,17.14836
2023-10-31,18.01541
2023-11-01,17.63005
2023-11-02,16.37764
2023-11-03,14.64354
2023-11-04,13.68015
2023-11-05,14.06551
2023-11-06,11.94605
2023-11-07,12.8131
2023-11-08,15.79961
2023-11-09,13.00578
2023-11-10,10.98265
2023-11-11,7.99614
2023-11-12,10.69364
2023-11-13,14.73988
2023-11-14,12.23506
2023-11-15,16.85934
2023-11-16,11.84971
2023-11-17,10.69364
2023-11-18,7.51445
2023-11-19,9.05587
2023-11-20,11.75337
2023-11-21,11.07899
2023-11-22,10.50096
2023-11-23,9.34489
2023-11-24,8.57418
2023-11-25,7.32177
2023-11-26,8.09248
2023-11-27,11.94605
2023-11-28,10.30828
2023-11-29,13.58381
2023-11-30,11.75337
2023-12-01,8.86319
2023-12-02,8.18882
2023-12-03,8.67052
2023-12-04,14.35452
2023-12-05,11.27167
2023-12-06,12.23506
2023-12-07,12.8131
2023-12-08,10.98265
2023-12-09,9.44123
2023-12-10,8.09248
2023-12-11,11.94605
2023-12-12,11.36801
2023-12-13,13.39113
2023-12-14,16.66666
2023-12-15,11.65703
2023-12-16,8.57418
2023-12-17,10.01926
2023-12-18,10.30828
2023-12-19,11.07899
2023-12-20,10.88631
2023-12-21,8.3815
2023-12-22,10.30828
2023-12-23,10.01926
2023-12-24,7.70712
2023-12-25,10.01926
2023-12-26,10.5973
2023-12-27,11.94605
2023-12-28,12.71676
2023-12-29,13.39113
2023-12-30,18.88246
2023-12-31,15.31791
2024-01-01,11.17533
2024-01-02,23.31406
2024-01-03,16.85934
2024-01-04,15.99229
2024-01-05,19.07514
2024-01-06,26.87861
2024-01-07,84.58574
2024-01-08,67.05202
2024-01-09,47.7842
2024-01-10,35.74181
2024-01-11,29.76878
2024-01-12,23.98843
2024-01-13,16.37764
2024-01-14,17.91907
2024-01-15,22.06165
2024-01-16,23.50674
2024-01-17,22.06165
2024-01-18,20.13487
2024-01-19,21.29094
2024-01-20,13.19845
2024-01-21,17.72639
2024-01-22,20.42389
2024-01-23,19.65317
2024-01-24,19.65317
2024-01-25,20.90558
2024-01-26,21.57996
2024-01-27,13.39113
2024-01-28,14.83622
2024-01-29,26.49325
2024-01-30,24.75915
2024-01-31,25.91522
2024-02-01,23.31406
2024-02-02,13.10211
2024-02-03,11.56069
2024-02-04,14.64354
2024-02-05,16.85934
2024-02-06,18.01541
2024-02-07,16.95568
2024-02-08,15.41425
2024-02-09,11.17533
2024-02-10,10.50096
2024-02-11,14.16184
2024-02-12,16.37764
2024-02-13,20.23121
2024-02-14,23.21772
2024-02-15,19.17148
2024-02-16,18.11175
2024-02-17,16.763
2024-02-18,15.60693
2024-02-19,19.94219
2024-02-20,18.40077
2024-02-21,22.15799
2024-02-22,67.05202
2024-02-23,25.52986
2024-02-24,12.3314
2024-02-25,13.00578
2024-02-26,22.83236
2024-02-27,20.7129
2024-02-28,19.36416
2024-02-29,17.2447
2024-03-01,12.23506
2024-03-02,13.29479
2024-03-03,16.28131
2024-03-04,21.29094
2024-03-05,22.25433
2024-03-06,17.82273
2024-03-07,24.08477
2024-03-08,18.88246
2024-03-09,13.68015
2024-03-10,12.8131
2024-03-11,17.82273
2024-03-12,18.68978
2024-03-13,19.74951
2024-03-14,16.18497
2024-03-15,13.48747
2024-03-16,7.70712
2024-03-17,13.48747
2024-03-18,20.23121
2024-03-19,19.55684
2024-03-20,22.73603
