date,체크카드혜택
2023-05-30,27.12082
2023-05-31,30.97686
2023-06-01,35.47557
2023-06-02,28.27763
2023-06-03,16.96658
2023-06-04,24.80719
2023-06-05,28.5347
2023-06-06,23.13624
2023-06-07,27.37789
2023-06-08,19.53727
2023-06-09,29.56298
2023-06-10,19.6658
2023-06-11,21.33676
2023-06-12,30.33419
2023-06-13,26.22107
2023-06-14,27.24935
2023-06-15,28.27763
2023-06-16,21.97943
2023-06-17,16.96658
2023-06-18,20.17994
2023-06-19,22.10796
2023-06-20,26.34961
2023-06-21,30.84832
2023-06-22,26.34961
2023-06-23,32.90488
2023-06-24,23.52185
2023-06-25,20.95115
2023-06-26,29.30591
2023-06-27,30.97686
2023-06-28,25.96401
2023-06-29,24.93573
2023-06-30,25.32133
2023-07-01,29.17737
2023-07-02,21.85089
2023-07-03,34.06169
2023-07-04,29.43444
2023-07-05,30.84832
2023-07-06,26.86375
2023-07-07,20.56555
2023-07-08,16.06683
2023-07-09,20.43701
2023-07-10,30.07712
2023-07-11,31.491
2023-07-12,27.89203
2023-07-13,21.85089
2023-07-14,22.36503
2023-07-15,19.40874
2023-07-16,19.79434
2023-07-17,25.1928
2023-07-18,26.60668
2023-07-19,23.77892
2023-07-20,26.60668
2023-07-21,19.40874
2023-07-22,20.69408
2023-07-23,21.97943
2023-07-24,31.491
2023-07-25,30.46272
2023-07-26,22.6221
2023-07-27,23.00771
2023-07-28,22.36503
2023-07-29,18.38046
2023-07-30,19.79434
2023-07-31,31.36246
2023-08-01,28.27763
2023-08-02,25.70694
2023-08-03,27.12082
2023-08-04,21.33676
2023-08-05,16.83804
2023-08-06,21.07969
2023-08-07,28.79177
2023-08-08,28.1491
2023-08-09,25.96401
2023-08-10,28.9203
2023-08-11,23.90745
2023-08-12,14.26735
2023-08-13,19.6658
2023-08-14,25.70694
2023-08-15,25.32133
2023-08-16,28.66323
2023-08-17,20.82262
2023-08-18,26.22107
2023-08-19,17.60925
2023-08-20,19.92287
2023-08-21,25.83547
2023-08-22,29.69151
2023-08-23,23.90745
2023-08-24,25.44987
2023-08-25,25.5784
2023-08-26,18.8946
2023-08-27,21.33676
2023-08-28,27.50642
2023-08-29,25.96401
2023-08-30,24.42159
2023-08-31,25.5784
2023-09-01,30.07712
2023-09-02,21.97943
2023-09-03,25.96401
2023-09-04,29.43444
2023-09-05,32.13367
2023-09-06,24.93573
2023-09-07,22.10796
2023-09-08,27.89203
2023-09-09,21.20822
2023-09-10,22.75064
2023-09-11,27.12082
2023-09-12,24.55012
2023-09-13,22.75064
2023-09-14,25.32133
2023-09-15,22.87917
2023-09-16,16.3239
2023-09-17,18.25192
2023-09-18,26.73521
2023-09-19,22.49357
2023-09-20,25.06426
2023-09-21,22.87917
2023-09-22,23.00771
2023-09-23,18.12339
2023-09-24,17.22365
2023-09-25,25.06426
2023-09-26,25.1928
2023-09-27,21.85089
2023-09-28,16.06683
2023-09-29,12.46786
2023-09-30,18.38046
2023-10-01,20.56555
2023-10-02,21.59383
2023-10-03,25.70694
2023-10-04,30.33419
2023-10-05,23.65038
2023-10-06,23.13624
2023-10-07,16.45244
2023-10-08,19.2802
2023-10-09,22.49357
2023-10-10,29.69151
2023-10-11,24.42159
2023-10-12,28.27763
2023-10-13,23.39331
2023-10-14,16.06683
2023-10-15,17.60925
2023-10-16,24.03598
2023-10-17,29.69151
2023-10-18,20.43701
2023-10-19,26.22107
2023-10-20,17.60925
2023-10-21,16.83804
2023-10-22,21.85089
2023-10-23,27.63496
2023-10-24,27.12082
2023-10-25,28.5347
2023-10-26,25.96401
2023-10-27,20.43701
2023-10-28,20.17994
2023-10-29,18.38046
2023-10-30,26.73521
2023-10-31,32.00514
2023-11-01,27.37789
2023-11-02,26.22107
2023-11-03,23.00771
2023-11-04,21.72236
2023-11-05,24.93573
2023-11-06,24.29305
2023-11-07,24.42159
2023-11-08,23.65038
2023-11-09,21.72236
2023-11-10,21.33676
2023-11-11,14.52442
2023-11-12,18.12339
2023-11-13,24.16452
2023-11-14,22.36503
2023-11-15,25.83547
2023-11-16,22.10796
2023-11-17,21.85089
2023-11-18,15.42416
2023-11-19,19.15167
2023-11-20,27.37789
2023-11-21,25.96401
2023-11-22,19.92287
2023-11-23,23.52185
2023-11-24,22.10796
2023-11-25,18.76606
2023-11-26,22.2365
2023-11-27,27.76349
2023-11-28,33.16195
2023-11-29,24.29305
2023-11-30,23.90745
2023-12-01,27.12082
2023-12-02,17.73778
2023-12-03,22.36503
2023-12-04,26.86375
2023-12-05,29.56298
2023-12-06,28.40616
2023-12-07,25.5784
2023-12-08,23.26478
2023-12-09,18.8946
2023-12-10,21.33676
2023-12-11,31.491
2023-12-12,25.96401
2023-12-13,27.89203
2023-12-14,29.69151
2023-12-15,25.83547
2023-12-16,15.80976
2023-12-17,21.46529
2023-12-18,30.20565
2023-12-19,24.29305
2023-12-20,28.5347
2023-12-21,23.00771
2023-12-22,29.56298
2023-12-23,22.36503
2023-12-24,14.26735
2023-12-25,25.06426
2023-12-26,31.74807
2023-12-27,33.93316
2023-12-28,31.23393
2023-12-29,28.66323
2023-12-30,25.96401
2023-12-31,28.5347
2024-01-01,37.66066
2024-01-02,50.64267
2024-01-03,46.78663
2024-01-04,38.04627
2024-01-05,36.88946
2024-01-06,31.61953
2024-01-07,32.90488
2024-01-08,37.27506
2024-01-09,35.60411
2024-01-10,36.50385
2024-01-11,36.50385
2024-01-12,31.36246
2024-01-13,24.80719
2024-01-14,31.36246
2024-01-15,43.83033
2024-01-16,39.71722
2024-01-17,43.70179
2024-01-18,40.61696
2024-01-19,41.77377
2024-01-20,38.81748
2024-01-21,37.53213
2024-01-22,52.82776
2024-01-23,51.28534
2024-01-24,47.94344
2024-01-25,56.55526
2024-01-26,48.07197
2024-01-27,42.15938
2024-01-28,42.41645
2024-01-29,49.35732
2024-01-30,50.51413
2024-01-31,44.98714
2024-02-01,46.14395
2024-02-02,43.83033
2024-02-03,26.73521
2024-02-04,34.70437
2024-02-05,41.1311
2024-02-06,40.10282
2024-02-07,35.34704
2024-02-08,41.1311
2024-02-09,36.76092
2024-02-10,32.26221
2024-02-11,34.70437
2024-02-12,43.05912
2024-02-13,55.14138
2024-02-14,45.75835
2024-02-15,42.67352
2024-02-16,40.23136
2024-02-17,29.82005
2024-02-18,36.63239
2024-02-19,40.61696
2024-02-20,46.27249
2024-02-21,48.71465
2024-02-22,39.46015
2024-02-23,42.54498
2024-02-24,36.76092
2024-02-25,41.64524
2024-02-26,47.68637
2024-02-27,45.50128
2024-02-28,42.03084
2024-02-29,39.07455
2024-03-01,38.04627
2024-03-02,30.71979
2024-03-03,33.16195
2024-03-04,40.10282
2024-03-05,42.41645
2024-03-06,34.31876
2024-03-07,27.89203
2024-03-08,32.90488
2024-03-09,24.80719
2024-03-10,31.23393
2024-03-11,33.03341
2024-03-12,35.2185
2024-03-13,29.82005
2024-03-14,29.04884
2024-03-15,25.83547
2024-03-16,21.85089
2024-03-17,27.24935
2024-03-18,31.36246
2024-03-19,29.94858
2024-03-20,28.66323
