date,에이치엘비주가
2023-05-29,1.11061
2023-05-30,8.78657
2023-05-31,8.29789
2023-06-01,8.57714
2023-06-02,8.49781
2023-06-03,0.83454
2023-06-04,0.63781
2023-06-05,8.93253
2023-06-06,1.01224
2023-06-07,7.57758
2023-06-08,6.52091
2023-06-09,6.5336
2023-06-10,0.60607
2023-06-11,0.44107
2023-06-12,6.10839
2023-06-13,6.47648
2023-06-14,5.81328
2023-06-15,6.26705
2023-06-16,6.09253
2023-06-17,0.50136
2023-06-18,0.31414
2023-06-19,6.12743
2023-06-20,5.70857
2023-06-21,5.87675
2023-06-22,5.69905
2023-06-23,5.57529
2023-06-24,0.44424
2023-06-25,0.34905
2023-06-26,6.88265
2023-06-27,5.61337
2023-06-28,5.65462
2023-06-29,5.02951
2023-06-30,7.45383
2023-07-01,0.52357
2023-07-02,0.48549
2023-07-03,6.34321
2023-07-04,5.2548
2023-07-05,5.31827
2023-07-06,5.29288
2023-07-07,5.10884
2023-07-08,0.47915
2023-07-09,0.38395
2023-07-10,5.49279
2023-07-11,5.6927
2023-07-12,5.76251
2023-07-13,5.9656
2023-07-14,5.74982
2023-07-15,0.568
2023-07-16,0.62511
2023-07-17,9.71631
2023-07-18,7.29834
2023-07-19,7.59979
2023-07-20,10.64288
2023-07-21,8.47559
2023-07-22,0.80281
2023-07-23,0.64098
2023-07-24,6.889
2023-07-25,6.73668
2023-07-26,6.21628
2023-07-27,7.96788
2023-07-28,6.63831
2023-07-29,0.568
2023-07-30,0.43472
2023-07-31,7.40305
2023-08-01,7.56806
2023-08-02,6.49235
2023-08-03,6.86361
2023-08-04,5.97512
2023-08-05,0.59973
2023-08-06,0.46011
2023-08-07,6.08618
2023-08-08,5.3849
2023-08-09,6.28926
2023-08-10,5.79742
2023-08-11,5.66414
2023-08-12,0.56482
2023-08-13,0.48549
2023-08-14,5.13105
2023-08-15,0.70444
2023-08-16,5.53087
2023-08-17,4.97239
2023-08-18,5.40712
2023-08-19,0.4379
2023-08-20,0.31414
2023-08-21,5.74982
2023-08-22,5.24528
2023-08-23,5.08662
2023-08-24,5.9656
2023-08-25,5.41346
2023-08-26,0.50136
2023-08-27,0.39664
2023-08-28,5.71492
2023-08-29,5.33413
2023-08-30,5.42615
2023-08-31,5.14374
2023-09-01,4.66776
2023-09-02,0.37443
2023-09-03,0.37126
2023-09-04,5.44519
2023-09-05,4.92162
2023-09-06,5.32144
2023-09-07,5.06124
2023-09-08,5.63241
2023-09-09,0.49501
2023-09-10,0.50771
2023-09-11,6.46696
2023-09-12,8.00596
2023-09-13,7.21584
2023-09-14,8.05039
2023-09-15,7.43161
2023-09-16,0.64098
2023-09-17,0.53944
2023-09-18,6.7938
2023-09-19,6.23532
2023-09-20,5.53722
2023-09-21,5.02951
2023-09-22,4.8994
2023-09-23,0.41568
2023-09-24,0.36491
2023-09-25,4.47737
2023-09-26,4.56305
2023-09-27,4.68363
2023-09-28,0.44107
2023-09-29,0.22212
2023-09-30,0.24433
2023-10-01,0.2475
2023-10-02,0.45059
2023-10-03,0.36809
2023-10-04,5.2548
2023-10-05,5.55308
2023-10-06,4.98825
2023-10-07,0.49819
2023-10-08,0.27924
2023-10-09,0.39982
2023-10-10,4.96604
2023-10-11,5.12153
2023-10-12,4.79469
2023-10-13,4.43612
2023-10-14,0.40299
2023-10-15,0.33001
2023-10-16,5.01999
2023-10-17,4.95018
2023-10-18,4.74392
2023-10-19,4.95652
2023-10-20,5.66414
2023-10-21,0.48867
2023-10-22,0.32049
2023-10-23,5.10249
2023-10-24,4.71536
2023-10-25,4.67728
2023-10-26,4.51545
2023-10-27,4.77882
2023-10-28,0.37443
2023-10-29,0.28876
2023-10-30,4.72805
2023-10-31,4.12832
2023-11-01,4.37583
2023-11-02,4.79152
2023-11-03,4.58843
2023-11-04,0.47597
2023-11-05,0.37443
2023-11-06,11.28704
2023-11-07,8.58031
2023-11-08,6.4511
2023-11-09,5.6102
2023-11-10,4.74709
2023-11-11,0.39347
2023-11-12,0.32366
2023-11-13,5.01364
2023-11-14,5.50548
2023-11-15,5.48962
2023-11-16,5.94339
2023-11-17,5.40077
2023-11-18,0.50453
2023-11-19,0.25702
2023-11-20,5.64193
2023-11-21,5.28653
2023-11-22,5.18817
2023-11-23,5.76569
2023-11-24,5.24211
2023-11-25,0.57752
2023-11-26,0.39347
2023-11-27,6.16551
2023-11-28,5.97512
2023-11-29,5.84819
2023-11-30,5.18817
2023-12-01,4.69632
2023-12-02,0.47915
2023-12-03,0.3427
2023-12-04,7.03179
2023-12-05,6.17186
2023-12-06,6.68591
2023-12-07,5.49279
2023-12-08,7.05083
2023-12-09,0.72666
2023-12-10,0.55213
2023-12-11,7.4094
2023-12-12,8.51684
2023-12-13,7.21584
2023-12-14,14.6887
2023-12-15,15.35825
2023-12-16,1.74842
2023-12-17,1.35812
2023-12-18,14.69505
2023-12-19,19.19464
2023-12-20,18.78847
2023-12-21,17.12254
2023-12-22,13.75261
2023-12-23,1.23754
2023-12-24,0.99955
2023-12-25,1.20264
2023-12-26,13.89858
2023-12-27,15.34238
2023-12-28,12.76892
2023-12-29,4.4266
2023-12-30,0.86945
2023-12-31,0.81551
2024-01-01,0.86628
2024-01-02,14.86323
2024-01-03,12.92124
2024-01-04,14.42533
2024-01-05,12.3342
2024-01-06,1.18677
2024-01-07,0.84406
2024-01-08,11.20454
2024-01-09,11.57898
2024-01-10,9.71631
2024-01-11,10.10344
2024-01-12,8.65329
2024-01-13,0.85041
2024-01-14,0.71396
2024-01-15,9.44024
2024-01-16,9.02456
2024-01-17,8.18683
2024-01-18,11.46157
2024-01-19,10.12883
2024-01-20,0.97417
2024-01-21,0.72666
2024-01-22,10.07488
2024-01-23,14.09849
2024-01-24,11.61071
2024-01-25,15.65018
2024-01-26,22.96122
2024-01-27,3.09703
2024-01-28,2.26248
2024-01-29,25.50929
2024-01-30,21.88233
2024-01-31,17.56679
2024-02-01,17.87142
2024-02-02,22.84381
2024-02-03,2.92885
2024-02-04,2.17363
2024-02-05,22.66611
2024-02-06,22.8692
2024-02-07,26.42635
2024-02-08,21.43809
2024-02-09,2.90029
2024-02-10,1.79285
2024-02-11,1.63736
2024-02-12,2.24662
2024-02-13,24.12578
2024-02-14,22.22821
2024-02-15,22.36466
2024-02-16,20.24497
2024-02-17,2.20536
2024-02-18,1.75477
2024-02-19,29.10769
2024-02-20,29.13943
2024-02-21,28.64758
2024-02-22,23.96395
2024-02-23,23.34517
2024-02-24,2.4021
2024-02-25,2.07844
2024-02-26,21.00336
2024-02-27,19.83562
2024-02-28,19.68331
2024-02-29,23.61807
2024-03-01,3.46512
2024-03-02,2.12921
2024-03-03,1.94516
2024-03-04,22.23773
2024-03-05,20.85739
2024-03-06,20.75902
2024-03-07,18.89001
2024-03-08,32.12857
2024-03-09,4.6043
2024-03-10,3.03357
2024-03-11,31.84299
2024-03-12,27.88601
2024-03-13,34.10865
2024-03-14,31.36066
2024-03-15,27.20378
2024-03-16,2.61788
2024-03-17,2.28469
2024-03-18,25.32842
2024-03-19,24.16386
2024-03-20,23.87827
