date,자동차보험료계산
2023-05-30,64.09903
2023-05-31,55.29573
2023-06-01,47.73039
2023-06-02,43.87895
2023-06-03,30.26134
2023-06-04,36.58872
2023-06-05,48.5557
2023-06-06,40.99037
2023-06-07,60.11004
2023-06-08,53.09491
2023-06-09,47.45529
2023-06-10,34.52544
2023-06-11,38.65199
2023-06-12,55.70839
2023-06-13,51.99449
2023-06-14,49.79367
2023-06-15,54.74552
2023-06-16,49.65612
2023-06-17,39.2022
2023-06-18,41.40302
2023-06-19,62.58596
2023-06-20,56.94635
2023-06-21,55.70839
2023-06-22,53.37001
2023-06-23,48.2806
2023-06-24,35.90096
2023-06-25,42.50343
2023-06-26,57.63411
2023-06-27,52.68225
2023-06-28,48.41815
2023-06-29,56.8088
2023-06-30,43.7414
2023-07-01,37.68913
2023-07-02,42.64099
2023-07-03,53.23246
2023-07-04,49.24346
2023-07-05,51.85694
2023-07-06,51.03163
2023-07-07,47.31774
2023-07-08,41.95323
2023-07-09,40.57771
2023-07-10,62.99862
2023-07-11,43.60385
2023-07-12,45.25447
2023-07-13,50.75653
2023-07-14,46.76753
2023-07-15,39.7524
2023-07-16,45.25447
2023-07-17,69.73865
2023-07-18,64.09903
2023-07-19,50.06877
2023-07-20,48.41815
2023-07-21,48.83081
2023-07-22,38.10178
2023-07-23,48.41815
2023-07-24,58.45942
2023-07-25,55.29573
2023-07-26,56.5337
2023-07-27,44.84181
2023-07-28,50.89408
2023-07-29,36.86382
2023-07-30,40.30261
2023-07-31,49.51856
2023-08-01,49.51856
2023-08-02,48.0055
2023-08-03,53.50756
2023-08-04,47.04264
2023-08-05,33.70013
2023-08-06,40.02751
2023-08-07,55.29573
2023-08-08,54.33287
2023-08-09,38.65199
2023-08-10,41.95323
2023-08-11,39.33975
2023-08-12,36.86382
2023-08-13,39.4773
2023-08-14,46.90508
2023-08-15,42.09078
2023-08-16,55.15818
2023-08-17,53.23246
2023-08-18,54.60797
2023-08-19,37.68913
2023-08-20,51.58184
2023-08-21,64.23658
2023-08-22,59.55983
2023-08-23,49.38101
2023-08-24,51.99449
2023-08-25,42.50343
2023-08-26,37.00137
2023-08-27,42.64099
2023-08-28,52.95735
2023-08-29,50.20632
2023-08-30,43.19119
2023-08-31,42.77854
2023-09-01,45.52957
2023-09-02,31.63686
2023-09-03,37.55158
2023-09-04,57.77166
2023-09-05,54.19532
2023-09-06,49.38101
2023-09-07,48.2806
2023-09-08,40.71526
2023-09-09,38.51444
2023-09-10,42.09078
2023-09-11,51.58184
2023-09-12,47.31774
2023-09-13,54.60797
2023-09-14,49.10591
2023-09-15,42.91609
2023-09-16,32.46217
2023-09-17,39.33975
2023-09-18,46.90508
2023-09-19,50.48143
2023-09-20,48.69325
2023-09-21,38.92709
2023-09-22,37.00137
2023-09-23,26.4099
2023-09-24,32.46217
2023-09-25,40.71526
2023-09-26,36.72627
2023-09-27,35.07565
2023-09-28,23.65887
2023-09-29,33.97524
2023-09-30,35.4883
2023-10-01,31.2242
2023-10-02,28.06052
2023-10-03,29.43603
2023-10-04,58.73452
2023-10-05,42.91609
2023-10-06,43.7414
2023-10-07,35.4883
2023-10-08,27.64786
2023-10-09,35.4883
2023-10-10,51.71939
2023-10-11,47.86795
2023-10-12,45.52957
2023-10-13,49.65612
2023-10-14,27.92297
2023-10-15,39.06464
2023-10-16,52.95735
2023-10-17,51.16918
2023-10-18,48.83081
2023-10-19,48.2806
2023-10-20,44.15405
2023-10-21,31.2242
2023-10-22,32.18707
2023-10-23,53.23246
2023-10-24,53.23246
2023-10-25,44.84181
2023-10-26,47.31774
2023-10-27,48.83081
2023-10-28,29.43603
2023-10-29,36.17606
2023-10-30,55.15818
2023-10-31,50.61898
2023-11-01,51.16918
2023-11-02,47.31774
2023-11-03,45.66712
2023-11-04,34.9381
2023-11-05,38.51444
2023-11-06,51.85694
2023-11-07,52.40715
2023-11-08,48.2806
2023-11-09,48.69325
2023-11-10,47.04264
2023-11-11,30.53645
2023-11-12,32.18707
2023-11-13,48.96836
2023-11-14,50.89408
2023-11-15,43.19119
2023-11-16,43.32874
2023-11-17,38.65199
2023-11-18,29.29848
2023-11-19,33.97524
2023-11-20,52.68225
2023-11-21,45.80467
2023-11-22,47.73039
2023-11-23,45.25447
2023-11-24,38.37689
2023-11-25,31.08665
2023-11-26,34.52544
2023-11-27,55.02063
2023-11-28,47.04264
2023-11-29,40.57771
2023-11-30,38.92709
2023-12-01,34.80055
2023-12-02,28.61072
2023-12-03,37.68913
2023-12-04,47.59284
2023-12-05,45.25447
2023-12-06,40.57771
2023-12-07,42.64099
2023-12-08,42.64099
2023-12-09,29.16093
2023-12-10,37.68913
2023-12-11,48.83081
2023-12-12,51.03163
2023-12-13,43.19119
2023-12-14,45.52957
2023-12-15,33.83768
2023-12-16,32.32462
2023-12-17,35.76341
2023-12-18,44.42916
2023-12-19,39.7524
2023-12-20,40.57771
2023-12-21,35.90096
2023-12-22,34.9381
2023-12-23,29.71114
2023-12-24,25.03438
2023-12-25,25.85969
2023-12-26,47.04264
2023-12-27,40.99037
2023-12-28,45.39202
2023-12-29,45.11691
2023-12-30,32.18707
2023-12-31,31.2242
2024-01-01,33.97524
2024-01-02,47.59284
2024-01-03,50.48143
2024-01-04,51.58184
2024-01-05,47.04264
2024-01-06,42.91609
2024-01-07,42.09078
2024-01-08,53.37001
2024-01-09,52.68225
2024-01-10,49.79367
2024-01-11,48.14305
2024-01-12,45.66712
2024-01-13,38.51444
2024-01-14,41.95323
2024-01-15,58.45942
2024-01-16,59.14718
2024-01-17,55.70839
2024-01-18,49.79367
2024-01-19,88.44566
2024-01-20,82.80605
2024-01-21,93.94773
2024-01-22,90.78404
2024-01-23,85.00687
2024-01-24,93.94773
2024-01-25,100.0
2024-01-26,81.15543
2024-01-27,87.7579
2024-01-28,91.19669
2024-01-29,94.08528
2024-01-30,99.17469
2024-01-31,99.86244
2024-02-01,94.36038
2024-02-02,87.34525
2024-02-03,73.72764
2024-02-04,75.10316
2024-02-05,89.27097
2024-02-06,81.29298
2024-02-07,80.88033
2024-02-08,70.1513
2024-02-09,81.70563
2024-02-10,88.17056
2024-02-11,87.62035
2024-02-12,85.96973
2024-02-13,97.93672
2024-02-14,83.76891
2024-02-15,99.03713
2024-02-16,83.63136
2024-02-17,76.06602
2024-02-18,74.4154
2024-02-19,80.46767
2024-02-20,86.65749
2024-02-21,78.9546
2024-02-22,71.11416
2024-02-23,73.03988
2024-02-24,70.4264
2024-02-25,69.32599
2024-02-26,81.43053
2024-02-27,80.33012
2024-02-28,82.9436
2024-02-29,72.35213
2024-03-01,72.62723
2024-03-02,71.66437
2024-03-03,57.90921
2024-03-04,73.59009
2024-03-05,92.29711
2024-03-06,78.81705
2024-03-07,70.28885
2024-03-08,75.24071
2024-03-09,70.83906
2024-03-10,78.81705
2024-03-11,84.73177
2024-03-12,87.4828
2024-03-13,95.46079
2024-03-14,90.37138
2024-03-15,85.69463
2024-03-16,77.16643
2024-03-17,87.07015
2024-03-18,93.81017
2024-03-19,89.27097
2024-03-20,89.82118
