date,노령연금
2023-05-31,22.17807
2023-06-01,21.68731
2023-06-02,19.25683
2023-06-03,15.82145
2023-06-04,21.03295
2023-06-05,21.50035
2023-06-06,17.50408
2023-06-07,22.17807
2023-06-08,20.26174
2023-06-09,23.20635
2023-06-10,16.54592
2023-06-11,15.58775
2023-06-12,21.10306
2023-06-13,19.63075
2023-06-14,19.60738
2023-06-15,19.93456
2023-06-16,17.17691
2023-06-17,15.16709
2023-06-18,13.48445
2023-06-19,17.45734
2023-06-20,18.67258
2023-06-21,19.58401
2023-06-22,18.53236
2023-06-23,26.10422
2023-06-24,16.77962
2023-06-25,15.05024
2023-06-26,20.42533
2023-06-27,23.62701
2023-06-28,25.84716
2023-06-29,19.30357
2023-06-30,19.49053
2023-07-01,16.70951
2023-07-02,16.96658
2023-07-03,19.70086
2023-07-04,18.69595
2023-07-05,17.99485
2023-07-06,23.53353
2023-07-07,18.36877
2023-07-08,15.30731
2023-07-09,12.73662
2023-07-10,18.06496
2023-07-11,16.82636
2023-07-12,34.14349
2023-07-13,21.00958
2023-07-14,15.72797
2023-07-15,15.86819
2023-07-16,12.47955
2023-07-17,19.35031
2023-07-18,22.41177
2023-07-19,28.95536
2023-07-20,20.02804
2023-07-21,16.45244
2023-07-22,14.86328
2023-07-23,14.41925
2023-07-24,19.9813
2023-07-25,32.29726
2023-07-26,19.42042
2023-07-27,18.55573
2023-07-28,17.78452
2023-07-29,14.83991
2023-07-30,16.61603
2023-07-31,20.28511
2023-08-01,18.74269
2023-08-02,19.7476
2023-08-03,19.70086
2023-08-04,17.50408
2023-08-05,15.02687
2023-08-06,14.0687
2023-08-07,22.36503
2023-08-08,17.69104
2023-08-09,17.31713
2023-08-10,14.88665
2023-08-11,15.89156
2023-08-12,15.82145
2023-08-13,15.51764
2023-08-14,18.69595
2023-08-15,16.24211
2023-08-16,20.35522
2023-08-17,29.72657
2023-08-18,25.05258
2023-08-19,19.21009
2023-08-20,17.66767
2023-08-21,20.00467
2023-08-22,20.14489
2023-08-23,34.37719
2023-08-24,25.63683
2023-08-25,30.33419
2023-08-26,17.92474
2023-08-27,17.3405
2023-08-28,20.28511
2023-08-29,28.18415
2023-08-30,22.27155
2023-08-31,21.21991
2023-09-01,29.91353
2023-09-02,22.20144
2023-09-03,22.3884
2023-09-04,24.42159
2023-09-05,24.93573
2023-09-06,22.43514
2023-09-07,20.89273
2023-09-08,24.28137
2023-09-09,17.76115
2023-09-10,20.65903
2023-09-11,21.54709
2023-09-12,20.63566
2023-09-13,20.19163
2023-09-14,17.878
2023-09-15,17.45734
2023-09-16,15.54101
2023-09-17,17.03669
2023-09-18,20.72914
2023-09-19,20.75251
2023-09-20,17.55082
2023-09-21,16.52255
2023-09-22,15.30731
2023-09-23,14.04533
2023-09-24,13.43771
2023-09-25,27.45968
2023-09-26,18.08833
2023-09-27,16.07852
2023-09-28,23.15961
2023-09-29,32.69455
2023-09-30,22.90254
2023-10-01,17.22365
2023-10-02,21.07969
2023-10-03,19.5139
2023-10-04,21.68731
2023-10-05,20.16826
2023-10-06,17.76115
2023-10-07,13.29749
2023-10-08,13.48445
2023-10-09,13.15727
2023-10-10,21.94437
2023-10-11,19.18672
2023-10-12,18.88291
2023-10-13,17.03669
2023-10-14,13.48445
2023-10-15,15.4709
2023-10-16,18.67258
2023-10-17,19.60738
2023-10-18,24.14115
2023-10-19,23.69712
2023-10-20,19.77097
2023-10-21,16.56929
2023-10-22,13.97522
2023-10-23,18.92965
2023-10-24,20.98621
2023-10-25,28.25426
2023-10-26,29.98364
2023-10-27,56.39168
2023-10-28,41.48165
2023-10-29,24.7254
2023-10-30,28.51133
2023-10-31,30.10049
2023-11-01,31.57279
2023-11-02,26.26781
2023-11-03,22.13133
2023-11-04,18.29866
2023-11-05,17.38724
2023-11-06,23.41668
2023-11-07,22.27155
2023-11-08,21.94437
2023-11-09,21.82752
2023-11-10,21.00958
2023-11-11,16.28885
2023-11-12,15.0035
2023-11-13,20.09815
2023-11-14,17.99485
2023-11-15,19.18672
2023-11-16,23.0895
2023-11-17,17.73778
2023-11-18,15.12035
2023-11-19,15.58775
2023-11-20,20.96284
2023-11-21,21.12643
2023-11-22,22.76232
2023-11-23,22.1547
2023-11-24,28.48796
2023-11-25,21.10306
2023-11-26,20.61229
2023-11-27,24.16452
2023-11-28,22.17807
2023-11-29,22.41177
2023-11-30,22.13133
2023-12-01,21.43024
2023-12-02,18.08833
2023-12-03,19.67749
2023-12-04,24.98247
2023-12-05,23.0895
2023-12-06,23.25309
2023-12-07,21.78078
2023-12-08,25.59009
2023-12-09,18.99976
2023-12-10,18.3454
2023-12-11,22.36503
2023-12-12,24.00093
2023-12-13,25.84716
2023-12-14,23.69712
2023-12-15,21.71068
2023-12-16,16.172
2023-12-17,17.71441
2023-12-18,21.26665
2023-12-19,21.6172
2023-12-20,22.52862
2023-12-21,23.22972
2023-12-22,29.98364
2023-12-23,21.87426
2023-12-24,20.82262
2023-12-25,19.77097
2023-12-26,25.47324
2023-12-27,24.32811
2023-12-28,30.49777
2023-12-29,28.11404
2023-12-30,27.45968
2023-12-31,29.79668
2024-01-01,62.65482
2024-01-02,67.025
2024-01-03,57.16288
2024-01-04,55.52699
2024-01-05,51.88128
2024-01-06,42.41645
2024-01-07,38.32671
2024-01-08,37.06473
2024-01-09,81.35078
2024-01-10,58.37812
2024-01-11,42.767
2024-01-12,37.92942
2024-01-13,29.51624
2024-01-14,37.01799
2024-01-15,40.07945
2024-01-16,33.25543
2024-01-17,32.344
2024-01-18,32.78803
2024-01-19,34.72774
2024-01-20,28.51133
2024-01-21,25.91727
2024-01-22,36.90114
2024-01-23,36.03645
2024-01-24,39.21476
2024-01-25,55.19981
2024-01-26,40.73381
2024-01-27,32.27389
2024-01-28,27.74012
2024-01-29,33.65272
2024-01-30,32.53096
2024-01-31,34.77448
2024-02-01,30.26408
2024-02-02,28.55807
2024-02-03,23.20635
2024-02-04,22.71558
2024-02-05,29.28254
2024-02-06,27.24935
2024-02-07,23.81397
2024-02-08,24.21126
2024-02-09,43.25777
2024-02-10,53.4938
2024-02-11,34.09675
2024-02-12,28.04393
2024-02-13,31.24561
2024-02-14,29.4695
2024-02-15,26.10422
2024-02-16,24.67866
2024-02-17,20.84599
2024-02-18,19.2802
2024-02-19,25.02921
2024-02-20,29.16569
2024-02-21,29.63309
2024-02-22,30.73147
2024-02-23,32.39074
2024-02-24,23.72049
2024-02-25,21.57046
2024-02-26,57.39658
2024-02-27,32.25052
2024-02-28,27.78686
2024-02-29,27.81023
2024-03-01,24.21126
2024-03-02,21.64057
2024-03-03,18.78943
2024-03-04,26.78195
2024-03-05,30.07712
2024-03-06,26.54825
2024-03-07,23.46342
2024-03-08,23.22972
2024-03-09,19.79434
2024-03-10,18.74269
2024-03-11,24.9591
2024-03-12,26.6651
2024-03-13,26.61836
2024-03-14,24.63192
2024-03-15,22.29492
2024-03-16,20.23837
2024-03-17,18.22855
2024-03-18,22.24818
2024-03-19,23.93082
2024-03-20,28.5347
