date,포스코엠텍주가
2023-06-08,18.7064
2023-06-09,16.16129
2023-06-10,2.42981
2023-06-11,2.08393
2023-06-12,15.59635
2023-06-13,14.31371
2023-06-14,18.99175
2023-06-15,16.27947
2023-06-16,14.12059
2023-06-17,1.62852
2023-06-18,1.51034
2023-06-19,12.22978
2023-06-20,12.60448
2023-06-21,12.57566
2023-06-22,19.48751
2023-06-23,14.53565
2023-06-24,1.99169
2023-06-25,1.67464
2023-06-26,12.75724
2023-06-27,12.16636
2023-06-28,12.4373
2023-06-29,10.97307
2023-06-30,10.62431
2023-07-01,1.29705
2023-07-02,1.03476
2023-07-03,13.68536
2023-07-04,13.53259
2023-07-05,18.64011
2023-07-06,13.89865
2023-07-07,15.21012
2023-07-08,2.87946
2023-07-09,2.80163
2023-07-10,15.38594
2023-07-11,27.34478
2023-07-12,24.01279
2023-07-13,24.3212
2023-07-14,50.5707
2023-07-15,8.26944
2023-07-16,6.90032
2023-07-17,36.58557
2023-07-18,32.29953
2023-07-19,29.5786
2023-07-20,29.96483
2023-07-21,27.8146
2023-07-22,5.9088
2023-07-23,5.96356
2023-07-24,57.72756
2023-07-25,43.78855
2023-07-26,100.0
2023-07-27,43.35908
2023-07-28,35.47011
2023-07-29,6.11633
2023-07-30,5.31504
2023-07-31,39.0788
2023-08-01,33.51011
2023-08-02,24.36156
2023-08-03,21.64639
2023-08-04,19.70657
2023-08-05,2.53069
2023-08-06,2.2684
2023-08-07,18.65164
2023-08-08,20.7471
2023-08-09,16.80405
2023-08-10,15.85288
2023-08-11,14.63653
2023-08-12,2.13005
2023-08-13,1.54205
2023-08-14,13.10313
2023-08-15,2.50475
2023-08-16,12.07125
2023-08-17,15.92494
2023-08-18,11.21231
2023-08-19,1.38352
2023-08-20,1.24805
2023-08-21,16.79252
2023-08-22,14.71147
2023-08-23,13.61042
2023-08-24,18.25099
2023-08-25,25.91514
2023-08-26,4.70974
2023-08-27,3.7211
2023-08-28,34.21629
2023-08-29,24.62385
2023-08-30,21.77321
2023-08-31,28.0769
2023-09-01,20.50498
2023-09-02,2.84198
2023-09-03,2.2684
2023-09-04,25.77679
2023-09-05,43.50896
2023-09-06,37.48775
2023-09-07,30.13777
2023-09-08,22.65233
2023-09-09,2.77857
2023-09-10,2.35199
2023-09-11,18.91969
2023-09-12,17.07211
2023-09-13,16.14976
2023-09-14,17.86187
2023-09-15,28.3046
2023-09-16,3.31469
2023-09-17,2.62004
2023-09-18,20.6318
2023-09-19,15.76353
2023-09-20,15.54159
2023-09-21,12.3393
2023-09-22,11.51495
2023-09-23,1.24228
2023-09-24,0.84164
2023-09-25,10.45137
2023-09-26,11.25843
2023-09-27,10.13719
2023-09-28,1.0434
2023-09-29,0.6024
2023-09-30,0.63988
2023-10-01,0.70329
2023-10-02,0.92234
2023-10-03,0.75805
2023-10-04,9.11973
2023-10-05,10.5609
2023-10-06,9.90084
2023-10-07,1.00017
2023-10-08,0.68311
2023-10-09,0.85893
2023-10-10,9.24943
2023-10-11,9.73943
2023-10-12,11.59566
2023-10-13,12.20383
2023-10-14,1.11834
2023-10-15,1.03476
2023-10-16,8.91508
2023-10-17,10.35337
2023-10-18,9.13126
2023-10-19,8.03885
2023-10-20,8.12244
2023-10-21,0.99729
2023-10-22,0.65717
2023-10-23,7.2635
2023-10-24,8.06479
2023-10-25,7.4422
2023-10-26,7.13091
2023-10-27,8.63838
2023-10-28,0.98287
2023-10-29,0.66293
2023-10-30,7.95526
2023-10-31,6.58903
2023-11-01,6.48815
2023-11-02,8.28385
2023-11-03,8.16279
2023-11-04,0.98864
2023-11-05,1.00881
2023-11-06,23.34409
2023-11-07,18.34034
2023-11-08,11.13449
2023-11-09,10.73096
2023-11-10,8.64414
2023-11-11,0.98287
2023-11-12,0.82723
2023-11-13,8.21467
2023-11-14,9.7769
2023-11-15,9.9412
2023-11-16,7.70738
2023-11-17,6.71297
2023-11-18,0.82435
2023-11-19,0.60529
2023-11-20,7.75638
2023-11-21,6.76197
2023-11-22,6.25468
2023-11-23,6.37285
2023-11-24,6.11921
2023-11-25,0.69176
2023-11-26,0.7177
2023-11-27,5.84539
2023-11-28,6.51121
2023-11-29,6.85421
2023-11-30,7.91491
2023-12-01,6.18838
2023-12-02,0.87334
2023-12-03,0.55917
2023-12-04,6.38727
2023-12-05,5.94627
2023-12-06,6.35844
2023-12-07,5.83386
2023-12-08,7.40185
2023-12-09,1.04629
2023-12-10,0.70617
2023-12-11,6.71874
2023-12-12,6.72162
2023-12-13,5.84827
2023-12-14,7.52003
2023-12-15,7.93508
2023-12-16,0.84452
2023-12-17,0.77246
2023-12-18,7.79673
2023-12-19,6.33827
2023-12-20,6.09615
2023-12-21,11.2469
2023-12-22,9.1082
2023-12-23,1.43828
2023-12-24,1.19328
2023-12-25,1.24228
2023-12-26,8.91508
2023-12-27,59.39643
2023-12-28,28.62742
2023-12-29,5.62345
2023-12-30,1.86775
2023-12-31,1.57375
2024-01-01,1.75534
2024-01-02,14.32236
2024-01-03,40.30091
2024-01-04,14.83253
2024-01-05,28.00195
2024-01-06,1.94846
2024-01-07,1.43252
2024-01-08,13.69401
2024-01-09,11.16907
2024-01-10,9.71925
2024-01-11,12.73419
2024-01-12,10.30725
2024-01-13,1.23364
2024-01-14,1.08376
2024-01-15,9.96137
2024-01-16,8.86896
2024-01-17,8.37608
2024-01-18,9.11108
2024-01-19,8.00714
2024-01-20,0.9627
2024-01-21,0.78399
2024-01-22,8.38473
2024-01-23,8.25791
2024-01-24,8.89779
2024-01-25,6.91185
2024-01-26,7.98985
2024-01-27,0.91082
2024-01-28,0.53899
2024-01-29,6.55732
2024-01-30,6.80232
2024-01-31,6.23738
2024-02-01,6.86862
2024-02-02,7.80826
2024-02-03,0.74652
2024-02-04,0.8964
2024-02-05,6.69568
2024-02-06,7.65262
2024-02-07,8.20891
2024-02-08,6.75044
2024-02-09,0.73787
2024-02-10,0.55917
2024-02-11,0.50729
2024-02-12,0.63411
2024-02-13,7.18856
2024-02-14,6.3815
2024-02-15,10.4629
2024-02-16,9.10532
2024-02-17,1.02611
2024-02-18,0.80417
2024-02-19,8.60667
2024-02-20,7.35285
2024-02-21,7.14821
2024-02-22,6.96662
2024-02-23,6.55156
2024-02-24,1.1097
2024-02-25,0.93964
2024-02-26,6.81097
2024-02-27,6.96662
2024-02-28,7.60938
2024-02-29,6.1538
2024-03-01,0.97711
2024-03-02,0.57935
2024-03-03,0.48423
2024-03-04,8.77385
2024-03-05,7.01273
2024-03-06,5.6465
2024-03-07,6.07597
2024-03-08,5.23721
2024-03-09,0.62546
2024-03-10,0.46693
2024-03-11,5.49951
2024-03-12,7.25197
2024-03-13,5.8108
2024-03-14,5.59174
2024-03-15,4.50221
2024-03-16,0.49288
2024-03-17,0.35741
2024-03-18,6.25468
2024-03-19,5.36692
2024-03-20,5.03545
