date,자차보험
2023-05-30,14.73288
2023-05-31,10.76794
2023-06-01,11.10183
2023-06-02,10.43405
2023-06-03,7.80467
2023-06-04,6.803
2023-06-05,11.97829
2023-06-06,7.67946
2023-06-07,11.72787
2023-06-08,11.14357
2023-06-09,10.64273
2023-06-10,7.42904
2023-06-11,6.46911
2023-06-12,12.68781
2023-06-13,9.89148
2023-06-14,10.601
2023-06-15,11.01836
2023-06-16,9.72454
2023-06-17,6.803
2023-06-18,7.67946
2023-06-19,13.23038
2023-06-20,11.85308
2023-06-21,10.97662
2023-06-22,10.93489
2023-06-23,10.47579
2023-06-24,6.96994
2023-06-25,7.38731
2023-06-26,12.52086
2023-06-27,11.39398
2023-06-28,11.68614
2023-06-29,11.76961
2023-06-30,12.14524
2023-07-01,9.2237
2023-07-02,8.80634
2023-07-03,12.18697
2023-07-04,11.72787
2023-07-05,12.72954
2023-07-06,12.27045
2023-07-07,9.84974
2023-07-08,8.97328
2023-07-09,8.1803
2023-07-10,12.02003
2023-07-11,14.64941
2023-07-12,10.64273
2023-07-13,12.85475
2023-07-14,12.14524
2023-07-15,8.1803
2023-07-16,8.38898
2023-07-17,13.68948
2023-07-18,12.14524
2023-07-19,12.52086
2023-07-20,11.93656
2023-07-21,10.22537
2023-07-22,8.72287
2023-07-23,7.30383
2023-07-24,15.60934
2023-07-25,14.31552
2023-07-26,11.81135
2023-07-27,12.18697
2023-07-28,10.68447
2023-07-29,7.7212
2023-07-30,7.7212
2023-07-31,13.73121
2023-08-01,12.18697
2023-08-02,11.26878
2023-08-03,11.51919
2023-08-04,9.93322
2023-08-05,7.2621
2023-08-06,6.13522
2023-08-07,13.18864
2023-08-08,13.35559
2023-08-09,14.0651
2023-08-10,13.93989
2023-08-11,12.47913
2023-08-12,7.05342
2023-08-13,7.38731
2023-08-14,11.56093
2023-08-15,7.80467
2023-08-16,12.43739
2023-08-17,12.68781
2023-08-18,10.64273
2023-08-19,9.34891
2023-08-20,7.63772
2023-08-21,14.56594
2023-08-22,12.97996
2023-08-23,11.6444
2023-08-24,10.76794
2023-08-25,11.51919
2023-08-26,7.30383
2023-08-27,6.38564
2023-08-28,13.23038
2023-08-29,13.0217
2023-08-30,11.89482
2023-08-31,10.601
2023-09-01,10.601
2023-09-02,7.34557
2023-09-03,7.51252
2023-09-04,14.27378
2023-09-05,13.4808
2023-09-06,12.52086
2023-09-07,16.61101
2023-09-08,13.93989
2023-09-09,9.84974
2023-09-10,7.59599
2023-09-11,13.56427
2023-09-12,13.0217
2023-09-13,10.55926
2023-09-14,10.76794
2023-09-15,9.64106
2023-09-16,6.803
2023-09-17,6.67779
2023-09-18,12.93823
2023-09-19,11.0601
2023-09-20,11.10183
2023-09-21,11.26878
2023-09-22,9.43238
2023-09-23,7.38731
2023-09-24,5.67612
2023-09-25,12.47913
2023-09-26,10.1419
2023-09-27,9.09849
2023-09-28,7.88814
2023-09-29,6.30217
2023-09-30,7.2621
2023-10-01,5.84307
2023-10-02,8.34724
2023-10-03,7.84641
2023-10-04,13.06343
2023-10-05,12.35392
2023-10-06,11.01836
2023-10-07,6.26043
2023-10-08,6.13522
2023-10-09,6.67779
2023-10-10,13.43906
2023-10-11,13.23038
2023-10-12,12.18697
2023-10-13,9.84974
2023-10-14,6.21869
2023-10-15,6.76126
2023-10-16,11.14357
2023-10-17,10.39232
2023-10-18,12.27045
2023-10-19,10.47579
2023-10-20,9.39065
2023-10-21,6.67779
2023-10-22,6.21869
2023-10-23,12.47913
2023-10-24,9.97495
2023-10-25,10.26711
2023-10-26,9.47412
2023-10-27,10.80968
2023-10-28,7.7212
2023-10-29,6.3439
2023-10-30,12.64607
2023-10-31,11.6444
2023-11-01,10.68447
2023-11-02,10.89315
2023-11-03,9.47412
2023-11-04,7.30383
2023-11-05,6.84474
2023-11-06,12.35392
2023-11-07,10.93489
2023-11-08,9.76627
2023-11-09,12.43739
2023-11-10,9.2237
2023-11-11,6.3439
2023-11-12,6.46911
2023-11-13,11.72787
2023-11-14,10.30884
2023-11-15,10.43405
2023-11-16,10.01669
2023-11-17,11.1853
2023-11-18,6.38564
2023-11-19,6.09348
2023-11-20,11.1853
2023-11-21,10.97662
2023-11-22,10.601
2023-11-23,9.47412
2023-11-24,8.80634
2023-11-25,6.01001
2023-11-26,6.09348
2023-11-27,11.26878
2023-11-28,11.43572
2023-11-29,10.01669
2023-11-30,10.43405
2023-12-01,9.93322
2023-12-02,7.13689
2023-12-03,7.30383
2023-12-04,12.89649
2023-12-05,11.31051
2023-12-06,11.10183
2023-12-07,9.97495
2023-12-08,9.97495
2023-12-09,6.3439
2023-12-10,6.96994
2023-12-11,13.06343
2023-12-12,14.94156
2023-12-13,10.22537
2023-12-14,11.10183
2023-12-15,11.31051
2023-12-16,8.47245
2023-12-17,10.47579
2023-12-18,13.56427
2023-12-19,12.39565
2023-12-20,12.43739
2023-12-21,13.10517
2023-12-22,10.68447
2023-12-23,7.30383
2023-12-24,6.63606
2023-12-25,6.84474
2023-12-26,14.81636
2023-12-27,12.93823
2023-12-28,11.14357
2023-12-29,9.6828
2023-12-30,7.55425
2023-12-31,8.26377
2024-01-01,7.42904
2024-01-02,15.94323
2024-01-03,14.77462
2024-01-04,14.27378
2024-01-05,10.18363
2024-01-06,7.51252
2024-01-07,8.51419
2024-01-08,10.93489
2024-01-09,11.60267
2024-01-10,11.85308
2024-01-11,12.39565
2024-01-12,9.51585
2024-01-13,7.13689
2024-01-14,7.63772
2024-01-15,13.23038
2024-01-16,12.02003
2024-01-17,10.64273
2024-01-18,11.1853
2024-01-19,16.56928
2024-01-20,12.93823
2024-01-21,15.06677
2024-01-22,20.15859
2024-01-23,22.28714
2024-01-24,21.24373
2024-01-25,20.95158
2024-01-26,17.02838
2024-01-27,15.27545
2024-01-28,15.52587
2024-01-29,21.07679
2024-01-30,19.32387
2024-01-31,18.03005
2024-02-01,17.82136
2024-02-02,16.73622
2024-02-03,14.89983
2024-02-04,14.5242
2024-02-05,19.78297
2024-02-06,15.69282
2024-02-07,15.60934
2024-02-08,17.69616
2024-02-09,14.56594
2024-02-10,16.02671
2024-02-11,13.81469
2024-02-12,15.27545
2024-02-13,22.20367
2024-02-14,18.3222
2024-02-15,18.57262
2024-02-16,18.03005
2024-02-17,16.23539
2024-02-18,16.9449
2024-02-19,20.2838
2024-02-20,20.61769
2024-02-21,18.11352
2024-02-22,18.57262
2024-02-23,19.78297
2024-02-24,15.31719
2024-02-25,15.81803
2024-02-26,19.99165
2024-02-27,16.31886
2024-02-28,16.11018
2024-02-29,16.81969
2024-03-01,14.10684
2024-03-02,11.31051
2024-03-03,10.68447
2024-03-04,17.57095
2024-03-05,16.44407
2024-03-06,16.56928
2024-03-07,18.19699
2024-03-08,19.49081
2024-03-09,15.15025
2024-03-10,14.73288
2024-03-11,17.36227
2024-03-12,19.28213
2024-03-13,19.74123
2024-03-14,18.15525
2024-03-15,18.90651
2024-03-16,14.64941
2024-03-17,14.48247
2024-03-18,19.40734
2024-03-19,19.40734
2024-03-20,17.48747
