date,범일동맛집
2023-05-30,67.78425
2023-05-31,65.88921
2023-06-01,56.26822
2023-06-02,73.17784
2023-06-03,82.79883
2023-06-04,65.88921
2023-06-05,71.57434
2023-06-06,65.59766
2023-06-07,61.07871
2023-06-08,68.36734
2023-06-09,74.63556
2023-06-10,75.07288
2023-06-11,59.62099
2023-06-12,63.2653
2023-06-13,62.53644
2023-06-14,65.30612
2023-06-15,63.84839
2023-06-16,68.36734
2023-06-17,74.19825
2023-06-18,71.42857
2023-06-19,74.92711
2023-06-20,70.40816
2023-06-21,63.84839
2023-06-22,64.72303
2023-06-23,79.59183
2023-06-24,79.88338
2023-06-25,51.0204
2023-06-26,55.39358
2023-06-27,67.49271
2023-06-28,60.93294
2023-06-29,62.09912
2023-06-30,62.82798
2023-07-01,87.7551
2023-07-02,56.85131
2023-07-03,55.8309
2023-07-04,74.78134
2023-07-05,66.90962
2023-07-06,66.18075
2023-07-07,72.01166
2023-07-08,76.53061
2023-07-09,62.97376
2023-07-10,69.53352
2023-07-11,52.18658
2023-07-12,58.74635
2023-07-13,57.58017
2023-07-14,68.36734
2023-07-15,73.32361
2023-07-16,53.64431
2023-07-17,59.47521
2023-07-18,55.8309
2023-07-19,68.95043
2023-07-20,61.6618
2023-07-21,73.32361
2023-07-22,75.5102
2023-07-23,59.32944
2023-07-24,64.28571
2023-07-25,70.6997
2023-07-26,70.99125
2023-07-27,70.55393
2023-07-28,85.27696
2023-07-29,69.82507
2023-07-30,68.51311
2023-07-31,72.59475
2023-08-01,71.13702
2023-08-02,70.55393
2023-08-03,66.90962
2023-08-04,84.40233
2023-08-05,82.06997
2023-08-06,57.72594
2023-08-07,62.09912
2023-08-08,68.36734
2023-08-09,36.1516
2023-08-10,50.58309
2023-08-11,70.26239
2023-08-12,84.25655
2023-08-13,63.55685
2023-08-14,80.17492
2023-08-15,63.70262
2023-08-16,58.45481
2023-08-17,68.22157
2023-08-18,84.5481
2023-08-19,76.82215
2023-08-20,65.74344
2023-08-21,55.97667
2023-08-22,61.51603
2023-08-23,62.82798
2023-08-24,66.32653
2023-08-25,73.46938
2023-08-26,77.98833
2023-08-27,69.53352
2023-08-28,67.20116
2023-08-29,64.72303
2023-08-30,59.0379
2023-08-31,59.47521
2023-09-01,71.42857
2023-09-02,83.23615
2023-09-03,68.0758
2023-09-04,61.07871
2023-09-05,74.05247
2023-09-06,66.61807
2023-09-07,69.38775
2023-09-08,80.46647
2023-09-09,69.6793
2023-09-10,66.61807
2023-09-11,67.05539
2023-09-12,63.99416
2023-09-13,67.20116
2023-09-14,66.76384
2023-09-15,75.07288
2023-09-16,70.26239
2023-09-17,67.63848
2023-09-18,61.6618
2023-09-19,63.55685
2023-09-20,56.55976
2023-09-21,62.68221
2023-09-22,67.93002
2023-09-23,75.36443
2023-09-24,60.0583
2023-09-25,54.2274
2023-09-26,60.0583
2023-09-27,57.4344
2023-09-28,55.10204
2023-09-29,56.70553
2023-09-30,65.88921
2023-10-01,63.84839
2023-10-02,74.19825
2023-10-03,51.31195
2023-10-04,48.25072
2023-10-05,72.3032
2023-10-06,76.23906
2023-10-07,67.34693
2023-10-08,69.24198
2023-10-09,51.60349
2023-10-10,75.5102
2023-10-11,69.53352
2023-10-12,65.74344
2023-10-13,73.03206
2023-10-14,75.07288
2023-10-15,69.97084
2023-10-16,66.18075
2023-10-17,63.41107
2023-10-18,65.01457
2023-10-19,64.28571
2023-10-20,66.03498
2023-10-21,76.23906
2023-10-22,58.16326
2023-10-23,65.01457
2023-10-24,65.01457
2023-10-25,71.42857
2023-10-26,65.01457
2023-10-27,73.46938
2023-10-28,72.59475
2023-10-29,58.30903
2023-10-30,66.61807
2023-10-31,63.55685
2023-11-01,63.70262
2023-11-02,72.44897
2023-11-03,77.84256
2023-11-04,67.34693
2023-11-05,62.68221
2023-11-06,53.49854
2023-11-07,67.78425
2023-11-08,76.53061
2023-11-09,69.82507
2023-11-10,73.32361
2023-11-11,73.03206
2023-11-12,61.6618
2023-11-13,64.57725
2023-11-14,64.8688
2023-11-15,60.93294
2023-11-16,59.32944
2023-11-17,68.80466
2023-11-18,72.3032
2023-11-19,59.32944
2023-11-20,66.61807
2023-11-21,74.34402
2023-11-22,72.59475
2023-11-23,74.34402
2023-11-24,80.17492
2023-11-25,79.30029
2023-11-26,61.80758
2023-11-27,66.18075
2023-11-28,69.97084
2023-11-29,64.13994
2023-11-30,69.97084
2023-12-01,74.34402
2023-12-02,71.57434
2023-12-03,58.30903
2023-12-04,60.93294
2023-12-05,63.55685
2023-12-06,67.49271
2023-12-07,75.65597
2023-12-08,86.00583
2023-12-09,78.27988
2023-12-10,72.01166
2023-12-11,65.30612
2023-12-12,68.0758
2023-12-13,68.51311
2023-12-14,67.78425
2023-12-15,72.59475
2023-12-16,66.76384
2023-12-17,62.82798
2023-12-18,57.14285
2023-12-19,65.59766
2023-12-20,69.0962
2023-12-21,61.80758
2023-12-22,62.39067
2023-12-23,81.3411
2023-12-24,81.92419
2023-12-25,67.49271
2023-12-26,63.99416
2023-12-27,71.13702
2023-12-28,68.51311
2023-12-29,74.34402
2023-12-30,77.55102
2023-12-31,61.95335
2024-01-01,49.85422
2024-01-02,56.99708
2024-01-03,61.6618
2024-01-04,69.82507
2024-01-05,76.53061
2024-01-06,83.96501
2024-01-07,58.60058
2024-01-08,60.64139
2024-01-09,66.90962
2024-01-10,66.03498
2024-01-11,61.6618
2024-01-12,74.63556
2024-01-13,79.30029
2024-01-14,63.2653
2024-01-15,72.01166
2024-01-16,69.53352
2024-01-17,67.78425
2024-01-18,64.72303
2024-01-19,70.26239
2024-01-20,82.79883
2024-01-21,75.5102
2024-01-22,61.51603
2024-01-23,61.07871
2024-01-24,55.97667
2024-01-25,62.68221
2024-01-26,72.44897
2024-01-27,76.67638
2024-01-28,70.11661
2024-01-29,55.8309
2024-01-30,62.68221
2024-01-31,64.43148
2024-02-01,54.95626
2024-02-02,69.38775
2024-02-03,74.92711
2024-02-04,61.22448
2024-02-05,56.41399
2024-02-06,63.55685
2024-02-07,61.37026
2024-02-08,59.76676
2024-02-09,58.16326
2024-02-10,40.52478
2024-02-11,64.13994
2024-02-12,61.07871
2024-02-13,60.0583
2024-02-14,69.97084
2024-02-15,70.99125
2024-02-16,73.17784
2024-02-17,79.7376
2024-02-18,64.72303
2024-02-19,68.51311
2024-02-20,63.99416
2024-02-21,67.78425
2024-02-22,70.40816
2024-02-23,77.40524
2024-02-24,85.27696
2024-02-25,66.90962
2024-02-26,57.58017
2024-02-27,70.26239
2024-02-28,69.53352
2024-02-29,68.36734
2024-03-01,80.32069
2024-03-02,74.63556
2024-03-03,59.47521
2024-03-04,56.12244
2024-03-05,69.24198
2024-03-06,71.28279
2024-03-07,66.76384
2024-03-08,76.09329
2024-03-09,79.44606
2024-03-10,66.03498
2024-03-11,63.41107
2024-03-12,63.84839
2024-03-13,67.93002
2024-03-14,71.13702
2024-03-15,76.23906
2024-03-16,87.02623
2024-03-17,52.91545
2024-03-18,74.34402
2024-03-19,64.13994
2024-03-20,64.43148
