date,은시세
2023-05-30,0.97267
2023-05-31,0.97474
2023-06-01,0.97267
2023-06-02,0.93297
2023-06-03,0.61269
2023-06-04,0.47878
2023-06-05,0.84082
2023-06-06,0.7235
2023-06-07,0.91223
2023-06-08,0.94185
2023-06-09,1.08999
2023-06-10,0.86245
2023-06-11,0.79164
2023-06-12,1.08792
2023-06-13,1.05088
2023-06-14,1.10244
2023-06-15,1.08644
2023-06-16,0.94008
2023-06-17,0.78601
2023-06-18,0.59521
2023-06-19,0.94422
2023-06-20,0.92734
2023-06-21,0.93385
2023-06-22,0.96733
2023-06-23,0.88408
2023-06-24,0.56944
2023-06-25,0.47315
2023-06-26,0.84231
2023-06-27,0.86897
2023-06-28,0.85416
2023-06-29,0.79075
2023-06-30,0.75165
2023-07-01,0.53092
2023-07-02,0.46278
2023-07-03,0.79223
2023-07-04,0.8192
2023-07-05,0.82364
2023-07-06,0.80646
2023-07-07,0.7872
2023-07-08,0.54544
2023-07-09,0.4607
2023-07-10,0.80053
2023-07-11,0.85119
2023-07-12,0.86779
2023-07-13,1.10955
2023-07-14,1.14717
2023-07-15,0.6835
2023-07-16,0.46959
2023-07-17,0.95133
2023-07-18,1.03725
2023-07-19,1.08288
2023-07-20,1.11606
2023-07-21,0.93711
2023-07-22,0.62958
2023-07-23,0.50396
2023-07-24,0.98096
2023-07-25,0.96378
2023-07-26,0.9303
2023-07-27,1.14628
2023-07-28,0.95874
2023-07-29,0.63373
2023-07-30,0.48559
2023-07-31,0.99252
2023-08-01,1.10895
2023-08-02,1.02629
2023-08-03,1.00644
2023-08-04,0.91874
2023-08-05,0.63758
2023-08-06,0.5481
2023-08-07,0.82305
2023-08-08,0.91993
2023-08-09,0.84112
2023-08-10,0.80023
2023-08-11,0.82038
2023-08-12,0.54336
2023-08-13,0.49033
2023-08-14,0.7709
2023-08-15,0.67995
2023-08-16,1.04318
2023-08-17,0.93297
2023-08-18,0.85386
2023-08-19,0.64084
2023-08-20,0.52203
2023-08-21,0.8112
2023-08-22,0.83994
2023-08-23,0.90956
2023-08-24,0.99104
2023-08-25,0.83282
2023-08-26,0.52262
2023-08-27,0.46307
2023-08-28,0.81653
2023-08-29,1.01622
2023-08-30,1.07014
2023-08-31,0.95341
2023-09-01,0.93445
2023-09-02,0.60025
2023-09-03,0.485
2023-09-04,0.81979
2023-09-05,0.80734
2023-09-06,0.83845
2023-09-07,0.79609
2023-09-08,0.79431
2023-09-09,0.51966
2023-09-10,0.4607
2023-09-11,0.73179
2023-09-12,2.23124
2023-09-13,0.90452
2023-09-14,0.98155
2023-09-15,0.86216
2023-09-16,0.54247
2023-09-17,0.44411
2023-09-18,0.7635
2023-09-19,0.81801
2023-09-20,0.72913
2023-09-21,0.8026
2023-09-22,0.76201
2023-09-23,0.48796
2023-09-24,0.39315
2023-09-25,0.80468
2023-09-26,0.84142
2023-09-27,0.66069
2023-09-28,0.5324
2023-09-29,0.58958
2023-09-30,0.49892
2023-10-01,0.44174
2023-10-02,0.6118
2023-10-03,0.66661
2023-10-04,0.99192
2023-10-05,0.81327
2023-10-06,0.89623
2023-10-07,0.61714
2023-10-08,0.44233
2023-10-09,0.68439
2023-10-10,0.96763
2023-10-11,0.8669
2023-10-12,0.83431
2023-10-13,0.84586
2023-10-14,0.61832
2023-10-15,0.50544
2023-10-16,0.94245
2023-10-17,0.84438
2023-10-18,0.9623
2023-10-19,1.05325
2023-10-20,1.05711
2023-10-21,0.66928
2023-10-22,0.52618
2023-10-23,1.02777
2023-10-24,0.98511
2023-10-25,0.88319
2023-10-26,0.96052
2023-10-27,0.85179
2023-10-28,0.57595
2023-10-29,0.44915
2023-10-30,1.10273
2023-10-31,1.18895
2023-11-01,1.05385
2023-11-02,0.9066
2023-11-03,0.89445
2023-11-04,0.55314
2023-11-05,0.46929
2023-11-06,0.83194
2023-11-07,0.81001
2023-11-08,0.7635
2023-11-09,0.71431
2023-11-10,0.70632
2023-11-11,0.44648
2023-11-12,0.37804
2023-11-13,0.71402
2023-11-14,0.74009
2023-11-15,0.80349
2023-11-16,0.79461
2023-11-17,0.81179
2023-11-18,0.60677
2023-11-19,0.55699
2023-11-20,0.82127
2023-11-21,0.93
2023-11-22,0.8583
2023-11-23,0.80883
2023-11-24,0.76705
2023-11-25,0.58484
2023-11-26,0.42219
2023-11-27,1.10006
2023-11-28,1.10688
2023-11-29,1.26953
2023-11-30,1.20169
2023-12-01,1.2085
2023-12-02,0.7472
2023-12-03,0.65447
2023-12-04,1.71513
2023-12-05,1.5824
2023-12-06,1.22954
2023-12-07,1.08377
2023-12-08,1.22183
2023-12-09,0.79164
2023-12-10,0.55225
2023-12-11,1.13828
2023-12-12,1.05651
2023-12-13,0.90215
2023-12-14,1.22746
2023-12-15,1.19132
2023-12-16,0.72054
2023-12-17,0.53477
2023-12-18,0.91697
2023-12-19,0.92111
2023-12-20,0.92023
2023-12-21,0.96289
2023-12-22,0.94659
2023-12-23,0.59729
2023-12-24,0.48203
2023-12-25,0.53181
2023-12-26,0.93771
2023-12-27,0.99459
2023-12-28,0.98126
2023-12-29,0.82246
2023-12-30,0.60529
2023-12-31,0.49122
2024-01-01,0.56114
2024-01-02,0.92763
2024-01-03,0.95133
2024-01-04,0.93445
2024-01-05,1.10184
2024-01-06,0.68113
2024-01-07,0.74928
2024-01-08,0.85416
2024-01-09,0.84171
2024-01-10,0.84438
2024-01-11,0.84616
2024-01-12,1.08821
2024-01-13,0.66543
2024-01-14,0.53685
2024-01-15,0.86186
2024-01-16,0.93682
2024-01-17,0.92111
2024-01-18,0.79935
2024-01-19,0.82453
2024-01-20,0.60469
2024-01-21,0.48826
2024-01-22,0.7629
2024-01-23,0.83105
2024-01-24,0.78601
2024-01-25,0.80557
2024-01-26,0.78364
2024-01-27,0.53862
2024-01-28,0.4533
2024-01-29,0.75431
2024-01-30,0.82423
2024-01-31,0.7795
2024-02-01,0.80527
2024-02-02,0.76261
2024-02-03,0.49922
2024-02-04,0.41834
2024-02-05,0.69535
2024-02-06,0.73831
2024-02-07,0.78838
2024-02-08,0.68972
2024-02-09,0.53566
2024-02-10,0.55018
2024-02-11,0.46159
2024-02-12,0.5401
2024-02-13,0.84616
2024-02-14,0.79786
2024-02-15,0.86156
2024-02-16,0.85564
2024-02-17,0.66898
2024-02-18,0.50189
2024-02-19,0.84201
2024-02-20,0.79846
2024-02-21,0.80942
2024-02-22,0.70869
2024-02-23,0.67521
2024-02-24,0.51048
2024-02-25,0.42308
2024-02-26,0.68054
2024-02-27,0.7795
2024-02-28,0.70276
2024-02-29,0.75727
2024-03-01,0.61595
2024-03-02,0.55225
2024-03-03,0.47196
2024-03-04,0.86601
2024-03-05,1.51722
2024-03-06,1.30805
2024-03-07,1.36405
2024-03-08,1.26479
2024-03-09,0.82957
2024-03-10,0.75787
2024-03-11,1.24613
2024-03-12,1.3756
2024-03-13,1.20228
2024-03-14,1.56048
2024-03-15,1.49974
2024-03-16,0.93652
2024-03-17,0.97533
2024-03-18,1.43041
2024-03-19,1.3753
2024-03-20,1.26539
