date,사전청약
2023-07-10,1.58538
2023-07-11,1.51857
2023-07-12,1.91942
2023-07-13,6.13597
2023-07-14,2.14296
2023-07-15,1.02266
2023-07-16,1.17169
2023-07-17,1.71385
2023-07-18,1.3053
2023-07-19,1.20252
2023-07-20,1.01752
2023-07-21,0.76828
2023-07-22,0.37257
2023-07-23,0.59355
2023-07-24,0.98925
2023-07-25,0.97127
2023-07-26,0.88647
2023-07-27,0.89932
2023-07-28,0.94043
2023-07-29,0.56015
2023-07-30,0.56786
2023-07-31,1.05092
2023-08-01,0.83765
2023-08-02,0.81967
2023-08-03,0.80682
2023-08-04,0.6655
2023-08-05,0.42653
2023-08-06,0.40084
2023-08-07,0.88647
2023-08-08,0.80939
2023-08-09,0.83508
2023-08-10,0.71432
2023-08-11,0.66293
2023-08-12,0.35202
2023-08-13,0.44966
2023-08-14,0.72203
2023-08-15,0.56529
2023-08-16,0.95328
2023-08-17,0.99439
2023-08-18,0.85564
2023-08-19,0.5139
2023-08-20,0.57043
2023-08-21,1.01238
2023-08-22,1.06891
2023-08-23,0.90703
2023-08-24,0.85821
2023-08-25,0.71432
2023-08-26,0.47535
2023-08-27,0.44452
2023-08-28,1.08176
2023-08-29,1.10488
2023-08-30,1.03551
2023-08-31,0.90703
2023-09-01,1.15627
2023-09-02,0.74515
2023-09-03,1.86546
2023-09-04,3.49195
2023-09-05,1.96567
2023-09-06,1.44663
2023-09-07,1.43121
2023-09-08,1.61107
2023-09-09,0.62182
2023-09-10,0.70918
2023-09-11,1.73698
2023-09-12,1.92198
2023-09-13,1.79351
2023-09-14,1.71642
2023-09-15,1.55968
2023-09-16,0.943
2023-09-17,0.85307
2023-09-18,2.12241
2023-09-19,1.96824
2023-09-20,4.80754
2023-09-21,5.87645
2023-09-22,7.3051
2023-09-23,2.21748
2023-09-24,2.0299
2023-09-25,4.84094
2023-09-26,4.50948
2023-09-27,2.76221
2023-09-28,1.28475
2023-09-29,1.10488
2023-09-30,1.01238
2023-10-01,1.48003
2023-10-02,1.51086
2023-10-03,1.51343
2023-10-04,2.70568
2023-10-05,3.42001
2023-10-06,2.2406
2023-10-07,1.02266
2023-10-08,1.13572
2023-10-09,1.23079
2023-10-10,2.14039
2023-10-11,2.46929
2023-10-12,2.43846
2023-10-13,3.79772
2023-10-14,1.86803
2023-10-15,2.84187
2023-10-16,16.58615
2023-10-17,8.8468
2023-10-18,8.91104
2023-10-19,5.45505
2023-10-20,3.4714
2023-10-21,0.94557
2023-10-22,0.87363
2023-10-23,1.53656
2023-10-24,1.49288
2023-10-25,1.09974
2023-10-26,0.85821
2023-10-27,1.08433
2023-10-28,0.50105
2023-10-29,0.62438
2023-10-30,1.28989
2023-10-31,1.22565
2023-11-01,1.2719
2023-11-02,1.55198
2023-11-03,4.0521
2023-11-04,0.92759
2023-11-05,0.80939
2023-11-06,1.41322
2023-11-07,1.30273
2023-11-08,4.8281
2023-11-09,1.56482
2023-11-10,1.81407
2023-11-11,0.60126
2023-11-12,0.71946
2023-11-13,1.17169
2023-11-14,1.10745
2023-11-15,1.17683
2023-11-16,1.11773
2023-11-17,0.83765
2023-11-18,0.53188
2023-11-19,0.63209
2023-11-20,0.91474
2023-11-21,1.0021
2023-11-22,0.90446
2023-11-23,0.7914
2023-11-24,0.77856
2023-11-25,0.44709
2023-11-26,0.47021
2023-11-27,0.99696
2023-11-28,0.87106
2023-11-29,0.86849
2023-11-30,0.86592
2023-12-01,0.92245
2023-12-02,0.54987
2023-12-03,0.70147
2023-12-04,1.23079
2023-12-05,1.32843
2023-12-06,1.23593
2023-12-07,1.15113
2023-12-08,0.84279
2023-12-09,0.66807
2023-12-10,0.78112
2023-12-11,1.31044
2023-12-12,1.43121
2023-12-13,1.36954
2023-12-14,1.19225
2023-12-15,1.08176
2023-12-16,0.60383
2023-12-17,0.69376
2023-12-18,1.54427
2023-12-19,1.53656
2023-12-20,1.67531
2023-12-21,1.68816
2023-12-22,1.37211
2023-12-23,0.74258
2023-12-24,0.7914
2023-12-25,0.91217
2023-12-26,2.81103
2023-12-27,6.54966
2023-12-28,7.33079
2023-12-29,8.52818
2023-12-30,2.56436
2023-12-31,2.38963
2024-01-01,1.97337
2024-01-02,4.25253
2024-01-03,4.67136
2024-01-04,4.59427
2024-01-05,2.70825
2024-01-06,1.55968
2024-01-07,1.6342
2024-01-08,2.8136
2024-01-09,2.96263
2024-01-10,3.36605
2024-01-11,2.90611
2024-01-12,2.01449
2024-01-13,1.25391
2024-01-14,2.06331
2024-01-15,6.26188
2024-01-16,3.45598
2024-01-17,2.95236
2024-01-18,2.34852
2024-01-19,2.53096
2024-01-20,1.62135
2024-01-21,2.63117
2024-01-22,14.38922
2024-01-23,6.98905
2024-01-24,8.27123
2024-01-25,4.769
2024-01-26,2.8984
2024-01-27,1.10488
2024-01-28,0.98925
2024-01-29,1.92712
2024-01-30,1.52628
2024-01-31,1.97081
2024-02-01,1.12287
2024-02-02,0.97127
2024-02-03,0.49077
2024-02-04,0.53959
2024-02-05,0.86849
2024-02-06,0.71432
2024-02-07,0.64751
2024-02-08,0.50619
2024-02-09,0.31604
2024-02-10,0.36486
2024-02-11,0.46508
2024-02-12,0.6398
2024-02-13,0.84279
2024-02-14,0.75029
2024-02-15,0.6989
2024-02-16,0.53445
2024-02-17,0.3957
2024-02-18,0.6064
2024-02-19,1.2462
2024-02-20,0.65008
2024-02-21,0.80168
2024-02-22,0.66036
2024-02-23,0.64494
2024-02-24,0.37
2024-02-25,0.41369
2024-02-26,0.9096
2024-02-27,0.6398
2024-02-28,0.59612
2024-02-29,0.56015
2024-03-01,0.32118
2024-03-02,0.38542
2024-03-03,0.39827
2024-03-04,0.89161
2024-03-05,0.69376
2024-03-06,0.65265
2024-03-07,0.69119
2024-03-08,0.56015
2024-03-09,0.41369
2024-03-10,0.39313
2024-03-11,0.77085
2024-03-12,0.80682
2024-03-13,3.26841
2024-03-14,1.37982
2024-03-15,0.84793
2024-03-16,0.40341
2024-03-17,0.47278
2024-03-18,0.86335
2024-03-19,0.96613
2024-03-20,5.28804
