date,코인지갑
2023-05-30,8.41013
2023-05-31,8.98617
2023-06-01,7.60368
2023-06-02,7.14285
2023-06-03,5.29953
2023-06-04,4.8387
2023-06-05,6.91244
2023-06-06,5.18433
2023-06-07,8.98617
2023-06-08,8.41013
2023-06-09,9.447
2023-06-10,7.9493
2023-06-11,8.06451
2023-06-12,10.36866
2023-06-13,7.8341
2023-06-14,10.02304
2023-06-15,9.56221
2023-06-16,8.41013
2023-06-17,5.99078
2023-06-18,6.68202
2023-06-19,8.17972
2023-06-20,7.25806
2023-06-21,9.67741
2023-06-22,11.29032
2023-06-23,8.52534
2023-06-24,7.14285
2023-06-25,6.56682
2023-06-26,7.37327
2023-06-27,5.06912
2023-06-28,7.48847
2023-06-29,7.71889
2023-06-30,7.25806
2023-07-01,7.02764
2023-07-02,7.02764
2023-07-03,7.02764
2023-07-04,6.3364
2023-07-05,7.60368
2023-07-06,7.37327
2023-07-07,7.37327
2023-07-08,5.06912
2023-07-09,5.41474
2023-07-10,9.21658
2023-07-11,6.10599
2023-07-12,8.41013
2023-07-13,7.25806
2023-07-14,9.90783
2023-07-15,5.99078
2023-07-16,7.25806
2023-07-17,7.60368
2023-07-18,8.87096
2023-07-19,6.45161
2023-07-20,7.14285
2023-07-21,6.56682
2023-07-22,5.76036
2023-07-23,6.79723
2023-07-24,10.9447
2023-07-25,7.48847
2023-07-26,7.8341
2023-07-27,8.98617
2023-07-28,8.98617
2023-07-29,7.60368
2023-07-30,6.10599
2023-07-31,10.36866
2023-08-01,8.87096
2023-08-02,8.41013
2023-08-03,7.48847
2023-08-04,6.91244
2023-08-05,3.34101
2023-08-06,4.60829
2023-08-07,7.8341
2023-08-08,6.10599
2023-08-09,5.99078
2023-08-10,5.76036
2023-08-11,6.10599
2023-08-12,4.8387
2023-08-13,5.52995
2023-08-14,5.06912
2023-08-15,6.79723
2023-08-16,7.02764
2023-08-17,8.06451
2023-08-18,8.52534
2023-08-19,5.18433
2023-08-20,5.06912
2023-08-21,10.02304
2023-08-22,10.36866
2023-08-23,7.25806
2023-08-24,6.91244
2023-08-25,5.76036
2023-08-26,5.29953
2023-08-27,5.87557
2023-08-28,8.52534
2023-08-29,9.79262
2023-08-30,9.33179
2023-08-31,7.25806
2023-09-01,7.25806
2023-09-02,7.37327
2023-09-03,5.76036
2023-09-04,6.56682
2023-09-05,9.21658
2023-09-06,7.60368
2023-09-07,6.91244
2023-09-08,5.18433
2023-09-09,4.95391
2023-09-10,7.25806
2023-09-11,7.14285
2023-09-12,9.10138
2023-09-13,12.09677
2023-09-14,10.36866
2023-09-15,9.21658
2023-09-16,6.91244
2023-09-17,7.25806
2023-09-18,8.06451
2023-09-19,8.41013
2023-09-20,7.9493
2023-09-21,7.25806
2023-09-22,5.52995
2023-09-23,4.37788
2023-09-24,5.41474
2023-09-25,7.60368
2023-09-26,10.71428
2023-09-27,7.60368
2023-09-28,3.80184
2023-09-29,5.18433
2023-09-30,4.26267
2023-10-01,5.06912
2023-10-02,7.48847
2023-10-03,5.76036
2023-10-04,8.06451
2023-10-05,8.17972
2023-10-06,7.37327
2023-10-07,4.26267
2023-10-08,5.52995
2023-10-09,5.52995
2023-10-10,7.71889
2023-10-11,7.37327
2023-10-12,9.56221
2023-10-13,7.02764
2023-10-14,5.52995
2023-10-15,5.64516
2023-10-16,10.13824
2023-10-17,11.0599
2023-10-18,7.48847
2023-10-19,6.68202
2023-10-20,7.02764
2023-10-21,5.64516
2023-10-22,5.52995
2023-10-23,7.48847
2023-10-24,12.21198
2023-10-25,9.21658
2023-10-26,7.8341
2023-10-27,9.33179
2023-10-28,6.22119
2023-10-29,5.99078
2023-10-30,9.33179
2023-10-31,9.21658
2023-11-01,10.82949
2023-11-02,12.90322
2023-11-03,8.87096
2023-11-04,9.447
2023-11-05,8.41013
2023-11-06,17.39631
2023-11-07,11.86635
2023-11-08,8.98617
2023-11-09,9.33179
2023-11-10,10.25345
2023-11-11,9.10138
2023-11-12,9.67741
2023-11-13,11.75115
2023-11-14,10.71428
2023-11-15,8.17972
2023-11-16,11.52073
2023-11-17,9.79262
2023-11-18,6.68202
2023-11-19,5.99078
2023-11-20,8.52534
2023-11-21,11.0599
2023-11-22,11.63594
2023-11-23,11.86635
2023-11-24,8.52534
2023-11-25,8.29493
2023-11-26,7.14285
2023-11-27,9.10138
2023-11-28,9.67741
2023-11-29,9.67741
2023-11-30,8.75576
2023-12-01,11.0599
2023-12-02,8.52534
2023-12-03,9.10138
2023-12-04,11.40552
2023-12-05,11.98156
2023-12-06,18.08755
2023-12-07,16.12903
2023-12-08,11.98156
2023-12-09,12.78801
2023-12-10,10.82949
2023-12-11,13.70967
2023-12-12,12.21198
2023-12-13,14.63133
2023-12-14,11.29032
2023-12-15,7.9493
2023-12-16,10.71428
2023-12-17,7.8341
2023-12-18,7.60368
2023-12-19,9.67741
2023-12-20,8.64055
2023-12-21,9.79262
2023-12-22,8.87096
2023-12-23,6.56682
2023-12-24,6.68202
2023-12-25,5.87557
2023-12-26,8.52534
2023-12-27,8.17972
2023-12-28,8.52534
2023-12-29,8.29493
2023-12-30,9.67741
2023-12-31,6.68202
2024-01-01,8.52534
2024-01-02,12.67281
2024-01-03,12.32718
2024-01-04,8.75576
2024-01-05,10.36866
2024-01-06,8.87096
2024-01-07,9.90783
2024-01-08,7.48847
2024-01-09,10.36866
2024-01-10,11.29032
2024-01-11,14.97695
2024-01-12,14.97695
2024-01-13,10.36866
2024-01-14,9.21658
2024-01-15,11.29032
2024-01-16,14.28571
2024-01-17,14.05529
2024-01-18,16.01382
2024-01-19,9.10138
2024-01-20,9.10138
2024-01-21,7.60368
2024-01-22,11.17511
2024-01-23,10.25345
2024-01-24,8.29493
2024-01-25,10.36866
2024-01-26,8.29493
2024-01-27,7.14285
2024-01-28,8.64055
2024-01-29,12.5576
2024-01-30,9.447
2024-01-31,10.25345
2024-02-01,9.90783
2024-02-02,7.48847
2024-02-03,6.91244
2024-02-04,7.02764
2024-02-05,8.75576
2024-02-06,8.41013
2024-02-07,8.64055
2024-02-08,7.71889
2024-02-09,8.41013
2024-02-10,8.06451
2024-02-11,5.52995
2024-02-12,10.13824
2024-02-13,16.24423
2024-02-14,14.1705
2024-02-15,16.82027
2024-02-16,15.43778
2024-02-17,11.63594
2024-02-18,9.447
2024-02-19,18.31797
2024-02-20,15.43778
2024-02-21,14.97695
2024-02-22,13.82488
2024-02-23,13.36405
2024-02-24,9.67741
2024-02-25,11.75115
2024-02-26,13.82488
2024-02-27,17.62672
2024-02-28,21.54377
2024-02-29,28.34101
2024-03-01,20.73732
2024-03-02,23.38709
2024-03-03,19.81566
2024-03-04,28.11059
2024-03-05,37.32718
2024-03-06,30.06912
2024-03-07,23.61751
2024-03-08,21.42857
2024-03-09,22.11981
2024-03-10,23.27188
2024-03-11,34.90783
2024-03-12,48.38709
2024-03-13,38.82488
2024-03-14,38.24884
2024-03-15,31.3364
2024-03-16,21.54377
2024-03-17,22.92626
2024-03-18,29.7235
2024-03-19,23.38709
2024-03-20,24.53917
