date,메타버스관련주
2024-01-04,0.49175
2024-01-05,0.73174
2024-01-06,0.44469
2024-01-07,0.4541
2024-01-08,0.83762
2024-01-09,2.98581
2024-01-10,2.31288
2024-01-11,1.89407
2024-01-12,1.08468
2024-01-13,0.50351
2024-01-14,0.60233
2024-01-15,0.71057
2024-01-16,0.66116
2024-01-17,0.57645
2024-01-18,0.73645
2024-01-19,0.71763
2024-01-20,0.75998
2024-01-21,0.88939
2024-01-22,1.07526
2024-01-23,1.04703
2024-01-24,0.76233
2024-01-25,0.5788
2024-01-26,1.60937
2024-01-27,1.19526
2024-01-28,1.00232
2024-01-29,0.99056
2024-01-30,0.61645
2024-01-31,0.66821
2024-02-01,1.51996
2024-02-02,2.8564
2024-02-03,3.88696
2024-02-04,1.71995
2024-02-05,1.57643
2024-02-06,0.64233
2024-02-07,0.57175
2024-02-08,0.7341
2024-02-09,0.46587
2024-02-10,0.50116
2024-02-11,0.46351
2024-02-12,0.48704
2024-02-13,0.63292
2024-02-14,0.55292
2024-02-15,0.6188
2024-02-16,0.56233
2024-02-17,0.31058
2024-02-18,0.40704
2024-02-19,0.50351
2024-02-20,1.16703
2024-02-21,0.79527
2024-02-22,0.83056
2024-02-23,1.09879
2024-02-24,0.54351
2024-02-25,2.6564
2024-02-26,0.9388
2024-02-27,0.60939
2024-02-28,0.99527
2024-02-29,0.83998
2024-03-01,0.41175
2024-03-02,0.39293
2024-03-03,0.33881
2024-03-04,0.43528
2024-03-05,0.4541
2024-03-06,0.52469
2024-03-07,0.46116
2024-03-08,0.69174
2024-03-09,0.35528
2024-03-10,0.34352
2024-03-11,0.46351
2024-03-12,0.50116
2024-03-13,0.50116
2024-03-14,0.4494
2024-03-15,0.34587
2024-03-16,0.21646
2024-03-17,0.34822
2024-03-18,0.60469
2024-03-19,0.47057
2024-03-20,0.3294
