date,서울집값
2023-05-31,28.06779
2023-06-01,24.40677
2023-06-02,25.8983
2023-06-03,20.54237
2023-06-04,24.47457
2023-06-05,28.47457
2023-06-06,21.8305
2023-06-07,27.66101
2023-06-08,28.94915
2023-06-09,26.16949
2023-06-10,22.10169
2023-06-11,25.55932
2023-06-12,33.8305
2023-06-13,32.94915
2023-06-14,29.62711
2023-06-15,27.25423
2023-06-16,27.8644
2023-06-17,19.8644
2023-06-18,19.52542
2023-06-19,26.98305
2023-06-20,25.8983
2023-06-21,20.27118
2023-06-22,28.13559
2023-06-23,24.94915
2023-06-24,18.30508
2023-06-25,20.81355
2023-06-26,27.18644
2023-06-27,24.74576
2023-06-28,23.18644
2023-06-29,26.64406
2023-06-30,21.28813
2023-07-01,20.74576
2023-07-02,19.79661
2023-07-03,26.77966
2023-07-04,25.15254
2023-07-05,22.57627
2023-07-06,25.8983
2023-07-07,22.23728
2023-07-08,19.45762
2023-07-09,21.35593
2023-07-10,24.47457
2023-07-11,22.10169
2023-07-12,22.37288
2023-07-13,25.8305
2023-07-14,24.81355
2023-07-15,18.84745
2023-07-16,22.30508
2023-07-17,30.37288
2023-07-18,25.55932
2023-07-19,21.22033
2023-07-20,25.01694
2023-07-21,23.45762
2023-07-22,19.59322
2023-07-23,21.22033
2023-07-24,25.9661
2023-07-25,24.74576
2023-07-26,24.88135
2023-07-27,25.8305
2023-07-28,24.40677
2023-07-29,19.18644
2023-07-30,20.81355
2023-07-31,27.9322
2023-08-01,25.8983
2023-08-02,21.15254
2023-08-03,26.57627
2023-08-04,27.32203
2023-08-05,21.22033
2023-08-06,19.72881
2023-08-07,28.27118
2023-08-08,27.72881
2023-08-09,26.16949
2023-08-10,27.8644
2023-08-11,24.27118
2023-08-12,25.08474
2023-08-13,30.57627
2023-08-14,28.74576
2023-08-15,23.45762
2023-08-16,32.74576
2023-08-17,31.66101
2023-08-18,29.28813
2023-08-19,24.81355
2023-08-20,23.66101
2023-08-21,30.84745
2023-08-22,26.98305
2023-08-23,25.76271
2023-08-24,27.8644
2023-08-25,22.91525
2023-08-26,21.9661
2023-08-27,22.37288
2023-08-28,31.79661
2023-08-29,29.9661
2023-08-30,30.03389
2023-08-31,28.54237
2023-09-01,28.67796
2023-09-02,26.03389
2023-09-03,27.45762
2023-09-04,27.72881
2023-09-05,27.11864
2023-09-06,26.23728
2023-09-07,28.81355
2023-09-08,24.94915
2023-09-09,22.37288
2023-09-10,24.40677
2023-09-11,31.72881
2023-09-12,30.71186
2023-09-13,27.32203
2023-09-14,29.28813
2023-09-15,30.64406
2023-09-16,24.13559
2023-09-17,25.42372
2023-09-18,33.55932
2023-09-19,27.52542
2023-09-20,27.59322
2023-09-21,25.8983
2023-09-22,27.25423
2023-09-23,22.03389
2023-09-24,25.69491
2023-09-25,27.8644
2023-09-26,26.30508
2023-09-27,24.0
2023-09-28,21.55932
2023-09-29,22.30508
2023-09-30,24.0
2023-10-01,21.8983
2023-10-02,24.13559
2023-10-03,24.47457
2023-10-04,33.01694
2023-10-05,29.55932
2023-10-06,27.32203
2023-10-07,21.8305
2023-10-08,21.01694
2023-10-09,25.76271
2023-10-10,30.77966
2023-10-11,27.11864
2023-10-12,24.81355
2023-10-13,23.32203
2023-10-14,23.18644
2023-10-15,25.55932
2023-10-16,28.40677
2023-10-17,26.57627
2023-10-18,29.28813
2023-10-19,30.10169
2023-10-20,26.50847
2023-10-21,22.44067
2023-10-22,27.32203
2023-10-23,32.54237
2023-10-24,28.33898
2023-10-25,29.08474
2023-10-26,29.49152
2023-10-27,25.76271
2023-10-28,18.84745
2023-10-29,20.40677
2023-10-30,28.74576
2023-10-31,28.13559
2023-11-01,27.66101
2023-11-02,28.54237
2023-11-03,30.37288
2023-11-04,22.64406
2023-11-05,25.55932
2023-11-06,29.8983
2023-11-07,27.8644
2023-11-08,25.15254
2023-11-09,28.67796
2023-11-10,26.77966
2023-11-11,21.28813
2023-11-12,23.72881
2023-11-13,31.05084
2023-11-14,28.06779
2023-11-15,28.20338
2023-11-16,28.94915
2023-11-17,25.28813
2023-11-18,20.40677
2023-11-19,24.61016
2023-11-20,30.37288
2023-11-21,26.37288
2023-11-22,26.57627
2023-11-23,29.69491
2023-11-24,25.49152
2023-11-25,20.54237
2023-11-26,19.66101
2023-11-27,30.03389
2023-11-28,28.33898
2023-11-29,24.61016
2023-11-30,22.16949
2023-12-01,20.81355
2023-12-02,22.77966
2023-12-03,24.13559
2023-12-04,30.71186
2023-12-05,27.52542
2023-12-06,26.91525
2023-12-07,32.33898
2023-12-08,25.76271
2023-12-09,23.18644
2023-12-10,29.01694
2023-12-11,28.54237
2023-12-12,23.18644
2023-12-13,25.76271
2023-12-14,30.84745
2023-12-15,26.57627
2023-12-16,23.11864
2023-12-17,24.20338
2023-12-18,27.9322
2023-12-19,23.8644
2023-12-20,24.81355
2023-12-21,24.40677
2023-12-22,29.22033
2023-12-23,23.79661
2023-12-24,21.62711
2023-12-25,21.08474
2023-12-26,27.66101
2023-12-27,25.08474
2023-12-28,22.98305
2023-12-29,22.10169
2023-12-30,21.08474
2023-12-31,19.18644
2024-01-01,21.22033
2024-01-02,24.61016
2024-01-03,26.30508
2024-01-04,24.0
2024-01-05,25.28813
2024-01-06,20.54237
2024-01-07,22.03389
2024-01-08,28.06779
2024-01-09,24.27118
2024-01-10,24.94915
2024-01-11,22.10169
2024-01-12,25.22033
2024-01-13,20.27118
2024-01-14,23.59322
2024-01-15,28.20338
2024-01-16,27.79661
2024-01-17,27.25423
2024-01-18,24.0
2024-01-19,24.54237
2024-01-20,21.9661
2024-01-21,25.35593
2024-01-22,26.71186
2024-01-23,25.8305
2024-01-24,25.62711
2024-01-25,27.05084
2024-01-26,23.11864
2024-01-27,22.16949
2024-01-28,25.28813
2024-01-29,30.71186
2024-01-30,24.94915
2024-01-31,21.8305
2024-02-01,28.47457
2024-02-02,21.49152
2024-02-03,21.01694
2024-02-04,25.8305
2024-02-05,30.10169
2024-02-06,23.38983
2024-02-07,21.28813
2024-02-08,21.8305
2024-02-09,20.81355
2024-02-10,20.88135
2024-02-11,22.44067
2024-02-12,23.18644
2024-02-13,27.05084
2024-02-14,21.49152
2024-02-15,26.30508
2024-02-16,23.9322
2024-02-17,24.0
2024-02-18,24.74576
2024-02-19,25.28813
2024-02-20,22.98305
2024-02-21,23.05084
2024-02-22,24.33898
2024-02-23,23.32203
2024-02-24,21.01694
2024-02-25,24.94915
2024-02-26,26.84745
2024-02-27,22.71186
2024-02-28,20.67796
2024-02-29,23.25423
2024-03-01,21.15254
2024-03-02,22.30508
2024-03-03,23.32203
2024-03-04,24.13559
2024-03-05,21.22033
2024-03-06,23.45762
2024-03-07,22.44067
2024-03-08,22.77966
2024-03-09,18.44067
2024-03-10,21.22033
2024-03-11,23.8644
2024-03-12,22.77966
2024-03-13,23.32203
2024-03-14,22.44067
2024-03-15,21.8983
2024-03-16,19.8644
2024-03-17,23.25423
2024-03-18,22.71186
2024-03-19,25.49152
2024-03-20,22.98305
