date,채팅어플
2023-06-06,20.46153
2023-06-07,19.23076
2023-06-08,15.23076
2023-06-09,16.76923
2023-06-10,17.6923
2023-06-11,22.61538
2023-06-12,24.92307
2023-06-13,22.15384
2023-06-14,17.53846
2023-06-15,19.23076
2023-06-16,19.23076
2023-06-17,17.23076
2023-06-18,18.15384
2023-06-19,21.07692
2023-06-20,16.92307
2023-06-21,16.0
2023-06-22,15.53846
2023-06-23,14.61538
2023-06-24,18.30769
2023-06-25,21.23076
2023-06-26,18.30769
2023-06-27,17.84615
2023-06-28,19.84615
2023-06-29,22.76923
2023-06-30,16.0
2023-07-01,16.61538
2023-07-02,16.15384
2023-07-03,17.53846
2023-07-04,18.15384
2023-07-05,15.53846
2023-07-06,12.30769
2023-07-07,14.76923
2023-07-08,16.61538
2023-07-09,18.46153
2023-07-10,13.38461
2023-07-11,17.38461
2023-07-12,16.46153
2023-07-13,16.76923
2023-07-14,14.92307
2023-07-15,16.92307
2023-07-16,16.76923
2023-07-17,17.38461
2023-07-18,21.6923
2023-07-19,15.23076
2023-07-20,17.6923
2023-07-21,14.0
2023-07-22,13.23076
2023-07-23,15.53846
2023-07-24,13.84615
2023-07-25,16.46153
2023-07-26,12.76923
2023-07-27,10.46153
2023-07-28,14.15384
2023-07-29,24.46153
2023-07-30,22.15384
2023-07-31,23.07692
2023-08-01,17.6923
2023-08-02,18.46153
2023-08-03,16.30769
2023-08-04,15.38461
2023-08-05,12.46153
2023-08-06,15.23076
2023-08-07,17.38461
2023-08-08,14.0
2023-08-09,19.07692
2023-08-10,16.30769
2023-08-11,16.61538
2023-08-12,17.6923
2023-08-13,16.30769
2023-08-14,15.6923
2023-08-15,15.53846
2023-08-16,15.07692
2023-08-17,15.53846
2023-08-18,15.53846
2023-08-19,12.15384
2023-08-20,15.38461
2023-08-21,15.07692
2023-08-22,18.92307
2023-08-23,16.76923
2023-08-24,16.61538
2023-08-25,13.84615
2023-08-26,14.15384
2023-08-27,16.76923
2023-08-28,18.15384
2023-08-29,16.15384
2023-08-30,17.38461
2023-08-31,11.53846
2023-09-01,17.23076
2023-09-02,14.30769
2023-09-03,16.30769
2023-09-04,16.92307
2023-09-05,14.92307
2023-09-06,13.84615
2023-09-07,15.84615
2023-09-08,17.07692
2023-09-09,14.92307
2023-09-10,16.61538
2023-09-11,15.38461
2023-09-12,15.38461
2023-09-13,18.76923
2023-09-14,16.61538
2023-09-15,15.07692
2023-09-16,16.0
2023-09-17,17.53846
2023-09-18,17.23076
2023-09-19,12.92307
2023-09-20,12.61538
2023-09-21,14.46153
2023-09-22,13.07692
2023-09-23,12.0
2023-09-24,16.15384
2023-09-25,12.30769
2023-09-26,14.76923
2023-09-27,12.30769
2023-09-28,14.30769
2023-09-29,12.15384
2023-09-30,14.46153
2023-10-01,16.30769
2023-10-02,14.76923
2023-10-03,13.38461
2023-10-04,16.46153
2023-10-05,15.38461
2023-10-06,13.07692
2023-10-07,12.61538
2023-10-08,11.6923
2023-10-09,16.76923
2023-10-10,14.15384
2023-10-11,12.46153
2023-10-12,14.61538
2023-10-13,15.07692
2023-10-14,13.38461
2023-10-15,17.23076
2023-10-16,11.38461
2023-10-17,14.92307
2023-10-18,12.61538
2023-10-19,13.53846
2023-10-20,18.30769
2023-10-21,15.6923
2023-10-22,14.61538
2023-10-23,12.92307
2023-10-24,15.84615
2023-10-25,16.30769
2023-10-26,14.30769
2023-10-27,14.30769
2023-10-28,12.92307
2023-10-29,15.38461
2023-10-30,26.92307
2023-10-31,19.6923
2023-11-01,17.84615
2023-11-02,15.07692
2023-11-03,14.0
2023-11-04,14.76923
2023-11-05,13.38461
2023-11-06,19.07692
2023-11-07,16.0
2023-11-08,16.30769
2023-11-09,17.6923
2023-11-10,15.6923
2023-11-11,15.38461
2023-11-12,14.92307
2023-11-13,15.07692
2023-11-14,12.76923
2023-11-15,12.61538
2023-11-16,11.53846
2023-11-17,13.23076
2023-11-18,11.84615
2023-11-19,16.0
2023-11-20,12.30769
2023-11-21,14.30769
2023-11-22,12.46153
2023-11-23,10.61538
2023-11-24,11.07692
2023-11-25,11.53846
2023-11-26,12.92307
2023-11-27,12.92307
2023-11-28,10.76923
2023-11-29,12.15384
2023-11-30,10.46153
2023-12-01,11.84615
2023-12-02,12.76923
2023-12-03,10.15384
2023-12-04,14.15384
2023-12-05,12.30769
2023-12-06,12.46153
2023-12-07,15.07692
2023-12-08,15.07692
2023-12-09,12.76923
2023-12-10,15.23076
2023-12-11,17.53846
2023-12-12,13.23076
2023-12-13,14.76923
2023-12-14,11.53846
2023-12-15,10.61538
2023-12-16,18.15384
2023-12-17,14.30769
2023-12-18,12.0
2023-12-19,10.76923
2023-12-20,10.30769
2023-12-21,9.84615
2023-12-22,9.84615
2023-12-23,12.0
2023-12-24,12.15384
2023-12-25,12.61538
2023-12-26,13.07692
2023-12-27,11.6923
2023-12-28,8.61538
2023-12-29,8.15384
2023-12-30,9.07692
2023-12-31,10.76923
2024-01-01,13.07692
2024-01-02,11.84615
2024-01-03,16.0
2024-01-04,13.6923
2024-01-05,14.92307
2024-01-06,16.0
2024-01-07,14.61538
2024-01-08,10.61538
2024-01-09,14.61538
2024-01-10,16.0
2024-01-11,12.61538
2024-01-12,16.61538
2024-01-13,15.38461
2024-01-14,12.61538
2024-01-15,13.53846
2024-01-16,15.6923
2024-01-17,11.07692
2024-01-18,12.92307
2024-01-19,12.61538
2024-01-20,12.0
2024-01-21,15.84615
2024-01-22,14.76923
2024-01-23,14.46153
2024-01-24,13.6923
2024-01-25,11.23076
2024-01-26,12.61538
2024-01-27,14.76923
2024-01-28,15.53846
2024-01-29,14.30769
2024-01-30,14.15384
2024-01-31,14.30769
2024-02-01,13.53846
2024-02-02,14.92307
2024-02-03,10.92307
2024-02-04,12.30769
2024-02-05,11.07692
2024-02-06,18.0
2024-02-07,12.0
2024-02-08,9.84615
2024-02-09,10.92307
2024-02-10,11.38461
2024-02-11,14.92307
2024-02-12,14.61538
2024-02-13,11.84615
2024-02-14,15.23076
2024-02-15,13.07692
2024-02-16,14.0
2024-02-17,12.0
2024-02-18,17.07692
2024-02-19,16.61538
2024-02-20,12.92307
2024-02-21,13.38461
2024-02-22,12.0
2024-02-23,12.30769
2024-02-24,12.30769
2024-02-25,15.53846
2024-02-26,13.23076
2024-02-27,12.15384
2024-02-28,12.30769
2024-02-29,12.0
2024-03-01,10.46153
2024-03-02,10.92307
2024-03-03,12.46153
2024-03-04,10.30769
2024-03-05,12.46153
2024-03-06,11.23076
2024-03-07,14.0
2024-03-08,7.84615
2024-03-09,13.84615
2024-03-10,11.23076
2024-03-11,14.92307
2024-03-12,12.0
2024-03-13,12.76923
2024-03-14,10.30769
2024-03-15,12.15384
2024-03-16,11.38461
2024-03-17,13.23076
2024-03-18,10.46153
2024-03-19,9.6923
2024-03-20,11.6923
