date,자금
2023-05-30,64.70588
2023-05-31,61.4379
2023-06-01,54.57516
2023-06-02,56.53594
2023-06-03,29.41176
2023-06-04,46.40522
2023-06-05,47.38562
2023-06-06,56.53594
2023-06-07,69.60784
2023-06-08,67.32026
2023-06-09,61.11111
2023-06-10,41.50326
2023-06-11,49.0196
2023-06-12,76.47058
2023-06-13,72.87581
2023-06-14,66.66666
2023-06-15,72.54901
2023-06-16,59.47712
2023-06-17,35.62091
2023-06-18,43.13725
2023-06-19,60.78431
2023-06-20,58.82352
2023-06-21,64.37908
2023-06-22,60.45751
2023-06-23,69.28104
2023-06-24,43.46405
2023-06-25,43.13725
2023-06-26,64.05228
2023-06-27,63.39869
2023-06-28,60.13071
2023-06-29,63.72549
2023-06-30,53.92156
2023-07-01,39.54248
2023-07-02,33.98692
2023-07-03,62.74509
2023-07-04,57.51633
2023-07-05,60.13071
2023-07-06,56.20915
2023-07-07,46.73202
2023-07-08,25.81699
2023-07-09,35.29411
2023-07-10,46.73202
2023-07-11,49.6732
2023-07-12,56.86274
2023-07-13,51.96078
2023-07-14,58.82352
2023-07-15,30.39215
2023-07-16,31.37254
2023-07-17,55.88235
2023-07-18,55.55555
2023-07-19,51.63398
2023-07-20,57.51633
2023-07-21,47.71241
2023-07-22,34.64052
2023-07-23,38.56209
2023-07-24,51.63398
2023-07-25,57.51633
2023-07-26,66.33986
2023-07-27,65.35947
2023-07-28,45.09803
2023-07-29,35.29411
2023-07-30,33.33333
2023-07-31,45.42483
2023-08-01,59.15032
2023-08-02,50.65359
2023-08-03,53.92156
2023-08-04,45.42483
2023-08-05,37.58169
2023-08-06,32.67973
2023-08-07,51.30718
2023-08-08,57.18954
2023-08-09,60.13071
2023-08-10,66.01307
2023-08-11,55.55555
2023-08-12,31.37254
2023-08-13,34.96732
2023-08-14,57.51633
2023-08-15,33.33333
2023-08-16,56.20915
2023-08-17,50.98039
2023-08-18,50.65359
2023-08-19,37.2549
2023-08-20,36.9281
2023-08-21,55.55555
2023-08-22,67.97385
2023-08-23,57.18954
2023-08-24,56.86274
2023-08-25,52.28758
2023-08-26,29.08496
2023-08-27,40.52287
2023-08-28,56.53594
2023-08-29,59.80392
2023-08-30,57.18954
2023-08-31,57.84313
2023-09-01,48.03921
2023-09-02,39.86928
2023-09-03,40.52287
2023-09-04,64.37908
2023-09-05,59.47712
2023-09-06,51.96078
2023-09-07,61.4379
2023-09-08,55.88235
2023-09-09,33.66013
2023-09-10,45.09803
2023-09-11,59.15032
2023-09-12,59.47712
2023-09-13,52.61437
2023-09-14,57.51633
2023-09-15,55.88235
2023-09-16,33.66013
2023-09-17,39.54248
2023-09-18,70.58823
2023-09-19,55.55555
2023-09-20,68.30065
2023-09-21,60.13071
2023-09-22,49.6732
2023-09-23,34.31372
2023-09-24,45.42483
2023-09-25,64.70588
2023-09-26,59.80392
2023-09-27,42.81045
2023-09-28,33.98692
2023-09-29,29.41176
2023-09-30,24.8366
2023-10-01,29.41176
2023-10-02,35.62091
2023-10-03,36.9281
2023-10-04,68.62745
2023-10-05,53.26797
2023-10-06,55.55555
2023-10-07,34.96732
2023-10-08,35.94771
2023-10-09,41.83006
2023-10-10,64.05228
2023-10-11,61.7647
2023-10-12,63.07189
2023-10-13,58.82352
2023-10-14,48.69281
2023-10-15,40.52287
2023-10-16,63.39869
2023-10-17,70.26143
2023-10-18,56.86274
2023-10-19,63.39869
2023-10-20,50.0
2023-10-21,30.71895
2023-10-22,37.58169
2023-10-23,58.82352
2023-10-24,61.4379
2023-10-25,58.16993
2023-10-26,64.70588
2023-10-27,58.49673
2023-10-28,36.2745
2023-10-29,34.64052
2023-10-30,58.16993
2023-10-31,74.8366
2023-11-01,57.51633
2023-11-02,58.49673
2023-11-03,59.47712
2023-11-04,31.37254
2023-11-05,36.9281
2023-11-06,56.53594
2023-11-07,57.18954
2023-11-08,56.20915
2023-11-09,58.49673
2023-11-10,53.59477
2023-11-11,30.39215
2023-11-12,38.56209
2023-11-13,51.30718
2023-11-14,59.15032
2023-11-15,43.46405
2023-11-16,53.26797
2023-11-17,51.96078
2023-11-18,66.33986
2023-11-19,35.29411
2023-11-20,61.7647
2023-11-21,59.47712
2023-11-22,64.05228
2023-11-23,64.37908
2023-11-24,47.38562
2023-11-25,28.75816
2023-11-26,39.86928
2023-11-27,52.28758
2023-11-28,69.93464
2023-11-29,59.80392
2023-11-30,71.56862
2023-12-01,55.22875
2023-12-02,37.90849
2023-12-03,44.44444
2023-12-04,67.97385
2023-12-05,66.33986
2023-12-06,74.8366
2023-12-07,57.18954
2023-12-08,58.16993
2023-12-09,39.54248
2023-12-10,48.69281
2023-12-11,59.47712
2023-12-12,65.03267
2023-12-13,64.05228
2023-12-14,61.7647
2023-12-15,50.65359
2023-12-16,26.14379
2023-12-17,40.84967
2023-12-18,52.94117
2023-12-19,50.0
2023-12-20,53.26797
2023-12-21,47.05882
2023-12-22,40.19607
2023-12-23,26.14379
2023-12-24,29.08496
2023-12-25,31.69934
2023-12-26,46.07843
2023-12-27,52.94117
2023-12-28,50.98039
2023-12-29,39.21568
2023-12-30,27.45098
2023-12-31,25.81699
2024-01-01,34.31372
2024-01-02,56.86274
2024-01-03,53.26797
2024-01-04,56.53594
2024-01-05,60.45751
2024-01-06,36.9281
2024-01-07,35.62091
2024-01-08,53.59477
2024-01-09,59.47712
2024-01-10,66.66666
2024-01-11,63.07189
2024-01-12,53.92156
2024-01-13,35.94771
2024-01-14,38.56209
2024-01-15,60.45751
2024-01-16,56.86274
2024-01-17,60.45751
2024-01-18,63.39869
2024-01-19,52.28758
2024-01-20,30.39215
2024-01-21,38.88888
2024-01-22,66.66666
2024-01-23,69.60784
2024-01-24,67.97385
2024-01-25,64.05228
2024-01-26,56.53594
2024-01-27,38.23529
2024-01-28,38.23529
2024-01-29,53.59477
2024-01-30,61.4379
2024-01-31,64.37908
2024-02-01,60.78431
2024-02-02,53.26797
2024-02-03,37.2549
2024-02-04,39.21568
2024-02-05,54.57516
2024-02-06,50.98039
2024-02-07,58.49673
2024-02-08,48.69281
2024-02-09,32.35294
2024-02-10,25.49019
2024-02-11,27.77777
2024-02-12,33.33333
2024-02-13,62.0915
2024-02-14,62.0915
2024-02-15,68.30065
2024-02-16,55.55555
2024-02-17,32.67973
2024-02-18,33.33333
2024-02-19,56.20915
2024-02-20,50.0
2024-02-21,74.5098
2024-02-22,61.11111
2024-02-23,60.13071
2024-02-24,29.08496
2024-02-25,35.94771
2024-02-26,57.51633
2024-02-27,57.18954
2024-02-28,65.68627
2024-02-29,52.28758
2024-03-01,37.58169
2024-03-02,29.08496
2024-03-03,37.2549
2024-03-04,53.92156
2024-03-05,62.0915
2024-03-06,62.4183
2024-03-07,56.86274
2024-03-08,50.98039
2024-03-09,36.2745
2024-03-10,41.83006
2024-03-11,61.4379
2024-03-12,57.84313
2024-03-13,67.97385
2024-03-14,58.16993
2024-03-15,45.09803
2024-03-16,34.31372
2024-03-17,43.79084
2024-03-18,59.47712
2024-03-19,55.22875
2024-03-20,57.84313
