date,매매
2023-05-30,62.83941
2023-05-31,59.19317
2023-06-01,54.5384
2023-06-02,51.74553
2023-06-03,46.54771
2023-06-04,49.72847
2023-06-05,59.58107
2023-06-06,56.16757
2023-06-07,61.67571
2023-06-08,62.83941
2023-06-09,56.32273
2023-06-10,54.77114
2023-06-11,48.0993
2023-06-12,63.6152
2023-06-13,66.95112
2023-06-14,66.2529
2023-06-15,65.01163
2023-06-16,54.84871
2023-06-17,44.22032
2023-06-18,47.40108
2023-06-19,62.14119
2023-06-20,53.68502
2023-06-21,53.68502
2023-06-22,55.77967
2023-06-23,56.08999
2023-06-24,44.6858
2023-06-25,47.94414
2023-06-26,57.9519
2023-06-27,57.02094
2023-06-28,57.79674
2023-06-29,57.71916
2023-06-30,50.42668
2023-07-01,46.62529
2023-07-02,42.90147
2023-07-03,54.1505
2023-07-04,57.71916
2023-07-05,64.08068
2023-07-06,56.32273
2023-07-07,50.96974
2023-07-08,40.65166
2023-07-09,43.21179
2023-07-10,60.89992
2023-07-11,51.59038
2023-07-12,54.77114
2023-07-13,50.42668
2023-07-14,51.66795
2023-07-15,41.89294
2023-07-16,48.56477
2023-07-17,60.74476
2023-07-18,58.72769
2023-07-19,57.9519
2023-07-20,54.46082
2023-07-21,55.23661
2023-07-22,42.74631
2023-07-23,53.06439
2023-07-24,63.84794
2023-07-25,59.50349
2023-07-26,59.34833
2023-07-27,55.23661
2023-07-28,52.98681
2023-07-29,41.81536
2023-07-30,40.8844
2023-07-31,58.18463
2023-08-01,55.39177
2023-08-02,54.46082
2023-08-03,55.46935
2023-08-04,55.85725
2023-08-05,43.21179
2023-08-06,47.16834
2023-08-07,59.96896
2023-08-08,57.64158
2023-08-09,60.43444
2023-08-10,57.25368
2023-08-11,55.23661
2023-08-12,43.36695
2023-08-13,47.78898
2023-08-14,58.33979
2023-08-15,53.68502
2023-08-16,64.62373
2023-08-17,61.44297
2023-08-18,64.54615
2023-08-19,52.21101
2023-08-20,49.80605
2023-08-21,65.24437
2023-08-22,65.39953
2023-08-23,63.77036
2023-08-24,65.63227
2023-08-25,57.33126
2023-08-26,50.737
2023-08-27,55.85725
2023-08-28,67.95965
2023-08-29,64.31342
2023-08-30,61.59813
2023-08-31,59.65865
2023-09-01,55.00387
2023-09-02,52.75407
2023-09-03,53.91776
2023-09-04,70.13188
2023-09-05,66.2529
2023-09-06,57.25368
2023-09-07,59.42591
2023-09-08,56.55546
2023-09-09,49.57331
2023-09-10,47.94414
2023-09-11,65.39953
2023-09-12,67.33902
2023-09-13,61.67571
2023-09-14,58.57253
2023-09-15,55.39177
2023-09-16,46.54771
2023-09-17,49.10783
2023-09-18,61.83087
2023-09-19,62.45151
2023-09-20,55.54693
2023-09-21,55.08145
2023-09-22,52.83165
2023-09-23,42.82389
2023-09-24,49.41815
2023-09-25,53.45228
2023-09-26,47.55624
2023-09-27,47.01318
2023-09-28,37.93638
2023-09-29,43.05663
2023-09-30,45.46159
2023-10-01,44.6858
2023-10-02,54.5384
2023-10-03,57.79674
2023-10-04,63.38246
2023-10-05,59.73622
2023-10-06,55.93483
2023-10-07,44.76338
2023-10-08,46.54771
2023-10-09,55.00387
2023-10-10,61.28782
2023-10-11,59.11559
2023-10-12,60.9775
2023-10-13,49.03025
2023-10-14,44.76338
2023-10-15,51.1249
2023-10-16,67.95965
2023-10-17,62.29635
2023-10-18,59.73622
2023-10-19,59.58107
2023-10-20,56.47788
2023-10-21,44.14274
2023-10-22,48.17688
2023-10-23,65.16679
2023-10-24,64.54615
2023-10-25,57.25368
2023-10-26,61.52055
2023-10-27,55.31419
2023-10-28,41.11714
2023-10-29,50.81458
2023-10-30,58.80527
2023-10-31,63.2273
2023-11-01,59.42591
2023-11-02,53.99534
2023-11-03,49.41815
2023-11-04,45.53917
2023-11-05,48.64235
2023-11-06,59.27075
2023-11-07,57.25368
2023-11-08,58.02948
2023-11-09,51.74553
2023-11-10,47.78898
2023-11-11,42.43599
2023-11-12,52.75407
2023-11-13,54.5384
2023-11-14,59.27075
2023-11-15,61.36539
2023-11-16,50.96974
2023-11-17,43.52211
2023-11-18,39.10007
2023-11-19,48.79751
2023-11-20,53.3747
2023-11-21,57.79674
2023-11-22,57.64158
2023-11-23,53.84018
2023-11-24,54.61598
2023-11-25,44.14274
2023-11-26,44.37548
2023-11-27,60.35686
2023-11-28,56.01241
2023-11-29,59.8138
2023-11-30,53.68502
2023-12-01,47.09076
2023-12-02,44.14274
2023-12-03,46.78044
2023-12-04,57.1761
2023-12-05,57.33126
2023-12-06,58.02948
2023-12-07,56.94336
2023-12-08,53.29712
2023-12-09,49.80605
2023-12-10,50.3491
2023-12-11,60.5896
2023-12-12,62.91698
2023-12-13,60.66718
2023-12-14,55.93483
2023-12-15,53.21955
2023-12-16,44.37548
2023-12-17,46.00465
2023-12-18,58.96043
2023-12-19,56.32273
2023-12-20,50.19394
2023-12-21,47.86656
2023-12-22,42.12567
2023-12-23,41.97051
2023-12-24,37.16058
2023-12-25,39.02249
2023-12-26,52.52133
2023-12-27,55.31419
2023-12-28,55.93483
2023-12-29,47.94414
2023-12-30,43.67726
2023-12-31,36.22963
2024-01-01,48.95267
2024-01-02,58.02948
2024-01-03,54.38324
2024-01-04,60.89992
2024-01-05,56.47788
2024-01-06,52.44375
2024-01-07,56.55546
2024-01-08,55.08145
2024-01-09,65.16679
2024-01-10,60.04654
2024-01-11,60.27928
2024-01-12,57.48642
2024-01-13,49.41815
2024-01-14,56.08999
2024-01-15,65.16679
2024-01-16,66.71838
2024-01-17,60.12412
2024-01-18,65.94259
2024-01-19,60.9775
2024-01-20,49.41815
2024-01-21,55.62451
2024-01-22,62.45151
2024-01-23,61.90845
2024-01-24,62.68425
2024-01-25,60.51202
2024-01-26,58.65011
2024-01-27,53.45228
2024-01-28,59.27075
2024-01-29,69.43366
2024-01-30,68.42513
2024-01-31,60.5896
2024-02-01,65.55469
2024-02-02,55.39177
2024-02-03,51.74553
2024-02-04,53.45228
2024-02-05,60.82234
2024-02-06,52.13343
2024-02-07,52.98681
2024-02-08,50.11636
2024-02-09,39.48797
2024-02-10,42.97905
2024-02-11,46.54771
2024-02-12,52.98681
2024-02-13,72.22653
2024-02-14,59.11559
2024-02-15,57.71916
2024-02-16,54.22808
2024-02-17,50.58184
2024-02-18,48.33204
2024-02-19,65.94259
2024-02-20,65.78743
2024-02-21,57.87432
2024-02-22,54.92629
2024-02-23,52.44375
2024-02-24,48.64235
2024-02-25,50.27152
2024-02-26,59.11559
2024-02-27,55.00387
2024-02-28,57.25368
2024-02-29,54.84871
2024-03-01,47.09076
2024-03-02,47.7114
2024-03-03,53.29712
2024-03-04,59.58107
2024-03-05,55.39177
2024-03-06,56.71062
2024-03-07,56.86578
2024-03-08,51.1249
2024-03-09,51.43522
2024-03-10,53.91776
2024-03-11,59.27075
2024-03-12,57.564
2024-03-13,57.1761
2024-03-14,57.87432
2024-03-15,52.36617
2024-03-16,46.00465
2024-03-17,53.3747
2024-03-18,58.49495
2024-03-19,54.92629
2024-03-20,52.05585
