date,14K금시세
2023-05-30,50.4526
2023-05-31,46.72523
2023-06-01,46.48562
2023-06-02,42.89137
2023-06-03,41.05431
2023-06-04,36.42172
2023-06-05,45.74014
2023-06-06,45.74014
2023-06-07,48.77529
2023-06-08,46.88498
2023-06-09,46.27263
2023-06-10,41.3738
2023-06-11,38.41853
2023-06-12,47.44408
2023-06-13,46.9116
2023-06-14,49.2279
2023-06-15,48.13631
2023-06-16,43.18423
2023-06-17,42.51863
2023-06-18,39.40362
2023-06-19,44.54206
2023-06-20,45.76677
2023-06-21,43.42385
2023-06-22,45.87326
2023-06-23,42.35889
2023-06-24,39.45686
2023-06-25,36.60809
2023-06-26,39.90947
2023-06-27,45.74014
2023-06-28,42.705
2023-06-29,37.51331
2023-06-30,40.22896
2023-07-01,37.46006
2023-07-02,33.59957
2023-07-03,39.7231
2023-07-04,37.88604
2023-07-05,41.90628
2023-07-06,42.09265
2023-07-07,37.99254
2023-07-08,37.88604
2023-07-09,33.81256
2023-07-10,42.57188
2023-07-11,39.19062
2023-07-12,40.25559
2023-07-13,36.87433
2023-07-14,34.26517
2023-07-15,35.27689
2023-07-16,36.31522
2023-07-17,42.0394
2023-07-18,39.35037
2023-07-19,39.74973
2023-07-20,39.0575
2023-07-21,37.27369
2023-07-22,34.79765
2023-07-23,33.01384
2023-07-24,41.71991
2023-07-25,40.54845
2023-07-26,39.98935
2023-07-27,38.12566
2023-07-28,38.76464
2023-07-29,34.31842
2023-07-30,30.35143
2023-07-31,37.51331
2023-08-01,34.58466
2023-08-02,34.39829
2023-08-03,32.96059
2023-08-04,32.80085
2023-08-05,33.3067
2023-08-06,30.85729
2023-08-07,35.99574
2023-08-08,37.16719
2023-08-09,33.83919
2023-08-10,29.73908
2023-08-11,35.56975
2023-08-12,36.42172
2023-08-13,36.26198
2023-08-14,40.89456
2023-08-15,35.56975
2023-08-16,40.28221
2023-08-17,38.52502
2023-08-18,37.91267
2023-08-19,36.20873
2023-08-20,33.91906
2023-08-21,37.51331
2023-08-22,37.85942
2023-08-23,37.75292
2023-08-24,38.25878
2023-08-25,38.23216
2023-08-26,38.23216
2023-08-27,34.42492
2023-08-28,39.40362
2023-08-29,38.09904
2023-08-30,38.41853
2023-08-31,40.44195
2023-09-01,34.0788
2023-09-02,36.92758
2023-09-03,34.21192
2023-09-04,39.8296
2023-09-05,42.06602
2023-09-06,37.40681
2023-09-07,38.81789
2023-09-08,36.74121
2023-09-09,38.07241
2023-09-10,34.7444
2023-09-11,39.88285
2023-09-12,38.71139
2023-09-13,34.13205
2023-09-14,36.92758
2023-09-15,33.54632
2023-09-16,33.4132
2023-09-17,31.17678
2023-09-18,37.46006
2023-09-19,38.81789
2023-09-20,33.70607
2023-09-21,35.38338
2023-09-22,34.47816
2023-09-23,32.16187
2023-09-24,31.25665
2023-09-25,37.69968
2023-09-26,32.40149
2023-09-27,31.52289
2023-09-28,21.64536
2023-09-29,20.44728
2023-09-30,23.32268
2023-10-01,27.55591
2023-10-02,34.37167
2023-10-03,32.80085
2023-10-04,34.45154
2023-10-05,35.94249
2023-10-06,33.4132
2023-10-07,30.93716
2023-10-08,25.6656
2023-10-09,31.62939
2023-10-10,37.6198
2023-10-11,35.623
2023-10-12,36.71458
2023-10-13,35.35676
2023-10-14,34.39829
2023-10-15,31.12353
2023-10-16,39.7231
2023-10-17,35.03727
2023-10-18,34.61128
2023-10-19,34.13205
2023-10-20,38.4984
2023-10-21,31.89563
2023-10-22,30.59105
2023-10-23,38.73801
2023-10-24,36.84771
2023-10-25,36.20873
2023-10-26,38.31203
2023-10-27,36.23535
2023-10-28,38.65814
2023-10-29,31.04366
2023-10-30,43.23748
2023-10-31,50.53248
2023-11-01,43.95633
2023-11-02,42.91799
2023-11-03,42.33226
2023-11-04,37.64643
2023-11-05,34.98402
2023-11-06,36.63471
2023-11-07,36.74121
2023-11-08,38.31203
2023-11-09,35.75612
2023-11-10,32.6411
2023-11-11,33.3067
2023-11-12,30.75079
2023-11-13,39.08413
2023-11-14,36.98083
2023-11-15,37.30031
2023-11-16,33.35995
2023-11-17,33.99893
2023-11-18,37.32694
2023-11-19,36.87433
2023-11-20,38.71139
2023-11-21,39.24387
2023-11-22,36.98083
2023-11-23,37.38019
2023-11-24,34.21192
2023-11-25,31.15015
2023-11-26,31.38977
2023-11-27,39.58998
2023-11-28,42.75825
2023-11-29,37.27369
2023-11-30,37.53993
2023-12-01,34.8509
2023-12-02,34.31842
2023-12-03,36.31522
2023-12-04,47.49733
2023-12-05,45.74014
2023-12-06,41.82641
2023-12-07,41.24068
2023-12-08,40.57507
2023-12-09,42.30564
2023-12-10,36.50159
2023-12-11,42.75825
2023-12-12,44.08945
2023-12-13,41.42705
2023-12-14,39.64323
2023-12-15,37.85942
2023-12-16,35.78274
2023-12-17,34.15867
2023-12-18,39.29712
2023-12-19,35.54313
2023-12-20,36.52822
2023-12-21,35.96911
2023-12-22,36.31522
2023-12-23,36.1821
2023-12-24,30.75079
2023-12-25,35.09052
2023-12-26,41.00106
2023-12-27,39.64323
2023-12-28,41.79978
2023-12-29,38.57827
2023-12-30,34.02555
2023-12-31,28.38125
2024-01-01,30.56443
2024-01-02,39.61661
2024-01-03,41.1608
2024-01-04,40.57507
2024-01-05,38.71139
2024-01-06,38.89776
2024-01-07,36.02236
2024-01-08,38.17891
2024-01-09,42.62513
2024-01-10,40.86794
2024-01-11,43.10436
2024-01-12,39.40362
2024-01-13,41.40042
2024-01-14,35.27689
2024-01-15,44.1427
2024-01-16,40.73482
2024-01-17,41.66666
2024-01-18,40.33546
2024-01-19,38.81789
2024-01-20,39.64323
2024-01-21,38.79126
2024-01-22,43.29073
2024-01-23,39.43024
2024-01-24,39.96272
2024-01-25,43.07774
2024-01-26,42.38551
2024-01-27,41.87965
2024-01-28,36.3951
2024-01-29,43.45047
2024-01-30,39.9361
2024-01-31,43.3706
2024-02-01,40.81469
2024-02-02,40.97444
2024-02-03,39.24387
2024-02-04,35.25026
2024-02-05,40.30883
2024-02-06,43.87646
2024-02-07,37.6198
2024-02-08,35.11714
2024-02-09,27.84877
2024-02-10,27.92864
2024-02-11,32.96059
2024-02-12,39.11075
2024-02-13,44.88817
2024-02-14,42.54526
2024-02-15,43.07774
2024-02-16,43.34398
2024-02-17,43.53035
2024-02-18,37.99254
2024-02-19,42.38551
2024-02-20,42.01277
2024-02-21,39.56336
2024-02-22,38.89776
2024-02-23,39.0575
2024-02-24,41.00106
2024-02-25,39.45686
2024-02-26,44.96805
2024-02-27,42.30564
2024-02-28,45.12779
2024-02-29,42.89137
2024-03-01,40.14909
2024-03-02,39.77635
2024-03-03,37.30031
2024-03-04,44.67518
2024-03-05,57.58785
2024-03-06,52.23642
2024-03-07,50.39936
2024-03-08,53.80724
2024-03-09,54.49946
2024-03-10,51.41107
2024-03-11,56.65601
2024-03-12,55.11182
2024-03-13,56.12353
2024-03-14,54.28647
2024-03-15,51.73056
2024-03-16,50.6656
2024-03-17,49.20127
2024-03-18,51.49094
2024-03-19,51.75718
2024-03-20,49.44089
