date,프론트엔드
2023-05-29,10.86235
2023-05-30,17.91044
2023-05-31,17.08126
2023-06-01,14.51077
2023-06-02,11.69154
2023-06-03,8.8723
2023-06-04,9.70149
2023-06-05,15.42288
2023-06-06,8.70646
2023-06-07,15.92039
2023-06-08,15.67164
2023-06-09,13.43283
2023-06-10,8.12603
2023-06-11,10.53067
2023-06-12,20.56384
2023-06-13,17.16417
2023-06-14,14.1791
2023-06-15,15.75456
2023-06-16,13.26699
2023-06-17,8.20895
2023-06-18,10.61359
2023-06-19,14.59369
2023-06-20,16.00331
2023-06-21,16.50082
2023-06-22,11.19402
2023-06-23,12.8524
2023-06-24,7.62852
2023-06-25,7.29684
2023-06-26,14.42786
2023-06-27,10.94527
2023-06-28,14.26202
2023-06-29,12.43781
2023-06-30,12.68656
2023-07-01,6.63349
2023-07-02,10.44776
2023-07-03,16.08623
2023-07-04,16.50082
2023-07-05,15.92039
2023-07-06,16.66666
2023-07-07,16.50082
2023-07-08,7.62852
2023-07-09,8.20895
2023-07-10,16.25207
2023-07-11,15.09121
2023-07-12,16.8325
2023-07-13,14.92537
2023-07-14,14.1791
2023-07-15,8.29187
2023-07-16,6.96517
2023-07-17,18.98839
2023-07-18,17.33001
2023-07-19,16.41791
2023-07-20,14.09618
2023-07-21,13.76451
2023-07-22,5.38971
2023-07-23,6.79933
2023-07-24,14.1791
2023-07-25,13.68159
2023-07-26,16.58374
2023-07-27,13.84742
2023-07-28,13.43283
2023-07-29,7.46268
2023-07-30,7.5456
2023-07-31,12.68656
2023-08-01,17.24709
2023-08-02,13.76451
2023-08-03,14.92537
2023-08-04,13.01824
2023-08-05,5.22388
2023-08-06,7.46268
2023-08-07,13.43283
2023-08-08,13.18407
2023-08-09,13.26699
2023-08-10,15.17412
2023-08-11,14.26202
2023-08-12,7.13101
2023-08-13,5.47263
2023-08-14,14.67661
2023-08-15,7.79436
2023-08-16,15.17412
2023-08-17,15.33996
2023-08-18,12.27197
2023-08-19,8.62354
2023-08-20,8.29187
2023-08-21,14.84245
2023-08-22,15.42288
2023-08-23,14.42786
2023-08-24,13.68159
2023-08-25,13.68159
2023-08-26,6.13598
2023-08-27,6.71641
2023-08-28,15.42288
2023-08-29,15.25704
2023-08-30,14.51077
2023-08-31,15.17412
2023-09-01,14.34494
2023-09-02,8.95522
2023-09-03,9.86733
2023-09-04,14.75953
2023-09-05,19.07131
2023-09-06,15.5058
2023-09-07,14.01326
2023-09-08,18.24212
2023-09-09,8.37479
2023-09-10,11.60862
2023-09-11,16.50082
2023-09-12,17.24709
2023-09-13,17.74461
2023-09-14,15.75456
2023-09-15,14.59369
2023-09-16,7.5456
2023-09-17,7.37976
2023-09-18,16.25207
2023-09-19,16.8325
2023-09-20,13.34991
2023-09-21,14.92537
2023-09-22,11.27694
2023-09-23,7.62852
2023-09-24,9.36981
2023-09-25,12.60364
2023-09-26,11.60862
2023-09-27,12.60364
2023-09-28,6.38474
2023-09-29,4.31177
2023-09-30,6.05306
2023-10-01,6.96517
2023-10-02,6.79933
2023-10-03,8.20895
2023-10-04,14.75953
2023-10-05,14.67661
2023-10-06,11.60862
2023-10-07,6.96517
2023-10-08,8.12603
2023-10-09,8.95522
2023-10-10,14.92537
2023-10-11,15.25704
2023-10-12,15.42288
2023-10-13,11.35986
2023-10-14,8.8723
2023-10-15,8.37479
2023-10-16,15.58872
2023-10-17,15.92039
2023-10-18,16.50082
2023-10-19,13.51575
2023-10-20,11.02819
2023-10-21,5.38971
2023-10-22,8.45771
2023-10-23,17.16417
2023-10-24,17.91044
2023-10-25,14.1791
2023-10-26,14.84245
2023-10-27,12.02321
2023-10-28,7.87728
2023-10-29,8.62354
2023-10-30,13.76451
2023-10-31,15.5058
2023-11-01,16.66666
2023-11-02,15.42288
2023-11-03,11.60862
2023-11-04,5.88723
2023-11-05,8.04311
2023-11-06,14.42786
2023-11-07,16.8325
2023-11-08,14.42786
2023-11-09,17.41293
2023-11-10,12.68656
2023-11-11,6.2189
2023-11-12,7.04809
2023-11-13,12.93532
2023-11-14,14.75953
2023-11-15,15.92039
2023-11-16,15.00829
2023-11-17,17.74461
2023-11-18,9.53565
2023-11-19,8.62354
2023-11-20,16.58374
2023-11-21,15.17412
2023-11-22,13.51575
2023-11-23,15.42288
2023-11-24,13.34991
2023-11-25,9.45273
2023-11-26,8.12603
2023-11-27,14.92537
2023-11-28,11.85737
2023-11-29,17.66169
2023-11-30,13.84742
2023-12-01,12.60364
2023-12-02,6.79933
2023-12-03,7.37976
2023-12-04,14.59369
2023-12-05,15.25704
2023-12-06,16.66666
2023-12-07,13.93034
2023-12-08,11.19402
2023-12-09,6.71641
2023-12-10,8.54063
2023-12-11,14.34494
2023-12-12,15.58872
2023-12-13,11.85737
2023-12-14,13.10116
2023-12-15,14.01326
2023-12-16,8.95522
2023-12-17,8.20895
2023-12-18,12.43781
2023-12-19,11.94029
2023-12-20,12.02321
2023-12-21,13.76451
2023-12-22,10.36484
2023-12-23,4.72636
2023-12-24,37.56218
2023-12-25,36.3184
2023-12-26,33.49917
2023-12-27,21.14427
2023-12-28,20.64676
2023-12-29,18.65671
2023-12-30,13.43283
2023-12-31,11.27694
2024-01-01,9.78441
2024-01-02,20.64676
2024-01-03,17.16417
2024-01-04,18.1592
2024-01-05,13.34991
2024-01-06,8.54063
2024-01-07,8.70646
2024-01-08,13.76451
2024-01-09,13.76451
2024-01-10,12.76948
2024-01-11,13.51575
2024-01-12,13.18407
2024-01-13,12.76948
2024-01-14,12.52072
2024-01-15,23.30016
2024-01-16,33.99668
2024-01-17,35.07462
2024-01-18,34.74295
2024-01-19,21.7247
2024-01-20,13.68159
2024-01-21,14.67661
2024-01-22,16.74958
2024-01-23,18.90547
2024-01-24,15.42288
2024-01-25,14.67661
2024-01-26,13.51575
2024-01-27,7.37976
2024-01-28,6.88225
2024-01-29,15.00829
2024-01-30,15.42288
2024-01-31,13.26699
2024-02-01,13.10116
2024-02-02,12.18905
2024-02-03,9.36981
2024-02-04,9.95024
2024-02-05,15.83747
2024-02-06,14.09618
2024-02-07,12.18905
2024-02-08,12.27197
2024-02-09,7.46268
2024-02-10,8.04311
2024-02-11,7.87728
2024-02-12,9.53565
2024-02-13,14.09618
2024-02-14,13.84742
2024-02-15,13.51575
2024-02-16,12.18905
2024-02-17,7.96019
2024-02-18,7.79436
2024-02-19,13.76451
2024-02-20,13.84742
2024-02-21,12.68656
2024-02-22,16.16915
2024-02-23,13.59867
2024-02-24,7.87728
2024-02-25,8.70646
2024-02-26,13.76451
2024-02-27,15.83747
2024-02-28,16.66666
2024-02-29,14.01326
2024-03-01,9.61857
2024-03-02,9.78441
2024-03-03,9.45273
2024-03-04,17.74461
2024-03-05,20.72968
2024-03-06,20.8126
2024-03-07,18.73963
2024-03-08,55.97014
2024-03-09,45.27363
2024-03-10,100.0
2024-03-11,71.39303
2024-03-12,44.19568
2024-03-13,30.34825
2024-03-14,23.466
2024-03-15,16.41791
2024-03-16,10.61359
2024-03-17,12.43781
2024-03-18,18.1592
2024-03-19,14.84245
2024-03-20,17.41293
