date,그림구매
2023-05-30,42.42424
2023-05-31,28.28282
2023-06-01,37.37373
2023-06-02,28.78787
2023-06-03,23.23232
2023-06-04,31.31313
2023-06-05,21.71717
2023-06-06,36.36363
2023-06-07,35.85858
2023-06-08,33.83838
2023-06-09,22.22222
2023-06-10,34.34343
2023-06-11,28.78787
2023-06-12,29.79797
2023-06-13,18.68686
2023-06-14,29.29292
2023-06-15,29.29292
2023-06-16,25.75757
2023-06-17,28.28282
2023-06-18,30.30303
2023-06-19,33.83838
2023-06-20,31.81818
2023-06-21,25.75757
2023-06-22,31.81818
2023-06-23,31.81818
2023-06-24,28.28282
2023-06-25,45.45454
2023-06-26,42.92929
2023-06-27,26.76767
2023-06-28,34.84848
2023-06-29,32.82828
2023-06-30,28.78787
2023-07-01,36.36363
2023-07-02,26.76767
2023-07-03,22.72727
2023-07-04,27.27272
2023-07-05,32.32323
2023-07-06,33.33333
2023-07-07,21.21212
2023-07-08,25.75757
2023-07-09,26.76767
2023-07-10,24.24242
2023-07-11,23.23232
2023-07-12,35.35353
2023-07-13,19.19191
2023-07-14,30.30303
2023-07-15,34.84848
2023-07-16,33.83838
2023-07-17,30.30303
2023-07-18,28.78787
2023-07-19,33.33333
2023-07-20,32.32323
2023-07-21,30.80808
2023-07-22,25.75757
2023-07-23,37.87878
2023-07-24,37.37373
2023-07-25,23.23232
2023-07-26,34.84848
2023-07-27,27.77777
2023-07-28,23.73737
2023-07-29,19.69696
2023-07-30,27.77777
2023-07-31,26.76767
2023-08-01,21.71717
2023-08-02,26.26262
2023-08-03,25.75757
2023-08-04,20.20202
2023-08-05,23.23232
2023-08-06,35.85858
2023-08-07,27.27272
2023-08-08,23.23232
2023-08-09,25.75757
2023-08-10,27.27272
2023-08-11,27.27272
2023-08-12,29.29292
2023-08-13,38.88888
2023-08-14,36.36363
2023-08-15,33.33333
2023-08-16,35.35353
2023-08-17,31.81818
2023-08-18,25.25252
2023-08-19,27.27272
2023-08-20,30.30303
2023-08-21,31.31313
2023-08-22,32.82828
2023-08-23,37.87878
2023-08-24,29.79797
2023-08-25,27.27272
2023-08-26,28.78787
2023-08-27,30.80808
2023-08-28,34.34343
2023-08-29,33.83838
2023-08-30,29.29292
2023-08-31,23.23232
2023-09-01,26.76767
2023-09-02,25.75757
2023-09-03,33.83838
2023-09-04,25.75757
2023-09-05,27.77777
2023-09-06,25.25252
2023-09-07,34.34343
2023-09-08,30.30303
2023-09-09,32.82828
2023-09-10,36.86868
2023-09-11,28.78787
2023-09-12,28.28282
2023-09-13,43.43434
2023-09-14,38.88888
2023-09-15,31.81818
2023-09-16,32.82828
2023-09-17,41.41414
2023-09-18,41.91919
2023-09-19,29.29292
2023-09-20,29.79797
2023-09-21,29.79797
2023-09-22,23.23232
2023-09-23,30.80808
2023-09-24,34.84848
2023-09-25,35.35353
2023-09-26,24.24242
2023-09-27,22.22222
2023-09-28,23.23232
2023-09-29,15.65656
2023-09-30,23.23232
2023-10-01,26.76767
2023-10-02,28.78787
2023-10-03,29.29292
2023-10-04,38.88888
2023-10-05,33.83838
2023-10-06,25.75757
2023-10-07,30.30303
2023-10-08,24.24242
2023-10-09,32.82828
2023-10-10,32.32323
2023-10-11,28.78787
2023-10-12,26.26262
2023-10-13,30.80808
2023-10-14,21.21212
2023-10-15,31.81818
2023-10-16,20.20202
2023-10-17,28.28282
2023-10-18,25.25252
2023-10-19,27.77777
2023-10-20,24.24242
2023-10-21,24.24242
2023-10-22,28.78787
2023-10-23,28.78787
2023-10-24,21.71717
2023-10-25,23.23232
2023-10-26,22.22222
2023-10-27,27.77777
2023-10-28,32.32323
2023-10-29,19.19191
2023-10-30,20.70707
2023-10-31,23.73737
2023-11-01,27.27272
2023-11-02,24.24242
2023-11-03,26.76767
2023-11-04,20.70707
2023-11-05,41.41414
2023-11-06,27.77777
2023-11-07,34.84848
2023-11-08,35.35353
2023-11-09,26.26262
2023-11-10,29.79797
2023-11-11,25.25252
2023-11-12,28.28282
2023-11-13,33.83838
2023-11-14,27.77777
2023-11-15,29.79797
2023-11-16,31.31313
2023-11-17,30.30303
2023-11-18,24.74747
2023-11-19,42.42424
2023-11-20,25.75757
2023-11-21,21.71717
2023-11-22,26.26262
2023-11-23,29.79797
2023-11-24,29.29292
2023-11-25,20.70707
2023-11-26,28.28282
2023-11-27,42.42424
2023-11-28,33.83838
2023-11-29,24.74747
2023-11-30,33.33333
2023-12-01,29.79797
2023-12-02,31.31313
2023-12-03,38.88888
2023-12-04,30.80808
2023-12-05,28.78787
2023-12-06,35.35353
2023-12-07,28.28282
2023-12-08,31.81818
2023-12-09,35.85858
2023-12-10,26.26262
2023-12-11,31.81818
2023-12-12,32.82828
2023-12-13,32.32323
2023-12-14,31.81818
2023-12-15,20.70707
2023-12-16,28.78787
2023-12-17,40.40404
2023-12-18,24.74747
2023-12-19,34.84848
2023-12-20,38.38383
2023-12-21,31.31313
2023-12-22,21.71717
2023-12-23,24.24242
2023-12-24,32.32323
2023-12-25,39.39393
2023-12-26,27.77777
2023-12-27,34.34343
2023-12-28,25.75757
2023-12-29,28.28282
2023-12-30,30.80808
2023-12-31,39.39393
2024-01-01,29.79797
2024-01-02,25.25252
2024-01-03,39.39393
2024-01-04,40.90909
2024-01-05,38.88888
2024-01-06,38.38383
2024-01-07,36.86868
2024-01-08,32.82828
2024-01-09,32.82828
2024-01-10,26.76767
2024-01-11,33.83838
2024-01-12,31.81818
2024-01-13,34.84848
2024-01-14,49.49494
2024-01-15,38.38383
2024-01-16,39.89898
2024-01-17,31.31313
2024-01-18,33.33333
2024-01-19,30.80808
2024-01-20,41.91919
2024-01-21,59.0909
2024-01-22,57.0707
2024-01-23,40.90909
2024-01-24,34.84848
2024-01-25,25.25252
2024-01-26,35.85858
2024-01-27,40.90909
2024-01-28,46.46464
2024-01-29,40.40404
2024-01-30,35.35353
2024-01-31,33.33333
2024-02-01,33.33333
2024-02-02,35.85858
2024-02-03,54.54545
2024-02-04,58.58585
2024-02-05,26.76767
2024-02-06,36.86868
2024-02-07,30.80808
2024-02-08,33.33333
2024-02-09,28.28282
2024-02-10,31.81818
2024-02-11,33.83838
2024-02-12,42.92929
2024-02-13,45.95959
2024-02-14,32.82828
2024-02-15,34.34343
2024-02-16,38.38383
2024-02-17,35.85858
2024-02-18,42.92929
2024-02-19,41.91919
2024-02-20,44.94949
2024-02-21,48.98989
2024-02-22,26.26262
2024-02-23,34.84848
2024-02-24,30.80808
2024-02-25,43.93939
2024-02-26,31.81818
2024-02-27,42.92929
2024-02-28,23.73737
2024-02-29,27.27272
2024-03-01,28.78787
2024-03-02,54.54545
2024-03-03,55.55555
2024-03-04,32.32323
2024-03-05,32.82828
2024-03-06,25.25252
2024-03-07,23.73737
2024-03-08,38.88888
2024-03-09,32.32323
2024-03-10,40.90909
2024-03-11,35.85858
2024-03-12,37.37373
2024-03-13,44.94949
2024-03-14,26.76767
2024-03-15,40.90909
2024-03-16,41.41414
2024-03-17,41.91919
2024-03-18,32.32323
2024-03-19,44.94949
2024-03-20,27.77777
