date,코박토큰
2024-02-26,0.22629
2024-02-27,0.30581
2024-02-28,0.47706
2024-02-29,0.49337
2024-03-01,0.46279
2024-03-02,0.76044
2024-03-03,0.67074
2024-03-04,0.68501
2024-03-05,1.09887
2024-03-06,0.77471
2024-03-07,0.78899
2024-03-08,0.68297
2024-03-09,0.47706
2024-03-10,0.55249
2024-03-11,0.59327
2024-03-12,0.69113
2024-03-13,0.72782
2024-03-14,0.69317
2024-03-15,0.51783
2024-03-16,0.316
2024-03-17,0.24872
2024-03-18,0.37716
2024-03-19,0.47502
2024-03-20,0.35066
