date,주식시황
2023-05-30,9.1421
2023-05-31,10.00331
2023-06-01,8.04902
2023-06-02,8.04902
2023-06-03,1.85491
2023-06-04,1.5568
2023-06-05,8.04902
2023-06-06,2.8155
2023-06-07,6.85657
2023-06-08,8.41338
2023-06-09,8.38025
2023-06-10,1.88804
2023-06-11,1.25869
2023-06-12,8.4465
2023-06-13,7.65154
2023-06-14,30.60616
2023-06-15,12.02384
2023-06-16,7.22093
2023-06-17,1.88804
2023-06-18,1.19244
2023-06-19,9.37396
2023-06-20,9.24147
2023-06-21,10.86452
2023-06-22,8.67837
2023-06-23,8.11526
2023-06-24,1.88804
2023-06-25,1.1262
2023-06-26,6.26035
2023-06-27,8.87711
2023-06-28,10.76515
2023-06-29,8.14839
2023-06-30,6.39284
2023-07-01,1.62305
2023-07-02,0.92745
2023-07-03,7.02219
2023-07-04,7.85028
2023-07-05,6.98906
2023-07-06,16.76051
2023-07-07,15.00496
2023-07-08,2.05366
2023-07-09,1.39118
2023-07-10,8.28088
2023-07-11,8.01589
2023-07-12,7.15468
2023-07-13,6.72408
2023-07-14,9.0096
2023-07-15,1.6893
2023-07-16,0.92745
2023-07-17,6.52533
2023-07-18,9.53958
2023-07-19,9.17522
2023-07-20,8.18151
2023-07-21,10.00331
2023-07-22,1.58993
2023-07-23,0.62934
2023-07-24,12.02384
2023-07-25,11.03014
2023-07-26,100.0
2023-07-27,17.75422
2023-07-28,9.47333
2023-07-29,1.88804
2023-07-30,0.66247
2023-07-31,10.66578
2023-08-01,9.0096
2023-08-02,29.44683
2023-08-03,11.75886
2023-08-04,9.0096
2023-08-05,1.98741
2023-08-06,0.82808
2023-08-07,12.42133
2023-08-08,10.6989
2023-08-09,9.04272
2023-08-10,8.61212
2023-08-11,8.34713
2023-08-12,2.35177
2023-08-13,1.15932
2023-08-14,11.49387
2023-08-15,2.55051
2023-08-16,21.36469
2023-08-17,13.58065
2023-08-18,11.262
2023-08-19,2.1199
2023-08-20,1.09307
2023-08-21,9.27459
2023-08-22,9.73832
2023-08-23,9.63895
2023-08-24,9.10897
2023-08-25,9.67207
2023-08-26,1.92116
2023-08-27,1.05995
2023-08-28,7.71778
2023-08-29,7.51904
2023-08-30,7.05531
2023-08-31,7.98277
2023-09-01,9.60582
2023-09-02,2.35177
2023-09-03,1.35806
2023-09-04,7.81715
2023-09-05,7.61841
2023-09-06,8.38025
2023-09-07,12.22259
2023-09-08,9.44021
2023-09-09,2.21927
2023-09-10,0.89433
2023-09-11,7.61841
2023-09-12,14.47499
2023-09-13,11.22888
2023-09-14,8.41338
2023-09-15,8.87711
2023-09-16,2.02053
2023-09-17,1.02683
2023-09-18,9.17522
2023-09-19,10.00331
2023-09-20,9.10897
2023-09-21,21.49718
2023-09-22,11.52699
2023-09-23,2.05366
2023-09-24,0.69559
2023-09-25,12.32196
2023-09-26,16.42928
2023-09-27,9.47333
2023-09-28,1.78867
2023-09-29,1.62305
2023-09-30,1.49055
2023-10-01,1.19244
2023-10-02,1.88804
2023-10-03,2.38489
2023-10-04,30.37429
2023-10-05,15.10433
2023-10-06,10.46704
2023-10-07,2.28552
2023-10-08,0.79496
2023-10-09,2.21927
2023-10-10,14.7731
2023-10-11,11.03014
2023-10-12,9.40708
2023-10-13,9.40708
2023-10-14,2.05366
2023-10-15,1.22557
2023-10-16,13.61377
2023-10-17,8.4465
2023-10-18,9.67207
2023-10-19,22.35839
2023-10-20,20.80158
2023-10-21,3.17986
2023-10-22,1.88804
2023-10-23,11.62636
2023-10-24,15.96555
2023-10-25,12.91818
2023-10-26,36.50215
2023-10-27,15.76681
2023-10-28,2.8155
2023-10-29,1.35806
2023-10-30,11.09638
2023-10-31,22.49089
2023-11-01,11.56011
2023-11-02,12.71944
2023-11-03,11.19576
2023-11-04,2.45114
2023-11-05,1.52368
2023-11-06,25.63762
2023-11-07,25.20702
2023-11-08,14.34249
2023-11-09,12.45445
2023-11-10,13.48128
2023-11-11,2.31864
2023-11-12,1.05995
2023-11-13,11.32825
2023-11-14,11.46074
2023-11-15,12.88506
2023-11-16,16.79364
2023-11-17,11.8251
2023-11-18,1.95428
2023-11-19,1.05995
2023-11-20,8.57899
2023-11-21,9.40708
2023-11-22,10.6989
2023-11-23,9.10897
2023-11-24,8.54587
2023-11-25,1.58993
2023-11-26,0.86121
2023-11-27,10.6989
2023-11-28,8.61212
2023-11-29,9.73832
2023-11-30,9.0096
2023-12-01,10.73203
2023-12-02,1.88804
2023-12-03,1.19244
2023-12-04,9.67207
2023-12-05,12.55382
2023-12-06,8.57899
2023-12-07,7.81715
2023-12-08,9.40708
2023-12-09,1.98741
2023-12-10,0.76184
2023-12-11,9.87081
2023-12-12,8.87711
2023-12-13,12.05697
2023-12-14,12.02384
2023-12-15,10.36767
2023-12-16,1.98741
2023-12-17,0.96058
2023-12-18,9.0096
2023-12-19,8.41338
2023-12-20,10.10268
2023-12-21,11.79198
2023-12-22,9.7052
2023-12-23,1.72242
2023-12-24,0.69559
2023-12-25,1.02683
2023-12-26,10.2683
2023-12-27,10.20205
2023-12-28,10.10268
2023-12-29,9.77144
2023-12-30,0.9937
2023-12-31,0.69559
2024-01-01,1.25869
2024-01-02,13.41503
2024-01-03,26.36634
2024-01-04,12.75256
2024-01-05,9.97018
2024-01-06,1.85491
2024-01-07,0.82808
2024-01-08,8.97648
2024-01-09,10.50016
2024-01-10,11.32825
2024-01-11,10.06955
2024-01-12,13.54753
2024-01-13,2.15303
2024-01-14,1.22557
2024-01-15,10.40079
2024-01-16,17.05862
2024-01-17,60.58297
2024-01-18,14.7731
2024-01-19,11.06326
2024-01-20,2.61676
2024-01-21,1.25869
2024-01-22,11.72573
2024-01-23,11.42762
2024-01-24,11.75886
2024-01-25,11.46074
2024-01-26,9.37396
2024-01-27,1.92116
2024-01-28,0.86121
2024-01-29,12.22259
2024-01-30,10.20205
2024-01-31,12.18946
2024-02-01,12.71944
2024-02-02,16.23053
2024-02-03,3.27923
2024-02-04,1.02683
2024-02-05,12.5207
2024-02-06,11.22888
2024-02-07,9.87081
2024-02-08,8.38025
2024-02-09,1.78867
2024-02-10,1.29181
2024-02-11,0.9937
2024-02-12,1.25869
2024-02-13,10.86452
2024-02-14,12.78569
2024-02-15,11.12951
2024-02-16,9.07585
2024-02-17,2.74925
2024-02-18,1.25869
2024-02-19,9.24147
2024-02-20,10.43391
2024-02-21,10.56641
2024-02-22,8.67837
2024-02-23,9.34084
2024-02-24,2.8155
2024-02-25,1.05995
2024-02-26,9.87081
2024-02-27,12.65319
2024-02-28,10.30142
2024-02-29,10.00331
2024-03-01,3.17986
2024-03-02,1.88804
2024-03-03,0.89433
2024-03-04,9.24147
2024-03-05,10.89764
2024-03-06,10.10268
2024-03-07,10.59953
2024-03-08,9.53958
2024-03-09,2.38489
2024-03-10,1.02683
2024-03-11,8.57899
2024-03-12,11.36137
2024-03-13,12.48757
2024-03-14,10.23517
2024-03-15,15.79993
2024-03-16,2.21927
2024-03-17,1.02683
2024-03-18,10.6989
2024-03-19,18.44981
2024-03-20,13.01755
