date,코스닥상장요건
2023-05-31,30.09708
2023-06-01,18.4466
2023-06-02,31.55339
2023-06-03,15.53398
2023-06-04,10.19417
2023-06-05,19.90291
2023-06-06,13.10679
2023-06-07,24.75728
2023-06-08,42.71844
2023-06-09,24.75728
2023-06-10,13.10679
2023-06-11,11.16504
2023-06-12,27.6699
2023-06-13,24.75728
2023-06-14,27.18446
2023-06-15,31.06796
2023-06-16,18.4466
2023-06-17,13.10679
2023-06-18,12.13592
2023-06-19,25.72815
2023-06-20,24.75728
2023-06-21,23.7864
2023-06-22,27.6699
2023-06-23,33.0097
2023-06-24,14.07766
2023-06-25,10.67961
2023-06-26,19.90291
2023-06-27,30.09708
2023-06-28,33.0097
2023-06-29,31.06796
2023-06-30,32.03883
2023-07-01,16.99029
2023-07-02,13.10679
2023-07-03,27.6699
2023-07-04,34.46601
2023-07-05,27.6699
2023-07-06,30.58252
2023-07-07,25.24271
2023-07-08,12.62135
2023-07-09,16.50485
2023-07-10,31.55339
2023-07-11,22.33009
2023-07-12,26.69902
2023-07-13,31.55339
2023-07-14,28.64077
2023-07-15,13.10679
2023-07-16,12.13592
2023-07-17,27.18446
2023-07-18,24.75728
2023-07-19,30.58252
2023-07-20,27.6699
2023-07-21,22.33009
2023-07-22,8.25242
2023-07-23,10.67961
2023-07-24,29.12621
2023-07-25,29.61165
2023-07-26,34.95145
2023-07-27,29.61165
2023-07-28,25.72815
2023-07-29,15.53398
2023-07-30,10.19417
2023-07-31,22.81553
2023-08-01,32.03883
2023-08-02,24.27184
2023-08-03,25.24271
2023-08-04,19.41747
2023-08-05,5.82524
2023-08-06,10.19417
2023-08-07,21.84466
2023-08-08,28.64077
2023-08-09,31.06796
2023-08-10,28.15533
2023-08-11,22.33009
2023-08-12,12.13592
2023-08-13,7.76699
2023-08-14,22.33009
2023-08-15,16.50485
2023-08-16,23.30097
2023-08-17,33.98058
2023-08-18,21.35922
2023-08-19,8.73786
2023-08-20,12.13592
2023-08-21,27.18446
2023-08-22,35.92233
2023-08-23,26.21359
2023-08-24,27.6699
2023-08-25,27.18446
2023-08-26,8.25242
2023-08-27,12.62135
2023-08-28,26.69902
2023-08-29,33.0097
2023-08-30,30.58252
2023-08-31,23.30097
2023-09-01,20.87378
2023-09-02,15.04854
2023-09-03,10.19417
2023-09-04,24.75728
2023-09-05,28.64077
2023-09-06,20.38834
2023-09-07,25.72815
2023-09-08,19.90291
2023-09-09,10.67961
2023-09-10,6.31067
2023-09-11,24.75728
2023-09-12,20.38834
2023-09-13,29.12621
2023-09-14,24.75728
2023-09-15,22.33009
2023-09-16,11.16504
2023-09-17,12.13592
2023-09-18,31.06796
2023-09-19,29.12621
2023-09-20,34.46601
2023-09-21,24.27184
2023-09-22,29.61165
2023-09-23,12.62135
2023-09-24,18.93203
2023-09-25,31.55339
2023-09-26,23.7864
2023-09-27,21.84466
2023-09-28,10.19417
2023-09-29,8.25242
2023-09-30,15.53398
2023-10-01,6.31067
2023-10-02,4.85436
2023-10-03,14.5631
2023-10-04,16.50485
2023-10-05,25.72815
2023-10-06,21.35922
2023-10-07,11.65048
2023-10-08,12.13592
2023-10-09,8.25242
2023-10-10,12.62135
2023-10-11,18.93203
2023-10-12,22.33009
2023-10-13,20.87378
2023-10-14,9.70873
2023-10-15,13.10679
2023-10-16,21.84466
2023-10-17,32.52427
2023-10-18,22.33009
2023-10-19,23.30097
2023-10-20,23.7864
2023-10-21,9.70873
2023-10-22,12.13592
2023-10-23,20.38834
2023-10-24,23.30097
2023-10-25,25.72815
2023-10-26,20.87378
2023-10-27,18.93203
2023-10-28,10.19417
2023-10-29,9.2233
2023-10-30,17.96116
2023-10-31,17.47572
2023-11-01,16.99029
2023-11-02,26.69902
2023-11-03,18.93203
2023-11-04,7.28155
2023-11-05,10.67961
2023-11-06,24.75728
2023-11-07,21.84466
2023-11-08,15.53398
2023-11-09,24.75728
2023-11-10,18.4466
2023-11-11,5.82524
2023-11-12,6.79611
2023-11-13,16.99029
2023-11-14,28.15533
2023-11-15,24.27184
2023-11-16,27.6699
2023-11-17,21.84466
2023-11-18,10.67961
2023-11-19,6.79611
2023-11-20,19.41747
2023-11-21,31.55339
2023-11-22,21.84466
2023-11-23,26.69902
2023-11-24,15.53398
2023-11-25,8.25242
2023-11-26,10.19417
2023-11-27,21.35922
2023-11-28,29.61165
2023-11-29,21.35922
2023-11-30,24.27184
2023-12-01,23.30097
2023-12-02,5.82524
2023-12-03,10.19417
2023-12-04,25.72815
2023-12-05,14.07766
2023-12-06,23.7864
2023-12-07,18.93203
2023-12-08,24.75728
2023-12-09,7.28155
2023-12-10,9.70873
2023-12-11,17.96116
2023-12-12,20.87378
2023-12-13,24.75728
2023-12-14,26.69902
2023-12-15,21.35922
2023-12-16,11.16504
2023-12-17,13.59223
2023-12-18,18.4466
2023-12-19,21.35922
2023-12-20,27.18446
2023-12-21,24.75728
2023-12-22,19.90291
2023-12-23,13.10679
2023-12-24,6.31067
2023-12-25,7.28155
2023-12-26,13.10679
2023-12-27,26.21359
2023-12-28,19.90291
2023-12-29,17.47572
2023-12-30,4.85436
2023-12-31,7.76699
2024-01-01,9.70873
2024-01-02,21.35922
2024-01-03,25.72815
2024-01-04,19.90291
2024-01-05,22.81553
2024-01-06,6.31067
2024-01-07,5.82524
2024-01-08,29.61165
2024-01-09,24.75728
2024-01-10,23.30097
2024-01-11,21.35922
2024-01-12,21.35922
2024-01-13,13.10679
2024-01-14,12.62135
2024-01-15,28.15533
2024-01-16,30.58252
2024-01-17,23.30097
2024-01-18,23.30097
2024-01-19,17.96116
2024-01-20,13.59223
2024-01-21,12.13592
2024-01-22,17.96116
2024-01-23,18.93203
2024-01-24,26.21359
2024-01-25,27.18446
2024-01-26,19.41747
2024-01-27,6.31067
2024-01-28,12.13592
2024-01-29,23.7864
2024-01-30,29.61165
2024-01-31,22.81553
2024-02-01,24.75728
2024-02-02,26.69902
2024-02-03,10.19417
2024-02-04,9.70873
2024-02-05,19.41747
2024-02-06,16.99029
2024-02-07,19.90291
2024-02-08,12.62135
2024-02-09,4.85436
2024-02-10,6.79611
2024-02-11,11.16504
2024-02-12,8.73786
2024-02-13,18.93203
2024-02-14,20.38834
2024-02-15,19.90291
2024-02-16,22.33009
2024-02-17,13.59223
2024-02-18,11.16504
2024-02-19,21.35922
2024-02-20,20.87378
2024-02-21,21.35922
2024-02-22,25.72815
2024-02-23,23.7864
2024-02-24,17.47572
2024-02-25,11.16504
2024-02-26,24.27184
2024-02-27,21.84466
2024-02-28,24.27184
2024-02-29,23.30097
2024-03-01,8.73786
2024-03-02,16.99029
2024-03-03,10.19417
2024-03-04,21.84466
2024-03-05,27.18446
2024-03-06,20.87378
2024-03-07,31.55339
2024-03-08,22.33009
2024-03-09,16.99029
2024-03-10,13.10679
2024-03-11,17.96116
2024-03-12,31.55339
2024-03-13,30.58252
2024-03-14,29.61165
2024-03-15,16.01941
2024-03-16,12.13592
2024-03-17,8.25242
2024-03-18,24.75728
2024-03-19,21.84466
2024-03-20,20.38834
