date,인공지능관련주
2023-05-29,15.06424
2023-05-30,19.93797
2023-05-31,19.4949
2023-06-01,14.70979
2023-06-02,16.61497
2023-06-03,10.23482
2023-06-04,15.41869
2023-06-05,16.08329
2023-06-06,26.8941
2023-06-07,25.38768
2023-06-08,14.22241
2023-06-09,13.4249
2023-06-10,12.00708
2023-06-11,10.63358
2023-06-12,13.55782
2023-06-13,17.89986
2023-06-14,15.55161
2023-06-15,11.60832
2023-06-16,16.74789
2023-06-17,10.14621
2023-06-18,12.49446
2023-06-19,10.1019
2023-06-20,12.71599
2023-06-21,12.58307
2023-06-22,9.48161
2023-06-23,8.81701
2023-06-24,6.69029
2023-06-25,5.53832
2023-06-26,12.36154
2023-06-27,11.03234
2023-06-28,13.20336
2023-06-29,10.19051
2023-06-30,8.94993
2023-07-01,7.70934
2023-07-02,5.05095
2023-07-03,11.25387
2023-07-04,9.57022
2023-07-05,9.70314
2023-07-06,10.45635
2023-07-07,6.69029
2023-07-08,6.24723
2023-07-09,4.87372
2023-07-10,7.88657
2023-07-11,13.69073
2023-07-12,10.67789
2023-07-13,39.92024
2023-07-14,18.29862
2023-07-15,11.25387
2023-07-16,11.03234
2023-07-17,14.62117
2023-07-18,12.84891
2023-07-19,19.14045
2023-07-20,14.7984
2023-07-21,16.21621
2023-07-22,8.37394
2023-07-23,11.25387
2023-07-24,11.69694
2023-07-25,19.05183
2023-07-26,15.59592
2023-07-27,13.4249
2023-07-28,11.25387
2023-07-29,8.7284
2023-07-30,7.35489
2023-07-31,25.03322
2023-08-01,30.08418
2023-08-02,18.96322
2023-08-03,15.463
2023-08-04,12.27292
2023-08-05,12.14
2023-08-06,9.74745
2023-08-07,16.74789
2023-08-08,12.36154
2023-08-09,11.65263
2023-08-10,11.12095
2023-08-11,9.39299
2023-08-12,6.46876
2023-08-13,20.42534
2023-08-14,16.34913
2023-08-15,13.51351
2023-08-16,17.76694
2023-08-17,12.58307
2023-08-18,11.12095
2023-08-19,10.81081
2023-08-20,8.15241
2023-08-21,12.31723
2023-08-22,12.36154
2023-08-23,11.16526
2023-08-24,20.64687
2023-08-25,10.01329
2023-08-26,5.98139
2023-08-27,5.05095
2023-08-28,9.08285
2023-08-29,17.19096
2023-08-30,21.97607
2023-08-31,13.33628
2023-09-01,11.29818
2023-09-02,7.00044
2023-09-03,8.59548
2023-09-04,13.07044
2023-09-05,15.10855
2023-09-06,14.75409
2023-09-07,17.23526
2023-09-08,12.98183
2023-09-09,6.69029
2023-09-10,7.35489
2023-09-11,12.22862
2023-09-12,14.1338
2023-09-13,10.45635
2023-09-14,10.81081
2023-09-15,10.41205
2023-09-16,4.60788
2023-09-17,6.38015
2023-09-18,7.31058
2023-09-19,5.80416
2023-09-20,6.86752
2023-09-21,7.22197
2023-09-22,4.56357
2023-09-23,2.96854
2023-09-24,4.25343
2023-09-25,7.17766
2023-09-26,6.29153
2023-09-27,3.85467
2023-09-28,4.0319
2023-09-29,2.747
2023-09-30,3.85467
2023-10-01,4.0762
2023-10-02,2.61408
2023-10-03,4.20912
2023-10-04,5.53832
2023-10-05,5.31679
2023-10-06,4.29774
2023-10-07,3.89898
2023-10-08,3.32299
2023-10-09,3.45591
2023-10-10,4.38635
2023-10-11,5.09525
2023-10-12,5.62693
2023-10-13,4.56357
2023-10-14,2.87992
2023-10-15,3.10146
2023-10-16,3.63314
2023-10-17,4.47496
2023-10-18,3.89898
2023-10-19,4.0762
2023-10-20,3.98759
2023-10-21,3.54452
2023-10-22,2.96854
2023-10-23,3.50022
2023-10-24,5.53832
2023-10-25,6.24723
2023-10-26,3.85467
2023-10-27,3.50022
2023-10-28,3.76606
2023-10-29,3.27868
2023-10-30,5.58263
2023-10-31,5.53832
2023-11-01,7.13336
2023-11-02,8.19672
2023-11-03,10.45635
2023-11-04,5.98139
2023-11-05,4.65219
2023-11-06,6.7346
2023-11-07,7.53212
2023-11-08,6.46876
2023-11-09,7.70934
2023-11-10,6.33584
2023-11-11,4.0319
2023-11-12,4.87372
2023-11-13,4.78511
2023-11-14,6.91182
2023-11-15,8.7727
2023-11-16,9.48161
2023-11-17,7.00044
2023-11-18,5.89277
2023-11-19,5.84847
2023-11-20,8.63978
2023-11-21,13.55782
2023-11-22,10.54497
2023-11-23,9.74745
2023-11-24,8.50686
2023-11-25,4.96233
2023-11-26,7.62073
2023-11-27,10.01329
2023-11-28,10.94373
2023-11-29,11.82986
2023-11-30,10.89942
2023-12-01,8.19672
2023-12-02,6.07
2023-12-03,6.60168
2023-12-04,8.24102
2023-12-05,8.0638
2023-12-06,6.95613
2023-12-07,8.68409
2023-12-08,25.34337
2023-12-09,8.24102
2023-12-10,9.08285
2023-12-11,12.89322
2023-12-12,8.19672
2023-12-13,8.28533
2023-12-14,8.68409
2023-12-15,9.03854
2023-12-16,6.64599
2023-12-17,10.54497
2023-12-18,12.05139
2023-12-19,8.68409
2023-12-20,10.63358
2023-12-21,10.94373
2023-12-22,8.99424
2023-12-23,5.93708
2023-12-24,5.53832
2023-12-25,8.99424
2023-12-26,10.58927
2023-12-27,9.52591
2023-12-28,10.01329
2023-12-29,11.65263
2023-12-30,9.12715
2023-12-31,12.05139
2024-01-01,14.62117
2024-01-02,32.21089
2024-01-03,49.0474
2024-01-04,19.80505
2024-01-05,20.1595
2024-01-06,12.14
2024-01-07,18.69738
2024-01-08,22.1533
2024-01-09,28.40053
2024-01-10,24.23571
2024-01-11,26.09658
2024-01-12,18.03278
2024-01-13,12.53876
2024-01-14,11.69694
2024-01-15,14.93132
2024-01-16,13.4692
2024-01-17,13.64643
2024-01-18,17.58972
2024-01-19,20.73548
2024-01-20,18.56446
2024-01-21,21.79884
2024-01-22,27.60301
2024-01-23,19.45059
2024-01-24,20.11519
2024-01-25,16.61497
2024-01-26,15.59592
2024-01-27,17.58972
2024-01-28,12.00708
2024-01-29,14.84271
2024-01-30,14.17811
2024-01-31,11.82986
2024-02-01,8.50686
2024-02-02,10.23482
2024-02-03,11.4754
2024-02-04,11.03234
2024-02-05,12.45015
2024-02-06,9.92467
2024-02-07,9.34869
2024-02-08,11.74124
2024-02-09,21.26716
2024-02-10,13.15906
2024-02-11,10.50066
2024-02-12,9.48161
2024-02-13,21.13424
2024-02-14,19.36198
2024-02-15,19.67213
2024-02-16,19.53921
2024-02-17,11.56402
2024-02-18,12.49446
2024-02-19,15.99468
2024-02-20,19.62782
2024-02-21,18.74169
2024-02-22,20.91271
2024-02-23,35.17944
2024-02-24,24.1914
2024-02-25,17.32388
2024-02-26,16.30482
2024-02-27,18.60877
2024-02-28,19.27337
2024-02-29,17.36818
2024-03-01,13.4692
2024-03-02,23.70403
2024-03-03,18.07709
2024-03-04,21.13424
2024-03-05,19.80505
2024-03-06,16.1276
2024-03-07,15.68453
2024-03-08,14.22241
2024-03-09,9.12715
2024-03-10,9.92467
2024-03-11,9.79175
2024-03-12,11.87416
2024-03-13,14.35533
2024-03-14,14.88701
2024-03-15,12.36154
2024-03-16,8.15241
2024-03-17,10.27913
2024-03-18,13.07044
2024-03-19,13.38059
2024-03-20,10.67789
