date,TIGERETF
2023-05-30,41.54589
2023-05-31,35.58776
2023-06-01,33.97745
2023-06-02,30.27375
2023-06-03,15.45893
2023-06-04,12.07729
2023-06-05,28.34138
2023-06-06,16.90821
2023-06-07,23.83252
2023-06-08,23.99355
2023-06-09,29.30756
2023-06-10,23.51046
2023-06-11,30.59581
2023-06-12,39.29146
2023-06-13,40.41867
2023-06-14,35.42673
2023-06-15,31.0789
2023-06-16,32.52818
2023-06-17,16.58615
2023-06-18,18.35748
2023-06-19,40.90177
2023-06-20,72.1417
2023-06-21,47.02093
2023-06-22,42.51207
2023-06-23,34.29951
2023-06-24,12.56038
2023-06-25,14.17069
2023-06-26,28.34138
2023-06-27,44.12238
2023-06-28,37.19806
2023-06-29,38.80837
2023-06-30,30.43478
2023-07-01,18.03542
2023-07-02,22.38325
2023-07-03,40.57971
2023-07-04,44.12238
2023-07-05,38.00322
2023-07-06,28.82447
2023-07-07,28.66344
2023-07-08,14.97584
2023-07-09,14.17069
2023-07-10,26.73107
2023-07-11,42.02898
2023-07-12,36.55394
2023-07-13,56.3607
2023-07-14,40.41867
2023-07-15,21.73913
2023-07-16,23.1884
2023-07-17,37.35909
2023-07-18,42.51207
2023-07-19,44.60547
2023-07-20,39.77455
2023-07-21,39.93558
2023-07-22,24.15458
2023-07-23,22.22222
2023-07-24,45.89371
2023-07-25,53.14009
2023-07-26,52.01288
2023-07-27,64.2512
2023-07-28,61.35265
2023-07-29,32.68921
2023-07-30,28.34138
2023-07-31,60.38647
2023-08-01,62.80193
2023-08-02,59.90338
2023-08-03,38.80837
2023-08-04,38.80837
2023-08-05,23.99355
2023-08-06,22.54428
2023-08-07,37.68115
2023-08-08,36.55394
2023-08-09,32.04508
2023-08-10,40.57971
2023-08-11,30.91787
2023-08-12,20.28985
2023-08-13,24.31561
2023-08-14,33.65539
2023-08-15,21.90016
2023-08-16,32.52818
2023-08-17,40.57971
2023-08-18,40.74074
2023-08-19,17.55233
2023-08-20,19.4847
2023-08-21,32.04508
2023-08-22,35.90982
2023-08-23,32.36714
2023-08-24,30.43478
2023-08-25,27.53623
2023-08-26,17.87439
2023-08-27,20.12882
2023-08-28,47.98711
2023-08-29,55.55555
2023-08-30,58.4541
2023-08-31,50.08051
2023-09-01,57.48792
2023-09-02,25.12077
2023-09-03,28.34138
2023-09-04,43.31723
2023-09-05,45.57165
2023-09-06,39.77455
2023-09-07,34.13848
2023-09-08,31.88405
2023-09-09,15.61996
2023-09-10,19.96779
2023-09-11,29.79066
2023-09-12,38.64734
2023-09-13,28.50241
2023-09-14,30.59581
2023-09-15,33.81642
2023-09-16,16.58615
2023-09-17,14.00966
2023-09-18,28.9855
2023-09-19,34.7826
2023-09-20,32.52818
2023-09-21,29.46859
2023-09-22,23.51046
2023-09-23,10.62801
2023-09-24,17.87439
2023-09-25,36.23188
2023-09-26,38.16425
2023-09-27,35.10466
2023-09-28,15.94202
2023-09-29,8.21256
2023-09-30,12.88244
2023-10-01,10.95008
2023-10-02,14.00966
2023-10-03,17.87439
2023-10-04,38.64734
2023-10-05,39.45249
2023-10-06,26.08695
2023-10-07,14.49275
2023-10-08,11.27214
2023-10-09,12.39935
2023-10-10,27.69726
2023-10-11,32.68921
2023-10-12,26.73107
2023-10-13,29.14653
2023-10-14,9.82286
2023-10-15,28.34138
2023-10-16,24.47665
2023-10-17,35.90982
2023-10-18,29.95169
2023-10-19,30.11272
2023-10-20,45.57165
2023-10-21,12.88244
2023-10-22,15.2979
2023-10-23,26.8921
2023-10-24,25.12077
2023-10-25,27.53623
2023-10-26,27.21417
2023-10-27,36.07085
2023-10-28,17.23027
2023-10-29,14.00966
2023-10-30,37.68115
2023-10-31,35.74879
2023-11-01,31.23993
2023-11-02,43.15619
2023-11-03,30.59581
2023-11-04,15.45893
2023-11-05,15.94202
2023-11-06,35.2657
2023-11-07,40.25764
2023-11-08,29.30756
2023-11-09,28.01932
2023-11-10,24.47665
2023-11-11,14.33172
2023-11-12,15.94202
2023-11-13,24.79871
2023-11-14,26.24798
2023-11-15,38.00322
2023-11-16,30.75684
2023-11-17,23.1884
2023-11-18,15.13687
2023-11-19,15.45893
2023-11-20,35.2657
2023-11-21,32.04508
2023-11-22,33.81642
2023-11-23,33.49436
2023-11-24,27.69726
2023-11-25,20.93397
2023-11-26,17.06924
2023-11-27,42.6731
2023-11-28,49.43639
2023-11-29,52.01288
2023-11-30,45.73268
2023-12-01,39.61352
2023-12-02,23.1884
2023-12-03,24.15458
2023-12-04,48.79227
2023-12-05,47.82608
2023-12-06,46.69887
2023-12-07,32.85024
2023-12-08,39.13043
2023-12-09,18.84057
2023-12-10,23.99355
2023-12-11,37.35909
2023-12-12,41.86795
2023-12-13,41.70692
2023-12-14,40.41867
2023-12-15,41.0628
2023-12-16,20.12882
2023-12-17,23.51046
2023-12-18,40.90177
2023-12-19,38.00322
2023-12-20,42.19001
2023-12-21,33.81642
2023-12-22,39.29146
2023-12-23,20.61191
2023-12-24,22.22222
2023-12-25,22.54428
2023-12-26,55.07246
2023-12-27,64.09017
2023-12-28,63.44605
2023-12-29,40.90177
2023-12-30,27.3752
2023-12-31,26.40901
2024-01-01,30.27375
2024-01-02,61.99677
2024-01-03,71.49758
2024-01-04,60.06441
2024-01-05,47.82608
2024-01-06,34.46054
2024-01-07,29.46859
2024-01-08,53.94524
2024-01-09,54.42834
2024-01-10,74.07407
2024-01-11,62.96296
2024-01-12,56.8438
2024-01-13,28.50241
2024-01-14,30.11272
2024-01-15,55.39452
2024-01-16,54.10628
2024-01-17,50.5636
2024-01-18,49.75845
2024-01-19,53.46215
2024-01-20,32.04508
2024-01-21,39.29146
2024-01-22,61.03059
2024-01-23,56.68276
2024-01-24,61.19162
2024-01-25,55.87761
2024-01-26,58.61513
2024-01-27,33.1723
2024-01-28,36.71497
2024-01-29,93.23671
2024-01-30,84.38003
2024-01-31,62.96296
2024-02-01,72.30273
2024-02-02,85.99033
2024-02-03,46.53784
2024-02-04,36.55394
2024-02-05,62.80193
2024-02-06,75.20128
2024-02-07,60.86956
2024-02-08,53.14009
2024-02-09,32.52818
2024-02-10,28.50241
2024-02-11,34.13848
2024-02-12,36.876
2024-02-13,75.68438
2024-02-14,71.01449
2024-02-15,61.67471
2024-02-16,66.66666
2024-02-17,28.18035
2024-02-18,38.64734
2024-02-19,50.08051
2024-02-20,64.09017
2024-02-21,55.07246
2024-02-22,72.30273
2024-02-23,69.08212
2024-02-24,38.80837
2024-02-25,45.89371
2024-02-26,82.1256
2024-02-27,100.0
2024-02-28,91.46537
2024-02-29,71.17552
2024-03-01,54.42834
2024-03-02,42.83413
2024-03-03,47.18196
2024-03-04,83.7359
2024-03-05,88.72785
2024-03-06,70.85346
2024-03-07,60.06441
2024-03-08,62.96296
2024-03-09,36.876
2024-03-10,38.00322
2024-03-11,66.66666
2024-03-12,68.59903
2024-03-13,82.93075
2024-03-14,69.24315
2024-03-15,67.14975
2024-03-16,38.00322
2024-03-17,41.22383
2024-03-18,70.69243
2024-03-19,72.1417
2024-03-20,67.31078
