date,카이카이키키
2023-05-30,10.68268
2023-05-31,9.1024
2023-06-01,8.21744
2023-06-02,8.47029
2023-06-03,8.47029
2023-06-04,9.29203
2023-06-05,9.60809
2023-06-06,9.03919
2023-06-07,9.1024
2023-06-08,7.45891
2023-06-09,11.25158
2023-06-10,11.63084
2023-06-11,8.59671
2023-06-12,12.13653
2023-06-13,10.55625
2023-06-14,8.09102
2023-06-15,8.21744
2023-06-16,9.41845
2023-06-17,8.21744
2023-06-18,9.79772
2023-06-19,8.09102
2023-06-20,10.05056
2023-06-21,7.71175
2023-06-22,8.47029
2023-06-23,7.33249
2023-06-24,7.90139
2023-06-25,8.34386
2023-06-26,8.21744
2023-06-27,7.58533
2023-06-28,7.90139
2023-06-29,9.03919
2023-06-30,7.07964
2023-07-01,5.49936
2023-07-02,7.26927
2023-07-03,7.64854
2023-07-04,8.02781
2023-07-05,7.33249
2023-07-06,8.59671
2023-07-07,7.3957
2023-07-08,4.99367
2023-07-09,7.9646
2023-07-10,10.68268
2023-07-11,8.84955
2023-07-12,7.71175
2023-07-13,8.28065
2023-07-14,7.52212
2023-07-15,8.59671
2023-07-16,12.95828
2023-07-17,6.70037
2023-07-18,7.26927
2023-07-19,7.33249
2023-07-20,7.45891
2023-07-21,6.2579
2023-07-22,6.00505
2023-07-23,5.18331
2023-07-24,6.8268
2023-07-25,7.45891
2023-07-26,6.44753
2023-07-27,5.37294
2023-07-28,7.58533
2023-07-29,6.51074
2023-07-30,6.70037
2023-07-31,6.19469
2023-08-01,6.44753
2023-08-02,5.87863
2023-08-03,6.19469
2023-08-04,5.1201
2023-08-05,5.75221
2023-08-06,5.689
2023-08-07,6.57395
2023-08-08,5.62579
2023-08-09,7.07964
2023-08-10,7.01643
2023-08-11,6.63716
2023-08-12,6.63716
2023-08-13,7.26927
2023-08-14,7.33249
2023-08-15,7.14285
2023-08-16,6.51074
2023-08-17,5.689
2023-08-18,5.689
2023-08-19,6.8268
2023-08-20,6.57395
2023-08-21,6.8268
2023-08-22,6.76359
2023-08-23,5.56257
2023-08-24,7.26927
2023-08-25,5.43615
2023-08-26,7.33249
2023-08-27,8.5335
2023-08-28,7.33249
2023-08-29,8.34386
2023-08-30,7.9646
2023-08-31,6.95322
2023-09-01,6.76359
2023-09-02,5.87863
2023-09-03,5.62579
2023-09-04,7.14285
2023-09-05,7.58533
2023-09-06,6.76359
2023-09-07,6.38432
2023-09-08,6.51074
2023-09-09,8.59671
2023-09-10,6.89001
2023-09-11,7.77496
2023-09-12,6.51074
2023-09-13,5.1201
2023-09-14,6.2579
2023-09-15,8.09102
2023-09-16,6.06826
2023-09-17,7.9646
2023-09-18,7.01643
2023-09-19,6.06826
2023-09-20,6.63716
2023-09-21,6.19469
2023-09-22,6.00505
2023-09-23,6.51074
2023-09-24,5.05689
2023-09-25,5.49936
2023-09-26,5.94184
2023-09-27,5.05689
2023-09-28,5.18331
2023-09-29,4.86725
2023-09-30,5.30973
2023-10-01,5.689
2023-10-02,4.74083
2023-10-03,5.30973
2023-10-04,7.45891
2023-10-05,5.37294
2023-10-06,4.99367
2023-10-07,7.07964
2023-10-08,8.09102
2023-10-09,6.00505
2023-10-10,6.44753
2023-10-11,6.89001
2023-10-12,6.57395
2023-10-13,5.94184
2023-10-14,5.689
2023-10-15,5.1201
2023-10-16,7.52212
2023-10-17,6.19469
2023-10-18,6.89001
2023-10-19,4.86725
2023-10-20,10.17699
2023-10-21,7.33249
2023-10-22,5.56257
2023-10-23,8.72313
2023-10-24,4.67762
2023-10-25,6.44753
2023-10-26,6.57395
2023-10-27,4.67762
2023-10-28,5.05689
2023-10-29,6.06826
2023-10-30,7.45891
2023-10-31,4.93046
2023-11-01,5.75221
2023-11-02,6.13147
2023-11-03,5.81542
2023-11-04,6.13147
2023-11-05,4.99367
2023-11-06,5.18331
2023-11-07,5.62579
2023-11-08,5.94184
2023-11-09,5.689
2023-11-10,5.81542
2023-11-11,4.29835
2023-11-12,4.74083
2023-11-13,6.44753
2023-11-14,7.07964
2023-11-15,4.99367
2023-11-16,6.38432
2023-11-17,5.05689
2023-11-18,7.52212
2023-11-19,7.83817
2023-11-20,7.77496
2023-11-21,7.45891
2023-11-22,7.01643
2023-11-23,6.70037
2023-11-24,6.32111
2023-11-25,6.19469
2023-11-26,6.89001
2023-11-27,6.70037
2023-11-28,8.97597
2023-11-29,6.2579
2023-11-30,9.29203
2023-12-01,8.21744
2023-12-02,6.76359
2023-12-03,9.29203
2023-12-04,5.94184
2023-12-05,8.28065
2023-12-06,8.02781
2023-12-07,8.97597
2023-12-08,7.83817
2023-12-09,7.07964
2023-12-10,7.52212
2023-12-11,8.5335
2023-12-12,9.6713
2023-12-13,6.63716
2023-12-14,7.01643
2023-12-15,5.81542
2023-12-16,5.49936
2023-12-17,8.91276
2023-12-18,9.03919
2023-12-19,7.01643
2023-12-20,7.33249
2023-12-21,6.63716
2023-12-22,6.51074
2023-12-23,6.95322
2023-12-24,6.13147
2023-12-25,7.20606
2023-12-26,8.47029
2023-12-27,6.76359
2023-12-28,6.95322
2023-12-29,6.19469
2023-12-30,6.8268
2023-12-31,7.20606
2024-01-01,6.57395
2024-01-02,8.47029
2024-01-03,8.65992
2024-01-04,8.78634
2024-01-05,9.1024
2024-01-06,8.02781
2024-01-07,8.02781
2024-01-08,7.83817
2024-01-09,6.76359
2024-01-10,8.15423
2024-01-11,24.71554
2024-01-12,11.25158
2024-01-13,9.92414
2024-01-14,8.28065
2024-01-15,8.15423
2024-01-16,10.2402
2024-01-17,8.47029
2024-01-18,12.89506
2024-01-19,8.97597
2024-01-20,10.2402
2024-01-21,13.40075
2024-01-22,14.66498
2024-01-23,11.25158
2024-01-24,9.29203
2024-01-25,8.15423
2024-01-26,8.21744
2024-01-27,9.60809
2024-01-28,10.74589
2024-01-29,10.68268
2024-01-30,10.55625
2024-01-31,8.02781
2024-02-01,6.51074
2024-02-02,7.45891
2024-02-03,8.59671
2024-02-04,7.71175
2024-02-05,7.77496
2024-02-06,6.89001
2024-02-07,7.77496
2024-02-08,8.65992
2024-02-09,8.02781
2024-02-10,7.9646
2024-02-11,9.35524
2024-02-12,9.54487
2024-02-13,8.72313
2024-02-14,7.83817
2024-02-15,7.52212
2024-02-16,7.07964
2024-02-17,6.89001
2024-02-18,9.29203
2024-02-19,8.59671
2024-02-20,9.35524
2024-02-21,9.03919
2024-02-22,7.83817
2024-02-23,6.38432
2024-02-24,8.28065
2024-02-25,7.71175
2024-02-26,7.33249
2024-02-27,6.38432
2024-02-28,7.77496
2024-02-29,8.47029
2024-03-01,7.64854
2024-03-02,7.90139
2024-03-03,8.97597
2024-03-04,7.07964
2024-03-05,6.63716
2024-03-06,8.34386
2024-03-07,6.76359
2024-03-08,6.95322
2024-03-09,7.71175
2024-03-10,7.20606
2024-03-11,6.38432
2024-03-12,8.91276
2024-03-13,7.20606
2024-03-14,7.9646
2024-03-15,8.84955
2024-03-16,6.70037
2024-03-17,6.06826
2024-03-18,8.84955
2024-03-19,8.34386
2024-03-20,8.59671
