date,그린램프라이브러리
2023-05-30,38.38582
2023-05-31,39.30446
2023-06-01,31.36482
2023-06-02,39.56692
2023-06-03,45.99737
2023-06-04,45.27559
2023-06-05,55.05249
2023-06-06,55.51181
2023-06-07,43.17585
2023-06-08,38.51706
2023-06-09,39.63254
2023-06-10,41.53543
2023-06-11,45.27559
2023-06-12,51.31233
2023-06-13,44.02887
2023-06-14,43.83202
2023-06-15,42.65091
2023-06-16,41.86351
2023-06-17,47.90026
2023-06-18,51.24671
2023-06-19,50.06561
2023-06-20,46.71916
2023-06-21,41.66666
2023-06-22,43.30708
2023-06-23,49.14698
2023-06-24,52.88713
2023-06-25,53.74015
2023-06-26,54.13385
2023-06-27,51.37795
2023-06-28,52.7559
2023-06-29,49.93438
2023-06-30,58.79265
2023-07-01,58.07086
2023-07-02,55.31496
2023-07-03,57.28346
2023-07-04,50.32808
2023-07-05,54.19947
2023-07-06,53.937
2023-07-07,53.67454
2023-07-08,56.56167
2023-07-09,58.13648
2023-07-10,66.92913
2023-07-11,67.25721
2023-07-12,67.25721
2023-07-13,66.66666
2023-07-14,66.27296
2023-07-15,66.40419
2023-07-16,65.68241
2023-07-17,75.26246
2023-07-18,81.36482
2023-07-19,81.43044
2023-07-20,84.12073
2023-07-21,62.00787
2023-07-22,47.17847
2023-07-23,48.35958
2023-07-24,54.46194
2023-07-25,51.24671
2023-07-26,47.17847
2023-07-27,42.91338
2023-07-28,47.04724
2023-07-29,39.76377
2023-07-30,36.94225
2023-07-31,51.37795
2023-08-01,40.48556
2023-08-02,41.01049
2023-08-03,41.27296
2023-08-04,39.17322
2023-08-05,34.84251
2023-08-06,36.54855
2023-08-07,16.86351
2023-08-08,14.37007
2023-08-09,13.05774
2023-08-10,10.76115
2023-08-11,11.67979
2023-08-12,9.97375
2023-08-13,9.7769
2023-08-14,12.1391
2023-08-15,11.94225
2023-08-16,8.72703
2023-08-17,10.89238
2023-08-18,10.30183
2023-08-19,11.7454
2023-08-20,10.43307
2023-08-21,9.71128
2023-08-22,8.20209
2023-08-23,8.00524
2023-08-24,9.3832
2023-08-25,10.5643
2023-08-26,9.25196
2023-08-27,9.44881
2023-08-28,9.12073
2023-08-29,8.66141
2023-08-30,8.85826
2023-08-31,8.9895
2023-09-01,7.02099
2023-09-02,8.72703
2023-09-03,7.87401
2023-09-04,8.46456
2023-09-05,7.02099
2023-09-06,4.7244
2023-09-07,7.93963
2023-09-08,7.41469
2023-09-09,6.75853
2023-09-10,8.46456
2023-09-11,8.26771
2023-09-12,12.59842
2023-09-13,10.89238
2023-09-14,16.07611
2023-09-15,16.14173
2023-09-16,16.01049
2023-09-17,14.56692
2023-09-18,16.60104
2023-09-19,13.38582
2023-09-20,15.22309
2023-09-21,16.92913
2023-09-22,15.15748
2023-09-23,18.3727
2023-09-24,18.83202
2023-09-25,19.61942
2023-09-26,19.09448
2023-09-27,19.02887
2023-09-28,22.44094
2023-09-29,13.58267
2023-09-30,24.27821
2023-10-01,22.30971
2023-10-02,26.04986
2023-10-03,25.45931
2023-10-04,20.14435
2023-10-05,21.1286
2023-10-06,21.58792
2023-10-07,21.5223
2023-10-08,21.39107
2023-10-09,25.59055
2023-10-10,22.11286
2023-10-11,20.80052
2023-10-12,19.35695
2023-10-13,17.65091
2023-10-14,20.20997
2023-10-15,20.20997
2023-10-16,22.04724
2023-10-17,20.01312
2023-10-18,19.48818
2023-10-19,22.30971
2023-10-20,18.24146
2023-10-21,21.85039
2023-10-22,20.99737
2023-10-23,22.24409
2023-10-24,21.25984
2023-10-25,19.42257
2023-10-26,22.83464
2023-10-27,24.08136
2023-10-28,21.71916
2023-10-29,23.03149
2023-10-30,26.90288
2023-10-31,24.80314
2023-11-01,23.35958
2023-11-02,21.39107
2023-11-03,20.66929
2023-11-04,28.28083
2023-11-05,29.00262
2023-11-06,25.32808
2023-11-07,20.14435
2023-11-08,22.76902
2023-11-09,21.65354
2023-11-10,19.48818
2023-11-11,24.80314
2023-11-12,24.60629
2023-11-13,27.23097
2023-11-14,26.90288
2023-11-15,31.23359
2023-11-16,42.1916
2023-11-17,43.70078
2023-11-18,35.62992
2023-11-19,36.28608
2023-11-20,34.51443
2023-11-21,30.77427
2023-11-22,27.55905
2023-11-23,25.52493
2023-11-24,22.96587
2023-11-25,26.9685
2023-11-26,26.50918
2023-11-27,29.52755
2023-11-28,27.88713
2023-11-29,30.11811
2023-11-30,26.44356
2023-12-01,30.38057
2023-12-02,26.31233
2023-12-03,28.74015
2023-12-04,29.19947
2023-12-05,25.3937
2023-12-06,27.16535
2023-12-07,28.67454
2023-12-08,29.39632
2023-12-09,32.67716
2023-12-10,31.49606
2023-12-11,30.57742
2023-12-12,29.85564
2023-12-13,27.55905
2023-12-14,26.37795
2023-12-15,29.79002
2023-12-16,36.7454
2023-12-17,36.87664
2023-12-18,40.35433
2023-12-19,30.05249
2023-12-20,33.46456
2023-12-21,37.33595
2023-12-22,32.93963
2023-12-23,31.36482
2023-12-24,31.43044
2023-12-25,33.5958
2023-12-26,45.86614
2023-12-27,46.25984
2023-12-28,43.04461
2023-12-29,54.06824
2023-12-30,49.54068
2023-12-31,50.06561
2024-01-01,61.41732
2024-01-02,55.70866
2024-01-03,46.78477
2024-01-04,42.78215
2024-01-05,35.69553
2024-01-06,36.87664
2024-01-07,39.43569
2024-01-08,42.78215
2024-01-09,40.55118
2024-01-10,35.89238
2024-01-11,33.20209
2024-01-12,28.5433
2024-01-13,29.65879
2024-01-14,27.16535
2024-01-15,36.7454
2024-01-16,28.74015
2024-01-17,34.3832
2024-01-18,37.00787
2024-01-19,27.09973
2024-01-20,30.24934
2024-01-21,26.64041
2024-01-22,33.13648
2024-01-23,33.20209
2024-01-24,34.18635
2024-01-25,30.18372
2024-01-26,28.1496
2024-01-27,27.95275
2024-01-28,31.23359
2024-01-29,39.10761
2024-01-30,33.46456
2024-01-31,35.62992
2024-02-01,30.38057
2024-02-02,36.08923
2024-02-03,27.09973
2024-02-04,28.80577
2024-02-05,31.69291
2024-02-06,33.33333
2024-02-07,36.3517
2024-02-08,31.49606
2024-02-09,26.37795
2024-02-10,13.84514
2024-02-11,25.98425
2024-02-12,33.66141
2024-02-13,36.28608
2024-02-14,31.69291
2024-02-15,27.03412
2024-02-16,27.23097
2024-02-17,23.62204
2024-02-18,33.66141
2024-02-19,34.84251
2024-02-20,31.43044
2024-02-21,32.67716
2024-02-22,28.87139
2024-02-23,28.21522
2024-02-24,29.13385
2024-02-25,29.19947
2024-02-26,37.27034
2024-02-27,33.46456
2024-02-28,35.03937
2024-02-29,40.81364
2024-03-01,38.84514
2024-03-02,35.03937
2024-03-03,32.93963
2024-03-04,33.66141
2024-03-05,32.08661
2024-03-06,28.60892
2024-03-07,23.29396
2024-03-08,25.52493
2024-03-09,25.85301
2024-03-10,29.39632
2024-03-11,27.69028
2024-03-12,26.1811
2024-03-13,22.11286
2024-03-14,19.42257
2024-03-15,17.45406
2024-03-16,21.32545
2024-03-17,25.91863
2024-03-18,22.76902
2024-03-19,18.50393
2024-03-20,19.22572
