date,KODEX200선물인버스2X
2023-05-29,2.41276
2023-05-30,5.97096
2023-05-31,6.15536
2023-06-01,5.45528
2023-06-02,5.26151
2023-06-03,2.04241
2023-06-04,1.41421
2023-06-05,4.68332
2023-06-06,2.10491
2023-06-07,5.43028
2023-06-08,5.66624
2023-06-09,5.93189
2023-06-10,1.70643
2023-06-11,1.5486
2023-06-12,5.35371
2023-06-13,5.72093
2023-06-14,5.4881
2023-06-15,5.52247
2023-06-16,4.94897
2023-06-17,1.49391
2023-06-18,1.17356
2023-06-19,4.81615
2023-06-20,4.27234
2023-06-21,5.08493
2023-06-22,4.53018
2023-06-23,4.97554
2023-06-24,1.78613
2023-06-25,1.46265
2023-06-26,3.73009
2023-06-27,4.23015
2023-06-28,4.63644
2023-06-29,4.75364
2023-06-30,4.39579
2023-07-01,1.47984
2023-07-02,1.1048
2023-07-03,4.18327
2023-07-04,3.48006
2023-07-05,4.08325
2023-07-06,5.04117
2023-07-07,5.70531
2023-07-08,1.55798
2023-07-09,1.23451
2023-07-10,4.39423
2023-07-11,4.077
2023-07-12,4.42392
2023-07-13,4.22389
2023-07-14,4.43329
2023-07-15,1.25795
2023-07-16,1.08918
2023-07-17,3.40974
2023-07-18,3.9223
2023-07-19,3.98324
2023-07-20,3.88792
2023-07-21,4.21296
2023-07-22,1.0423
2023-07-23,0.94385
2023-07-24,3.65352
2023-07-25,3.77385
2023-07-26,5.56935
2023-07-27,4.64113
2023-07-28,4.01137
2023-07-29,1.28295
2023-07-30,1.06574
2023-07-31,3.2191
2023-08-01,4.32703
2023-08-02,5.2662
2023-08-03,5.20056
2023-08-04,3.96293
2023-08-05,1.41734
2023-08-06,1.06105
2023-08-07,3.95199
2023-08-08,4.43642
2023-08-09,3.86917
2023-08-10,4.3114
2023-08-11,3.91605
2023-08-12,1.21732
2023-08-13,0.90791
2023-08-14,4.25671
2023-08-15,1.7955
2023-08-16,5.53654
2023-08-17,5.81782
2023-08-18,5.73812
2023-08-19,1.47672
2023-08-20,1.18919
2023-08-21,3.97387
2023-08-22,3.96449
2023-08-23,4.07857
2023-08-24,3.89105
2023-08-25,4.22702
2023-08-26,1.45328
2023-08-27,1.06261
2023-08-28,2.99564
2023-08-29,3.20972
2023-08-30,3.29879
2023-08-31,2.95969
2023-09-01,3.13471
2023-09-02,0.97198
2023-09-03,0.91259
2023-09-04,3.11596
2023-09-05,2.65654
2023-09-06,2.90031
2023-09-07,3.55507
2023-09-08,3.10815
2023-09-09,0.83446
2023-09-10,0.69538
2023-09-11,2.56746
2023-09-12,2.87375
2023-09-13,3.23004
2023-09-14,2.90031
2023-09-15,3.24097
2023-09-16,1.38765
2023-09-17,0.90634
2023-09-18,3.27535
2023-09-19,3.0222
2023-09-20,3.04095
2023-09-21,4.7052
2023-09-22,4.02544
2023-09-23,0.99854
2023-09-24,0.79227
2023-09-25,3.3238
2023-09-26,4.42392
2023-09-27,3.73947
2023-09-28,0.98135
2023-09-29,0.92822
2023-09-30,0.77195
2023-10-01,0.89853
2023-10-02,1.10324
2023-10-03,1.66893
2023-10-04,6.82574
2023-10-05,4.74426
2023-10-06,3.94105
2023-10-07,1.7205
2023-10-08,2.0049
2023-10-09,2.90187
2023-10-10,5.36777
2023-10-11,4.38172
2023-10-12,3.69102
2023-10-13,3.29723
2023-10-14,1.46422
2023-10-15,1.46265
2023-10-16,4.44579
2023-10-17,3.54413
2023-10-18,3.49882
2023-10-19,5.02398
2023-10-20,6.02722
2023-10-21,1.95021
2023-10-22,1.76269
2023-10-23,5.39746
2023-10-24,5.78813
2023-10-25,4.50361
2023-10-26,8.42748
2023-10-27,5.97565
2023-10-28,1.63455
2023-10-29,1.55016
2023-10-30,4.59581
2023-10-31,6.10691
2023-11-01,4.48642
2023-11-02,4.90366
2023-11-03,4.16608
2023-11-04,1.52516
2023-11-05,1.81582
2023-11-06,8.13057
2023-11-07,5.66624
2023-11-08,4.45673
2023-11-09,3.59414
2023-11-10,3.71134
2023-11-11,1.77831
2023-11-12,1.1595
2023-11-13,3.58007
2023-11-14,3.97856
2023-11-15,4.2864
2023-11-16,3.60039
2023-11-17,2.94094
2023-11-18,0.85634
2023-11-19,0.87509
2023-11-20,3.30348
2023-11-21,3.53944
2023-11-22,3.56132
2023-11-23,3.18941
2023-11-24,3.07846
2023-11-25,0.7407
2023-11-26,0.68601
2023-11-27,3.14253
2023-11-28,2.75498
2023-11-29,2.905
2023-11-30,2.88156
2023-12-01,3.01751
2023-12-02,1.01417
2023-12-03,0.72351
2023-12-04,2.51902
2023-12-05,3.06127
2023-12-06,2.64091
2023-12-07,2.69091
2023-12-08,2.68154
2023-12-09,0.93291
2023-12-10,0.78289
2023-12-11,2.59247
2023-12-12,2.84249
2023-12-13,2.79093
2023-12-14,3.43787
2023-12-15,3.23472
2023-12-16,0.97041
2023-12-17,0.92197
2023-12-18,2.67529
2023-12-19,2.50652
2023-12-20,3.61133
2023-12-21,3.46912
2023-12-22,2.70654
2023-12-23,0.84071
2023-12-24,0.61412
2023-12-25,0.74226
2023-12-26,2.6034
2023-12-27,3.5457
2023-12-28,3.78478
2023-12-29,1.51579
2023-12-30,0.92666
2023-12-31,0.65163
2024-01-01,0.78446
2024-01-02,3.8301
2024-01-03,4.32234
2024-01-04,3.86917
2024-01-05,3.21441
2024-01-06,0.91728
2024-01-07,0.77352
2024-01-08,2.88156
2024-01-09,3.7129
2024-01-10,3.5707
2024-01-11,3.61914
2024-01-12,3.69727
2024-01-13,1.03292
2024-01-14,1.0423
2024-01-15,3.01439
2024-01-16,3.7379
2024-01-17,5.71781
2024-01-18,4.00981
2024-01-19,3.18316
2024-01-20,1.15168
2024-01-21,0.7282
2024-01-22,2.62059
2024-01-23,2.40026
2024-01-24,2.56903
2024-01-25,2.70342
2024-01-26,2.56434
2024-01-27,0.76258
2024-01-28,0.60631
2024-01-29,2.62997
2024-01-30,2.68466
2024-01-31,2.7503
2024-02-01,3.45662
2024-02-02,3.56132
2024-02-03,1.26263
2024-02-04,0.96573
2024-02-05,2.95813
2024-02-06,2.53934
2024-02-07,2.6706
2024-02-08,2.29556
2024-02-09,0.67351
2024-02-10,0.636
2024-02-11,0.45629
2024-02-12,0.636
2024-02-13,3.20347
2024-02-14,3.07846
2024-02-15,2.72686
2024-02-16,2.53152
2024-02-17,0.79696
2024-02-18,0.59381
2024-02-19,3.27535
2024-02-20,3.13002
2024-02-21,2.97688
2024-02-22,2.86906
2024-02-23,3.30817
2024-02-24,0.64694
2024-02-25,0.80008
2024-02-26,2.76592
2024-02-27,2.89094
2024-02-28,2.66591
2024-02-29,2.53152
2024-03-01,0.9376
2024-03-02,0.81883
2024-03-03,0.56412
2024-03-04,2.88625
2024-03-05,2.59403
2024-03-06,2.7753
2024-03-07,2.60653
2024-03-08,2.80499
2024-03-09,0.92666
2024-03-10,0.69382
2024-03-11,2.57684
2024-03-12,2.73154
2024-03-13,2.8675
2024-03-14,2.99564
2024-03-15,3.1144
2024-03-16,0.88447
2024-03-17,0.56881
2024-03-18,2.2393
2024-03-19,2.57528
2024-03-20,2.75342
