date,개인돈대출
2023-05-30,58.9686
2023-05-31,56.50224
2023-06-01,58.74439
2023-06-02,58.29596
2023-06-03,36.54708
2023-06-04,24.21524
2023-06-05,56.95067
2023-06-06,31.83856
2023-06-07,46.18834
2023-06-08,45.96412
2023-06-09,54.4843
2023-06-10,30.71748
2023-06-11,29.59641
2023-06-12,56.05381
2023-06-13,58.74439
2023-06-14,59.19282
2023-06-15,54.26008
2023-06-16,42.37668
2023-06-17,32.06278
2023-06-18,28.0269
2023-06-19,53.36322
2023-06-20,51.12107
2023-06-21,45.29147
2023-06-22,47.0852
2023-06-23,54.4843
2023-06-24,27.13004
2023-06-25,35.87443
2023-06-26,56.27802
2023-06-27,52.01793
2023-06-28,50.22421
2023-06-29,47.0852
2023-06-30,45.29147
2023-07-01,33.18385
2023-07-02,27.35426
2023-07-03,36.99551
2023-07-04,47.98206
2023-07-05,49.77578
2023-07-06,49.10313
2023-07-07,43.04932
2023-07-08,32.73542
2023-07-09,28.47533
2023-07-10,54.03587
2023-07-11,48.6547
2023-07-12,53.58744
2023-07-13,50.67264
2023-07-14,46.18834
2023-07-15,27.13004
2023-07-16,28.92376
2023-07-17,63.45291
2023-07-18,45.29147
2023-07-19,53.36322
2023-07-20,46.86098
2023-07-21,59.64125
2023-07-22,41.92825
2023-07-23,27.80269
2023-07-24,68.38565
2023-07-25,58.29596
2023-07-26,59.41704
2023-07-27,67.26457
2023-07-28,47.75784
2023-07-29,37.21973
2023-07-30,31.83856
2023-07-31,56.95067
2023-08-01,49.32735
2023-08-02,54.26008
2023-08-03,39.68609
2023-08-04,43.72197
2023-08-05,28.69955
2023-08-06,29.37219
2023-08-07,45.51569
2023-08-08,47.30941
2023-08-09,44.1704
2023-08-10,49.55156
2023-08-11,48.20627
2023-08-12,41.47982
2023-08-13,30.9417
2023-08-14,69.05829
2023-08-15,39.46188
2023-08-16,64.57399
2023-08-17,49.32735
2023-08-18,54.93273
2023-08-19,29.14798
2023-08-20,30.49327
2023-08-21,58.29596
2023-08-22,50.22421
2023-08-23,46.18834
2023-08-24,55.15695
2023-08-25,43.49775
2023-08-26,29.37219
2023-08-27,23.5426
2023-08-28,32.95964
2023-08-29,46.63677
2023-08-30,53.13901
2023-08-31,48.6547
2023-09-01,35.65022
2023-09-02,24.43946
2023-09-03,25.33632
2023-09-04,50.44843
2023-09-05,45.06726
2023-09-06,41.92825
2023-09-07,47.30941
2023-09-08,45.06726
2023-09-09,35.20179
2023-09-10,25.33632
2023-09-11,57.62331
2023-09-12,55.15695
2023-09-13,54.4843
2023-09-14,74.43946
2023-09-15,55.60538
2023-09-16,32.51121
2023-09-17,32.73542
2023-09-18,54.26008
2023-09-19,55.15695
2023-09-20,47.75784
2023-09-21,63.45291
2023-09-22,44.61883
2023-09-23,25.33632
2023-09-24,34.75336
2023-09-25,58.29596
2023-09-26,45.96412
2023-09-27,45.51569
2023-09-28,31.83856
2023-09-29,20.40358
2023-09-30,22.86995
2023-10-01,21.97309
2023-10-02,26.90582
2023-10-03,30.71748
2023-10-04,51.34529
2023-10-05,49.55156
2023-10-06,50.22421
2023-10-07,24.21524
2023-10-08,22.42152
2023-10-09,37.21973
2023-10-10,54.4843
2023-10-11,59.41704
2023-10-12,52.91479
2023-10-13,40.58295
2023-10-14,30.71748
2023-10-15,28.0269
2023-10-16,63.45291
2023-10-17,68.38565
2023-10-18,52.01793
2023-10-19,55.38116
2023-10-20,45.06726
2023-10-21,28.92376
2023-10-22,26.45739
2023-10-23,59.41704
2023-10-24,53.58744
2023-10-25,46.63677
2023-10-26,57.3991
2023-10-27,43.94618
2023-10-28,27.80269
2023-10-29,31.16591
2023-10-30,69.73094
2023-10-31,44.84304
2023-11-01,54.4843
2023-11-02,44.84304
2023-11-03,43.27354
2023-11-04,19.73094
2023-11-05,27.35426
2023-11-06,49.77578
2023-11-07,45.29147
2023-11-08,43.94618
2023-11-09,48.6547
2023-11-10,44.1704
2023-11-11,28.92376
2023-11-12,26.45739
2023-11-13,51.79372
2023-11-14,50.67264
2023-11-15,56.50224
2023-11-16,46.41255
2023-11-17,40.80717
2023-11-18,37.66816
2023-11-19,38.56502
2023-11-20,63.00448
2023-11-21,54.93273
2023-11-22,56.27802
2023-11-23,65.69506
2023-11-24,51.5695
2023-11-25,37.66816
2023-11-26,36.32286
2023-11-27,63.90134
2023-11-28,63.67713
2023-11-29,62.33183
2023-11-30,54.70852
2023-12-01,55.60538
2023-12-02,23.09417
2023-12-03,25.56053
2023-12-04,56.72645
2023-12-05,48.43049
2023-12-06,59.19282
2023-12-07,44.61883
2023-12-08,46.41255
2023-12-09,25.78475
2023-12-10,33.8565
2023-12-11,65.02242
2023-12-12,66.59192
2023-12-13,62.10762
2023-12-14,59.86547
2023-12-15,53.81165
2023-12-16,28.47533
2023-12-17,25.1121
2023-12-18,47.98206
2023-12-19,49.55156
2023-12-20,56.72645
2023-12-21,51.34529
2023-12-22,45.51569
2023-12-23,29.37219
2023-12-24,24.21524
2023-12-25,31.83856
2023-12-26,68.60986
2023-12-27,60.76233
2023-12-28,49.55156
2023-12-29,47.30941
2023-12-30,26.68161
2023-12-31,21.52466
2024-01-01,17.48878
2024-01-02,35.87443
2024-01-03,52.46636
2024-01-04,50.22421
2024-01-05,45.29147
2024-01-06,28.92376
2024-01-07,26.45739
2024-01-08,60.08968
2024-01-09,58.9686
2024-01-10,52.69058
2024-01-11,44.61883
2024-01-12,50.89686
2024-01-13,24.88789
2024-01-14,25.33632
2024-01-15,70.40358
2024-01-16,50.67264
2024-01-17,49.10313
2024-01-18,48.43049
2024-01-19,88.78923
2024-01-20,69.05829
2024-01-21,62.55605
2024-01-22,89.46188
2024-01-23,92.15246
2024-01-24,90.13452
2024-01-25,87.44394
2024-01-26,79.37219
2024-01-27,75.1121
2024-01-28,61.43497
2024-01-29,98.43049
2024-01-30,81.16591
2024-01-31,84.75336
2024-02-01,79.37219
2024-02-02,88.78923
2024-02-03,60.08968
2024-02-04,58.52017
2024-02-05,88.56502
2024-02-06,82.95964
2024-02-07,90.35874
2024-02-08,73.99103
2024-02-09,75.1121
2024-02-10,56.27802
2024-02-11,54.26008
2024-02-12,61.43497
2024-02-13,90.35874
2024-02-14,74.66367
2024-02-15,89.91031
2024-02-16,90.80717
2024-02-17,70.6278
2024-02-18,65.24663
2024-02-19,96.18834
2024-02-20,72.86995
2024-02-21,81.61434
2024-02-22,90.35874
2024-02-23,76.68161
2024-02-24,69.28251
2024-02-25,62.33183
2024-02-26,86.32286
2024-02-27,77.35426
2024-02-28,92.82511
2024-02-29,76.45739
2024-03-01,70.17937
2024-03-02,56.95067
2024-03-03,57.17488
2024-03-04,80.04484
2024-03-05,86.32286
2024-03-06,88.3408
2024-03-07,67.93721
2024-03-08,75.33632
2024-03-09,67.713
2024-03-10,61.21076
2024-03-11,83.63228
2024-03-12,91.03139
2024-03-13,97.98206
2024-03-14,100.0
2024-03-15,91.47982
2024-03-16,61.65919
2024-03-17,65.47085
2024-03-18,94.61883
2024-03-19,89.68609
2024-03-20,85.87443
