date,해외지수
2023-05-30,14.94483
2023-05-31,18.25476
2023-06-01,19.65897
2023-06-02,16.04814
2023-06-03,9.72918
2023-06-04,2.80842
2023-06-05,8.22467
2023-06-06,13.84152
2023-06-07,14.84453
2023-06-08,20.16048
2023-06-09,15.94784
2023-06-10,8.52557
2023-06-11,2.00601
2023-06-12,8.72617
2023-06-13,16.44934
2023-06-14,19.65897
2023-06-15,19.75927
2023-06-16,14.64393
2023-06-17,7.92377
2023-06-18,3.30992
2023-06-19,8.42527
2023-06-20,15.94784
2023-06-21,20.06018
2023-06-22,18.85656
2023-06-23,16.85055
2023-06-24,7.62286
2023-06-25,1.90571
2023-06-26,8.32497
2023-06-27,18.75626
2023-06-28,22.3671
2023-06-29,19.15747
2023-06-30,15.94784
2023-07-01,7.52256
2023-07-02,2.00601
2023-07-03,10.13039
2023-07-04,16.95085
2023-07-05,16.24874
2023-07-06,22.2668
2023-07-07,19.95987
2023-07-08,11.03309
2023-07-09,2.50752
2023-07-10,11.7352
2023-07-11,18.95687
2023-07-12,17.35205
2023-07-13,17.45235
2023-07-14,18.45536
2023-07-15,6.92076
2023-07-16,2.90872
2023-07-17,12.1364
2023-07-18,18.95687
2023-07-19,18.85656
2023-07-20,18.05416
2023-07-21,15.84754
2023-07-22,8.52557
2023-07-23,2.90872
2023-07-24,8.92678
2023-07-25,15.54663
2023-07-26,17.15145
2023-07-27,18.45536
2023-07-28,15.04513
2023-07-29,7.02106
2023-07-30,2.20661
2023-07-31,9.42828
2023-08-01,15.34603
2023-08-02,15.44633
2023-08-03,17.95386
2023-08-04,13.84152
2023-08-05,7.02106
2023-08-06,2.00601
2023-08-07,7.22166
2023-08-08,13.64092
2023-08-09,13.03911
2023-08-10,16.14844
2023-08-11,13.03911
2023-08-12,7.72316
2023-08-13,1.80541
2023-08-14,7.62286
2023-08-15,11.2337
2023-08-16,15.04513
2023-08-17,18.45536
2023-08-18,16.14844
2023-08-19,8.82647
2023-08-20,2.10631
2023-08-21,7.42226
2023-08-22,14.14242
2023-08-23,15.84754
2023-08-24,13.44032
2023-08-25,15.04513
2023-08-26,9.52858
2023-08-27,2.00601
2023-08-28,7.02106
2023-08-29,13.44032
2023-08-30,13.54062
2023-08-31,13.44032
2023-09-01,12.63791
2023-09-02,6.21865
2023-09-03,2.20661
2023-09-04,5.21564
2023-09-05,10.73219
2023-09-06,12.83851
2023-09-07,14.14242
2023-09-08,13.94182
2023-09-09,8.02407
2023-09-10,1.90571
2023-09-11,6.51955
2023-09-12,12.33701
2023-09-13,13.34002
2023-09-14,14.94483
2023-09-15,11.7352
2023-09-16,6.41925
2023-09-17,2.10631
2023-09-18,8.12437
2023-09-19,13.64092
2023-09-20,12.83851
2023-09-21,18.45536
2023-09-22,13.94182
2023-09-23,9.12738
2023-09-24,2.70812
2023-09-25,7.72316
2023-09-26,16.04814
2023-09-27,14.54363
2023-09-28,9.72918
2023-09-29,8.32497
2023-09-30,6.92076
2023-10-01,3.20962
2023-10-02,4.81444
2023-10-03,11.6349
2023-10-04,21.16349
2023-10-05,20.26078
2023-10-06,17.75325
2023-10-07,9.22768
2023-10-08,2.70812
2023-10-09,13.94182
2023-10-10,22.4674
2023-10-11,18.15446
2023-10-12,17.15145
2023-10-13,14.64393
2023-10-14,9.22768
2023-10-15,2.20661
2023-10-16,10.83249
2023-10-17,15.04513
2023-10-18,18.35506
2023-10-19,19.15747
2023-10-20,22.7683
2023-10-21,13.23971
2023-10-22,2.90872
2023-10-23,11.03309
2023-10-24,17.85356
2023-10-25,18.45536
2023-10-26,22.3671
2023-10-27,25.47642
2023-10-28,12.23671
2023-10-29,3.81143
2023-10-30,11.8355
2023-10-31,22.3671
2023-11-01,22.2668
2023-11-02,21.56469
2023-11-03,21.56469
2023-11-04,13.03911
2023-11-05,3.20962
2023-11-06,10.93279
2023-11-07,25.07522
2023-11-08,19.15747
2023-11-09,22.8686
2023-11-10,17.45235
2023-11-11,11.1334
2023-11-12,2.80842
2023-11-13,8.12437
2023-11-14,16.14844
2023-11-15,23.47041
2023-11-16,20.56168
2023-11-17,18.15446
2023-11-18,11.1334
2023-11-19,2.20661
2023-11-20,8.32497
2023-11-21,17.35205
2023-11-22,20.96288
2023-11-23,16.95085
2023-11-24,12.23671
2023-11-25,7.72316
2023-11-26,2.20661
2023-11-27,8.52557
2023-11-28,18.35506
2023-11-29,19.75927
2023-11-30,19.75927
2023-12-01,19.45837
2023-12-02,8.72617
2023-12-03,1.60481
2023-12-04,8.42527
2023-12-05,18.95687
2023-12-06,18.45536
2023-12-07,19.65897
2023-12-08,19.85957
2023-12-09,12.43731
2023-12-10,2.70812
2023-12-11,8.52557
2023-12-12,17.65295
2023-12-13,18.95687
2023-12-14,22.668
2023-12-15,18.75626
2023-12-16,10.23069
2023-12-17,2.30692
2023-12-18,8.42527
2023-12-19,17.55265
2023-12-20,19.05717
2023-12-21,20.16048
2023-12-22,19.45837
2023-12-23,7.32196
2023-12-24,1.90571
2023-12-25,3.51053
2023-12-26,10.23069
2023-12-27,14.14242
2023-12-28,16.34904
2023-12-29,9.02708
2023-12-30,3.20962
2023-12-31,1.30391
2024-01-01,2.80842
2024-01-02,8.42527
2024-01-03,21.16349
2024-01-04,24.47342
2024-01-05,21.86559
2024-01-06,9.12738
2024-01-07,3.30992
2024-01-08,8.52557
2024-01-09,19.05717
2024-01-10,18.35506
2024-01-11,18.05416
2024-01-12,18.45536
2024-01-13,10.03009
2024-01-14,2.60782
2024-01-15,7.72316
2024-01-16,16.85055
2024-01-17,23.0692
2024-01-18,20.66198
2024-01-19,18.05416
2024-01-20,9.52858
2024-01-21,2.80842
2024-01-22,9.02708
2024-01-23,21.16349
2024-01-24,17.65295
2024-01-25,19.85957
2024-01-26,17.55265
2024-01-27,9.52858
2024-01-28,3.00902
2024-01-29,8.52557
2024-01-30,15.84754
2024-01-31,18.05416
2024-02-01,20.06018
2024-02-02,15.84754
2024-02-03,11.2337
2024-02-04,2.90872
2024-02-05,8.92678
2024-02-06,18.85656
2024-02-07,18.25476
2024-02-08,13.13941
2024-02-09,9.22768
2024-02-10,5.91775
2024-02-11,2.40722
2024-02-12,5.91775
2024-02-13,13.84152
2024-02-14,18.25476
2024-02-15,17.35205
2024-02-16,17.25175
2024-02-17,9.32798
2024-02-18,2.50752
2024-02-19,7.62286
2024-02-20,16.04814
2024-02-21,19.95987
2024-02-22,19.35807
2024-02-23,18.95687
2024-02-24,10.33099
2024-02-25,2.50752
2024-02-26,9.32798
2024-02-27,17.85356
2024-02-28,17.15145
2024-02-29,16.95085
2024-03-01,13.03911
2024-03-02,8.42527
2024-03-03,2.50752
2024-03-04,10.53159
2024-03-05,19.05717
2024-03-06,18.35506
2024-03-07,19.25777
2024-03-08,17.85356
2024-03-09,11.5346
2024-03-10,2.00601
2024-03-11,9.32798
2024-03-12,18.35506
2024-03-13,20.56168
2024-03-14,18.25476
2024-03-15,14.44332
2024-03-16,8.82647
2024-03-17,3.30992
2024-03-18,8.72617
2024-03-19,18.05416
2024-03-20,18.75626
