date,소상공인정책자금
2023-05-29,2.00721
2023-05-30,5.31332
2023-05-31,5.24887
2023-06-01,9.98091
2023-06-02,6.88302
2023-06-03,2.0636
2023-06-04,1.84733
2023-06-05,6.89232
2023-06-06,3.44925
2023-06-07,9.53968
2023-06-08,7.2505
2023-06-09,5.81899
2023-06-10,1.8969
2023-06-11,1.79403
2023-06-12,7.5052
2023-06-13,7.08318
2023-06-14,5.71302
2023-06-15,5.18938
2023-06-16,4.25115
2023-06-17,1.28773
2023-06-18,1.29765
2023-06-19,5.31456
2023-06-20,5.06915
2023-06-21,5.07101
2023-06-22,4.3094
2023-06-23,3.55398
2023-06-24,1.36458
2023-06-25,1.46621
2023-06-26,4.6304
2023-06-27,4.21335
2023-06-28,4.07329
2023-06-29,3.95307
2023-06-30,4.3565
2023-07-01,2.08529
2023-07-02,2.4379
2023-07-03,12.71379
2023-07-04,7.64835
2023-07-05,6.39903
2023-07-06,5.85989
2023-07-07,6.11893
2023-07-08,1.58085
2023-07-09,1.40486
2023-07-10,5.00966
2023-07-11,4.31188
2023-07-12,4.27965
2023-07-13,3.73308
2023-07-14,3.43004
2023-07-15,1.46931
2023-07-16,1.25303
2023-07-17,4.60686
2023-07-18,3.92828
2023-07-19,3.79071
2023-07-20,3.52238
2023-07-21,2.75581
2023-07-22,1.11732
2023-07-23,1.19726
2023-07-24,3.97786
2023-07-25,3.70581
2023-07-26,3.48582
2023-07-27,3.23794
2023-07-28,3.07743
2023-07-29,1.25055
2023-07-30,1.24002
2023-07-31,4.90121
2023-08-01,8.83756
2023-08-02,5.53269
2023-08-03,5.27427
2023-08-04,4.34968
2023-08-05,1.71719
2023-08-06,1.75747
2023-08-07,5.6777
2023-08-08,3.97538
2023-08-09,3.62215
2023-08-10,3.18526
2023-08-11,2.87851
2023-08-12,1.07518
2023-08-13,1.09315
2023-08-14,3.25405
2023-08-15,1.6577
2023-08-16,3.88614
2023-08-17,3.42199
2023-08-18,3.28627
2023-08-19,1.01445
2023-08-20,1.10058
2023-08-21,3.56948
2023-08-22,3.36559
2023-08-23,3.37675
2023-08-24,3.10532
2023-08-25,2.73288
2023-08-26,1.0758
2023-08-27,1.38627
2023-08-28,3.90907
2023-08-29,3.88057
2023-08-30,3.82169
2023-08-31,4.73451
2023-09-01,5.78553
2023-09-02,1.88637
2023-09-03,2.34371
2023-09-04,10.3645
2023-09-05,7.21084
2023-09-06,6.20259
2023-09-07,5.61821
2023-09-08,9.03586
2023-09-09,1.8907
2023-09-10,1.54057
2023-09-11,5.1714
2023-09-12,4.0547
2023-09-13,3.976
2023-09-14,4.69609
2023-09-15,3.68412
2023-09-16,1.30013
2023-09-17,1.27596
2023-09-18,4.08135
2023-09-19,3.67297
2023-09-20,3.83657
2023-09-21,4.01504
2023-09-22,4.2245
2023-09-23,1.3088
2023-09-24,1.41168
2023-09-25,4.8002
2023-09-26,4.25363
2023-09-27,3.68226
2023-09-28,1.40362
2023-09-29,1.02002
2023-09-30,1.22205
2023-10-01,1.67939
2023-10-02,2.61885
2023-10-03,3.61533
2023-10-04,16.66439
2023-10-05,10.37132
2023-10-06,9.68903
2023-10-07,2.16895
2023-10-08,1.63787
2023-10-09,2.83823
2023-10-10,9.42813
2023-10-11,8.5401
2023-10-12,7.42712
2023-10-13,5.26808
2023-10-14,1.53252
2023-10-15,1.59635
2023-10-16,6.42878
2023-10-17,5.58413
2023-10-18,4.96071
2023-10-19,4.16191
2023-10-20,3.40154
2023-10-21,1.26357
2023-10-22,1.23072
2023-10-23,4.20033
2023-10-24,3.83037
2023-10-25,3.96732
2023-10-26,3.3879
2023-10-27,2.85806
2023-10-28,0.99648
2023-10-29,2.36973
2023-10-30,5.76446
2023-10-31,4.8442
2023-11-01,4.89068
2023-11-02,4.35092
2023-11-03,5.05118
2023-11-04,2.40692
2023-11-05,2.88533
2023-11-06,6.73801
2023-11-07,5.23709
2023-11-08,4.69176
2023-11-09,4.45193
2023-11-10,3.87437
2023-11-11,1.2425
2023-11-12,1.30695
2023-11-13,3.98963
2023-11-14,3.95059
2023-11-15,3.66491
2023-11-16,3.09912
2023-11-17,2.80043
2023-11-18,1.25675
2023-11-19,1.20841
2023-11-20,4.6806
2023-11-21,4.16439
2023-11-22,3.83471
2023-11-23,3.52424
2023-11-24,2.79423
2023-11-25,1.09687
2023-11-26,1.18672
2023-11-27,4.95389
2023-11-28,5.89274
2023-11-29,6.82291
2023-11-30,6.10034
2023-12-01,4.99541
2023-12-02,1.535
2023-12-03,1.68558
2023-12-04,7.11169
2023-12-05,5.6337
2023-12-06,5.31208
2023-12-07,5.49737
2023-12-08,4.03549
2023-12-09,1.37821
2023-12-10,1.70232
2023-12-11,5.7657
2023-12-12,5.02268
2023-12-13,4.27532
2023-12-14,3.89854
2023-12-15,3.89172
2023-12-16,1.60192
2023-12-17,1.74136
2023-12-18,4.8882
2023-12-19,4.11853
2023-12-20,4.28337
2023-12-21,5.94045
2023-12-22,4.43086
2023-12-23,1.71223
2023-12-24,1.3497
2023-12-25,2.1392
2023-12-26,5.59404
2023-12-27,5.5581
2023-12-28,4.85536
2023-12-29,4.45007
2023-12-30,1.99915
2023-12-31,1.89752
2024-01-01,4.26912
2024-01-02,12.73672
2024-01-03,11.43349
2024-01-04,14.06164
2024-01-05,12.08727
2024-01-06,5.67646
2024-01-07,6.13132
2024-01-08,31.53165
2024-01-09,31.58185
2024-01-10,24.1541
2024-01-11,21.19565
2024-01-12,17.07773
2024-01-13,5.21602
2024-01-14,6.72686
2024-01-15,25.75727
2024-01-16,20.54186
2024-01-17,18.25454
2024-01-18,17.20911
2024-01-19,15.00421
2024-01-20,4.63102
2024-01-21,4.61305
2024-01-22,16.14446
2024-01-23,14.98376
2024-01-24,14.2364
2024-01-25,14.96517
2024-01-26,15.38595
2024-01-27,6.15363
2024-01-28,7.89189
2024-01-29,58.92308
2024-01-30,24.58232
2024-01-31,22.61414
2024-02-01,21.95106
2024-02-02,17.3851
2024-02-03,5.31146
2024-02-04,4.91485
2024-02-05,19.96802
2024-02-06,16.55842
2024-02-07,12.91024
2024-02-08,10.98606
2024-02-09,3.52362
2024-02-10,2.16275
2024-02-11,2.21295
2024-02-12,3.5106
2024-02-13,13.31304
2024-02-14,14.16885
2024-02-15,15.79123
2024-02-16,12.02778
2024-02-17,4.83057
2024-02-18,5.12803
2024-02-19,13.362
2024-02-20,12.5254
2024-02-21,13.49648
2024-02-22,11.65534
2024-02-23,13.00877
2024-02-24,5.22098
2024-02-25,5.37343
2024-02-26,33.92989
2024-02-27,21.28303
2024-02-28,17.35784
2024-02-29,14.05421
2024-03-01,4.31746
2024-03-02,3.26954
2024-03-03,3.78885
2024-03-04,15.99449
2024-03-05,14.52642
2024-03-06,13.49152
2024-03-07,12.21679
2024-03-08,10.34343
2024-03-09,2.86859
2024-03-10,3.34514
2024-03-11,12.42563
2024-03-12,11.54256
2024-03-13,11.00589
2024-03-14,9.45974
2024-03-15,7.96626
2024-03-16,2.48934
2024-03-17,2.52032
2024-03-18,12.02778
2024-03-19,9.75596
2024-03-20,8.85305
