date,리워드앱
2023-05-31,4.33017
2023-06-01,5.41271
2023-06-02,4.33017
2023-06-03,1.48849
2023-06-04,2.57104
2023-06-05,3.7889
2023-06-06,3.7889
2023-06-07,6.22462
2023-06-08,3.92422
2023-06-09,2.97699
2023-06-10,3.38294
2023-06-11,2.84167
2023-06-12,4.87144
2023-06-13,4.73612
2023-06-14,7.5778
2023-06-15,5.54803
2023-06-16,10.14884
2023-06-17,4.33017
2023-06-18,4.87144
2023-06-19,5.81867
2023-06-20,5.2774
2023-06-21,5.81867
2023-06-22,4.87144
2023-06-23,4.87144
2023-06-24,3.65358
2023-06-25,2.43572
2023-06-26,5.00676
2023-06-27,5.41271
2023-06-28,4.05953
2023-06-29,5.2774
2023-06-30,5.14208
2023-07-01,1.89445
2023-07-02,2.97699
2023-07-03,4.33017
2023-07-04,14.74966
2023-07-05,7.5778
2023-07-06,5.81867
2023-07-07,3.92422
2023-07-08,2.57104
2023-07-09,4.05953
2023-07-10,4.73612
2023-07-11,7.17185
2023-07-12,5.68335
2023-07-13,5.00676
2023-07-14,5.14208
2023-07-15,3.38294
2023-07-16,3.51826
2023-07-17,4.33017
2023-07-18,5.14208
2023-07-19,5.00676
2023-07-20,83.89715
2023-07-21,12.71989
2023-07-22,5.68335
2023-07-23,8.66035
2023-07-24,6.90121
2023-07-25,7.03653
2023-07-26,7.17185
2023-07-27,6.49526
2023-07-28,5.54803
2023-07-29,3.92422
2023-07-30,3.92422
2023-07-31,4.60081
2023-08-01,4.73612
2023-08-02,5.41271
2023-08-03,4.60081
2023-08-04,4.19485
2023-08-05,2.84167
2023-08-06,2.97699
2023-08-07,5.14208
2023-08-08,6.0893
2023-08-09,10.01353
2023-08-10,5.41271
2023-08-11,4.19485
2023-08-12,1.75913
2023-08-13,3.38294
2023-08-14,3.38294
2023-08-15,2.57104
2023-08-16,6.63058
2023-08-17,6.35994
2023-08-18,5.00676
2023-08-19,3.65358
2023-08-20,3.24763
2023-08-21,4.60081
2023-08-22,5.2774
2023-08-23,4.05953
2023-08-24,5.00676
2023-08-25,6.63058
2023-08-26,3.7889
2023-08-27,5.00676
2023-08-28,6.22462
2023-08-29,6.22462
2023-08-30,9.74289
2023-08-31,4.73612
2023-09-01,6.22462
2023-09-02,5.54803
2023-09-03,5.14208
2023-09-04,4.46549
2023-09-05,10.01353
2023-09-06,10.28416
2023-09-07,7.71312
2023-09-08,8.38971
2023-09-09,3.51826
2023-09-10,5.68335
2023-09-11,7.17185
2023-09-12,9.33694
2023-09-13,9.0663
2023-09-14,10.69012
2023-09-15,10.01353
2023-09-16,5.68335
2023-09-17,3.92422
2023-09-18,12.17861
2023-09-19,20.70365
2023-09-20,27.74018
2023-09-21,29.49932
2023-09-22,28.82273
2023-09-23,25.16914
2023-09-24,25.16914
2023-09-25,29.49932
2023-09-26,21.92151
2023-09-27,28.82273
2023-09-28,24.76319
2023-09-29,26.11637
2023-09-30,24.35723
2023-10-01,28.14614
2023-10-02,26.25169
2023-10-03,28.41677
2023-10-04,28.28146
2023-10-05,23.68064
2023-10-06,11.63734
2023-10-07,5.00676
2023-10-08,2.57104
2023-10-09,4.73612
2023-10-10,12.44925
2023-10-11,14.3437
2023-10-12,10.69012
2023-10-13,13.66711
2023-10-14,22.32746
2023-10-15,22.05683
2023-10-16,25.43978
2023-10-17,26.11637
2023-10-18,26.52232
2023-10-19,23.68064
2023-10-20,23.41001
2023-10-21,17.3207
2023-10-22,17.99729
2023-10-23,18.94451
2023-10-24,19.07983
2023-10-25,20.02706
2023-10-26,27.8755
2023-10-27,27.74018
2023-10-28,26.11637
2023-10-29,26.92828
2023-10-30,27.74018
2023-10-31,31.12313
2023-11-01,29.22868
2023-11-02,25.03382
2023-11-03,26.11637
2023-11-04,22.32746
2023-11-05,24.89851
2023-11-06,25.43978
2023-11-07,24.35723
2023-11-08,19.75642
2023-11-09,18.67388
2023-11-10,5.2774
2023-11-11,3.51826
2023-11-12,3.7889
2023-11-13,7.03653
2023-11-14,5.41271
2023-11-15,12.44925
2023-11-16,10.96075
2023-11-17,5.95399
2023-11-18,5.41271
2023-11-19,3.38294
2023-11-20,8.52503
2023-11-21,22.73342
2023-11-22,10.14884
2023-11-23,8.93098
2023-11-24,7.17185
2023-11-25,3.38294
2023-11-26,2.84167
2023-11-27,5.95399
2023-11-28,5.68335
2023-11-29,5.54803
2023-11-30,5.14208
2023-12-01,5.41271
2023-12-02,5.00676
2023-12-03,7.03653
2023-12-04,5.81867
2023-12-05,7.30717
2023-12-06,5.54803
2023-12-07,7.03653
2023-12-08,6.0893
2023-12-09,2.84167
2023-12-10,3.11231
2023-12-11,5.68335
2023-12-12,5.68335
2023-12-13,5.14208
2023-12-14,7.30717
2023-12-15,3.7889
2023-12-16,2.70635
2023-12-17,2.97699
2023-12-18,4.05953
2023-12-19,5.68335
2023-12-20,5.54803
2023-12-21,5.54803
2023-12-22,4.60081
2023-12-23,5.14208
2023-12-24,4.05953
2023-12-25,5.41271
2023-12-26,5.68335
2023-12-27,8.25439
2023-12-28,6.22462
2023-12-29,3.51826
2023-12-30,2.84167
2023-12-31,4.60081
2024-01-01,5.54803
2024-01-02,5.95399
2024-01-03,5.68335
2024-01-04,6.90121
2024-01-05,7.84844
2024-01-06,3.51826
2024-01-07,3.65358
2024-01-08,5.2774
2024-01-09,5.41271
2024-01-10,5.14208
2024-01-11,6.0893
2024-01-12,7.98376
2024-01-13,10.82543
2024-01-14,9.60757
2024-01-15,6.22462
2024-01-16,8.11907
2024-01-17,6.35994
2024-01-18,7.71312
2024-01-19,8.11907
2024-01-20,4.05953
2024-01-21,3.65358
2024-01-22,4.87144
2024-01-23,6.49526
2024-01-24,5.81867
2024-01-25,5.81867
2024-01-26,9.47225
2024-01-27,7.44248
2024-01-28,5.68335
2024-01-29,8.79566
2024-01-30,9.20162
2024-01-31,7.03653
2024-02-01,8.52503
2024-02-02,7.5778
2024-02-03,5.81867
2024-02-04,6.49526
2024-02-05,7.17185
2024-02-06,5.95399
2024-02-07,8.66035
2024-02-08,6.90121
2024-02-09,2.97699
2024-02-10,2.3004
2024-02-11,1.35317
2024-02-12,3.7889
2024-02-13,5.00676
2024-02-14,6.22462
2024-02-15,5.95399
2024-02-16,5.81867
2024-02-17,3.38294
2024-02-18,3.24763
2024-02-19,5.54803
2024-02-20,5.14208
2024-02-21,5.2774
2024-02-22,4.73612
2024-02-23,4.87144
2024-02-24,2.70635
2024-02-25,4.19485
2024-02-26,4.60081
2024-02-27,5.95399
2024-02-28,5.14208
2024-02-29,2.70635
2024-03-01,2.57104
2024-03-02,3.92422
2024-03-03,3.11231
2024-03-04,3.92422
2024-03-05,8.11907
2024-03-06,7.84844
2024-03-07,7.98376
2024-03-08,4.87144
2024-03-09,3.11231
2024-03-10,2.16508
2024-03-11,4.60081
2024-03-12,8.38971
2024-03-13,12.99052
2024-03-14,12.99052
2024-03-15,12.0433
2024-03-16,9.20162
2024-03-17,8.93098
2024-03-18,11.23139
2024-03-19,8.25439
2024-03-20,4.87144
