date,STEP
2023-06-02,20.66666
2023-06-03,12.04761
2023-06-04,14.71428
2023-06-05,20.7619
2023-06-06,16.09523
2023-06-07,25.23809
2023-06-08,25.04761
2023-06-09,20.95238
2023-06-10,14.71428
2023-06-11,15.71428
2023-06-12,24.23809
2023-06-13,22.61904
2023-06-14,21.71428
2023-06-15,22.42857
2023-06-16,21.14285
2023-06-17,14.23809
2023-06-18,15.28571
2023-06-19,23.5238
2023-06-20,24.95238
2023-06-21,22.5238
2023-06-22,22.47619
2023-06-23,18.5238
2023-06-24,11.80952
2023-06-25,12.42857
2023-06-26,20.0
2023-06-27,20.09523
2023-06-28,19.57142
2023-06-29,20.80952
2023-06-30,19.80952
2023-07-01,12.14285
2023-07-02,14.04761
2023-07-03,21.71428
2023-07-04,22.42857
2023-07-05,25.19047
2023-07-06,21.04761
2023-07-07,18.04761
2023-07-08,13.95238
2023-07-09,12.90476
2023-07-10,21.5238
2023-07-11,24.61904
2023-07-12,20.85714
2023-07-13,23.09523
2023-07-14,20.38095
2023-07-15,13.47619
2023-07-16,14.66666
2023-07-17,22.7619
2023-07-18,23.66666
2023-07-19,22.42857
2023-07-20,21.04761
2023-07-21,20.14285
2023-07-22,11.14285
2023-07-23,13.66666
2023-07-24,23.57142
2023-07-25,21.0
2023-07-26,21.7619
2023-07-27,21.85714
2023-07-28,18.28571
2023-07-29,12.38095
2023-07-30,11.80952
2023-07-31,19.38095
2023-08-01,20.38095
2023-08-02,19.19047
2023-08-03,20.04761
2023-08-04,17.71428
2023-08-05,11.7619
2023-08-06,11.47619
2023-08-07,24.23809
2023-08-08,22.28571
2023-08-09,23.28571
2023-08-10,23.38095
2023-08-11,20.19047
2023-08-12,12.0
2023-08-13,12.90476
2023-08-14,19.7619
2023-08-15,16.19047
2023-08-16,23.90476
2023-08-17,20.57142
2023-08-18,19.28571
2023-08-19,12.38095
2023-08-20,15.33333
2023-08-21,26.61904
2023-08-22,22.7619
2023-08-23,23.23809
2023-08-24,22.42857
2023-08-25,21.0
2023-08-26,11.90476
2023-08-27,15.5238
2023-08-28,22.14285
2023-08-29,23.95238
2023-08-30,23.61904
2023-08-31,21.80952
2023-09-01,19.71428
2023-09-02,14.7619
2023-09-03,15.09523
2023-09-04,22.66666
2023-09-05,25.38095
2023-09-06,23.14285
2023-09-07,22.85714
2023-09-08,18.57142
2023-09-09,14.19047
2023-09-10,13.7619
2023-09-11,22.57142
2023-09-12,24.47619
2023-09-13,24.33333
2023-09-14,23.80952
2023-09-15,19.23809
2023-09-16,14.23809
2023-09-17,16.5238
2023-09-18,25.04761
2023-09-19,23.0
2023-09-20,21.04761
2023-09-21,21.71428
2023-09-22,20.19047
2023-09-23,12.85714
2023-09-24,14.57142
2023-09-25,27.09523
2023-09-26,23.04761
2023-09-27,16.90476
2023-09-28,10.19047
2023-09-29,9.23809
2023-09-30,10.04761
2023-10-01,10.71428
2023-10-02,13.0
2023-10-03,15.0
2023-10-04,22.71428
2023-10-05,23.42857
2023-10-06,18.19047
2023-10-07,10.90476
2023-10-08,10.61904
2023-10-09,17.09523
2023-10-10,21.19047
2023-10-11,24.19047
2023-10-12,23.38095
2023-10-13,18.57142
2023-10-14,13.85714
2023-10-15,13.95238
2023-10-16,22.04761
2023-10-17,25.0
2023-10-18,24.04761
2023-10-19,22.71428
2023-10-20,20.42857
2023-10-21,15.23809
2023-10-22,14.5238
2023-10-23,25.38095
2023-10-24,23.0
2023-10-25,25.14285
2023-10-26,24.38095
2023-10-27,19.09523
2023-10-28,13.95238
2023-10-29,12.28571
2023-10-30,24.42857
2023-10-31,25.42857
2023-11-01,23.5238
2023-11-02,25.5238
2023-11-03,20.61904
2023-11-04,14.61904
2023-11-05,16.61904
2023-11-06,26.66666
2023-11-07,24.7619
2023-11-08,23.28571
2023-11-09,23.61904
2023-11-10,19.19047
2023-11-11,12.0
2023-11-12,15.42857
2023-11-13,24.7619
2023-11-14,25.95238
2023-11-15,25.14285
2023-11-16,22.38095
2023-11-17,19.5238
2023-11-18,15.38095
2023-11-19,15.66666
2023-11-20,25.09523
2023-11-21,24.23809
2023-11-22,24.5238
2023-11-23,23.19047
2023-11-24,19.95238
2023-11-25,13.90476
2023-11-26,14.85714
2023-11-27,21.14285
2023-11-28,20.80952
2023-11-29,24.23809
2023-11-30,23.90476
2023-12-01,22.28571
2023-12-02,16.23809
2023-12-03,15.85714
2023-12-04,23.14285
2023-12-05,24.09523
2023-12-06,25.28571
2023-12-07,23.61904
2023-12-08,21.85714
2023-12-09,15.23809
2023-12-10,14.47619
2023-12-11,22.0
2023-12-12,23.33333
2023-12-13,24.90476
2023-12-14,22.33333
2023-12-15,19.71428
2023-12-16,13.95238
2023-12-17,13.95238
2023-12-18,21.80952
2023-12-19,22.23809
2023-12-20,20.57142
2023-12-21,20.57142
2023-12-22,15.90476
2023-12-23,10.57142
2023-12-24,8.61904
2023-12-25,10.47619
2023-12-26,20.28571
2023-12-27,22.80952
2023-12-28,23.19047
2023-12-29,18.28571
2023-12-30,12.09523
2023-12-31,31.19047
2024-01-01,24.5238
2024-01-02,25.0
2024-01-03,25.66666
2024-01-04,26.80952
2024-01-05,22.28571
2024-01-06,14.19047
2024-01-07,15.09523
2024-01-08,23.66666
2024-01-09,26.23809
2024-01-10,27.57142
2024-01-11,26.0
2024-01-12,24.90476
2024-01-13,15.33333
2024-01-14,16.61904
2024-01-15,28.38095
2024-01-16,27.95238
2024-01-17,29.09523
2024-01-18,38.0
2024-01-19,66.09523
2024-01-20,24.71428
2024-01-21,21.33333
2024-01-22,34.38095
2024-01-23,31.85714
2024-01-24,31.90476
2024-01-25,28.38095
2024-01-26,25.09523
2024-01-27,14.19047
2024-01-28,18.71428
2024-01-29,27.42857
2024-01-30,27.42857
2024-01-31,29.7619
2024-02-01,29.09523
2024-02-02,25.90476
2024-02-03,15.71428
2024-02-04,17.95238
2024-02-05,25.5238
2024-02-06,28.33333
2024-02-07,24.80952
2024-02-08,22.61904
2024-02-09,10.90476
2024-02-10,10.14285
2024-02-11,12.66666
2024-02-12,16.19047
2024-02-13,28.0
2024-02-14,26.95238
2024-02-15,28.19047
2024-02-16,22.90476
2024-02-17,16.47619
2024-02-18,17.57142
2024-02-19,26.28571
2024-02-20,28.09523
2024-02-21,29.19047
2024-02-22,28.14285
2024-02-23,25.33333
2024-02-24,14.14285
2024-02-25,16.09523
2024-02-26,30.19047
2024-02-27,27.42857
2024-02-28,25.0
2024-02-29,26.57142
2024-03-01,15.38095
2024-03-02,14.14285
2024-03-03,14.80952
2024-03-04,24.85714
2024-03-05,25.28571
2024-03-06,25.23809
2024-03-07,25.33333
2024-03-08,22.28571
2024-03-09,17.09523
2024-03-10,19.47619
2024-03-11,26.66666
2024-03-12,29.14285
2024-03-13,25.66666
2024-03-14,27.61904
2024-03-15,24.28571
2024-03-16,16.23809
2024-03-17,19.0
2024-03-18,28.66666
2024-03-19,26.33333
2024-03-20,25.42857
