date,순금
2023-06-02,35.99137
2023-06-03,32.71551
2023-06-04,30.21551
2023-06-05,39.13793
2023-06-06,33.70689
2023-06-07,44.05172
2023-06-08,37.62931
2023-06-09,38.96551
2023-06-10,36.20689
2023-06-11,36.42241
2023-06-12,43.62068
2023-06-13,44.31034
2023-06-14,48.75
2023-06-15,45.68965
2023-06-16,42.19827
2023-06-17,35.56034
2023-06-18,32.62931
2023-06-19,40.99137
2023-06-20,41.85344
2023-06-21,45.12931
2023-06-22,37.5431
2023-06-23,40.56034
2023-06-24,35.68965
2023-06-25,32.11206
2023-06-26,43.10344
2023-06-27,43.40517
2023-06-28,41.68103
2023-06-29,36.63793
2023-06-30,35.0431
2023-07-01,33.18965
2023-07-02,30.43103
2023-07-03,36.3362
2023-07-04,39.31034
2023-07-05,38.18965
2023-07-06,38.06034
2023-07-07,34.09482
2023-07-08,32.02586
2023-07-09,32.24137
2023-07-10,37.67241
2023-07-11,36.03448
2023-07-12,36.07758
2023-07-13,37.15517
2023-07-14,34.18103
2023-07-15,31.2931
2023-07-16,31.72413
2023-07-17,35.0
2023-07-18,39.52586
2023-07-19,35.21551
2023-07-20,33.23275
2023-07-21,36.72413
2023-07-22,30.73275
2023-07-23,29.87068
2023-07-24,36.20689
2023-07-25,36.89655
2023-07-26,36.93965
2023-07-27,33.40517
2023-07-28,31.76724
2023-07-29,30.0431
2023-07-30,25.21551
2023-07-31,33.27586
2023-08-01,36.37931
2023-08-02,32.5862
2023-08-03,34.65517
2023-08-04,26.68103
2023-08-05,30.86206
2023-08-06,26.93965
2023-08-07,39.52586
2023-08-08,39.09482
2023-08-09,35.64655
2023-08-10,35.64655
2023-08-11,39.69827
2023-08-12,32.24137
2023-08-13,32.62931
2023-08-14,38.62068
2023-08-15,36.72413
2023-08-16,40.30172
2023-08-17,38.14655
2023-08-18,39.56896
2023-08-19,32.02586
2023-08-20,29.56896
2023-08-21,35.90517
2023-08-22,37.28448
2023-08-23,39.61206
2023-08-24,38.53448
2023-08-25,35.73275
2023-08-26,29.22413
2023-08-27,30.64655
2023-08-28,38.53448
2023-08-29,37.5862
2023-08-30,38.57758
2023-08-31,37.28448
2023-09-01,34.91379
2023-09-02,33.31896
2023-09-03,31.3362
2023-09-04,36.81034
2023-09-05,39.52586
2023-09-06,35.43103
2023-09-07,35.77586
2023-09-08,35.60344
2023-09-09,33.66379
2023-09-10,40.99137
2023-09-11,71.89655
2023-09-12,45.38793
2023-09-13,34.52586
2023-09-14,35.51724
2023-09-15,34.13793
2023-09-16,28.75
2023-09-17,30.56034
2023-09-18,38.62068
2023-09-19,37.37068
2023-09-20,35.77586
2023-09-21,33.8362
2023-09-22,33.7931
2023-09-23,25.51724
2023-09-24,23.87931
2023-09-25,37.41379
2023-09-26,34.09482
2023-09-27,28.44827
2023-09-28,27.19827
2023-09-29,27.45689
2023-09-30,29.65517
2023-10-01,32.75862
2023-10-02,29.74137
2023-10-03,38.53448
2023-10-04,42.80172
2023-10-05,38.23275
2023-10-06,36.42241
2023-10-07,26.07758
2023-10-08,26.3362
2023-10-09,30.81896
2023-10-10,41.25
2023-10-11,37.19827
2023-10-12,39.95689
2023-10-13,34.74137
2023-10-14,31.20689
2023-10-15,29.18103
2023-10-16,41.25
2023-10-17,38.66379
2023-10-18,42.19827
2023-10-19,45.17241
2023-10-20,41.16379
2023-10-21,32.93103
2023-10-22,28.44827
2023-10-23,37.97413
2023-10-24,39.43965
2023-10-25,39.52586
2023-10-26,39.05172
2023-10-27,35.21551
2023-10-28,30.99137
2023-10-29,29.22413
2023-10-30,43.7931
2023-10-31,55.0431
2023-11-01,51.81034
2023-11-02,43.10344
2023-11-03,44.13793
2023-11-04,31.72413
2023-11-05,32.67241
2023-11-06,42.93103
2023-11-07,41.07758
2023-11-08,38.53448
2023-11-09,39.56896
2023-11-10,37.5862
2023-11-11,31.16379
2023-11-12,28.36206
2023-11-13,38.10344
2023-11-14,37.11206
2023-11-15,38.14655
2023-11-16,34.78448
2023-11-17,31.81034
2023-11-18,36.63793
2023-11-19,36.25
2023-11-20,43.23275
2023-11-21,41.59482
2023-11-22,37.75862
2023-11-23,39.13793
2023-11-24,34.69827
2023-11-25,32.62931
2023-11-26,32.75862
2023-11-27,42.45689
2023-11-28,44.26724
2023-11-29,41.42241
2023-11-30,39.22413
2023-12-01,40.86206
2023-12-02,35.0862
2023-12-03,40.43103
2023-12-04,62.37068
2023-12-05,58.44827
2023-12-06,53.75
2023-12-07,46.76724
2023-12-08,43.31896
2023-12-09,39.52586
2023-12-10,38.06034
2023-12-11,51.20689
2023-12-12,46.98275
2023-12-13,46.46551
2023-12-14,47.67241
2023-12-15,45.0
2023-12-16,38.01724
2023-12-17,36.12068
2023-12-18,42.28448
2023-12-19,39.74137
2023-12-20,43.53448
2023-12-21,39.69827
2023-12-22,38.36206
2023-12-23,30.30172
2023-12-24,32.97413
2023-12-25,38.57758
2023-12-26,46.63793
2023-12-27,44.61206
2023-12-28,44.31034
2023-12-29,43.01724
2023-12-30,37.45689
2023-12-31,35.51724
2024-01-01,55.77586
2024-01-02,50.0862
2024-01-03,49.18103
2024-01-04,51.42241
2024-01-05,50.0431
2024-01-06,47.88793
2024-01-07,41.63793
2024-01-08,42.80172
2024-01-09,46.76724
2024-01-10,40.81896
2024-01-11,43.23275
2024-01-12,39.78448
2024-01-13,39.43965
2024-01-14,39.56896
2024-01-15,50.51724
2024-01-16,49.13793
2024-01-17,50.47413
2024-01-18,48.44827
2024-01-19,43.7931
2024-01-20,39.56896
2024-01-21,39.95689
2024-01-22,56.46551
2024-01-23,45.77586
2024-01-24,45.0
2024-01-25,41.85344
2024-01-26,41.89655
2024-01-27,41.76724
2024-01-28,40.73275
2024-01-29,49.39655
2024-01-30,47.84482
2024-01-31,47.15517
2024-02-01,46.63793
2024-02-02,45.47413
2024-02-03,36.07758
2024-02-04,35.47413
2024-02-05,39.39655
2024-02-06,40.0
2024-02-07,39.95689
2024-02-08,36.72413
2024-02-09,34.00862
2024-02-10,37.06896
2024-02-11,40.64655
2024-02-12,39.48275
2024-02-13,46.81034
2024-02-14,50.56034
2024-02-15,44.52586
2024-02-16,42.5431
2024-02-17,37.88793
2024-02-18,34.78448
2024-02-19,45.60344
2024-02-20,39.18103
2024-02-21,38.92241
2024-02-22,41.55172
2024-02-23,36.81034
2024-02-24,36.2931
2024-02-25,34.35344
2024-02-26,37.06896
2024-02-27,38.49137
2024-02-28,35.81896
2024-02-29,36.42241
2024-03-01,37.28448
2024-03-02,34.26724
2024-03-03,36.55172
2024-03-04,42.32758
2024-03-05,61.63793
2024-03-06,62.67241
2024-03-07,57.97413
2024-03-08,57.67241
2024-03-09,55.51724
2024-03-10,48.87931
2024-03-11,65.25862
2024-03-12,58.66379
2024-03-13,56.93965
2024-03-14,53.49137
2024-03-15,58.8362
2024-03-16,44.26724
2024-03-17,50.12931
2024-03-18,56.72413
2024-03-19,53.7931
2024-03-20,52.02586
