date,주식강의
2023-05-30,22.17194
2023-05-31,20.81447
2023-06-01,17.19457
2023-06-02,21.71945
2023-06-03,9.95475
2023-06-04,13.12217
2023-06-05,17.64705
2023-06-06,23.07692
2023-06-07,18.55203
2023-06-08,18.55203
2023-06-09,14.47963
2023-06-10,17.19457
2023-06-11,18.09954
2023-06-12,20.36199
2023-06-13,21.26696
2023-06-14,14.02714
2023-06-15,18.09954
2023-06-16,14.47963
2023-06-17,14.93212
2023-06-18,12.66968
2023-06-19,24.88687
2023-06-20,18.55203
2023-06-21,26.69683
2023-06-22,16.74208
2023-06-23,16.28959
2023-06-24,11.31221
2023-06-25,12.66968
2023-06-26,25.79185
2023-06-27,20.36199
2023-06-28,17.19457
2023-06-29,25.79185
2023-06-30,19.45701
2023-07-01,14.47963
2023-07-02,19.00452
2023-07-03,17.19457
2023-07-04,22.17194
2023-07-05,19.45701
2023-07-06,19.45701
2023-07-07,14.02714
2023-07-08,15.8371
2023-07-09,17.64705
2023-07-10,22.62443
2023-07-11,30.31674
2023-07-12,18.55203
2023-07-13,16.28959
2023-07-14,28.50678
2023-07-15,17.19457
2023-07-16,22.62443
2023-07-17,15.38461
2023-07-18,33.93665
2023-07-19,17.19457
2023-07-20,20.81447
2023-07-21,17.19457
2023-07-22,15.8371
2023-07-23,24.88687
2023-07-24,18.55203
2023-07-25,25.33936
2023-07-26,21.26696
2023-07-27,23.52941
2023-07-28,20.81447
2023-07-29,15.38461
2023-07-30,25.79185
2023-07-31,20.36199
2023-08-01,23.9819
2023-08-02,23.9819
2023-08-03,18.09954
2023-08-04,16.28959
2023-08-05,19.00452
2023-08-06,21.26696
2023-08-07,18.55203
2023-08-08,17.19457
2023-08-09,22.62443
2023-08-10,28.50678
2023-08-11,23.52941
2023-08-12,25.33936
2023-08-13,25.79185
2023-08-14,24.43438
2023-08-15,24.88687
2023-08-16,19.00452
2023-08-17,23.07692
2023-08-18,21.26696
2023-08-19,19.00452
2023-08-20,22.17194
2023-08-21,21.71945
2023-08-22,19.9095
2023-08-23,18.55203
2023-08-24,20.81447
2023-08-25,28.95927
2023-08-26,14.47963
2023-08-27,21.71945
2023-08-28,28.50678
2023-08-29,23.52941
2023-08-30,32.12669
2023-08-31,29.41176
2023-09-01,17.19457
2023-09-02,15.8371
2023-09-03,19.00452
2023-09-04,25.33936
2023-09-05,23.52941
2023-09-06,17.19457
2023-09-07,18.09954
2023-09-08,15.38461
2023-09-09,19.00452
2023-09-10,12.66968
2023-09-11,27.14932
2023-09-12,28.50678
2023-09-13,17.19457
2023-09-14,14.93212
2023-09-15,14.93212
2023-09-16,20.36199
2023-09-17,16.74208
2023-09-18,16.74208
2023-09-19,21.71945
2023-09-20,20.81447
2023-09-21,25.79185
2023-09-22,10.85972
2023-09-23,21.71945
2023-09-24,19.45701
2023-09-25,14.47963
2023-09-26,23.52941
2023-09-27,16.74208
2023-09-28,16.74208
2023-09-29,16.74208
2023-09-30,14.93212
2023-10-01,13.57466
2023-10-02,23.07692
2023-10-03,24.43438
2023-10-04,17.19457
2023-10-05,18.55203
2023-10-06,13.12217
2023-10-07,11.31221
2023-10-08,12.66968
2023-10-09,12.21719
2023-10-10,15.8371
2023-10-11,16.28959
2023-10-12,16.74208
2023-10-13,15.38461
2023-10-14,16.28959
2023-10-15,19.45701
2023-10-16,17.19457
2023-10-17,16.28959
2023-10-18,15.8371
2023-10-19,15.8371
2023-10-20,20.36199
2023-10-21,12.66968
2023-10-22,20.81447
2023-10-23,19.45701
2023-10-24,18.55203
2023-10-25,18.55203
2023-10-26,12.66968
2023-10-27,13.57466
2023-10-28,16.74208
2023-10-29,14.47963
2023-10-30,12.21719
2023-10-31,13.12217
2023-11-01,16.74208
2023-11-02,16.74208
2023-11-03,18.09954
2023-11-04,12.66968
2023-11-05,17.64705
2023-11-06,16.74208
2023-11-07,14.93212
2023-11-08,16.74208
2023-11-09,19.00452
2023-11-10,14.93212
2023-11-11,19.00452
2023-11-12,11.31221
2023-11-13,14.47963
2023-11-14,17.64705
2023-11-15,18.09954
2023-11-16,19.9095
2023-11-17,16.28959
2023-11-18,14.47963
2023-11-19,22.17194
2023-11-20,23.07692
2023-11-21,19.9095
2023-11-22,18.09954
2023-11-23,17.19457
2023-11-24,16.28959
2023-11-25,14.02714
2023-11-26,21.71945
2023-11-27,18.09954
2023-11-28,22.17194
2023-11-29,32.12669
2023-11-30,36.65158
2023-12-01,25.79185
2023-12-02,20.81447
2023-12-03,26.69683
2023-12-04,28.05429
2023-12-05,30.31674
2023-12-06,34.38914
2023-12-07,31.22171
2023-12-08,21.26696
2023-12-09,33.93665
2023-12-10,35.29411
2023-12-11,27.6018
2023-12-12,36.65158
2023-12-13,27.14932
2023-12-14,22.17194
2023-12-15,25.79185
2023-12-16,33.93665
2023-12-17,24.88687
2023-12-18,36.19909
2023-12-19,37.55656
2023-12-20,23.9819
2023-12-21,30.76923
2023-12-22,26.69683
2023-12-23,25.79185
2023-12-24,33.48416
2023-12-25,23.9819
2023-12-26,31.6742
2023-12-27,23.07692
2023-12-28,23.52941
2023-12-29,28.05429
2023-12-30,29.41176
2023-12-31,20.81447
2024-01-01,31.22171
2024-01-02,40.27149
2024-01-03,34.84162
2024-01-04,33.03167
2024-01-05,30.31674
2024-01-06,25.79185
2024-01-07,28.50678
2024-01-08,29.86425
2024-01-09,36.19909
2024-01-10,32.12669
2024-01-11,28.95927
2024-01-12,23.52941
2024-01-13,29.41176
2024-01-14,33.03167
2024-01-15,34.84162
2024-01-16,33.03167
2024-01-17,33.03167
2024-01-18,41.62895
2024-01-19,43.43891
2024-01-20,33.93665
2024-01-21,33.93665
2024-01-22,33.93665
2024-01-23,35.29411
2024-01-24,40.72398
2024-01-25,33.48416
2024-01-26,24.88687
2024-01-27,26.24434
2024-01-28,27.14932
2024-01-29,28.95927
2024-01-30,35.7466
2024-01-31,29.41176
2024-02-01,30.76923
2024-02-02,32.12669
2024-02-03,30.76923
2024-02-04,27.14932
2024-02-05,33.93665
2024-02-06,31.22171
2024-02-07,26.24434
2024-02-08,25.79185
2024-02-09,19.9095
2024-02-10,26.24434
2024-02-11,24.88687
2024-02-12,24.43438
2024-02-13,35.7466
2024-02-14,29.41176
2024-02-15,38.46153
2024-02-16,29.86425
2024-02-17,28.95927
2024-02-18,33.03167
2024-02-19,38.00904
2024-02-20,31.6742
2024-02-21,36.19909
2024-02-22,41.62895
2024-02-23,28.05429
2024-02-24,31.6742
2024-02-25,30.76923
2024-02-26,32.12669
2024-02-27,50.22624
2024-02-28,45.70135
2024-02-29,29.41176
2024-03-01,35.29411
2024-03-02,25.33936
2024-03-03,34.84162
2024-03-04,36.19909
2024-03-05,34.84162
2024-03-06,33.48416
2024-03-07,38.00904
2024-03-08,32.57918
2024-03-09,45.24886
2024-03-10,38.46153
2024-03-11,33.48416
2024-03-12,34.84162
2024-03-13,43.43891
2024-03-14,33.93665
2024-03-15,38.91402
2024-03-16,31.6742
2024-03-17,27.6018
2024-03-18,37.10407
2024-03-19,31.6742
2024-03-20,39.819
