date,학점은행
2023-05-30,16.03456
2023-05-31,15.50648
2023-06-01,16.22659
2023-06-02,13.29812
2023-06-03,8.88142
2023-06-04,7.68122
2023-06-05,14.93038
2023-06-06,9.55352
2023-06-07,17.61881
2023-06-08,18.00288
2023-06-09,17.04272
2023-06-10,9.16946
2023-06-11,8.49735
2023-06-12,22.94767
2023-06-13,19.87518
2023-06-14,23.37974
2023-06-15,52.37638
2023-06-16,32.69323
2023-06-17,13.10609
2023-06-18,13.97023
2023-06-19,33.94143
2023-06-20,31.97311
2023-06-21,33.74939
2023-06-22,25.92414
2023-06-23,23.18771
2023-06-24,12.19395
2023-06-25,13.58617
2023-06-26,27.17234
2023-06-27,27.94047
2023-06-28,30.48487
2023-06-29,29.86077
2023-06-30,26.50024
2023-07-01,15.55448
2023-07-02,14.69035
2023-07-03,36.34181
2023-07-04,38.21411
2023-07-05,34.03744
2023-07-06,29.14066
2023-07-07,27.65242
2023-07-08,13.39414
2023-07-09,13.87421
2023-07-10,36.58185
2023-07-11,30.29284
2023-07-12,28.90062
2023-07-13,25.58809
2023-07-14,26.02016
2023-07-15,11.95391
2023-07-16,10.75372
2023-07-17,29.52472
2023-07-18,25.30004
2023-07-19,21.21939
2023-07-20,21.65146
2023-07-21,18.86701
2023-07-22,10.41766
2023-07-23,9.50552
2023-07-24,21.55544
2023-07-25,20.59529
2023-07-26,20.0192
2023-07-27,19.15506
2023-07-28,18.81901
2023-07-29,11.08977
2023-07-30,10.27364
2023-07-31,24.29188
2023-08-01,17.37878
2023-08-02,14.54632
2023-08-03,17.47479
2023-08-04,14.59433
2023-08-05,7.92126
2023-08-06,9.21747
2023-08-07,23.7638
2023-08-08,20.25924
2023-08-09,15.45847
2023-08-10,14.83437
2023-08-11,14.06625
2023-08-12,6.52904
2023-08-13,7.48919
2023-08-14,16.13058
2023-08-15,10.22563
2023-08-16,18.29092
2023-08-17,16.17858
2023-08-18,15.31445
2023-08-19,8.25732
2023-08-20,8.30532
2023-08-21,20.73931
2023-08-22,18.00288
2023-08-23,17.33077
2023-08-24,22.75564
2023-08-25,24.91598
2023-08-26,10.08161
2023-08-27,11.80988
2023-08-28,20.73931
2023-08-29,18.67498
2023-08-30,18.1469
2023-08-31,18.19491
2023-09-01,16.32261
2023-09-02,9.64954
2023-09-03,10.27364
2023-09-04,17.66682
2023-09-05,18.57897
2023-09-06,19.15506
2023-09-07,15.36245
2023-09-08,12.72203
2023-09-09,7.39318
2023-09-10,8.7854
2023-09-11,17.95487
2023-09-12,18.33893
2023-09-13,15.93855
2023-09-14,16.08257
2023-09-15,14.30628
2023-09-16,8.35333
2023-09-17,8.54536
2023-09-18,16.41862
2023-09-19,14.93038
2023-09-20,13.82621
2023-09-21,12.53
2023-09-22,10.94575
2023-09-23,6.81709
2023-09-24,6.86509
2023-09-25,13.68218
2023-09-26,12.33797
2023-09-27,9.4095
2023-09-28,5.23283
2023-09-29,4.70475
2023-09-30,5.23283
2023-10-01,7.39318
2023-10-02,9.45751
2023-10-03,10.51368
2023-10-04,38.40614
2023-10-05,29.09265
2023-10-06,21.50744
2023-10-07,11.52184
2023-10-08,8.20931
2023-10-09,11.80988
2023-10-10,27.98847
2023-10-11,25.44407
2023-10-12,24.14786
2023-10-13,20.83533
2023-10-14,9.4095
2023-10-15,11.52184
2023-10-16,23.23571
2023-10-17,22.99567
2023-10-18,22.32357
2023-10-19,20.06721
2023-10-20,18.86701
2023-10-21,10.51368
2023-10-22,10.08161
2023-10-23,21.60345
2023-10-24,22.61161
2023-10-25,22.56361
2023-10-26,19.68314
2023-10-27,19.34709
2023-10-28,11.71387
2023-10-29,10.94575
2023-10-30,27.17234
2023-10-31,24.24387
2023-11-01,18.91502
2023-11-02,18.19491
2023-11-03,14.93038
2023-11-04,8.44935
2023-11-05,10.27364
2023-11-06,17.57081
2023-11-07,17.04272
2023-11-08,15.45847
2023-11-09,15.36245
2023-11-10,12.04992
2023-11-11,7.77724
2023-11-12,7.44119
2023-11-13,14.45031
2023-11-14,15.26644
2023-11-15,16.37061
2023-11-16,14.88238
2023-11-17,12.24195
2023-11-18,7.20115
2023-11-19,8.30532
2023-11-20,15.12241
2023-11-21,15.21843
2023-11-22,13.82621
2023-11-23,13.58617
2023-11-24,14.78636
2023-11-25,8.01728
2023-11-26,7.82525
2023-11-27,17.95487
2023-11-28,16.37061
2023-11-29,17.09073
2023-11-30,14.21027
2023-12-01,14.54632
2023-12-02,7.10513
2023-12-03,10.27364
2023-12-04,21.02736
2023-12-05,18.96303
2023-12-06,20.25924
2023-12-07,17.95487
2023-12-08,14.16226
2023-12-09,10.0336
2023-12-10,9.88958
2023-12-11,20.45127
2023-12-12,18.96303
2023-12-13,19.73115
2023-12-14,21.02736
2023-12-15,42.72683
2023-12-16,14.59433
2023-12-17,15.50648
2023-12-18,32.78924
2023-12-19,31.58905
2023-12-20,30.77292
2023-12-21,26.83629
2023-12-22,20.45127
2023-12-23,10.70571
2023-12-24,10.12962
2023-12-25,12.19395
2023-12-26,28.37253
2023-12-27,26.69227
2023-12-28,27.5084
2023-12-29,24.57993
2023-12-30,13.29812
2023-12-31,13.7782
2024-01-01,13.87421
2024-01-02,38.40614
2024-01-03,38.02208
2024-01-04,34.99759
2024-01-05,30.82093
2024-01-06,14.59433
2024-01-07,14.73835
2024-01-08,31.01296
2024-01-09,35.0456
2024-01-10,33.1733
2024-01-11,32.35717
2024-01-12,29.76476
2024-01-13,14.25828
2024-01-14,16.56265
2024-01-15,34.70955
2024-01-16,27.79644
2024-01-17,25.54008
2024-01-18,26.45223
2024-01-19,22.89966
2024-01-20,12.62602
2024-01-21,12.09793
2024-01-22,28.03648
2024-01-23,25.6361
2024-01-24,24.77196
2024-01-25,24.57993
2024-01-26,24.48391
2024-01-27,15.12241
2024-01-28,15.45847
2024-01-29,31.73307
2024-01-30,28.85261
2024-01-31,25.58809
2024-02-01,25.20403
2024-02-02,19.29908
2024-02-03,14.01824
2024-02-04,14.35429
2024-02-05,29.28468
2024-02-06,26.06817
2024-02-07,21.98751
2024-02-08,17.5228
2024-02-09,10.17762
2024-02-10,10.22563
2024-02-11,9.84157
2024-02-12,14.4023
2024-02-13,26.98031
2024-02-14,24.72395
2024-02-15,23.37974
2024-02-16,18.29092
2024-02-17,11.76188
2024-02-18,12.81805
2024-02-19,26.21219
2024-02-20,22.70763
2024-02-21,25.87614
2024-02-22,27.31637
2024-02-23,29.95679
2024-02-24,12.24195
2024-02-25,15.93855
2024-02-26,24.29188
2024-02-27,21.07537
2024-02-28,17.85885
2024-02-29,15.0264
2024-03-01,11.66586
2024-03-02,10.32165
2024-03-03,8.20931
2024-03-04,18.24291
2024-03-05,19.10705
2024-03-06,17.76284
2024-03-07,16.32261
2024-03-08,14.01824
2024-03-09,9.07345
2024-03-10,8.35333
2024-03-11,15.12241
2024-03-12,14.06625
2024-03-13,15.21843
2024-03-14,15.98655
2024-03-15,11.76188
2024-03-16,7.05712
2024-03-17,7.68122
2024-03-18,16.32261
2024-03-19,13.49015
2024-03-20,15.21843
