date,국민카드캐시백
2023-05-28,2.2428
2023-05-29,3.02291
2023-05-30,5.80204
2023-05-31,7.3135
2023-06-01,6.92345
2023-06-02,3.75426
2023-06-03,2.82788
2023-06-04,2.77913
2023-06-05,4.0468
2023-06-06,2.38907
2023-06-07,3.60799
2023-06-08,2.38907
2023-06-09,2.73037
2023-06-10,1.85275
2023-06-11,1.90151
2023-06-12,3.85177
2023-06-13,4.53437
2023-06-14,4.33934
2023-06-15,4.33934
2023-06-16,3.80302
2023-06-17,1.41394
2023-06-18,2.09653
2023-06-19,3.75426
2023-06-20,4.48561
2023-06-21,4.77815
2023-06-22,3.46172
2023-06-23,2.63286
2023-06-24,0.97513
2023-06-25,2.97415
2023-06-26,3.31545
2023-06-27,4.63188
2023-06-28,3.02291
2023-06-29,4.77815
2023-06-30,5.5095
2023-07-01,3.80302
2023-07-02,3.55923
2023-07-03,4.43686
2023-07-04,4.09556
2023-07-05,4.09556
2023-07-06,4.19307
2023-07-07,2.38907
2023-07-08,1.99902
2023-07-09,1.36518
2023-07-10,3.02291
2023-07-11,3.26669
2023-07-12,3.07167
2023-07-13,3.21794
2023-07-14,2.2428
2023-07-15,2.97415
2023-07-16,1.99902
2023-07-17,3.7055
2023-07-18,3.65675
2023-07-19,3.99804
2023-07-20,2.68161
2023-07-21,2.77913
2023-07-22,2.82788
2023-07-23,1.90151
2023-07-24,3.60799
2023-07-25,4.09556
2023-07-26,2.73037
2023-07-27,3.02291
2023-07-28,3.99804
2023-07-29,2.04778
2023-07-30,1.51145
2023-07-31,5.70453
2023-08-01,5.94831
2023-08-02,4.24183
2023-08-03,3.21794
2023-08-04,3.16918
2023-08-05,1.51145
2023-08-06,2.48659
2023-08-07,2.9254
2023-08-08,4.19307
2023-08-09,3.02291
2023-08-10,3.02291
2023-08-11,3.41296
2023-08-12,2.73037
2023-08-13,2.34032
2023-08-14,3.41296
2023-08-15,3.31545
2023-08-16,3.31545
2023-08-17,3.41296
2023-08-18,3.55923
2023-08-19,1.65772
2023-08-20,1.99902
2023-08-21,3.36421
2023-08-22,4.29058
2023-08-23,3.12042
2023-08-24,2.68161
2023-08-25,2.73037
2023-08-26,1.99902
2023-08-27,1.85275
2023-08-28,3.7055
2023-08-29,3.94929
2023-08-30,4.58313
2023-08-31,6.87469
2023-09-01,5.89956
2023-09-02,2.87664
2023-09-03,2.09653
2023-09-04,4.24183
2023-09-05,3.02291
2023-09-06,3.12042
2023-09-07,2.34032
2023-09-08,2.29156
2023-09-09,1.56021
2023-09-10,1.60897
2023-09-11,3.75426
2023-09-12,2.77913
2023-09-13,3.16918
2023-09-14,2.9254
2023-09-15,2.9254
2023-09-16,1.85275
2023-09-17,1.41394
2023-09-18,3.60799
2023-09-19,3.99804
2023-09-20,2.5841
2023-09-21,2.87664
2023-09-22,2.2428
2023-09-23,1.21891
2023-09-24,1.60897
2023-09-25,3.07167
2023-09-26,3.16918
2023-09-27,3.21794
2023-09-28,1.17016
2023-09-29,1.26767
2023-09-30,2.14529
2023-10-01,2.63286
2023-10-02,2.2428
2023-10-03,1.75524
2023-10-04,3.21794
2023-10-05,3.36421
2023-10-06,3.07167
2023-10-07,1.26767
2023-10-08,1.41394
2023-10-09,1.07264
2023-10-10,2.04778
2023-10-11,2.63286
2023-10-12,1.65772
2023-10-13,2.09653
2023-10-14,1.21891
2023-10-15,0.97513
2023-10-16,2.09653
2023-10-17,2.09653
2023-10-18,2.19405
2023-10-19,2.63286
2023-10-20,2.19405
2023-10-21,1.17016
2023-10-22,1.02389
2023-10-23,1.56021
2023-10-24,2.14529
2023-10-25,2.68161
2023-10-26,1.65772
2023-10-27,1.21891
2023-10-28,0.82886
2023-10-29,0.87762
2023-10-30,2.43783
2023-10-31,4.3881
2023-11-01,4.77815
2023-11-02,2.53534
2023-11-03,2.97415
2023-11-04,1.90151
2023-11-05,1.95026
2023-11-06,2.29156
2023-11-07,2.14529
2023-11-08,2.53534
2023-11-09,2.04778
2023-11-10,2.2428
2023-11-11,1.65772
2023-11-12,0.48756
2023-11-13,2.53534
2023-11-14,2.53534
2023-11-15,2.38907
2023-11-16,1.4627
2023-11-17,1.1214
2023-11-18,1.21891
2023-11-19,1.21891
2023-11-20,2.38907
2023-11-21,2.04778
2023-11-22,2.14529
2023-11-23,2.34032
2023-11-24,1.31643
2023-11-25,0.92637
2023-11-26,1.99902
2023-11-27,1.90151
2023-11-28,2.09653
2023-11-29,2.73037
2023-11-30,3.26669
2023-12-01,4.58313
2023-12-02,1.99902
2023-12-03,1.90151
2023-12-04,3.21794
2023-12-05,3.26669
2023-12-06,2.48659
2023-12-07,2.2428
2023-12-08,2.5841
2023-12-09,1.31643
2023-12-10,1.56021
2023-12-11,2.19405
2023-12-12,2.04778
2023-12-13,2.38907
2023-12-14,3.16918
2023-12-15,2.9254
2023-12-16,1.02389
2023-12-17,1.1214
2023-12-18,2.87664
2023-12-19,2.68161
2023-12-20,3.21794
2023-12-21,1.95026
2023-12-22,1.80399
2023-12-23,0.97513
2023-12-24,0.82886
2023-12-25,0.68259
2023-12-26,2.14529
2023-12-27,1.85275
2023-12-28,1.36518
2023-12-29,2.14529
2023-12-30,0.63383
2023-12-31,0.63383
2024-01-01,2.19405
2024-01-02,2.9254
2024-01-03,2.34032
2024-01-04,2.53534
2024-01-05,2.77913
2024-01-06,0.63383
2024-01-07,1.02389
2024-01-08,2.19405
2024-01-09,1.80399
2024-01-10,1.75524
2024-01-11,2.38907
2024-01-12,1.95026
2024-01-13,1.41394
2024-01-14,0.87762
2024-01-15,1.99902
2024-01-16,2.09653
2024-01-17,1.95026
2024-01-18,1.99902
2024-01-19,1.70648
2024-01-20,1.31643
2024-01-21,1.4627
2024-01-22,1.56021
2024-01-23,1.95026
2024-01-24,1.75524
2024-01-25,2.38907
2024-01-26,1.80399
2024-01-27,0.73135
2024-01-28,1.21891
2024-01-29,2.14529
2024-01-30,1.36518
2024-01-31,3.36421
2024-02-01,5.11945
2024-02-02,2.9254
2024-02-03,1.21891
2024-02-04,1.17016
2024-02-05,1.95026
2024-02-06,2.09653
2024-02-07,1.70648
2024-02-08,0.48756
2024-02-09,0.7801
2024-02-10,0.58508
2024-02-11,0.58508
2024-02-12,0.48756
2024-02-13,2.19405
2024-02-14,2.48659
2024-02-15,1.65772
2024-02-16,1.70648
2024-02-17,1.51145
2024-02-18,1.07264
2024-02-19,1.41394
2024-02-20,1.65772
2024-02-21,1.36518
2024-02-22,1.85275
2024-02-23,1.02389
2024-02-24,1.4627
2024-02-25,0.58508
2024-02-26,1.51145
2024-02-27,1.41394
2024-02-28,2.97415
2024-02-29,2.73037
2024-03-01,3.46172
2024-03-02,1.17016
2024-03-03,0.97513
2024-03-04,2.19405
2024-03-05,1.85275
2024-03-06,1.36518
2024-03-07,2.2428
2024-03-08,1.41394
2024-03-09,0.97513
2024-03-10,0.7801
2024-03-11,1.70648
2024-03-12,1.75524
2024-03-13,1.65772
2024-03-14,1.36518
2024-03-15,0.97513
2024-03-16,1.02389
2024-03-17,0.53632
2024-03-18,0.97513
2024-03-19,1.56021
2024-03-20,0.68259
