date,검암역
2023-05-30,17.16976
2023-05-31,17.00072
2023-06-01,15.16541
2023-06-02,16.97657
2023-06-03,14.36851
2023-06-04,12.12267
2023-06-05,16.3487
2023-06-06,13.93383
2023-06-07,15.57594
2023-06-08,15.93817
2023-06-09,23.06206
2023-06-10,19.85027
2023-06-11,30.23424
2023-06-12,92.94856
2023-06-13,39.41077
2023-06-14,24.41439
2023-06-15,20.84037
2023-06-16,17.09731
2023-06-17,16.13136
2023-06-18,14.60999
2023-06-19,15.69669
2023-06-20,14.19946
2023-06-21,14.12702
2023-06-22,14.29606
2023-06-23,14.48925
2023-06-24,13.69234
2023-06-25,11.18087
2023-06-26,13.28181
2023-06-27,12.67809
2023-06-28,15.47935
2023-06-29,14.29606
2023-06-30,15.84158
2023-07-01,14.34436
2023-07-02,13.06447
2023-07-03,16.01062
2023-07-04,13.69234
2023-07-05,14.68244
2023-07-06,15.04467
2023-07-07,15.98647
2023-07-08,14.19946
2023-07-09,13.01617
2023-07-10,15.55179
2023-07-11,16.71093
2023-07-12,17.79763
2023-07-13,15.14127
2023-07-14,15.74498
2023-07-15,15.57594
2023-07-16,11.71214
2023-07-17,14.89978
2023-07-18,14.92393
2023-07-19,15.4552
2023-07-20,14.53755
2023-07-21,14.4168
2023-07-22,13.5716
2023-07-23,11.03598
2023-07-24,14.34436
2023-07-25,14.34436
2023-07-26,14.22361
2023-07-27,14.80318
2023-07-28,14.65829
2023-07-29,14.73074
2023-07-30,11.95363
2023-07-31,15.86573
2023-08-01,16.30041
2023-08-02,15.28616
2023-08-03,13.61989
2023-08-04,15.55179
2023-08-05,13.5716
2023-08-06,12.24341
2023-08-07,15.06882
2023-08-08,15.79328
2023-08-09,14.82733
2023-08-10,12.67809
2023-08-11,14.48925
2023-08-12,15.04467
2023-08-13,12.84713
2023-08-14,15.02052
2023-08-15,11.88118
2023-08-16,14.19946
2023-08-17,13.475
2023-08-18,15.62424
2023-08-19,14.00627
2023-08-20,12.05022
2023-08-21,14.58584
2023-08-22,13.95798
2023-08-23,13.59574
2023-08-24,13.25766
2023-08-25,15.26201
2023-08-26,14.73074
2023-08-27,11.22917
2023-08-28,14.60999
2023-08-29,13.40255
2023-08-30,14.10287
2023-08-31,14.70659
2023-09-01,16.13136
2023-09-02,13.93383
2023-09-03,12.55735
2023-09-04,17.31465
2023-09-05,15.72084
2023-09-06,14.60999
2023-09-07,15.76913
2023-09-08,17.00072
2023-09-09,16.20381
2023-09-10,12.41246
2023-09-11,17.36295
2023-09-12,14.24776
2023-09-13,14.58584
2023-09-14,15.62424
2023-09-15,15.62424
2023-09-16,14.29606
2023-09-17,11.95363
2023-09-18,16.30041
2023-09-19,14.12702
2023-09-20,14.4651
2023-09-21,13.5233
2023-09-22,15.21371
2023-09-23,16.3487
2023-09-24,12.67809
2023-09-25,14.36851
2023-09-26,13.76479
2023-09-27,15.31031
2023-09-28,11.06013
2023-09-29,12.21927
2023-09-30,12.21927
2023-10-01,13.475
2023-10-02,13.81308
2023-10-03,13.25766
2023-10-04,17.04902
2023-10-05,13.98212
2023-10-06,14.82733
2023-10-07,14.87563
2023-10-08,12.21927
2023-10-09,13.23351
2023-10-10,14.39265
2023-10-11,14.53755
2023-10-12,15.09297
2023-10-13,18.54624
2023-10-14,13.45085
2023-10-15,12.5815
2023-10-16,15.72084
2023-10-17,14.4651
2023-10-18,14.70659
2023-10-19,17.24221
2023-10-20,15.31031
2023-10-21,15.18956
2023-10-22,12.72639
2023-10-23,15.21371
2023-10-24,14.89978
2023-10-25,15.28616
2023-10-26,14.87563
2023-10-27,14.89978
2023-10-28,15.16541
2023-10-29,12.84713
2023-10-30,15.74498
2023-10-31,15.4552
2023-11-01,35.59526
2023-11-02,27.28809
2023-11-03,26.53948
2023-11-04,28.64042
2023-11-05,60.83071
2023-11-06,28.78531
2023-11-07,29.00265
2023-11-08,26.53948
2023-11-09,26.56363
2023-11-10,24.75247
2023-11-11,27.74692
2023-11-12,25.38034
2023-11-13,27.0466
2023-11-14,22.43419
2023-11-15,31.29678
2023-11-16,41.00458
2023-11-17,31.51412
2023-11-18,37.40642
2023-11-19,39.84544
2023-11-20,29.63052
2023-11-21,23.68992
2023-11-22,24.1246
2023-11-23,27.45713
2023-11-24,28.01255
2023-11-25,36.46462
2023-11-26,30.88625
2023-11-27,30.71721
2023-11-28,28.85776
2023-11-29,26.87756
2023-11-30,29.58222
2023-12-01,22.36174
2023-12-02,28.51968
2023-12-03,25.76672
2023-12-04,25.25959
2023-12-05,23.68992
2023-12-06,24.02801
2023-12-07,22.241
2023-12-08,25.1147
2023-12-09,27.33639
2023-12-10,31.87635
2023-12-11,23.42429
2023-12-12,22.241
2023-12-13,24.80077
2023-12-14,18.90847
2023-12-15,16.83168
2023-12-16,17.19391
2023-12-17,13.81308
2023-12-18,14.97222
2023-12-19,14.70659
2023-12-20,15.84158
2023-12-21,15.5035
2023-12-22,16.85583
2023-12-23,16.92827
2023-12-24,15.23786
2023-12-25,17.26636
2023-12-26,17.94252
2023-12-27,16.87998
2023-12-28,15.26201
2023-12-29,16.13136
2023-12-30,15.55179
2023-12-31,13.95798
2024-01-01,13.11277
2024-01-02,17.55614
2024-01-03,13.93383
2024-01-04,12.19512
2024-01-05,14.87563
2024-01-06,13.66819
2024-01-07,11.08427
2024-01-08,12.5332
2024-01-09,14.10287
2024-01-10,13.4267
2024-01-11,14.77903
2024-01-12,15.14127
2024-01-13,14.4651
2024-01-14,13.23351
2024-01-15,13.69234
2024-01-16,14.85148
2024-01-17,13.5716
2024-01-18,13.08862
2024-01-19,17.48369
2024-01-20,14.89978
2024-01-21,11.92948
2024-01-22,12.91958
2024-01-23,12.84713
2024-01-24,13.13692
2024-01-25,14.89978
2024-01-26,14.58584
2024-01-27,15.72084
2024-01-28,14.85148
2024-01-29,14.12702
2024-01-30,14.12702
2024-01-31,13.81308
2024-02-01,13.49915
2024-02-02,14.32021
2024-02-03,14.05457
2024-02-04,11.85703
2024-02-05,15.04467
2024-02-06,13.4267
2024-02-07,13.30596
2024-02-08,13.66819
2024-02-09,12.38831
2024-02-10,10.98768
2024-02-11,11.97778
2024-02-12,11.56725
2024-02-13,13.18522
2024-02-14,13.61989
2024-02-15,13.98212
2024-02-16,15.55179
2024-02-17,14.77903
2024-02-18,11.83289
2024-02-19,15.02052
2024-02-20,14.34436
2024-02-21,13.71649
2024-02-22,14.99637
2024-02-23,14.44095
2024-02-24,14.80318
2024-02-25,14.12702
2024-02-26,17.4354
2024-02-27,14.80318
2024-02-28,14.15117
2024-02-29,15.76913
2024-03-01,13.54745
2024-03-02,12.91958
2024-03-03,11.25332
2024-03-04,14.97222
2024-03-05,13.86138
2024-03-06,13.30596
2024-03-07,14.4168
2024-03-08,16.15551
2024-03-09,14.97222
2024-03-10,11.73629
2024-03-11,17.62859
2024-03-12,15.86573
2024-03-13,14.65829
2024-03-14,14.87563
2024-03-15,17.99082
2024-03-16,19.07751
2024-03-17,11.76044
2024-03-18,15.47935
2024-03-19,15.47935
2024-03-20,13.35426
