date,경험생명표
2023-10-18,3.3419
2023-10-19,3.85604
2023-10-20,2.485
2023-10-21,0.94258
2023-10-22,1.11396
2023-10-23,4.1988
2023-10-24,5.14138
2023-10-25,2.65638
2023-10-26,3.59897
2023-10-27,4.28449
2023-10-28,0.94258
2023-10-30,3.25621
2023-10-31,3.51328
2023-11-01,3.3419
2023-11-02,4.54155
2023-11-03,4.28449
2023-11-04,0.51413
2023-11-06,4.54155
2023-11-07,2.57069
2023-11-08,2.74207
2023-11-09,3.59897
2023-11-10,3.25621
2023-11-12,0.42844
2023-11-13,4.71293
2023-11-14,3.17052
2023-11-15,4.54155
2023-11-16,4.45586
2023-11-17,3.08483
2023-11-18,0.85689
2023-11-19,0.51413
2023-11-20,3.94173
2023-11-21,4.88431
2023-11-22,4.62724
2023-11-23,4.45586
2023-11-24,3.25621
2023-11-25,1.79948
2023-11-26,0.94258
2023-11-27,5.91259
2023-11-28,5.65552
2023-11-29,7.96915
2023-11-30,5.22707
2023-12-01,4.37017
2023-12-02,1.88517
2023-12-03,1.54241
2023-12-04,5.65552
2023-12-05,5.91259
2023-12-06,5.39845
2023-12-07,6.94087
2023-12-08,6.34104
2023-12-09,1.11396
2023-12-10,1.6281
2023-12-11,7.62639
2023-12-12,6.6838
2023-12-13,5.91259
2023-12-14,7.62639
2023-12-15,4.71293
2023-12-16,1.37103
2023-12-17,0.7712
2023-12-18,5.74121
2023-12-19,5.05569
2023-12-20,4.37017
2023-12-21,5.22707
2023-12-22,3.17052
2023-12-23,1.19965
2023-12-24,0.68551
2023-12-26,5.31276
2023-12-27,5.91259
2023-12-28,7.36932
2023-12-29,4.54155
2023-12-30,1.97086
2023-12-31,0.7712
2024-01-01,2.57069
2024-01-02,10.0257
2024-01-03,10.62553
2024-01-04,9.94001
2024-01-05,7.5407
2024-01-06,2.57069
2024-01-07,10.96829
2024-01-08,27.76349
2024-01-09,20.05141
2024-01-10,16.62382
2024-01-11,14.31019
2024-01-12,12.5964
2024-01-13,2.65638
2024-01-14,3.08483
2024-01-15,12.33933
2024-01-16,11.13967
2024-01-17,9.51156
2024-01-18,12.68209
2024-01-19,9.76863
2024-01-20,3.85604
2024-01-21,3.68466
2024-01-22,10.96829
2024-01-23,11.56812
2024-01-24,14.91002
2024-01-25,10.96829
2024-01-26,9.1688
2024-01-27,2.74207
2024-01-28,2.74207
2024-01-29,11.05398
2024-01-30,12.16795
2024-01-31,11.22536
2024-02-01,17.73778
2024-02-02,16.70951
2024-02-03,5.91259
2024-02-04,4.45586
2024-02-05,18.16623
2024-02-06,19.62296
2024-02-07,17.13796
2024-02-08,14.65295
2024-02-09,4.1988
2024-02-10,2.31362
2024-02-11,1.71379
2024-02-12,3.59897
2024-02-13,24.67866
2024-02-14,25.44987
2024-02-15,31.61953
2024-02-16,27.07797
2024-02-17,8.48329
2024-02-18,8.99742
2024-02-19,26.47814
2024-02-20,31.44815
2024-02-21,26.90659
2024-02-22,32.81919
2024-02-23,33.93316
2024-02-24,11.48243
2024-02-25,8.74035
2024-02-26,41.81662
2024-02-27,44.98714
2024-02-28,40.35989
2024-02-29,43.10197
2024-03-01,15.85261
2024-03-02,13.3676
2024-03-03,18.16623
2024-03-04,100.0
2024-03-05,96.74378
2024-03-06,85.60411
2024-03-07,76.26392
2024-03-08,61.18251
2024-03-09,16.88089
2024-03-10,16.96658
2024-03-11,68.46615
2024-03-12,72.49357
2024-03-13,70.86546
2024-03-14,66.06683
2024-03-15,54.49871
2024-03-16,18.33761
2024-03-17,16.96658
2024-03-18,64.61011
2024-03-19,65.80976
2024-03-20,58.86889
