date,파킹통장금리
2023-06-07,14.48473
2023-06-08,15.50911
2023-06-09,14.75107
2023-06-10,9.71112
2023-06-11,9.52673
2023-06-12,13.50133
2023-06-13,12.70231
2023-06-14,15.05838
2023-06-15,17.12763
2023-06-16,14.7101
2023-06-17,10.87891
2023-06-18,10.28477
2023-06-19,13.03011
2023-06-20,13.8701
2023-06-21,14.85351
2023-06-22,12.8867
2023-06-23,19.42224
2023-06-24,12.29256
2023-06-25,11.28867
2023-06-26,18.97152
2023-06-27,29.07191
2023-06-28,22.55685
2023-06-29,23.35586
2023-06-30,20.79491
2023-07-01,15.5296
2023-07-02,13.07109
2023-07-03,15.22229
2023-07-04,16.94324
2023-07-05,16.71788
2023-07-06,16.98422
2023-07-07,14.58717
2023-07-08,18.52079
2023-07-09,20.3237
2023-07-10,23.08953
2023-07-11,17.04568
2023-07-12,18.0086
2023-07-13,17.16861
2023-07-14,15.77545
2023-07-15,11.63695
2023-07-16,10.61257
2023-07-17,17.25056
2023-07-18,13.25548
2023-07-19,14.38229
2023-07-20,13.66523
2023-07-21,15.07887
2023-07-22,9.03503
2023-07-23,10.18233
2023-07-24,14.97643
2023-07-25,17.78324
2023-07-26,14.36181
2023-07-27,13.72669
2023-07-28,13.64474
2023-07-29,10.10038
2023-07-30,9.67014
2023-07-31,15.89838
2023-08-01,19.01249
2023-08-02,13.78815
2023-08-03,12.29256
2023-08-04,11.59598
2023-08-05,8.13357
2023-08-06,7.94919
2023-08-07,12.68182
2023-08-08,12.7228
2023-08-09,12.64085
2023-08-10,13.84962
2023-08-11,12.96865
2023-08-12,8.99405
2023-08-13,8.66625
2023-08-14,11.20671
2023-08-15,11.02233
2023-08-16,13.23499
2023-08-17,12.06719
2023-08-18,11.3911
2023-08-19,7.84675
2023-08-20,8.48186
2023-08-21,13.48084
2023-08-22,11.30915
2023-08-23,11.61647
2023-08-24,10.81745
2023-08-25,13.25548
2023-08-26,10.36672
2023-08-27,8.85064
2023-08-28,13.66523
2023-08-29,12.76377
2023-08-30,12.68182
2023-08-31,13.15304
2023-09-01,14.44376
2023-09-02,9.40381
2023-09-03,10.12087
2023-09-04,15.16082
2023-09-05,15.89838
2023-09-06,12.7228
2023-09-07,12.84572
2023-09-08,11.71891
2023-09-09,8.95308
2023-09-10,9.48576
2023-09-11,13.78815
2023-09-12,11.65744
2023-09-13,11.2272
2023-09-14,10.18233
2023-09-15,11.14525
2023-09-16,8.83015
2023-09-17,9.11698
2023-09-18,11.84183
2023-09-19,10.61257
2023-09-20,12.53841
2023-09-21,11.94427
2023-09-22,12.06719
2023-09-23,8.7482
2023-09-24,9.83405
2023-09-25,15.09936
2023-09-26,17.88567
2023-09-27,14.73058
2023-09-28,10.53062
2023-09-29,8.54333
2023-09-30,9.21942
2023-10-01,10.53062
2023-10-02,12.86621
2023-10-03,13.27596
2023-10-04,18.07006
2023-10-05,17.6808
2023-10-06,14.91497
2023-10-07,10.18233
2023-10-08,9.99795
2023-10-09,11.59598
2023-10-10,15.98033
2023-10-11,18.02909
2023-10-12,15.6935
2023-10-13,14.05449
2023-10-14,9.69063
2023-10-15,11.49354
2023-10-16,15.73448
2023-10-17,15.57057
2023-10-18,15.18131
2023-10-19,17.6808
2023-10-20,20.61053
2023-10-21,12.98914
2023-10-22,11.86232
2023-10-23,19.52468
2023-10-24,19.93443
2023-10-25,22.76172
2023-10-26,18.88957
2023-10-27,16.82032
2023-10-28,11.41159
2023-10-29,12.14914
2023-10-30,19.11493
2023-10-31,19.81151
2023-11-01,22.67977
2023-11-02,19.46322
2023-11-03,15.24277
2023-11-04,11.49354
2023-11-05,11.10428
2023-11-06,15.32472
2023-11-07,13.91108
2023-11-08,13.80864
2023-11-09,12.98914
2023-11-10,13.07109
2023-11-11,7.6009
2023-11-12,8.85064
2023-11-13,13.31694
2023-11-14,14.07498
2023-11-15,12.86621
2023-11-16,12.80475
2023-11-17,13.2145
2023-11-18,11.555
2023-11-19,10.4077
2023-11-20,17.39397
2023-11-21,16.94324
2023-11-22,13.48084
2023-11-23,12.31305
2023-11-24,14.034
2023-11-25,10.16185
2023-11-26,10.44867
2023-11-27,13.72669
2023-11-28,13.11206
2023-11-29,13.23499
2023-11-30,14.42327
2023-12-01,14.23888
2023-12-02,9.15795
2023-12-03,10.46916
2023-12-04,13.17353
2023-12-05,13.48084
2023-12-06,13.72669
2023-12-07,12.59987
2023-12-08,11.92378
2023-12-09,8.2565
2023-12-10,7.7648
2023-12-11,13.15304
2023-12-12,13.2145
2023-12-13,15.59106
2023-12-14,16.20569
2023-12-15,13.19401
2023-12-16,10.03892
2023-12-17,10.36672
2023-12-18,12.21061
2023-12-19,13.19401
2023-12-20,12.74329
2023-12-21,10.75599
2023-12-22,13.78815
2023-12-23,10.71501
2023-12-24,7.70333
2023-12-25,8.56381
2023-12-26,14.11595
2023-12-27,18.21348
2023-12-28,17.00471
2023-12-29,16.20569
2023-12-30,10.10038
2023-12-31,9.93648
2024-01-01,13.0506
2024-01-02,17.08666
2024-01-03,15.77545
2024-01-04,26.90022
2024-01-05,18.84859
2024-01-06,12.98914
2024-01-07,13.60376
2024-01-08,20.61053
2024-01-09,21.79881
2024-01-10,18.41835
2024-01-11,18.58225
2024-01-12,15.32472
2024-01-13,10.32575
2024-01-14,12.27207
2024-01-15,17.02519
2024-01-16,14.50522
2024-01-17,15.22229
2024-01-18,13.33743
2024-01-19,15.16082
2024-01-20,10.83794
2024-01-21,12.66133
2024-01-22,16.36959
2024-01-23,14.64863
2024-01-24,15.0379
2024-01-25,18.39786
2024-01-26,17.6808
2024-01-27,11.555
2024-01-28,12.78426
2024-01-29,16.04179
2024-01-30,19.23786
2024-01-31,20.3237
2024-02-01,24.87195
2024-02-02,17.63982
2024-02-03,12.10817
2024-02-04,11.04281
2024-02-05,15.71399
2024-02-06,13.2145
2024-02-07,13.41938
2024-02-08,15.11985
2024-02-09,9.64966
2024-02-10,8.89162
2024-02-11,9.076
2024-02-12,11.78037
2024-02-13,18.68469
2024-02-14,15.55009
2024-02-15,14.60766
2024-02-16,14.32083
2024-02-17,10.51014
2024-02-18,11.16574
2024-02-19,15.44765
2024-02-20,17.23007
2024-02-21,22.08563
2024-02-22,19.72956
2024-02-23,23.51977
2024-02-24,16.22618
2024-02-25,15.44765
2024-02-26,22.78221
2024-02-27,20.34419
2024-02-28,19.05347
2024-02-29,18.58225
2024-03-01,14.23888
2024-03-02,9.916
2024-03-03,10.12087
2024-03-04,14.77156
2024-03-05,13.93157
2024-03-06,12.04671
2024-03-07,11.41159
2024-03-08,11.3911
2024-03-09,8.15406
2024-03-10,8.01065
2024-03-11,10.63306
2024-03-12,10.32575
2024-03-13,10.26429
2024-03-14,9.11698
2024-03-15,10.81745
2024-03-16,7.51895
2024-03-17,8.52284
2024-03-18,9.81356
2024-03-19,9.95697
2024-03-20,11.57549
