date,IRP퇴직연금
2023-05-31,3.3716
2023-06-01,2.76737
2023-06-02,3.41993
2023-06-03,1.71601
2023-06-04,1.74018
2023-06-05,2.85196
2023-06-06,2.04229
2023-06-07,3.26283
2023-06-08,3.14199
2023-06-09,2.77945
2023-06-10,1.67975
2023-06-11,1.87311
2023-06-12,3.33534
2023-06-13,3.34743
2023-06-14,3.2145
2023-06-15,3.32326
2023-06-16,3.04531
2023-06-17,1.34138
2023-06-18,1.40181
2023-06-19,2.52567
2023-06-20,2.93655
2023-06-21,3.20241
2023-06-22,2.87613
2023-06-23,2.46525
2023-06-24,1.25679
2023-06-25,1.26888
2023-06-26,2.94864
2023-06-27,2.87613
2023-06-28,2.77945
2023-06-29,2.96072
2023-06-30,2.61027
2023-07-01,1.28096
2023-07-02,1.20845
2023-07-03,2.91238
2023-07-04,2.93655
2023-07-05,3.03323
2023-07-06,3.14199
2023-07-07,2.80362
2023-07-08,1.25679
2023-07-09,0.99093
2023-07-10,2.82779
2023-07-11,3.09365
2023-07-12,3.40785
2023-07-13,2.96072
2023-07-14,2.47734
2023-07-15,1.3293
2023-07-16,1.11178
2023-07-17,2.61027
2023-07-18,2.44108
2023-07-19,2.38066
2023-07-20,2.53776
2023-07-21,2.17522
2023-07-22,1.22054
2023-07-23,1.3293
2023-07-24,2.28398
2023-07-25,3.08157
2023-07-26,2.54984
2023-07-27,2.52567
2023-07-28,2.00604
2023-07-29,0.83383
2023-07-30,0.858
2023-07-31,2.07854
2023-08-01,2.71903
2023-08-02,2.51359
2023-08-03,2.80362
2023-08-04,2.30815
2023-08-05,1.25679
2023-08-06,1.28096
2023-08-07,2.12688
2023-08-08,2.33232
2023-08-09,1.89728
2023-08-10,2.24773
2023-08-11,2.06646
2023-08-12,1.06344
2023-08-13,1.16012
2023-08-14,2.03021
2023-08-15,1.46223
2023-08-16,2.64652
2023-08-17,2.21148
2023-08-18,2.62235
2023-08-19,1.34138
2023-08-20,0.99093
2023-08-21,2.19939
2023-08-22,2.33232
2023-08-23,2.40483
2023-08-24,2.5861
2023-08-25,2.53776
2023-08-26,1.0151
2023-08-27,1.37764
2023-08-28,2.29607
2023-08-29,2.82779
2023-08-30,2.48942
2023-08-31,2.15105
2023-09-01,2.33232
2023-09-02,1.12386
2023-09-03,1.38972
2023-09-04,2.57401
2023-09-05,2.82779
2023-09-06,2.48942
2023-09-07,2.25981
2023-09-08,2.15105
2023-09-09,1.38972
2023-09-10,1.02719
2023-09-11,2.15105
2023-09-12,2.39274
2023-09-13,2.29607
2023-09-14,2.35649
2023-09-15,1.81268
2023-09-16,0.89425
2023-09-17,0.97885
2023-09-18,1.90936
2023-09-19,1.90936
2023-09-20,2.33232
2023-09-21,2.24773
2023-09-22,1.75226
2023-09-23,1.02719
2023-09-24,1.14803
2023-09-25,1.96978
2023-09-26,2.25981
2023-09-27,1.90936
2023-09-28,0.858
2023-09-29,0.79758
2023-09-30,0.94259
2023-10-01,1.06344
2023-10-02,1.30513
2023-10-03,1.24471
2023-10-04,2.65861
2023-10-05,2.50151
2023-10-06,1.90936
2023-10-07,1.23262
2023-10-08,1.23262
2023-10-09,1.60725
2023-10-10,2.52567
2023-10-11,2.44108
2023-10-12,3.11782
2023-10-13,2.33232
2023-10-14,0.80966
2023-10-15,1.13595
2023-10-16,2.53776
2023-10-17,2.25981
2023-10-18,2.64652
2023-10-19,2.429
2023-10-20,2.22356
2023-10-21,1.28096
2023-10-22,1.18429
2023-10-23,2.09063
2023-10-24,2.68277
2023-10-25,2.85196
2023-10-26,2.50151
2023-10-27,2.51359
2023-10-28,1.28096
2023-10-29,1.29305
2023-10-30,2.62235
2023-10-31,2.88821
2023-11-01,2.5861
2023-11-02,2.83987
2023-11-03,2.53776
2023-11-04,1.42598
2023-11-05,1.34138
2023-11-06,2.429
2023-11-07,2.54984
2023-11-08,2.68277
2023-11-09,2.39274
2023-11-10,2.38066
2023-11-11,1.06344
2023-11-12,1.20845
2023-11-13,2.75528
2023-11-14,3.03323
2023-11-15,2.93655
2023-11-16,3.3716
2023-11-17,3.19033
2023-11-18,1.34138
2023-11-19,1.78851
2023-11-20,3.19033
2023-11-21,3.50453
2023-11-22,3.16616
2023-11-23,3.32326
2023-11-24,3.20241
2023-11-25,1.59516
2023-11-26,1.77643
2023-11-27,3.43202
2023-11-28,3.26283
2023-11-29,3.40785
2023-11-30,3.54078
2023-12-01,3.04531
2023-12-02,1.58308
2023-12-03,2.04229
2023-12-04,3.73413
2023-12-05,4.49546
2023-12-06,3.85498
2023-12-07,3.72205
2023-12-08,3.27492
2023-12-09,1.96978
2023-12-10,2.17522
2023-12-11,4.13293
2023-12-12,4.48338
2023-12-13,3.79456
2023-12-14,4.56797
2023-12-15,3.96374
2023-12-16,2.17522
2023-12-17,2.17522
2023-12-18,3.80664
2023-12-19,4.77341
2023-12-20,5.65558
2023-12-21,5.09969
2023-12-22,4.68882
2023-12-23,3.02114
2023-12-24,2.5861
2023-12-25,2.88821
2023-12-26,6.83987
2023-12-27,7.80664
2023-12-28,7.19033
2023-12-29,5.89728
2023-12-30,2.40483
2023-12-31,2.25981
2024-01-01,2.16314
2024-01-02,4.03625
2024-01-03,4.10876
2024-01-04,3.70996
2024-01-05,3.69788
2024-01-06,1.74018
2024-01-07,1.77643
2024-01-08,3.04531
2024-01-09,3.63746
2024-01-10,3.51661
2024-01-11,3.73413
2024-01-12,3.35951
2024-01-13,1.90936
2024-01-14,1.82477
2024-01-15,4.58006
2024-01-16,4.97885
2024-01-17,4.47129
2024-01-18,5.0151
2024-01-19,4.32628
2024-01-20,2.73111
2024-01-21,3.08157
2024-01-22,6.00604
2024-01-23,5.92145
2024-01-24,6.41691
2024-01-25,6.04229
2024-01-26,5.37764
2024-01-27,2.96072
2024-01-28,2.87613
2024-01-29,4.49546
2024-01-30,4.858
2024-01-31,5.14803
2024-02-01,4.33836
2024-02-02,4.03625
2024-02-03,2.21148
2024-02-04,2.39274
2024-02-05,4.45921
2024-02-06,4.29003
2024-02-07,3.97583
2024-02-08,3.40785
2024-02-09,1.88519
2024-02-10,2.24773
2024-02-11,2.63444
2024-02-12,2.41691
2024-02-13,5.12386
2024-02-14,5.06344
2024-02-15,4.58006
2024-02-16,4.49546
2024-02-17,2.41691
2024-02-18,2.12688
2024-02-19,4.06042
2024-02-20,4.68882
2024-02-21,4.73716
2024-02-22,4.27794
2024-02-23,4.50755
2024-02-24,2.52567
2024-02-25,2.85196
2024-02-26,4.99093
2024-02-27,5.18429
2024-02-28,4.24169
2024-02-29,4.56797
2024-03-01,2.57401
2024-03-02,1.92145
2024-03-03,1.92145
2024-03-04,4.04833
2024-03-05,4.49546
2024-03-06,4.03625
2024-03-07,3.80664
2024-03-08,3.85498
2024-03-09,2.13897
2024-03-10,1.84894
2024-03-11,3.66163
2024-03-12,3.96374
2024-03-13,3.9154
2024-03-14,3.34743
2024-03-15,3.08157
2024-03-16,1.41389
2024-03-17,1.66767
2024-03-18,2.77945
2024-03-19,3.27492
2024-03-20,3.89123
