date,상속세계산기
2023-05-30,36.61305
2023-05-31,32.26111
2023-06-01,38.03216
2023-06-02,36.42384
2023-06-03,24.03027
2023-06-04,32.92336
2023-06-05,41.24881
2023-06-06,37.84295
2023-06-07,50.89877
2023-06-08,38.59981
2023-06-09,34.34247
2023-06-10,32.1665
2023-06-11,24.4087
2023-06-12,44.27625
2023-06-13,44.56007
2023-06-14,42.10028
2023-06-15,34.6263
2023-06-16,36.80227
2023-06-17,28.57142
2023-06-18,25.16556
2023-06-19,37.93755
2023-06-20,40.30274
2023-06-21,52.22327
2023-06-22,37.65373
2023-06-23,36.14001
2023-06-24,30.842
2023-06-25,30.842
2023-06-26,36.99148
2023-06-27,36.99148
2023-06-28,40.01892
2023-06-29,39.07284
2023-06-30,37.65373
2023-07-01,25.63859
2023-07-02,30.17975
2023-07-03,36.04541
2023-07-04,38.97824
2023-07-05,36.14001
2023-07-06,37.65373
2023-07-07,33.49101
2023-07-08,29.13907
2023-07-09,31.31504
2023-07-10,36.80227
2023-07-11,37.74834
2023-07-12,37.2753
2023-07-13,35.47776
2023-07-14,32.35572
2023-07-15,27.62535
2023-07-16,30.46357
2023-07-17,45.41154
2023-07-18,40.11352
2023-07-19,39.26206
2023-07-20,34.91012
2023-07-21,34.6263
2023-07-22,26.01702
2023-07-23,26.58467
2023-07-24,45.31693
2023-07-25,36.99148
2023-07-26,31.50425
2023-07-27,44.08703
2023-07-28,38.59981
2023-07-29,23.1788
2023-07-30,26.67928
2023-07-31,36.04541
2023-08-01,35.19394
2023-08-02,29.70671
2023-08-03,32.0719
2023-08-04,30.74739
2023-08-05,19.11069
2023-08-06,23.74645
2023-08-07,35.57237
2023-08-08,31.59886
2023-08-09,34.15326
2023-08-10,31.78807
2023-08-11,33.20719
2023-08-12,22.23273
2023-08-13,27.43614
2023-08-14,35.47776
2023-08-15,28.38221
2023-08-16,40.68117
2023-08-17,41.81646
2023-08-18,38.78902
2023-08-19,24.31409
2023-08-20,31.59886
2023-08-21,42.47871
2023-08-22,42.10028
2023-08-23,38.41059
2023-08-24,37.74834
2023-08-25,33.68022
2023-08-26,24.31409
2023-08-27,28.00378
2023-08-28,38.03216
2023-08-29,44.27625
2023-08-30,40.58656
2023-08-31,34.34247
2023-09-01,29.6121
2023-09-02,28.38221
2023-09-03,30.17975
2023-09-04,38.78902
2023-09-05,45.03311
2023-09-06,34.34247
2023-09-07,42.3841
2023-09-08,33.68022
2023-09-09,29.5175
2023-09-10,31.31504
2023-09-11,43.33017
2023-09-12,39.35666
2023-09-13,37.36991
2023-09-14,35.57237
2023-09-15,42.19489
2023-09-16,25.92242
2023-09-17,29.6121
2023-09-18,35.76158
2023-09-19,38.03216
2023-09-20,33.96404
2023-09-21,35.9508
2023-09-22,27.15231
2023-09-23,25.16556
2023-09-24,24.21948
2023-09-25,36.61305
2023-09-26,34.53169
2023-09-27,28.09839
2023-09-28,24.97634
2023-09-29,35.38315
2023-09-30,33.30179
2023-10-01,27.05771
2023-10-02,37.65373
2023-10-03,35.85619
2023-10-04,44.9385
2023-10-05,45.69536
2023-10-06,40.77578
2023-10-07,33.96404
2023-10-08,30.27436
2023-10-09,34.24787
2023-10-10,40.20813
2023-10-11,42.3841
2023-10-12,36.04541
2023-10-13,33.58561
2023-10-14,26.86849
2023-10-15,30.17975
2023-10-16,47.4929
2023-10-17,43.80321
2023-10-18,38.88363
2023-10-19,37.84295
2023-10-20,35.28855
2023-10-21,29.5175
2023-10-22,28.85525
2023-10-23,43.23557
2023-10-24,40.87038
2023-10-25,39.92431
2023-10-26,36.89687
2023-10-27,44.37086
2023-10-28,26.20624
2023-10-29,33.68022
2023-10-30,43.89782
2023-10-31,40.49195
2023-11-01,42.00567
2023-11-02,43.04635
2023-11-03,41.15421
2023-11-04,30.46357
2023-11-05,33.3964
2023-11-06,44.08703
2023-11-07,42.10028
2023-11-08,44.08703
2023-11-09,41.81646
2023-11-10,37.93755
2023-11-11,33.49101
2023-11-12,39.07284
2023-11-13,52.98013
2023-11-14,48.06054
2023-11-15,45.88457
2023-11-16,42.57332
2023-11-17,33.68022
2023-11-18,29.23368
2023-11-19,28.47682
2023-11-20,53.07473
2023-11-21,48.43897
2023-11-22,40.01892
2023-11-23,39.8297
2023-11-24,34.7209
2023-11-25,27.24692
2023-11-26,32.54493
2023-11-27,40.49195
2023-11-28,45.69536
2023-11-29,38.12677
2023-11-30,36.32923
2023-12-01,31.12582
2023-12-02,30.842
2023-12-03,32.63954
2023-12-04,37.84295
2023-12-05,40.96499
2023-12-06,36.42384
2023-12-07,38.12677
2023-12-08,35.28855
2023-12-09,30.93661
2023-12-10,35.66698
2023-12-11,46.263
2023-12-12,41.81646
2023-12-13,38.69441
2023-12-14,36.99148
2023-12-15,35.9508
2023-12-16,25.44938
2023-12-17,24.50331
2023-12-18,34.7209
2023-12-19,36.99148
2023-12-20,30.74739
2023-12-21,42.3841
2023-12-22,37.08609
2023-12-23,26.9631
2023-12-24,25.35477
2023-12-25,26.86849
2023-12-26,34.7209
2023-12-27,34.53169
2023-12-28,34.43708
2023-12-29,30.08514
2023-12-30,27.05771
2023-12-31,25.92242
2024-01-01,26.39545
2024-01-02,39.8297
2024-01-03,37.46452
2024-01-04,39.73509
2024-01-05,35.9508
2024-01-06,31.69347
2024-01-07,28.2876
2024-01-08,34.34247
2024-01-09,45.31693
2024-01-10,37.93755
2024-01-11,42.66792
2024-01-12,41.0596
2024-01-13,32.63954
2024-01-14,37.1807
2024-01-15,38.78902
2024-01-16,43.99243
2024-01-17,49.85808
2024-01-18,51.3718
2024-01-19,49.38505
2024-01-20,39.16745
2024-01-21,35.66698
2024-01-22,44.65468
2024-01-23,57.04824
2024-01-24,42.3841
2024-01-25,36.61305
2024-01-26,36.42384
2024-01-27,36.61305
2024-01-28,42.95175
2024-01-29,54.21002
2024-01-30,47.11447
2024-01-31,44.56007
2024-02-01,41.15421
2024-02-02,42.00567
2024-02-03,29.89593
2024-02-04,44.08703
2024-02-05,44.27625
2024-02-06,37.93755
2024-02-07,39.64049
2024-02-08,34.24787
2024-02-09,29.13907
2024-02-10,44.46546
2024-02-11,38.22138
2024-02-12,45.50614
2024-02-13,53.73699
2024-02-14,49.00662
2024-02-15,45.88457
2024-02-16,42.47871
2024-02-17,37.93755
2024-02-18,48.62819
2024-02-19,66.60359
2024-02-20,55.43992
2024-02-21,48.15515
2024-02-22,48.34437
2024-02-23,41.15421
2024-02-24,37.2753
2024-02-25,40.20813
2024-02-26,50.89877
2024-02-27,44.65468
2024-02-28,45.88457
2024-02-29,38.5052
2024-03-01,37.84295
2024-03-02,34.53169
2024-03-03,36.89687
2024-03-04,43.14096
2024-03-05,41.72185
2024-03-06,47.30368
2024-03-07,37.46452
2024-03-08,35.76158
2024-03-09,34.24787
2024-03-10,35.66698
2024-03-11,40.77578
2024-03-12,41.15421
2024-03-13,42.76253
2024-03-14,39.45127
2024-03-15,39.73509
2024-03-16,31.69347
2024-03-17,32.73415
2024-03-18,46.73604
2024-03-19,40.39735
2024-03-20,43.04635
