date,재택알바
2023-05-30,48.10787
2023-05-31,39.06046
2023-06-01,43.93214
2023-06-02,34.71074
2023-06-03,21.05263
2023-06-04,25.92431
2023-06-05,38.10352
2023-06-06,32.10091
2023-06-07,43.88864
2023-06-08,42.36624
2023-06-09,37.01609
2023-06-10,25.61983
2023-06-11,28.05567
2023-06-12,49.41278
2023-06-13,46.84645
2023-06-14,42.80121
2023-06-15,47.84688
2023-06-16,36.23314
2023-06-17,21.5311
2023-06-18,26.57677
2023-06-19,47.19443
2023-06-20,46.23749
2023-06-21,42.71422
2023-06-22,41.71378
2023-06-23,38.84297
2023-06-24,23.09699
2023-06-25,30.27403
2023-06-26,53.45802
2023-06-27,49.80426
2023-06-28,45.45454
2023-06-29,47.93388
2023-06-30,41.4093
2023-07-01,26.31578
2023-07-02,33.05785
2023-07-03,50.7177
2023-07-04,46.71596
2023-07-05,42.67072
2023-07-06,40.75685
2023-07-07,37.71204
2023-07-08,23.44497
2023-07-09,30.18703
2023-07-10,46.54197
2023-07-11,49.71726
2023-07-12,45.23705
2023-07-13,42.62722
2023-07-14,36.97259
2023-07-15,23.79295
2023-07-16,28.44715
2023-07-17,49.67377
2023-07-18,52.2401
2023-07-19,44.06263
2023-07-20,37.84254
2023-07-21,37.32057
2023-07-22,25.14136
2023-07-23,27.6207
2023-07-24,40.45237
2023-07-25,44.67159
2023-07-26,41.14832
2023-07-27,36.05915
2023-07-28,32.66637
2023-07-29,21.4876
2023-07-30,22.09656
2023-07-31,35.58068
2023-08-01,39.9739
2023-08-02,36.66811
2023-08-03,37.66855
2023-08-04,32.31839
2023-08-05,23.35798
2023-08-06,28.31665
2023-08-07,41.36581
2023-08-08,41.14832
2023-08-09,42.06176
2023-08-10,41.01783
2023-08-11,34.18877
2023-08-12,24.35841
2023-08-13,27.88168
2023-08-14,38.23401
2023-08-15,34.58025
2023-08-16,50.41322
2023-08-17,45.28055
2023-08-18,42.32274
2023-08-19,27.05524
2023-08-20,32.62287
2023-08-21,48.71683
2023-08-22,45.88951
2023-08-23,44.5846
2023-08-24,40.27838
2023-08-25,38.3645
2023-08-26,25.66333
2023-08-27,28.09917
2023-08-28,45.93301
2023-08-29,48.23836
2023-08-30,47.84688
2023-08-31,39.10395
2023-09-01,40.53936
2023-09-02,32.05741
2023-09-03,35.2327
2023-09-04,52.02261
2023-09-05,49.54327
2023-09-06,46.54197
2023-09-07,44.97607
2023-09-08,37.71204
2023-09-09,25.61983
2023-09-10,31.97042
2023-09-11,49.1518
2023-09-12,45.41104
2023-09-13,41.53979
2023-09-14,38.27751
2023-09-15,34.10178
2023-09-16,23.18399
2023-09-17,25.53284
2023-09-18,40.27838
2023-09-19,45.36755
2023-09-20,39.32144
2023-09-21,39.32144
2023-09-22,35.62418
2023-09-23,20.70465
2023-09-24,27.88168
2023-09-25,45.45454
2023-09-26,40.23488
2023-09-27,29.36059
2023-09-28,19.57372
2023-09-29,13.7451
2023-09-30,17.65985
2023-10-01,22.05306
2023-10-02,27.09873
2023-10-03,28.18616
2023-10-04,43.93214
2023-10-05,40.32187
2023-10-06,32.92735
2023-10-07,22.09656
2023-10-08,23.40147
2023-10-09,30.709
2023-10-10,48.19486
2023-10-11,45.15006
2023-10-12,40.06089
2023-10-13,34.84123
2023-10-14,24.88038
2023-10-15,29.01261
2023-10-16,50.50021
2023-10-17,45.19356
2023-10-18,48.36885
2023-10-19,42.01826
2023-10-20,35.05872
2023-10-21,20.57416
2023-10-22,27.6642
2023-10-23,52.45759
2023-10-24,51.97912
2023-10-25,49.23879
2023-10-26,45.71552
2023-10-27,36.62461
2023-10-28,24.01043
2023-10-29,29.36059
2023-10-30,51.80513
2023-10-31,47.71639
2023-11-01,48.84732
2023-11-02,44.41061
2023-11-03,39.23444
2023-11-04,27.6642
2023-11-05,30.27403
2023-11-06,47.41191
2023-11-07,47.5424
2023-11-08,42.01826
2023-11-09,39.71291
2023-11-10,37.62505
2023-11-11,25.40234
2023-11-12,28.40365
2023-11-13,46.19399
2023-11-14,46.0635
2023-11-15,46.32448
2023-11-16,40.14789
2023-11-17,37.36407
2023-11-18,25.22836
2023-11-19,28.36015
2023-11-20,45.84602
2023-11-21,45.23705
2023-11-22,45.28055
2023-11-23,38.4515
2023-11-24,31.83993
2023-11-25,25.27185
2023-11-26,29.75206
2023-11-27,49.02131
2023-11-28,46.75946
2023-11-29,40.71335
2023-11-30,39.06046
2023-12-01,35.79817
2023-12-02,29.53458
2023-12-03,30.622
2023-12-04,47.41191
2023-12-05,44.71509
2023-12-06,43.80165
2023-12-07,40.53936
2023-12-08,33.18834
2023-12-09,24.44541
2023-12-10,27.88168
2023-12-11,49.45628
2023-12-12,42.62722
2023-12-13,42.9752
2023-12-14,37.79904
2023-12-15,37.14658
2023-12-16,26.62026
2023-12-17,27.09873
2023-12-18,45.71552
2023-12-19,41.01783
2023-12-20,39.66942
2023-12-21,39.10395
2023-12-22,35.62418
2023-12-23,22.22705
2023-12-24,22.14006
2023-12-25,25.14136
2023-12-26,46.62896
2023-12-27,41.84428
2023-12-28,36.23314
2023-12-29,33.62331
2023-12-30,24.83688
2023-12-31,22.61852
2024-01-01,29.36059
2024-01-02,49.1953
2024-01-03,54.06698
2024-01-04,45.80252
2024-01-05,40.14789
2024-01-06,29.57807
2024-01-07,35.3632
2024-01-08,44.71509
2024-01-09,45.01957
2024-01-10,51.15267
2024-01-11,47.36842
2024-01-12,40.97433
2024-01-13,30.10004
2024-01-14,33.7538
2024-01-15,49.06481
2024-01-16,49.28229
2024-01-17,45.45454
2024-01-18,44.5846
2024-01-19,38.92996
2024-01-20,29.88255
2024-01-21,38.92996
2024-01-22,48.58634
2024-01-23,47.36842
2024-01-24,46.107
2024-01-25,47.5424
2024-01-26,38.66898
2024-01-27,27.35972
2024-01-28,33.01435
2024-01-29,47.41191
2024-01-30,49.54327
2024-01-31,45.54153
2024-02-01,43.45367
2024-02-02,35.66768
2024-02-03,22.18355
2024-02-04,29.53458
2024-02-05,39.66942
2024-02-06,38.79947
2024-02-07,28.66463
2024-02-08,26.66376
2024-02-09,17.00739
2024-02-10,15.311
2024-02-11,20.00869
2024-02-12,26.1418
2024-02-13,42.9317
2024-02-14,40.40887
2024-02-15,38.88647
2024-02-16,34.36276
2024-02-17,24.61939
2024-02-18,26.79425
2024-02-19,48.41235
2024-02-20,40.32187
2024-02-21,38.79947
2024-02-22,36.27664
2024-02-23,35.18921
2024-02-24,25.75032
2024-02-25,28.66463
2024-02-26,45.54153
2024-02-27,42.01826
2024-02-28,39.45193
2024-02-29,34.31926
2024-03-01,24.01043
2024-03-02,25.83732
2024-03-03,32.44889
2024-03-04,45.41104
2024-03-05,47.45541
2024-03-06,45.06307
2024-03-07,39.66942
2024-03-08,34.10178
2024-03-09,24.66289
2024-03-10,29.40408
2024-03-11,43.41017
2024-03-12,43.62766
2024-03-13,36.8421
2024-03-14,33.7973
2024-03-15,31.75293
2024-03-16,24.61939
2024-03-17,25.70682
2024-03-18,44.14963
2024-03-19,42.32274
2024-03-20,34.75424
