date,3D프린터기
2023-06-17,18.91891
2023-06-18,10.81081
2023-06-19,24.32432
2023-06-20,21.62162
2023-06-21,19.81981
2023-06-22,10.81081
2023-06-23,18.01801
2023-06-24,6.3063
2023-06-25,11.71171
2023-06-26,19.81981
2023-06-27,13.51351
2023-06-28,24.32432
2023-06-29,14.41441
2023-06-30,10.81081
2023-07-01,6.3063
2023-07-02,18.91891
2023-07-03,27.02702
2023-07-04,25.22522
2023-07-05,24.32432
2023-07-06,20.72072
2023-07-07,15.31531
2023-07-08,8.1081
2023-07-09,10.81081
2023-07-10,6.3063
2023-07-11,17.11711
2023-07-12,24.32432
2023-07-13,15.31531
2023-07-14,26.12612
2023-07-15,14.41441
2023-07-16,14.41441
2023-07-17,12.61261
2023-07-18,7.2072
2023-07-19,14.41441
2023-07-20,15.31531
2023-07-21,7.2072
2023-07-22,6.3063
2023-07-23,8.1081
2023-07-24,18.01801
2023-07-25,21.62162
2023-07-26,10.81081
2023-07-27,8.1081
2023-07-28,7.2072
2023-07-29,9.009
2023-07-30,7.2072
2023-07-31,11.71171
2023-08-01,15.31531
2023-08-02,4.5045
2023-08-03,5.4054
2023-08-04,4.5045
2023-08-05,4.5045
2023-08-07,15.31531
2023-08-08,27.02702
2023-08-09,9.009
2023-08-10,14.41441
2023-08-11,14.41441
2023-08-12,8.1081
2023-08-13,8.1081
2023-08-14,22.52252
2023-08-15,14.41441
2023-08-16,6.3063
2023-08-17,18.01801
2023-08-18,14.41441
2023-08-19,8.1081
2023-08-20,8.1081
2023-08-21,25.22522
2023-08-22,12.61261
2023-08-23,30.63063
2023-08-24,19.81981
2023-08-25,18.01801
2023-08-26,9.9099
2023-08-27,17.11711
2023-08-28,26.12612
2023-08-29,13.51351
2023-08-30,24.32432
2023-08-31,14.41441
2023-09-01,18.91891
2023-09-02,13.51351
2023-09-03,18.91891
2023-09-04,18.91891
2023-09-05,18.01801
2023-09-06,23.42342
2023-09-07,24.32432
2023-09-08,10.81081
2023-09-09,11.71171
2023-09-10,11.71171
2023-09-11,27.92792
2023-09-12,18.01801
2023-09-13,20.72072
2023-09-14,19.81981
2023-09-15,21.62162
2023-09-16,14.41441
2023-09-17,22.52252
2023-09-18,18.91891
2023-09-19,22.52252
2023-09-20,17.11711
2023-09-21,19.81981
2023-09-22,36.03603
2023-09-23,19.81981
2023-09-24,17.11711
2023-09-25,25.22522
2023-09-26,27.92792
2023-09-27,13.51351
2023-09-28,5.4054
2023-09-29,11.71171
2023-09-30,9.009
2023-10-01,9.9099
2023-10-02,5.4054
2023-10-03,15.31531
2023-10-04,20.72072
2023-10-05,17.11711
2023-10-06,33.33333
2023-10-07,20.72072
2023-10-08,18.01801
2023-10-09,25.22522
2023-10-10,23.42342
2023-10-11,29.72972
2023-10-12,46.84684
2023-10-13,31.53153
2023-10-14,21.62162
2023-10-15,40.54054
2023-10-16,33.33333
2023-10-17,16.21621
2023-10-18,21.62162
2023-10-19,28.82882
2023-10-20,25.22522
2023-10-21,13.51351
2023-10-22,13.51351
2023-10-23,14.41441
2023-10-24,25.22522
2023-10-25,27.92792
2023-10-26,22.52252
2023-10-27,16.21621
2023-10-28,11.71171
2023-10-29,10.81081
2023-10-30,27.92792
2023-10-31,19.81981
2023-11-01,20.72072
2023-11-02,22.52252
2023-11-03,18.91891
2023-11-04,15.31531
2023-11-05,20.72072
2023-11-06,20.72072
2023-11-07,21.62162
2023-11-08,19.81981
2023-11-09,13.51351
2023-11-10,18.01801
2023-11-11,17.11711
2023-11-12,13.51351
2023-11-13,19.81981
2023-11-14,19.81981
2023-11-15,18.91891
2023-11-16,28.82882
2023-11-17,19.81981
2023-11-18,9.9099
2023-11-19,20.72072
2023-11-20,17.11711
2023-11-21,26.12612
2023-11-22,27.92792
2023-11-23,26.12612
2023-11-24,13.51351
2023-11-25,11.71171
2023-11-26,20.72072
2023-11-27,20.72072
2023-11-28,11.71171
2023-11-29,10.81081
2023-11-30,29.72972
2023-12-01,23.42342
2023-12-02,12.61261
2023-12-03,29.72972
2023-12-04,24.32432
2023-12-05,23.42342
2023-12-06,21.62162
2023-12-07,20.72072
2023-12-08,22.52252
2023-12-09,9.009
2023-12-10,18.01801
2023-12-11,24.32432
2023-12-12,19.81981
2023-12-13,21.62162
2023-12-14,23.42342
2023-12-15,25.22522
2023-12-16,11.71171
2023-12-17,15.31531
2023-12-18,23.42342
2023-12-19,17.11711
2023-12-20,18.01801
2023-12-21,26.12612
2023-12-22,19.81981
2023-12-23,9.9099
2023-12-24,16.21621
2023-12-25,13.51351
2023-12-26,17.11711
2023-12-27,15.31531
2023-12-28,18.01801
2023-12-29,8.1081
2023-12-30,8.1081
2023-12-31,16.21621
2024-01-01,9.9099
2024-01-02,17.11711
2024-01-03,25.22522
2024-01-04,21.62162
2024-01-05,18.91891
2024-01-06,9.9099
2024-01-07,10.81081
2024-01-08,13.51351
2024-01-09,15.31531
2024-01-10,18.91891
2024-01-11,20.72072
2024-01-12,16.21621
2024-01-13,9.9099
2024-01-14,22.52252
2024-01-15,20.72072
2024-01-16,17.11711
2024-01-17,10.81081
2024-01-18,30.63063
2024-01-19,12.61261
2024-01-20,17.11711
2024-01-21,5.4054
2024-01-22,15.31531
2024-01-23,11.71171
2024-01-24,24.32432
2024-01-25,17.11711
2024-01-26,8.1081
2024-01-27,9.9099
2024-01-28,18.01801
2024-01-29,19.81981
2024-01-30,19.81981
2024-01-31,16.21621
2024-02-01,15.31531
2024-02-02,11.71171
2024-02-03,27.02702
2024-02-04,27.02702
2024-02-05,22.52252
2024-02-06,19.81981
2024-02-07,17.11711
2024-02-08,17.11711
2024-02-09,17.11711
2024-02-10,13.51351
2024-02-11,15.31531
2024-02-12,15.31531
2024-02-13,27.92792
2024-02-14,15.31531
2024-02-15,22.52252
2024-02-16,20.72072
2024-02-17,13.51351
2024-02-18,30.63063
2024-02-19,33.33333
2024-02-20,20.72072
2024-02-21,25.22522
2024-02-22,36.93693
2024-02-23,24.32432
2024-02-24,18.01801
2024-02-25,33.33333
2024-02-26,22.52252
2024-02-27,28.82882
2024-02-28,36.93693
2024-02-29,27.02702
2024-03-01,18.01801
2024-03-02,27.02702
2024-03-03,19.81981
2024-03-04,14.41441
2024-03-05,30.63063
2024-03-06,27.92792
2024-03-07,28.82882
2024-03-08,29.72972
2024-03-09,19.81981
2024-03-10,23.42342
2024-03-11,62.16216
2024-03-12,27.02702
2024-03-13,30.63063
2024-03-14,27.02702
2024-03-15,25.22522
2024-03-16,27.92792
2024-03-17,23.42342
2024-03-18,14.41441
2024-03-19,16.21621
2024-03-20,11.71171
