date,홍콩달러
2023-05-30,49.0937
2023-05-31,46.37482
2023-06-01,51.81258
2023-06-02,52.46238
2023-06-03,36.645
2023-06-04,34.76402
2023-06-05,51.23119
2023-06-06,39.55198
2023-06-07,52.08618
2023-06-08,46.11833
2023-06-09,49.0424
2023-06-10,34.72982
2023-06-11,35.25991
2023-06-12,51.88098
2023-06-13,60.58481
2023-06-14,54.63406
2023-06-15,57.18194
2023-06-16,51.88098
2023-06-17,32.55813
2023-06-18,34.95212
2023-06-19,56.72024
2023-06-20,54.70246
2023-06-21,54.58276
2023-06-22,50.92339
2023-06-23,50.35909
2023-06-24,35.05471
2023-06-25,36.2517
2023-06-26,52.35978
2023-06-27,56.41244
2023-06-28,52.92407
2023-06-29,55.16415
2023-06-30,51.98358
2023-07-01,35.75581
2023-07-02,35.63611
2023-07-03,59.28522
2023-07-04,57.69493
2023-07-05,54.66826
2023-07-06,50.83789
2023-07-07,52.82147
2023-07-08,37.53419
2023-07-09,40.45827
2023-07-10,58.07113
2023-07-11,56.25854
2023-07-12,56.51504
2023-07-13,63.83378
2023-07-14,62.80779
2023-07-15,38.18399
2023-07-16,38.06429
2023-07-17,60.75581
2023-07-18,59.11422
2023-07-19,56.90834
2023-07-20,57.28454
2023-07-21,56.63474
2023-07-22,38.32079
2023-07-23,39.09028
2023-07-24,60.37961
2023-07-25,63.54309
2023-07-26,58.07113
2023-07-27,62.92749
2023-07-28,56.94254
2023-07-29,39.51778
2023-07-30,39.00478
2023-07-31,67.15116
2023-08-01,66.19357
2023-08-02,63.09849
2023-08-03,62.82489
2023-08-04,58.34473
2023-08-05,42.23666
2023-08-06,39.74008
2023-08-07,63.67989
2023-08-08,61.816
2023-08-09,60.25991
2023-08-10,58.19083
2023-08-11,58.89192
2023-08-12,41.75786
2023-08-13,39.20998
2023-08-14,67.03146
2023-08-15,52.63337
2023-08-16,71.22093
2023-08-17,67.68125
2023-08-18,62.3119
2023-08-19,40.32147
2023-08-20,39.09028
2023-08-21,65.16757
2023-08-22,61.9015
2023-08-23,57.38714
2023-08-24,62.4658
2023-08-25,61.9015
2023-08-26,40.30437
2023-08-27,40.15047
2023-08-28,68.53625
2023-08-29,66.41586
2023-08-30,61.4056
2023-08-31,61.4056
2023-09-01,55.67715
2023-09-02,42.40766
2023-09-03,45.53693
2023-09-04,66.77496
2023-09-05,63.91928
2023-09-06,64.22708
2023-09-07,59.76402
2023-09-08,56.10465
2023-09-09,38.18399
2023-09-10,40.71477
2023-09-11,65.04787
2023-09-12,62.1238
2023-09-13,65.16757
2023-09-14,63.79958
2023-09-15,58.87482
2023-09-16,45.69083
2023-09-17,41.09097
2023-09-18,63.74829
2023-09-19,64.91108
2023-09-20,60.32831
2023-09-21,59.76402
2023-09-22,55.23255
2023-09-23,40.49247
2023-09-24,39.03898
2023-09-25,62.4487
2023-09-26,68.14295
2023-09-27,64.07318
2023-09-28,49.658
2023-09-29,47.74281
2023-09-30,48.47811
2023-10-01,44.13474
2023-10-02,45.50273
2023-10-03,49.1108
2023-10-04,72.40082
2023-10-05,66.65526
2023-10-06,65.83447
2023-10-07,43.57045
2023-10-08,44.45964
2023-10-09,53.81326
2023-10-10,64.79138
2023-10-11,64.75718
2023-10-12,60.25991
2023-10-13,55.31805
2023-10-14,38.45759
2023-10-15,42.16826
2023-10-16,61.3714
2023-10-17,57.54103
2023-10-18,60.72161
2023-10-19,57.02804
2023-10-20,53.81326
2023-10-21,36.9528
2023-10-22,37.94459
2023-10-23,56.00205
2023-10-24,57.23324
2023-10-25,52.05198
2023-10-26,53.36867
2023-10-27,51.38508
2023-10-28,35.43091
2023-10-29,37.77359
2023-10-30,57.13064
2023-10-31,54.71956
2023-11-01,56.70314
2023-11-02,65.16757
2023-11-03,77.80437
2023-11-04,49.9487
2023-11-05,46.40902
2023-11-06,87.1067
2023-11-07,76.91518
2023-11-08,74.0937
2023-11-09,68.38235
2023-11-10,64.00478
2023-11-11,46.99042
2023-11-12,46.69972
2023-11-13,72.84541
2023-11-14,74.2134
2023-11-15,80.67715
2023-11-16,78.28317
2023-11-17,70.82763
2023-11-18,48.46101
2023-11-19,45.70793
2023-11-20,73.7517
2023-11-21,73.34131
2023-11-22,63.66279
2023-11-23,67.85225
2023-11-24,66.34746
2023-11-25,47.09302
2023-11-26,47.94801
2023-11-27,70.74213
2023-11-28,75.15389
2023-11-29,73.71751
2023-11-30,69.80164
2023-12-01,63.69699
2023-12-02,48.68331
2023-12-03,50.20519
2023-12-04,68.50205
2023-12-05,65.64637
2023-12-06,66.82626
2023-12-07,65.74897
2023-12-08,65.03077
2023-12-09,48.803
2023-12-10,49.9316
2023-12-11,78.28317
2023-12-12,68.46785
2023-12-13,65.25307
2023-12-14,73.63201
2023-12-15,67.95485
2023-12-16,53.19767
2023-12-17,52.46238
2023-12-18,72.75991
2023-12-19,64.26128
2023-12-20,62.2948
2023-12-21,60.08891
2023-12-22,63.59439
2023-12-23,50.90629
2023-12-24,61.4056
2023-12-25,56.48084
2023-12-26,68.09165
2023-12-27,70.43433
2023-12-28,76.82968
2023-12-29,67.25376
2023-12-30,52.73597
2023-12-31,49.1279
2024-01-01,51.53898
2024-01-02,79.68536
2024-01-03,78.52257
2024-01-04,76.93228
2024-01-05,77.08618
2024-01-06,56.87414
2024-01-07,63.03009
2024-01-08,77.49658
2024-01-09,81.48084
2024-01-10,85.96101
2024-01-11,84.84952
2024-01-12,81.92544
2024-01-13,66.43296
2024-01-14,65.11627
2024-01-15,86.303
2024-01-16,88.64569
2024-01-17,100.0
2024-01-18,91.91176
2024-01-19,85.77291
2024-01-20,65.78317
2024-01-21,66.99726
2024-01-22,98.39261
2024-01-23,92.64705
2024-01-24,85.02051
2024-01-25,80.88235
2024-01-26,72.22982
2024-01-27,54.44596
2024-01-28,54.17236
2024-01-29,73.8714
2024-01-30,71.59712
2024-01-31,69.06634
2024-02-01,64.91108
2024-02-02,62.0554
2024-02-03,47.55471
2024-02-04,51.40218
2024-02-05,64.97948
2024-02-06,63.67989
2024-02-07,58.87482
2024-02-08,55.12995
2024-02-09,44.06634
2024-02-10,41.22777
2024-02-11,41.86046
2024-02-12,45.31463
2024-02-13,62.56839
2024-02-14,58.00273
2024-02-15,55.81395
2024-02-16,54.95896
2024-02-17,37.99589
2024-02-18,43.45075
2024-02-19,63.98768
2024-02-20,65.20177
2024-02-21,69.06634
2024-02-22,68.89534
2024-02-23,69.61354
2024-02-24,49.0937
2024-02-25,50.64979
2024-02-26,70.67373
2024-02-27,65.74897
2024-02-28,62.58549
2024-02-29,59.96922
2024-03-01,46.40902
2024-03-02,46.04993
2024-03-03,42.54445
2024-03-04,63.91928
2024-03-05,54.68536
2024-03-06,57.16484
2024-03-07,56.61764
2024-03-08,56.34404
2024-03-09,44.71614
2024-03-10,47.05882
2024-03-11,63.03009
2024-03-12,60.41381
2024-03-13,58.46443
2024-03-14,59.04582
2024-03-15,57.59233
2024-03-16,40.38987
2024-03-17,40.27017
2024-03-18,58.27633
2024-03-19,60.51641
2024-03-20,59.08002
