date,주식매매
2023-06-16,15.21739
2023-06-17,4.8913
2023-06-18,5.43478
2023-06-19,20.65217
2023-06-20,18.47826
2023-06-21,16.84782
2023-06-22,14.67391
2023-06-23,9.7826
2023-06-24,6.52173
2023-06-25,10.32608
2023-06-26,25.0
2023-06-27,11.41304
2023-06-28,12.5
2023-06-29,16.30434
2023-06-30,14.67391
2023-07-01,3.26086
2023-07-02,2.71739
2023-07-03,19.02173
2023-07-04,18.47826
2023-07-05,16.30434
2023-07-06,14.67391
2023-07-07,10.86956
2023-07-08,7.60869
2023-07-09,3.80434
2023-07-10,10.86956
2023-07-11,16.30434
2023-07-12,20.65217
2023-07-13,13.04347
2023-07-14,22.2826
2023-07-15,9.23913
2023-07-16,6.52173
2023-07-17,17.93478
2023-07-18,16.84782
2023-07-19,13.04347
2023-07-20,12.5
2023-07-21,16.30434
2023-07-22,16.30434
2023-07-23,11.41304
2023-07-24,23.36956
2023-07-25,16.84782
2023-07-26,22.82608
2023-07-27,20.10869
2023-07-28,16.30434
2023-07-29,7.06521
2023-07-30,3.80434
2023-07-31,31.52173
2023-08-01,16.84782
2023-08-02,15.76086
2023-08-03,15.76086
2023-08-04,17.3913
2023-08-05,3.80434
2023-08-06,3.26086
2023-08-07,18.47826
2023-08-08,22.2826
2023-08-09,18.47826
2023-08-10,16.30434
2023-08-11,11.41304
2023-08-12,3.80434
2023-08-13,8.69565
2023-08-14,9.7826
2023-08-15,9.23913
2023-08-16,14.67391
2023-08-17,19.56521
2023-08-18,7.06521
2023-08-19,11.41304
2023-08-21,21.73913
2023-08-22,12.5
2023-08-23,14.67391
2023-08-24,11.95652
2023-08-25,11.41304
2023-08-26,5.97826
2023-08-27,4.34782
2023-08-28,18.47826
2023-08-29,15.21739
2023-08-30,12.5
2023-08-31,15.21739
2023-09-01,15.21739
2023-09-02,8.15217
2023-09-03,7.06521
2023-09-04,11.95652
2023-09-05,14.67391
2023-09-06,13.58695
2023-09-07,9.23913
2023-09-08,14.67391
2023-09-09,3.80434
2023-09-10,4.8913
2023-09-11,14.67391
2023-09-12,15.76086
2023-09-13,10.32608
2023-09-14,5.43478
2023-09-15,16.30434
2023-09-16,4.8913
2023-09-17,5.43478
2023-09-18,14.13043
2023-09-19,13.04347
2023-09-20,19.56521
2023-09-21,17.93478
2023-09-22,8.69565
2023-09-23,6.52173
2023-09-24,10.32608
2023-09-25,14.13043
2023-09-26,17.93478
2023-09-27,10.86956
2023-09-28,3.80434
2023-09-29,5.97826
2023-10-02,3.26086
2023-10-03,2.71739
2023-10-04,19.56521
2023-10-05,15.21739
2023-10-06,9.7826
2023-10-07,3.80434
2023-10-08,4.34782
2023-10-09,5.43478
2023-10-10,11.95652
2023-10-11,9.7826
2023-10-12,16.84782
2023-10-13,13.04347
2023-10-14,8.15217
2023-10-15,4.34782
2023-10-16,9.23913
2023-10-17,5.43478
2023-10-18,13.04347
2023-10-19,14.13043
2023-10-20,12.5
2023-10-21,5.43478
2023-10-22,5.43478
2023-10-23,17.3913
2023-10-24,17.3913
2023-10-25,9.23913
2023-10-26,10.86956
2023-10-27,9.23913
2023-10-28,4.8913
2023-10-29,4.34782
2023-10-30,12.5
2023-10-31,8.15217
2023-11-01,12.5
2023-11-02,9.7826
2023-11-03,5.97826
2023-11-04,4.34782
2023-11-05,4.34782
2023-11-06,30.97826
2023-11-07,16.84782
2023-11-08,9.23913
2023-11-09,15.76086
2023-11-10,13.58695
2023-11-11,3.26086
2023-11-12,3.80434
2023-11-13,7.60869
2023-11-14,9.23913
2023-11-15,13.04347
2023-11-16,17.3913
2023-11-17,12.5
2023-11-18,2.71739
2023-11-19,8.15217
2023-11-20,14.67391
2023-11-21,17.3913
2023-11-22,10.86956
2023-11-23,5.43478
2023-11-24,9.23913
2023-11-25,4.34782
2023-11-26,8.15217
2023-11-27,14.13043
2023-11-28,17.3913
2023-11-29,8.69565
2023-11-30,16.30434
2023-12-01,9.7826
2023-12-03,8.15217
2023-12-04,13.04347
2023-12-05,13.04347
2023-12-06,14.67391
2023-12-07,17.3913
2023-12-08,15.76086
2023-12-09,2.71739
2023-12-10,5.97826
2023-12-11,17.3913
2023-12-12,16.30434
2023-12-13,8.69565
2023-12-14,16.30434
2023-12-15,20.65217
2023-12-16,4.8913
2023-12-17,5.97826
2023-12-18,18.47826
2023-12-19,20.65217
2023-12-20,15.76086
2023-12-21,17.93478
2023-12-22,9.7826
2023-12-23,9.23913
2023-12-24,7.60869
2023-12-25,7.60869
2023-12-26,32.06521
2023-12-27,14.13043
2023-12-28,21.73913
2023-12-29,53.80434
2023-12-30,2.71739
2023-12-31,8.15217
2024-01-01,8.15217
2024-01-02,32.06521
2024-01-03,13.58695
2024-01-04,11.95652
2024-01-05,15.21739
2024-01-06,2.71739
2024-01-07,3.26086
2024-01-08,14.67391
2024-01-09,22.2826
2024-01-10,12.5
2024-01-11,18.47826
2024-01-12,17.93478
2024-01-13,2.71739
2024-01-14,8.69565
2024-01-15,12.5
2024-01-16,11.41304
2024-01-17,15.21739
2024-01-18,10.86956
2024-01-19,19.02173
2024-01-20,5.97826
2024-01-21,11.41304
2024-01-22,20.65217
2024-01-23,22.82608
2024-01-24,15.21739
2024-01-25,16.30434
2024-01-26,17.3913
2024-01-27,8.15217
2024-01-28,8.15217
2024-01-29,13.04347
2024-01-30,14.13043
2024-01-31,16.84782
2024-02-01,17.3913
2024-02-02,14.13043
2024-02-03,5.97826
2024-02-04,3.26086
2024-02-05,11.95652
2024-02-06,14.13043
2024-02-07,11.41304
2024-02-08,13.04347
2024-02-09,2.71739
2024-02-10,3.26086
2024-02-11,4.34782
2024-02-12,4.34782
2024-02-13,12.5
2024-02-14,14.67391
2024-02-15,9.7826
2024-02-16,14.67391
2024-02-17,8.15217
2024-02-18,7.60869
2024-02-19,21.19565
2024-02-20,16.30434
2024-02-21,13.04347
2024-02-22,16.30434
2024-02-23,17.93478
2024-02-24,7.06521
2024-02-25,7.60869
2024-02-26,17.93478
2024-02-27,19.56521
2024-02-28,11.41304
2024-02-29,10.86956
2024-03-01,2.71739
2024-03-02,4.8913
2024-03-03,9.7826
2024-03-04,17.3913
2024-03-05,19.56521
2024-03-06,13.04347
2024-03-07,11.41304
2024-03-08,12.5
2024-03-09,7.60869
2024-03-10,4.8913
2024-03-11,16.84782
2024-03-12,16.84782
2024-03-13,12.5
2024-03-14,15.21739
2024-03-15,17.93478
2024-03-16,5.43478
2024-03-17,3.26086
2024-03-18,13.04347
2024-03-19,16.84782
2024-03-20,13.58695
