date,ELF
2023-05-30,32.93963
2023-05-31,23.88451
2023-06-01,25.45931
2023-06-02,23.88451
2023-06-03,17.84776
2023-06-04,19.02887
2023-06-05,27.29658
2023-06-06,23.49081
2023-06-07,25.72178
2023-06-08,25.85301
2023-06-09,23.35958
2023-06-10,20.47244
2023-06-11,24.14698
2023-06-12,22.70341
2023-06-13,24.54068
2023-06-14,27.82152
2023-06-15,27.82152
2023-06-16,26.11548
2023-06-17,19.29133
2023-06-18,18.7664
2023-06-19,26.11548
2023-06-20,24.40944
2023-06-21,27.16535
2023-06-22,25.72178
2023-06-23,18.11023
2023-06-24,14.96062
2023-06-25,17.5853
2023-06-26,19.81627
2023-06-27,24.40944
2023-06-28,20.99737
2023-06-29,26.50918
2023-06-30,20.20997
2023-07-01,16.66666
2023-07-02,16.01049
2023-07-03,25.45931
2023-07-04,22.83464
2023-07-05,21.5223
2023-07-06,19.81627
2023-07-07,26.11548
2023-07-08,15.35433
2023-07-09,18.50393
2023-07-10,24.14698
2023-07-11,21.39107
2023-07-12,27.42782
2023-07-13,22.04724
2023-07-14,27.42782
2023-07-15,16.7979
2023-07-16,16.27296
2023-07-17,22.17847
2023-07-18,25.45931
2023-07-19,27.55905
2023-07-20,22.83464
2023-07-21,21.78477
2023-07-22,15.74803
2023-07-23,18.7664
2023-07-24,22.44094
2023-07-25,24.14698
2023-07-26,28.74015
2023-07-27,24.80314
2023-07-28,24.80314
2023-07-29,16.66666
2023-07-30,17.5853
2023-07-31,28.34645
2023-08-01,27.82152
2023-08-02,27.55905
2023-08-03,25.32808
2023-08-04,21.39107
2023-08-05,16.01049
2023-08-06,17.32283
2023-08-07,26.50918
2023-08-08,26.90288
2023-08-09,22.44094
2023-08-10,25.45931
2023-08-11,23.35958
2023-08-12,14.69816
2023-08-13,16.7979
2023-08-14,22.83464
2023-08-15,18.50393
2023-08-16,23.22834
2023-08-17,23.22834
2023-08-18,22.04724
2023-08-19,16.92913
2023-08-20,17.1916
2023-08-21,26.37795
2023-08-22,26.77165
2023-08-23,25.72178
2023-08-24,20.7349
2023-08-25,21.65354
2023-08-26,14.96062
2023-08-27,19.42257
2023-08-28,25.45931
2023-08-29,25.72178
2023-08-30,26.64041
2023-08-31,22.83464
2023-09-01,23.09711
2023-09-02,15.74803
2023-09-03,18.50393
2023-09-04,25.19685
2023-09-05,36.3517
2023-09-06,24.27821
2023-09-07,22.17847
2023-09-08,22.83464
2023-09-09,19.68503
2023-09-10,18.63517
2023-09-11,26.64041
2023-09-12,23.09711
2023-09-13,23.88451
2023-09-14,24.14698
2023-09-15,23.49081
2023-09-16,17.979
2023-09-17,19.5538
2023-09-18,23.75328
2023-09-19,25.98425
2023-09-20,28.34645
2023-09-21,24.40944
2023-09-22,21.5223
2023-09-23,16.27296
2023-09-24,14.96062
2023-09-25,21.39107
2023-09-26,26.24671
2023-09-27,20.60367
2023-09-28,15.09186
2023-09-29,12.59842
2023-09-30,13.12335
2023-10-01,14.56692
2023-10-02,17.45406
2023-10-03,21.5223
2023-10-04,24.67191
2023-10-05,23.35958
2023-10-06,22.70341
2023-10-07,16.27296
2023-10-08,16.7979
2023-10-09,18.63517
2023-10-10,24.67191
2023-10-11,25.45931
2023-10-12,24.01574
2023-10-13,19.29133
2023-10-14,16.27296
2023-10-15,20.07874
2023-10-16,25.19685
2023-10-17,25.85301
2023-10-18,22.04724
2023-10-19,22.44094
2023-10-20,18.50393
2023-10-21,16.40419
2023-10-22,19.42257
2023-10-23,28.60892
2023-10-24,30.05249
2023-10-25,27.03412
2023-10-26,32.41469
2023-10-27,24.93438
2023-10-28,20.86614
2023-10-29,17.32283
2023-10-30,30.31496
2023-10-31,29.26509
2023-11-01,34.25196
2023-11-02,40.55118
2023-11-03,25.85301
2023-11-04,20.07874
2023-11-05,25.32808
2023-11-06,28.34645
2023-11-07,29.00262
2023-11-08,29.52755
2023-11-09,30.44619
2023-11-10,23.09711
2023-11-11,18.89763
2023-11-12,15.61679
2023-11-13,24.67191
2023-11-14,24.80314
2023-11-15,29.00262
2023-11-16,22.30971
2023-11-17,25.19685
2023-11-18,21.39107
2023-11-19,26.50918
2023-11-20,34.3832
2023-11-21,31.36482
2023-11-22,26.90288
2023-11-23,27.82152
2023-11-24,28.74015
2023-11-25,22.17847
2023-11-26,30.18372
2023-11-27,57.34908
2023-11-28,45.01312
2023-11-29,41.20734
2023-11-30,38.58267
2023-12-01,35.82677
2023-12-02,35.69553
2023-12-03,32.80839
2023-12-04,43.43832
2023-12-05,37.9265
2023-12-06,36.08923
2023-12-07,39.23884
2023-12-08,36.61417
2023-12-09,27.42782
2023-12-10,26.77165
2023-12-11,34.12073
2023-12-12,40.41994
2023-12-13,33.46456
2023-12-14,35.30183
2023-12-15,37.40157
2023-12-16,31.23359
2023-12-17,29.13385
2023-12-18,43.70078
2023-12-19,45.27559
2023-12-20,44.75065
2023-12-21,51.5748
2023-12-22,42.25721
2023-12-23,32.80839
2023-12-24,45.66929
2023-12-25,48.55643
2023-12-26,43.17585
2023-12-27,36.61417
2023-12-28,32.41469
2023-12-29,24.27821
2023-12-30,20.7349
2023-12-31,23.75328
2024-01-01,22.44094
2024-01-02,30.18372
2024-01-03,30.83989
2024-01-04,32.41469
2024-01-05,30.05249
2024-01-06,26.37795
2024-01-07,34.25196
2024-01-08,41.60104
2024-01-09,41.33858
2024-01-10,39.89501
2024-01-11,44.35695
2024-01-12,31.75853
2024-01-13,26.24671
2024-01-14,30.97112
2024-01-15,35.43307
2024-01-16,34.64566
2024-01-17,34.3832
2024-01-18,32.15223
2024-01-19,33.72703
2024-01-20,21.91601
2024-01-21,27.03412
2024-01-22,32.41469
2024-01-23,30.97112
2024-01-24,36.7454
2024-01-25,32.02099
2024-01-26,25.45931
2024-01-27,22.70341
2024-01-28,24.01574
2024-01-29,34.25196
2024-01-30,36.22047
2024-01-31,35.958
2024-02-01,27.55905
2024-02-02,31.62729
2024-02-03,22.04724
2024-02-04,27.03412
2024-02-05,32.80839
2024-02-06,32.02099
2024-02-07,33.07086
2024-02-08,26.64041
2024-02-09,14.96062
2024-02-10,17.06036
2024-02-11,19.02887
2024-02-12,25.45931
2024-02-13,41.46981
2024-02-14,30.97112
2024-02-15,28.87139
2024-02-16,29.79002
2024-02-17,19.29133
2024-02-18,22.83464
2024-02-19,31.75853
2024-02-20,30.70866
2024-02-21,34.64566
2024-02-22,27.82152
2024-02-23,29.92125
2024-02-24,21.5223
2024-02-25,22.83464
2024-02-26,34.12073
2024-02-27,34.51443
2024-02-28,24.80314
2024-02-29,31.10236
2024-03-01,21.5223
2024-03-02,21.65354
2024-03-03,22.44094
2024-03-04,28.21522
2024-03-05,32.28346
2024-03-06,34.51443
2024-03-07,29.52755
2024-03-08,26.64041
2024-03-09,25.19685
2024-03-10,23.22834
2024-03-11,36.48293
2024-03-12,41.99475
2024-03-13,35.69553
2024-03-14,32.93963
2024-03-15,25.59055
2024-03-16,26.37795
2024-03-17,24.93438
2024-03-18,33.85826
2024-03-19,32.28346
2024-03-20,32.54593
