date,펀드
2023-05-30,4.27842
2023-05-31,4.89336
2023-06-01,4.31767
2023-06-02,4.08216
2023-06-03,2.3878
2023-06-04,2.49247
2023-06-05,3.94478
2023-06-06,3.00274
2023-06-07,4.76906
2023-06-08,4.25879
2023-06-09,4.56626
2023-06-10,2.95041
2023-06-11,3.31676
2023-06-12,4.78215
2023-06-13,5.3055
2023-06-14,4.54664
2023-06-15,4.88028
2023-06-16,4.71673
2023-06-17,2.84574
2023-06-18,3.0747
2023-06-19,4.55972
2023-06-20,5.0242
2023-06-21,4.7429
2023-06-22,4.72981
2023-06-23,4.14758
2023-06-24,2.98312
2023-06-25,3.02891
2023-06-26,4.1345
2023-06-27,4.63823
2023-06-28,4.27188
2023-06-29,4.3373
2023-06-30,4.07562
2023-07-01,3.32984
2023-07-02,3.22517
2023-07-03,4.50085
2023-07-04,4.57281
2023-07-05,4.40926
2023-07-06,4.34384
2023-07-07,4.1345
2023-07-08,2.64948
2023-07-09,2.68873
2023-07-10,4.19992
2023-07-11,4.37655
2023-07-12,4.71019
2023-07-13,5.09616
2023-07-14,4.07562
2023-07-15,2.62331
2023-07-16,2.69527
2023-07-17,4.4158
2023-07-18,4.61206
2023-07-19,4.40926
2023-07-20,4.42234
2023-07-21,3.92516
2023-07-22,2.5906
2023-07-23,2.64948
2023-07-24,4.27188
2023-07-25,4.9457
2023-07-26,5.25971
2023-07-27,4.8214
2023-07-28,4.02328
2023-07-29,2.70181
2023-07-30,2.49247
2023-07-31,3.97095
2023-08-01,4.57935
2023-08-02,4.66439
2023-08-03,4.06254
2023-08-04,3.67002
2023-08-05,2.58406
2023-08-06,2.80648
2023-08-07,4.23263
2023-08-08,4.17375
2023-08-09,4.05599
2023-08-10,3.9317
2023-08-11,3.89245
2023-08-12,2.47285
2023-08-13,3.15975
2023-08-14,4.40926
2023-08-15,3.18592
2023-08-16,4.47468
2023-08-17,4.4943
2023-08-18,4.18683
2023-08-19,2.34201
2023-08-20,2.69527
2023-08-21,4.74944
2023-08-22,4.80832
2023-08-23,4.45505
2023-08-24,4.64477
2023-08-25,4.77561
2023-08-26,2.74761
2023-08-27,2.95041
2023-08-28,4.90645
2023-08-29,5.48214
2023-08-30,4.86065
2023-08-31,4.48776
2023-09-01,4.56626
2023-09-02,3.02237
2023-09-03,2.70836
2023-09-04,4.50085
2023-09-05,5.06345
2023-09-06,4.18029
2023-09-07,4.57281
2023-09-08,4.16066
2023-09-09,2.28313
2023-09-10,2.95695
2023-09-11,5.31205
2023-09-12,5.27279
2023-09-13,4.06254
2023-09-14,4.72327
2023-09-15,4.06908
2023-09-16,2.64294
2023-09-17,3.00928
2023-09-18,4.4943
2023-09-19,4.67748
2023-09-20,4.213
2023-09-21,4.14758
2023-09-22,3.75506
2023-09-23,2.49247
2023-09-24,2.76723
2023-09-25,3.87282
2023-09-26,4.10179
2023-09-27,3.19246
2023-09-28,1.95603
2023-09-29,1.97566
2023-09-30,2.09341
2023-10-01,2.08687
2023-10-02,2.40088
2023-10-03,2.96349
2023-10-04,4.33076
2023-10-05,4.40926
2023-10-06,3.58497
2023-10-07,2.185
2023-10-08,2.27659
2023-10-09,2.9177
2023-10-10,4.3373
2023-10-11,4.08216
2023-10-12,4.55318
2023-10-13,4.1345
2023-10-14,2.7149
2023-10-15,2.80648
2023-10-16,4.20646
2023-10-17,4.69056
2023-10-18,4.30459
2023-10-19,4.27842
2023-10-20,4.01674
2023-10-21,2.30276
2023-10-22,2.47939
2023-10-23,3.90553
2023-10-24,4.35692
2023-10-25,4.37655
2023-10-26,4.46814
2023-10-27,3.86628
2023-10-28,2.34855
2023-10-29,2.40088
2023-10-30,3.95132
2023-10-31,3.99057
2023-11-01,4.19337
2023-11-02,3.77469
2023-11-03,3.83357
2023-11-04,2.1065
2023-11-05,2.50556
2023-11-06,4.09525
2023-11-07,4.213
2023-11-08,3.76815
2023-11-09,4.19992
2023-11-10,3.5261
2023-11-11,1.94295
2023-11-12,2.14575
2023-11-13,3.65039
2023-11-14,3.5261
2023-11-15,3.78777
2023-11-16,3.51956
2023-11-17,3.30367
2023-11-18,2.08033
2023-11-19,2.40088
2023-11-20,4.11487
2023-11-21,4.10179
2023-11-22,3.99057
2023-11-23,3.6046
2023-11-24,3.61768
2023-11-25,2.36163
2023-11-26,2.57752
2023-11-27,4.63823
2023-11-28,4.06908
2023-11-29,4.06908
2023-11-30,3.84011
2023-12-01,3.46722
2023-12-02,2.70836
2023-12-03,2.72144
2023-12-04,4.02328
2023-12-05,4.17375
2023-12-06,4.37655
2023-12-07,4.52701
2023-12-08,3.81394
2023-12-09,2.85228
2023-12-10,2.94387
2023-12-11,4.28496
2023-12-12,4.23917
2023-12-13,4.02328
2023-12-14,4.27188
2023-12-15,3.85974
2023-12-16,2.36163
2023-12-17,2.44014
2023-12-18,3.89899
2023-12-19,3.97095
2023-12-20,4.10179
2023-12-21,3.84665
2023-12-22,3.59806
2023-12-23,2.44014
2023-12-24,2.13267
2023-12-25,2.5121
2023-12-26,4.03637
2023-12-27,4.57281
2023-12-28,4.59243
2023-12-29,4.04945
2023-12-30,3.20554
2023-12-31,2.56443
2024-01-01,3.1205
2024-01-02,5.01112
2024-01-03,5.49522
2024-01-04,5.19429
2024-01-05,4.50739
2024-01-06,3.61114
2024-01-07,3.65694
2024-01-08,4.52047
2024-01-09,5.227
2024-01-10,5.42326
2024-01-11,6.89519
2024-01-12,5.27934
2024-01-13,3.25134
2024-01-14,3.36909
2024-01-15,4.93916
2024-01-16,5.04383
2024-01-17,5.14195
2024-01-18,5.06345
2024-01-19,5.08962
2024-01-20,3.33638
2024-01-21,3.7289
2024-01-22,4.88682
2024-01-23,5.61952
2024-01-24,5.51485
2024-01-25,5.57372
2024-01-26,4.99149
2024-01-27,3.78777
2024-01-28,3.59152
2024-01-29,6.50268
2024-01-30,6.02512
2024-01-31,6.49614
2024-02-01,5.85503
2024-02-02,5.47559
2024-02-03,3.10087
2024-02-04,3.68965
2024-02-05,5.29896
2024-02-06,5.53447
2024-02-07,5.33821
2024-02-08,5.03728
2024-02-09,4.0102
2024-02-10,3.96441
2024-02-11,3.72236
2024-02-12,4.72981
2024-02-13,7.00641
2024-02-14,6.50268
2024-02-15,6.41109
2024-02-16,5.65877
2024-02-17,3.40834
2024-02-18,3.72236
2024-02-19,5.94661
2024-02-20,6.68585
2024-02-21,6.71202
2024-02-22,6.20829
2024-02-23,6.6466
2024-02-24,4.16066
2024-02-25,4.31767
2024-02-26,6.37838
2024-02-27,6.37838
2024-02-28,6.74473
2024-02-29,6.14287
2024-03-01,3.7289
2024-03-02,3.67002
2024-03-03,3.76161
2024-03-04,5.74381
2024-03-05,6.9279
2024-03-06,6.57464
2024-03-07,6.23446
2024-03-08,5.3513
2024-03-09,3.24479
2024-03-10,3.69619
2024-03-11,6.33259
2024-03-12,6.40455
2024-03-13,6.46343
2024-03-14,5.63914
2024-03-15,5.45597
2024-03-16,3.34292
2024-03-17,3.41488
2024-03-18,5.20737
2024-03-19,5.62606
2024-03-20,5.52139
