date,한정승인
2023-05-31,18.42938
2023-06-01,17.66941
2023-06-02,16.71944
2023-06-03,9.11969
2023-06-04,7.21975
2023-06-05,18.36605
2023-06-06,10.44965
2023-06-07,19.56934
2023-06-08,20.26599
2023-06-09,18.68271
2023-06-10,8.29639
2023-06-11,10.9563
2023-06-12,24.88917
2023-06-13,21.27929
2023-06-14,21.9126
2023-06-15,23.30588
2023-06-16,19.75934
2023-06-17,9.11969
2023-06-18,9.943
2023-06-19,22.67257
2023-06-20,22.86257
2023-06-21,21.08929
2023-06-22,22.79924
2023-06-23,18.61937
2023-06-24,8.54971
2023-06-25,8.35972
2023-06-26,21.15262
2023-06-27,24.06586
2023-06-28,20.7093
2023-06-29,19.31602
2023-06-30,18.74604
2023-07-01,10.44965
2023-07-02,9.81633
2023-07-03,20.83597
2023-07-04,21.34262
2023-07-05,18.74604
2023-07-06,20.64597
2023-07-07,20.07599
2023-07-08,7.97973
2023-07-09,8.10639
2023-07-10,20.26599
2023-07-11,20.26599
2023-07-12,18.04939
2023-07-13,22.10259
2023-07-14,16.52944
2023-07-15,5.8898
2023-07-16,6.9031
2023-07-17,20.07599
2023-07-18,18.42938
2023-07-19,18.36605
2023-07-20,16.8461
2023-07-21,17.73274
2023-07-22,5.82647
2023-07-23,7.34642
2023-07-24,22.03926
2023-07-25,19.56934
2023-07-26,17.79607
2023-07-27,19.06269
2023-07-28,15.45281
2023-07-29,9.49968
2023-07-30,6.52311
2023-07-31,17.54274
2023-08-01,17.92273
2023-08-02,20.13932
2023-08-03,17.16276
2023-08-04,15.57948
2023-08-05,6.20645
2023-08-06,6.39645
2023-08-07,18.68271
2023-08-08,20.7093
2023-08-09,21.9126
2023-08-10,16.27612
2023-08-11,17.35275
2023-08-12,7.15642
2023-08-13,9.30968
2023-08-14,18.36605
2023-08-15,10.7663
2023-08-16,22.54591
2023-08-17,18.68271
2023-08-18,19.44268
2023-08-19,8.80303
2023-08-20,7.9164
2023-08-21,21.34262
2023-08-22,19.63267
2023-08-23,19.18936
2023-08-24,21.15262
2023-08-25,16.97276
2023-08-26,10.00633
2023-08-27,5.8898
2023-08-28,20.32932
2023-08-29,21.78594
2023-08-30,21.78594
2023-08-31,20.45598
2023-09-01,13.67954
2023-09-02,6.96643
2023-09-03,9.62634
2023-09-04,20.01266
2023-09-05,22.41925
2023-09-06,17.16276
2023-09-07,22.41925
2023-09-08,16.71944
2023-09-09,7.78974
2023-09-10,6.83977
2023-09-11,23.11589
2023-09-12,22.29259
2023-09-13,22.54591
2023-09-14,19.06269
2023-09-15,21.08929
2023-09-16,8.48638
2023-09-17,8.16972
2023-09-18,20.32932
2023-09-19,23.49588
2023-09-20,19.56934
2023-09-21,21.40595
2023-09-22,22.41925
2023-09-23,10.06966
2023-09-24,11.08296
2023-09-25,21.84927
2023-09-26,20.26599
2023-09-27,14.50284
2023-09-28,9.37302
2023-09-29,9.43635
2023-09-30,8.16972
2023-10-01,5.50981
2023-10-02,9.68967
2023-10-03,11.08296
2023-10-04,20.51931
2023-10-05,21.97593
2023-10-06,18.36605
2023-10-07,8.10639
2023-10-08,6.26979
2023-10-09,12.09626
2023-10-10,20.01266
2023-10-11,21.53261
2023-10-12,23.55921
2023-10-13,19.18936
2023-10-14,8.16972
2023-10-15,7.78974
2023-10-16,28.11906
2023-10-17,32.23559
2023-10-18,24.38252
2023-10-19,20.96263
2023-10-20,18.11272
2023-10-21,7.9164
2023-10-22,9.43635
2023-10-23,21.53261
2023-10-24,19.56934
2023-10-25,17.60607
2023-10-26,22.60924
2023-10-27,19.63267
2023-10-28,7.66307
2023-10-29,7.59974
2023-10-30,19.94933
2023-10-31,19.44268
2023-11-01,23.24255
2023-11-02,29.63901
2023-11-03,17.79607
2023-11-04,10.57631
2023-11-05,9.753
2023-11-06,29.19569
2023-11-07,23.87587
2023-11-08,32.10892
2023-11-09,27.29575
2023-11-10,18.99936
2023-11-11,11.14629
2023-11-12,9.24635
2023-11-13,21.08929
2023-11-14,20.77264
2023-11-15,21.27929
2023-11-16,18.49271
2023-11-17,16.02279
2023-11-18,7.53641
2023-11-19,9.62634
2023-11-20,22.54591
2023-11-21,23.81253
2023-11-22,21.59594
2023-11-23,25.39582
2023-11-24,16.52944
2023-11-25,9.37302
2023-11-26,6.9031
2023-11-27,20.77264
2023-11-28,20.07599
2023-11-29,23.68587
2023-11-30,19.94933
2023-12-01,17.03609
2023-12-02,9.05636
2023-12-03,9.18302
2023-12-04,21.7226
2023-12-05,21.78594
2023-12-06,23.7492
2023-12-07,22.10259
2023-12-08,19.69601
2023-12-09,9.49968
2023-12-10,9.81633
2023-12-11,28.87903
2023-12-12,26.7891
2023-12-13,20.20265
2023-12-14,21.59594
2023-12-15,21.02596
2023-12-16,8.67637
2023-12-17,10.25965
2023-12-18,26.40911
2023-12-19,22.03926
2023-12-20,21.27929
2023-12-21,19.75934
2023-12-22,15.76947
2023-12-23,7.47308
2023-12-24,6.96643
2023-12-25,9.24635
2023-12-26,22.54591
2023-12-27,25.39582
2023-12-28,30.65231
2023-12-29,24.06586
2023-12-30,14.50284
2023-12-31,8.54971
2024-01-01,7.78974
2024-01-02,18.99936
2024-01-03,20.83597
2024-01-04,17.92273
2024-01-05,16.59278
2024-01-06,8.35972
2024-01-07,8.86637
2024-01-08,19.75934
2024-01-09,18.93603
2024-01-10,24.31918
2024-01-11,21.7226
2024-01-12,20.13932
2024-01-13,7.97973
2024-01-14,9.943
2024-01-15,22.67257
2024-01-16,21.34262
2024-01-17,21.46928
2024-01-18,20.20265
2024-01-19,20.96263
2024-01-20,7.21975
2024-01-21,9.05636
2024-01-22,18.8727
2024-01-23,22.9259
2024-01-24,20.8993
2024-01-25,19.75934
2024-01-26,18.61937
2024-01-27,11.90626
2024-01-28,9.753
2024-01-29,25.26915
2024-01-30,19.31602
2024-01-31,20.64597
2024-02-01,17.22609
2024-02-02,17.41608
2024-02-03,6.39645
2024-02-04,8.61304
2024-02-05,20.13932
2024-02-06,17.47941
2024-02-07,16.65611
2024-02-08,16.33945
2024-02-09,8.54971
2024-02-10,9.18302
2024-02-11,8.42305
2024-02-12,9.753
2024-02-13,28.75237
2024-02-14,26.72577
2024-02-15,21.02596
2024-02-16,21.65927
2024-02-17,7.66307
2024-02-18,9.11969
2024-02-19,21.78594
2024-02-20,22.16592
2024-02-21,23.11589
2024-02-22,20.8993
2024-02-23,20.20265
2024-02-24,8.29639
2024-02-25,10.63964
2024-02-26,18.55604
2024-02-27,19.886
2024-02-28,18.49271
2024-02-29,17.03609
2024-03-01,7.9164
2024-03-02,7.34642
2024-03-03,8.42305
2024-03-04,20.13932
2024-03-05,21.40595
2024-03-06,21.27929
2024-03-07,20.39265
2024-03-08,18.74604
2024-03-09,7.15642
2024-03-10,8.7397
2024-03-11,19.44268
2024-03-12,23.30588
2024-03-13,18.49271
2024-03-14,20.77264
2024-03-15,18.36605
2024-03-16,7.66307
2024-03-17,7.85307
2024-03-18,20.39265
2024-03-19,22.03926
2024-03-20,19.56934
