date,임대
2023-06-01,48.38362
2023-06-02,40.30172
2023-06-03,28.98706
2023-06-04,29.09482
2023-06-05,38.25431
2023-06-06,30.28017
2023-06-07,47.09051
2023-06-08,47.73706
2023-06-09,44.61206
2023-06-10,31.25
2023-06-11,30.49568
2023-06-12,44.18103
2023-06-13,49.56896
2023-06-14,44.50431
2023-06-15,47.84482
2023-06-16,37.28448
2023-06-17,24.78448
2023-06-18,26.2931
2023-06-19,45.36637
2023-06-20,46.55172
2023-06-21,44.07327
2023-06-22,43.10344
2023-06-23,44.39655
2023-06-24,24.03017
2023-06-25,25.64655
2023-06-26,46.22844
2023-06-27,45.68965
2023-06-28,40.51724
2023-06-29,40.73275
2023-06-30,36.42241
2023-07-01,22.84482
2023-07-02,24.03017
2023-07-03,43.10344
2023-07-04,43.53448
2023-07-05,50.21551
2023-07-06,39.87068
2023-07-07,37.39224
2023-07-08,24.67672
2023-07-09,22.73706
2023-07-10,44.18103
2023-07-11,39.97844
2023-07-12,46.76724
2023-07-13,41.37931
2023-07-14,34.15948
2023-07-15,19.93534
2023-07-16,23.70689
2023-07-17,40.84051
2023-07-18,42.13362
2023-07-19,42.13362
2023-07-20,45.15086
2023-07-21,39.65517
2023-07-22,21.44396
2023-07-23,22.73706
2023-07-24,40.40948
2023-07-25,35.23706
2023-07-26,39.33189
2023-07-27,41.37931
2023-07-28,38.36206
2023-07-29,21.98275
2023-07-30,24.35344
2023-07-31,38.14655
2023-08-01,40.40948
2023-08-02,39.87068
2023-08-03,37.06896
2023-08-04,34.59051
2023-08-05,22.73706
2023-08-06,22.30603
2023-08-07,39.00862
2023-08-08,42.78017
2023-08-09,38.68534
2023-08-10,39.76293
2023-08-11,38.25431
2023-08-12,23.70689
2023-08-13,24.67672
2023-08-14,36.9612
2023-08-15,24.03017
2023-08-16,41.81034
2023-08-17,42.34913
2023-08-18,36.85344
2023-08-19,25.0
2023-08-20,23.49137
2023-08-21,41.81034
2023-08-22,41.05603
2023-08-23,43.53448
2023-08-24,44.71982
2023-08-25,37.28448
2023-08-26,20.15086
2023-08-27,25.32327
2023-08-28,42.78017
2023-08-29,46.875
2023-08-30,42.56465
2023-08-31,44.50431
2023-09-01,37.06896
2023-09-02,23.06034
2023-09-03,21.22844
2023-09-04,44.39655
2023-09-05,45.90517
2023-09-06,41.27155
2023-09-07,43.42672
2023-09-08,38.25431
2023-09-09,23.38362
2023-09-10,25.75431
2023-09-11,44.39655
2023-09-12,43.42672
2023-09-13,41.05603
2023-09-14,36.42241
2023-09-15,36.63793
2023-09-16,22.09051
2023-09-17,27.15517
2023-09-18,38.7931
2023-09-19,39.87068
2023-09-20,42.24137
2023-09-21,41.37931
2023-09-22,35.77586
2023-09-23,21.65948
2023-09-24,22.84482
2023-09-25,38.68534
2023-09-26,39.43965
2023-09-27,29.31034
2023-09-28,18.42672
2023-09-29,15.30172
2023-09-30,19.07327
2023-10-01,17.78017
2023-10-02,21.3362
2023-10-03,22.73706
2023-10-04,41.48706
2023-10-05,45.90517
2023-10-06,37.06896
2023-10-07,24.24568
2023-10-08,25.10775
2023-10-09,30.7112
2023-10-10,48.38362
2023-10-11,44.28879
2023-10-12,42.13362
2023-10-13,40.40948
2023-10-14,23.06034
2023-10-15,28.34051
2023-10-16,47.41379
2023-10-17,46.22844
2023-10-18,45.25862
2023-10-19,42.88793
2023-10-20,38.7931
2023-10-21,25.43103
2023-10-22,26.72413
2023-10-23,42.78017
2023-10-24,42.67241
2023-10-25,40.94827
2023-10-26,42.45689
2023-10-27,33.40517
2023-10-28,21.875
2023-10-29,23.59913
2023-10-30,41.27155
2023-10-31,43.75
2023-11-01,41.48706
2023-11-02,41.48706
2023-11-03,36.31465
2023-11-04,24.03017
2023-11-05,24.03017
2023-11-06,40.51724
2023-11-07,45.15086
2023-11-08,39.76293
2023-11-09,38.68534
2023-11-10,33.18965
2023-11-11,23.1681
2023-11-12,23.49137
2023-11-13,40.0862
2023-11-14,40.0862
2023-11-15,39.22413
2023-11-16,36.20689
2023-11-17,31.68103
2023-11-18,21.44396
2023-11-19,19.82758
2023-11-20,42.88793
2023-11-21,40.19396
2023-11-22,43.2112
2023-11-23,39.11637
2023-11-24,38.68534
2023-11-25,23.59913
2023-11-26,21.76724
2023-11-27,39.54741
2023-11-28,42.45689
2023-11-29,40.19396
2023-11-30,40.51724
2023-12-01,38.57758
2023-12-02,21.875
2023-12-03,18.85775
2023-12-04,35.34482
2023-12-05,42.02586
2023-12-06,40.40948
2023-12-07,41.16379
2023-12-08,41.05603
2023-12-09,21.76724
2023-12-10,23.81465
2023-12-11,42.45689
2023-12-12,39.33189
2023-12-13,39.33189
2023-12-14,39.00862
2023-12-15,38.25431
2023-12-16,25.75431
2023-12-17,21.65948
2023-12-18,38.36206
2023-12-19,34.91379
2023-12-20,32.11206
2023-12-21,34.48275
2023-12-22,29.95689
2023-12-23,19.61206
2023-12-24,19.39655
2023-12-25,19.18103
2023-12-26,35.12931
2023-12-27,34.80603
2023-12-28,35.45258
2023-12-29,28.01724
2023-12-30,19.07327
2023-12-31,19.18103
2024-01-01,21.01293
2024-01-02,40.84051
2024-01-03,44.39655
2024-01-04,46.44396
2024-01-05,39.76293
2024-01-06,25.21551
2024-01-07,27.80172
2024-01-08,42.78017
2024-01-09,45.36637
2024-01-10,48.92241
2024-01-11,44.50431
2024-01-12,46.65948
2024-01-13,26.72413
2024-01-14,25.75431
2024-01-15,46.55172
2024-01-16,47.52155
2024-01-17,49.35344
2024-01-18,47.30603
2024-01-19,44.28879
2024-01-20,24.89224
2024-01-21,23.49137
2024-01-22,48.38362
2024-01-23,49.56896
2024-01-24,47.30603
2024-01-25,42.99568
2024-01-26,36.53017
2024-01-27,24.78448
2024-01-28,26.61637
2024-01-29,41.05603
2024-01-30,44.82758
2024-01-31,42.24137
2024-02-01,41.81034
2024-02-02,35.6681
2024-02-03,25.86206
2024-02-04,29.63362
2024-02-05,42.56465
2024-02-06,43.64224
2024-02-07,38.90086
2024-02-08,36.20689
2024-02-09,20.58189
2024-02-10,15.94827
2024-02-11,20.79741
2024-02-12,24.13793
2024-02-13,46.3362
2024-02-14,49.24568
2024-02-15,45.79741
2024-02-16,38.03879
2024-02-17,24.4612
2024-02-18,25.32327
2024-02-19,42.24137
2024-02-20,43.2112
2024-02-21,43.96551
2024-02-22,35.99137
2024-02-23,38.14655
2024-02-24,26.83189
2024-02-25,26.93965
2024-02-26,39.97844
2024-02-27,40.19396
2024-02-28,43.96551
2024-02-29,37.93103
2024-03-01,28.34051
2024-03-02,23.92241
2024-03-03,28.34051
2024-03-04,38.7931
2024-03-05,45.25862
2024-03-06,42.24137
2024-03-07,42.88793
2024-03-08,42.88793
2024-03-09,26.40086
2024-03-10,28.87931
2024-03-11,40.73275
2024-03-12,39.65517
2024-03-13,45.36637
2024-03-14,41.16379
2024-03-15,39.00862
2024-03-16,26.61637
2024-03-17,25.0
2024-03-18,40.40948
2024-03-19,47.62931
2024-03-20,43.75
