date,자동차보험견적비교사이트
2023-05-28,3.7037
2023-05-29,5.8201
2023-05-30,11.37566
2023-05-31,12.16931
2023-06-01,5.8201
2023-06-02,6.8783
2023-06-03,3.7037
2023-06-04,3.1746
2023-06-05,11.90476
2023-06-06,3.43915
2023-06-07,10.31746
2023-06-08,12.96296
2023-06-09,11.90476
2023-06-10,5.291
2023-06-11,6.61375
2023-06-12,7.4074
2023-06-13,9.25925
2023-06-14,8.9947
2023-06-15,8.73015
2023-06-16,6.3492
2023-06-17,4.7619
2023-06-18,6.08465
2023-06-19,10.05291
2023-06-20,9.78835
2023-06-21,6.3492
2023-06-22,14.02116
2023-06-23,6.8783
2023-06-24,5.02645
2023-06-25,6.08465
2023-06-26,8.20105
2023-06-27,8.4656
2023-06-28,12.16931
2023-06-29,6.08465
2023-06-30,5.8201
2023-07-01,5.02645
2023-07-02,5.02645
2023-07-03,11.64021
2023-07-04,8.4656
2023-07-05,8.73015
2023-07-06,6.8783
2023-07-07,6.3492
2023-07-08,4.49735
2023-07-09,4.2328
2023-07-10,7.14285
2023-07-11,10.05291
2023-07-12,8.73015
2023-07-13,8.9947
2023-07-14,5.8201
2023-07-15,3.7037
2023-07-16,2.6455
2023-07-17,8.4656
2023-07-18,9.25925
2023-07-19,12.43386
2023-07-20,9.25925
2023-07-21,4.7619
2023-07-22,5.55555
2023-07-23,5.8201
2023-07-24,10.05291
2023-07-25,12.16931
2023-07-26,9.25925
2023-07-27,11.64021
2023-07-28,15.34391
2023-07-29,8.73015
2023-07-30,6.3492
2023-07-31,15.07936
2023-08-01,23.01587
2023-08-02,11.90476
2023-08-03,12.43386
2023-08-04,8.20105
2023-08-05,6.3492
2023-08-06,4.7619
2023-08-07,16.66666
2023-08-08,10.05291
2023-08-09,13.22751
2023-08-10,18.78306
2023-08-11,15.60846
2023-08-12,8.20105
2023-08-13,7.9365
2023-08-14,14.28571
2023-08-15,7.67195
2023-08-16,19.57671
2023-08-17,19.31216
2023-08-18,17.98941
2023-08-19,10.31746
2023-08-20,16.93121
2023-08-21,20.89947
2023-08-22,20.63492
2023-08-23,21.69312
2023-08-24,15.60846
2023-08-25,12.96296
2023-08-26,10.05291
2023-08-27,14.28571
2023-08-28,17.98941
2023-08-29,18.78306
2023-08-30,19.04761
2023-08-31,13.49206
2023-09-01,10.84656
2023-09-02,6.61375
2023-09-03,12.43386
2023-09-04,18.78306
2023-09-05,20.10582
2023-09-06,20.89947
2023-09-07,20.89947
2023-09-08,21.69312
2023-09-09,8.73015
2023-09-10,6.8783
2023-09-11,15.60846
2023-09-12,18.25396
2023-09-13,16.13756
2023-09-14,11.90476
2023-09-15,9.5238
2023-09-16,6.08465
2023-09-17,11.37566
2023-09-18,12.96296
2023-09-19,16.66666
2023-09-20,12.96296
2023-09-21,9.78835
2023-09-22,16.40211
2023-09-23,3.7037
2023-09-24,5.8201
2023-09-25,21.69312
2023-09-26,16.13756
2023-09-27,22.22222
2023-09-28,13.49206
2023-09-29,6.08465
2023-09-30,8.73015
2023-10-01,8.4656
2023-10-02,12.16931
2023-10-03,14.81481
2023-10-04,18.25396
2023-10-05,20.63492
2023-10-06,18.25396
2023-10-07,8.9947
2023-10-08,16.40211
2023-10-09,14.02116
2023-10-10,20.63492
2023-10-11,21.16402
2023-10-12,12.69841
2023-10-13,14.28571
2023-10-14,8.9947
2023-10-15,6.61375
2023-10-16,19.31216
2023-10-17,18.25396
2023-10-18,22.48677
2023-10-19,20.37037
2023-10-20,16.66666
2023-10-21,5.291
2023-10-22,11.64021
2023-10-23,21.95767
2023-10-24,18.78306
2023-10-25,17.19576
2023-10-26,21.95767
2023-10-27,17.46031
2023-10-28,11.64021
2023-10-29,11.11111
2023-10-30,17.72486
2023-10-31,24.60317
2023-11-01,51.0582
2023-11-02,46.56084
2023-11-03,38.09523
2023-11-04,32.27513
2023-11-05,36.50793
2023-11-06,37.83068
2023-11-07,40.47619
2023-11-08,46.29629
2023-11-09,52.38095
2023-11-10,50.26455
2023-11-11,37.03703
2023-11-12,38.09523
2023-11-13,37.30158
2023-11-14,26.45502
2023-11-15,28.57142
2023-11-16,36.77248
2023-11-17,35.44973
2023-11-18,27.51322
2023-11-19,29.36507
2023-11-20,28.04232
2023-11-21,19.04761
2023-11-22,17.72486
2023-11-23,17.46031
2023-11-24,15.60846
2023-11-25,8.73015
2023-11-26,7.14285
2023-11-27,23.54497
2023-11-28,22.22222
2023-11-29,17.46031
2023-11-30,19.31216
2023-12-01,19.04761
2023-12-02,10.84656
2023-12-03,10.58201
2023-12-04,21.16402
2023-12-05,18.51851
2023-12-06,20.37037
2023-12-07,17.98941
2023-12-08,16.93121
2023-12-09,11.64021
2023-12-10,9.5238
2023-12-11,20.89947
2023-12-12,23.54497
2023-12-13,14.02116
2023-12-14,15.60846
2023-12-15,14.02116
2023-12-16,6.8783
2023-12-17,8.20105
2023-12-18,19.57671
2023-12-19,27.77777
2023-12-20,17.19576
2023-12-21,19.04761
2023-12-22,19.04761
2023-12-23,14.81481
2023-12-24,12.16931
2023-12-25,10.58201
2023-12-26,23.80952
2023-12-27,22.48677
2023-12-28,19.84126
2023-12-29,11.37566
2023-12-30,7.14285
2023-12-31,5.8201
2024-01-01,11.11111
2024-01-02,16.66666
2024-01-03,19.84126
2024-01-04,21.69312
2024-01-05,16.40211
2024-01-06,8.9947
2024-01-07,11.64021
2024-01-08,17.46031
2024-01-09,21.42857
2024-01-10,15.07936
2024-01-11,19.84126
2024-01-12,18.51851
2024-01-13,7.9365
2024-01-14,6.08465
2024-01-15,19.84126
2024-01-16,18.78306
2024-01-17,19.04761
2024-01-18,17.72486
2024-01-19,79.62962
2024-01-20,85.44973
2024-01-21,65.60846
2024-01-22,80.68783
2024-01-23,63.22751
2024-01-24,85.71428
2024-01-25,78.04232
2024-01-26,63.49206
2024-01-27,69.84126
2024-01-28,83.86243
2024-01-29,83.59788
2024-01-30,83.06878
2024-01-31,81.74603
2024-02-01,79.62962
2024-02-02,82.01058
2024-02-03,79.89417
2024-02-04,74.33862
2024-02-05,80.42328
2024-02-06,100.0
2024-02-07,91.79894
2024-02-08,76.98412
2024-02-09,74.33862
2024-02-10,80.42328
2024-02-11,91.53439
2024-02-12,88.88888
2024-02-13,95.50264
2024-02-14,89.68253
2024-02-15,85.97883
2024-02-16,85.44973
2024-02-17,89.15343
2024-02-18,98.94179
2024-02-19,87.83068
2024-02-20,90.21164
2024-02-21,94.17989
2024-02-22,89.15343
2024-02-23,99.73544
2024-02-24,85.97883
2024-02-25,79.10052
2024-02-26,92.06349
2024-02-27,78.57142
2024-02-28,76.19047
2024-02-29,68.51851
2024-03-01,82.80423
2024-03-02,74.86772
2024-03-03,44.70899
2024-03-04,68.51851
2024-03-05,95.76719
2024-03-06,90.47619
2024-03-07,76.98412
2024-03-08,75.39682
2024-03-09,76.19047
2024-03-10,78.83597
2024-03-11,58.9947
2024-03-12,77.77777
2024-03-13,75.66137
2024-03-14,71.69312
2024-03-15,84.12698
2024-03-16,67.19576
2024-03-17,70.63492
2024-03-18,77.24867
2024-03-19,69.31216
2024-03-20,68.51851
