date,암호화폐거래소
2023-05-29,1.17302
2023-05-30,1.58357
2023-05-31,1.58357
2023-06-01,1.52492
2023-06-02,1.64222
2023-06-03,1.46627
2023-06-04,1.52492
2023-06-05,1.34897
2023-06-06,1.70087
2023-06-07,2.75659
2023-06-08,1.93548
2023-06-09,1.46627
2023-06-10,2.75659
2023-06-11,0.70381
2023-06-12,1.52492
2023-06-13,1.75953
2023-06-14,1.58357
2023-06-15,1.34897
2023-06-16,1.46627
2023-06-17,0.99706
2023-06-18,0.52785
2023-06-19,1.46627
2023-06-20,1.46627
2023-06-21,1.81818
2023-06-22,2.34604
2023-06-23,1.64222
2023-06-24,1.87683
2023-06-25,1.05571
2023-06-26,1.99413
2023-06-27,1.17302
2023-06-28,1.81818
2023-06-29,1.40762
2023-06-30,1.75953
2023-07-01,0.87976
2023-07-02,1.05571
2023-07-03,2.11143
2023-07-04,1.87683
2023-07-05,1.93548
2023-07-06,0.93841
2023-07-07,0.64516
2023-07-08,0.76246
2023-07-09,1.17302
2023-07-10,1.81818
2023-07-11,1.23167
2023-07-12,1.75953
2023-07-13,1.64222
2023-07-14,2.93255
2023-07-15,1.87683
2023-07-16,1.93548
2023-07-17,1.64222
2023-07-18,1.40762
2023-07-19,1.99413
2023-07-20,1.81818
2023-07-21,1.87683
2023-07-22,1.23167
2023-07-23,1.29032
2023-07-24,1.40762
2023-07-25,1.75953
2023-07-26,1.58357
2023-07-27,1.34897
2023-07-28,1.29032
2023-07-29,1.23167
2023-07-30,0.70381
2023-07-31,0.99706
2023-08-01,1.34897
2023-08-02,1.05571
2023-08-03,1.17302
2023-08-04,1.23167
2023-08-05,0.52785
2023-08-06,1.34897
2023-08-07,1.40762
2023-08-08,1.81818
2023-08-09,1.58357
2023-08-10,1.29032
2023-08-11,1.46627
2023-08-12,1.93548
2023-08-13,0.93841
2023-08-14,1.64222
2023-08-15,1.11436
2023-08-16,1.23167
2023-08-17,1.17302
2023-08-18,1.87683
2023-08-19,1.23167
2023-08-20,1.11436
2023-08-21,1.11436
2023-08-22,1.64222
2023-08-23,1.17302
2023-08-24,2.05278
2023-08-25,1.93548
2023-08-26,0.76246
2023-08-27,0.82111
2023-08-28,1.99413
2023-08-29,1.58357
2023-08-30,2.05278
2023-08-31,1.70087
2023-09-01,1.23167
2023-09-02,1.40762
2023-09-03,1.46627
2023-09-04,1.46627
2023-09-05,1.17302
2023-09-06,1.34897
2023-09-07,1.58357
2023-09-08,1.46627
2023-09-09,0.87976
2023-09-10,0.87976
2023-09-11,1.64222
2023-09-12,1.40762
2023-09-13,0.58651
2023-09-14,0.70381
2023-09-15,1.29032
2023-09-16,1.11436
2023-09-17,1.46627
2023-09-18,1.11436
2023-09-19,1.81818
2023-09-20,0.99706
2023-09-21,0.87976
2023-09-22,0.64516
2023-09-23,1.17302
2023-09-24,1.81818
2023-09-25,1.87683
2023-09-26,1.81818
2023-09-27,1.99413
2023-09-28,1.29032
2023-09-29,0.41055
2023-09-30,0.52785
2023-10-01,0.87976
2023-10-02,0.76246
2023-10-03,0.87976
2023-10-04,1.40762
2023-10-05,1.75953
2023-10-06,1.05571
2023-10-07,0.99706
2023-10-08,0.70381
2023-10-09,1.05571
2023-10-10,1.40762
2023-10-11,0.93841
2023-10-12,1.58357
2023-10-13,0.87976
2023-10-14,1.46627
2023-10-15,1.23167
2023-10-16,1.23167
2023-10-17,1.23167
2023-10-18,0.52785
2023-10-19,0.58651
2023-10-20,1.46627
2023-10-21,0.76246
2023-10-22,0.58651
2023-10-23,1.40762
2023-10-24,2.46334
2023-10-25,2.11143
2023-10-26,2.34604
2023-10-27,1.11436
2023-10-28,0.41055
2023-10-29,0.52785
2023-10-30,1.23167
2023-10-31,1.17302
2023-11-01,1.81818
2023-11-02,2.22873
2023-11-03,0.41055
2023-11-04,1.34897
2023-11-05,1.05571
2023-11-06,1.70087
2023-11-07,1.58357
2023-11-08,1.34897
2023-11-09,1.70087
2023-11-10,1.75953
2023-11-11,1.40762
2023-11-12,1.64222
2023-11-13,1.52492
2023-11-14,1.64222
2023-11-15,1.99413
2023-11-16,2.22873
2023-11-17,2.05278
2023-11-18,0.93841
2023-11-19,1.29032
2023-11-20,1.46627
2023-11-21,1.99413
2023-11-22,2.75659
2023-11-23,2.34604
2023-11-24,1.52492
2023-11-25,1.70087
2023-11-26,1.46627
2023-11-27,1.75953
2023-11-28,1.46627
2023-11-29,1.81818
2023-11-30,1.40762
2023-12-01,1.05571
2023-12-02,0.29325
2023-12-03,1.64222
2023-12-04,2.46334
2023-12-05,2.75659
2023-12-06,3.63636
2023-12-07,2.75659
2023-12-08,2.05278
2023-12-09,1.64222
2023-12-10,3.63636
2023-12-11,2.58064
2023-12-12,2.17008
2023-12-13,2.58064
2023-12-14,2.63929
2023-12-15,1.93548
2023-12-16,1.81818
2023-12-17,1.87683
2023-12-18,2.17008
2023-12-19,1.64222
2023-12-20,1.87683
2023-12-21,1.52492
2023-12-22,1.87683
2023-12-23,1.05571
2023-12-24,1.05571
2023-12-25,0.76246
2023-12-26,1.29032
2023-12-27,8.21114
2023-12-28,2.52199
2023-12-29,2.17008
2023-12-30,1.70087
2023-12-31,1.99413
2024-01-01,2.28739
2024-01-02,2.75659
2024-01-03,2.11143
2024-01-04,1.99413
2024-01-05,1.75953
2024-01-06,1.99413
2024-01-07,1.64222
2024-01-08,1.40762
2024-01-09,1.70087
2024-01-10,2.63929
2024-01-11,6.56891
2024-01-12,4.16422
2024-01-13,2.28739
2024-01-14,1.87683
2024-01-15,2.34604
2024-01-16,3.40175
2024-01-17,1.58357
2024-01-18,1.64222
2024-01-19,2.11143
2024-01-20,1.05571
2024-01-21,1.23167
2024-01-22,1.93548
2024-01-23,1.40762
2024-01-24,4.10557
2024-01-25,1.87683
2024-01-26,1.34897
2024-01-27,1.40762
2024-01-28,2.34604
2024-01-29,2.58064
2024-01-30,2.93255
2024-01-31,1.70087
2024-02-01,1.52492
2024-02-02,2.11143
2024-02-03,0.87976
2024-02-04,1.52492
2024-02-05,2.58064
2024-02-06,1.81818
2024-02-07,1.29032
2024-02-08,1.81818
2024-02-09,0.52785
2024-02-10,1.64222
2024-02-11,1.46627
2024-02-12,1.70087
2024-02-13,1.81818
2024-02-14,2.17008
2024-02-15,3.57771
2024-02-16,2.63929
2024-02-17,1.87683
2024-02-18,2.63929
2024-02-19,3.16715
2024-02-20,1.99413
2024-02-21,2.22873
2024-02-22,3.1085
2024-02-23,2.63929
2024-02-24,1.81818
2024-02-25,1.99413
2024-02-26,2.69794
2024-02-27,3.63636
2024-02-28,4.22287
2024-02-29,5.16129
2024-03-01,4.04692
2024-03-02,3.75366
2024-03-03,3.87096
2024-03-04,5.04398
2024-03-05,6.217
2024-03-06,4.92668
2024-03-07,5.27859
2024-03-08,5.04398
2024-03-09,3.87096
2024-03-10,4.16422
2024-03-11,8.44574
2024-03-12,15.48387
2024-03-13,6.39296
2024-03-14,6.56891
2024-03-15,4.75073
2024-03-16,3.40175
2024-03-17,3.40175
2024-03-18,3.69501
2024-03-19,2.8739
2024-03-20,3.98826
