date,신탁
2023-05-30,31.69151
2023-05-31,38.82047
2023-06-01,34.47828
2023-06-02,31.88593
2023-06-03,20.47958
2023-06-04,21.12767
2023-06-05,29.61762
2023-06-06,22.87751
2023-06-07,37.45949
2023-06-08,39.59818
2023-06-09,33.8302
2023-06-10,24.04406
2023-06-11,21.84057
2023-06-12,38.75567
2023-06-13,39.07971
2023-06-14,34.73752
2023-06-15,37.39468
2023-06-16,38.49643
2023-06-17,22.55346
2023-06-18,22.03499
2023-06-19,35.19118
2023-06-20,40.69993
2023-06-21,33.50615
2023-06-22,36.0985
2023-06-23,34.08943
2023-06-24,18.53532
2023-06-25,19.57226
2023-06-26,32.59883
2023-06-27,37.26506
2023-06-28,36.87621
2023-06-29,36.22812
2023-06-30,31.95074
2023-07-01,18.79455
2023-07-02,17.36876
2023-07-03,33.05249
2023-07-04,34.99675
2023-07-05,36.16331
2023-07-06,36.29293
2023-07-07,28.19183
2023-07-08,18.85936
2023-07-09,17.82242
2023-07-10,37.97796
2023-07-11,31.43227
2023-07-12,33.1173
2023-07-13,34.21905
2023-07-14,31.88593
2023-07-15,17.36876
2023-07-16,18.27608
2023-07-17,36.0337
2023-07-18,36.16331
2023-07-19,35.19118
2023-07-20,32.53402
2023-07-21,28.64549
2023-07-22,16.46143
2023-07-23,18.21127
2023-07-24,34.6079
2023-07-25,37.97796
2023-07-26,33.95981
2023-07-27,34.21905
2023-07-28,32.20998
2023-07-29,19.37783
2023-07-30,17.36876
2023-07-31,30.46014
2023-08-01,29.22877
2023-08-02,31.69151
2023-08-03,30.13609
2023-08-04,26.44199
2023-08-05,18.53532
2023-08-06,15.35968
2023-08-07,31.88593
2023-08-08,31.56189
2023-08-09,35.51523
2023-08-10,30.84899
2023-08-11,30.71937
2023-08-12,19.37783
2023-08-13,17.36876
2023-08-14,31.30265
2023-08-15,24.04406
2023-08-16,37.32987
2023-08-17,34.34867
2023-08-18,37.00583
2023-08-19,17.95204
2023-08-20,20.28515
2023-08-21,37.32987
2023-08-22,37.00583
2023-08-23,33.37653
2023-08-24,36.55217
2023-08-25,34.15424
2023-08-26,19.31302
2023-08-27,18.60012
2023-08-28,32.33959
2023-08-29,34.15424
2023-08-30,38.49643
2023-08-31,35.25599
2023-09-01,29.4232
2023-09-02,20.02592
2023-09-03,20.02592
2023-09-04,35.77446
2023-09-05,35.45042
2023-09-06,35.77446
2023-09-07,38.88528
2023-09-08,32.85806
2023-09-09,20.99805
2023-09-10,20.99805
2023-09-11,33.895
2023-09-12,37.00583
2023-09-13,35.83927
2023-09-14,39.59818
2023-09-15,33.44134
2023-09-16,22.22942
2023-09-17,19.31302
2023-09-18,37.20025
2023-09-19,39.07971
2023-09-20,37.00583
2023-09-21,34.15424
2023-09-22,31.43227
2023-09-23,23.33117
2023-09-24,26.44199
2023-09-25,36.55217
2023-09-26,32.79325
2023-09-27,26.96046
2023-09-28,17.23914
2023-09-29,14.84121
2023-09-30,14.06351
2023-10-01,16.9799
2023-10-02,19.8963
2023-10-03,22.35904
2023-10-04,37.58911
2023-10-05,35.58003
2023-10-06,32.66364
2023-10-07,19.96111
2023-10-08,18.01685
2023-10-09,25.53467
2023-10-10,35.38561
2023-10-11,39.0149
2023-10-12,34.21905
2023-10-13,37.97796
2023-10-14,21.71095
2023-10-15,20.28515
2023-10-16,37.13545
2023-10-17,38.2372
2023-10-18,36.8114
2023-10-19,40.18146
2023-10-20,32.98768
2023-10-21,26.70123
2023-10-22,24.56254
2023-10-23,42.709
2023-10-24,40.89436
2023-10-25,37.91315
2023-10-26,38.82047
2023-10-27,33.44134
2023-10-28,19.83149
2023-10-29,20.02592
2023-10-30,34.54309
2023-10-31,33.8302
2023-11-01,38.62605
2023-11-02,34.08943
2023-11-03,33.18211
2023-11-04,21.84057
2023-11-05,26.11795
2023-11-06,39.85742
2023-11-07,38.82047
2023-11-08,37.07064
2023-11-09,36.42255
2023-11-10,32.98768
2023-11-11,19.50745
2023-11-12,21.90537
2023-11-13,37.58911
2023-11-14,41.02397
2023-11-15,36.16331
2023-11-16,30.84899
2023-11-17,30.26571
2023-11-18,22.03499
2023-11-19,18.98898
2023-11-20,35.58003
2023-11-21,34.08943
2023-11-22,34.08943
2023-11-23,34.54309
2023-11-24,29.55281
2023-11-25,20.02592
2023-11-26,20.28515
2023-11-27,38.302
2023-11-28,39.27414
2023-11-29,35.06156
2023-11-30,38.62605
2023-12-01,34.47828
2023-12-02,23.52559
2023-12-03,23.26636
2023-12-04,34.99675
2023-12-05,41.99611
2023-12-06,34.73752
2023-12-07,38.2372
2023-12-08,32.20998
2023-12-09,22.94232
2023-12-10,23.46079
2023-12-11,35.77446
2023-12-12,39.33895
2023-12-13,34.80233
2023-12-14,33.37653
2023-12-15,29.74724
2023-12-16,17.17433
2023-12-17,21.3869
2023-12-18,35.90408
2023-12-19,33.18211
2023-12-20,31.6267
2023-12-21,27.2197
2023-12-22,26.5068
2023-12-23,15.74854
2023-12-24,15.10045
2023-12-25,15.68373
2023-12-26,29.4232
2023-12-27,31.82112
2023-12-28,29.09915
2023-12-29,29.03434
2023-12-30,16.00777
2023-12-31,14.84121
2024-01-01,16.52624
2024-01-02,32.33959
2024-01-03,35.3208
2024-01-04,34.34867
2024-01-05,35.96889
2024-01-06,23.5904
2024-01-07,21.3869
2024-01-08,33.31173
2024-01-09,36.61697
2024-01-10,39.33895
2024-01-11,42.44977
2024-01-12,36.61697
2024-01-13,27.15489
2024-01-14,24.23849
2024-01-15,37.13545
2024-01-16,44.71808
2024-01-17,39.33895
2024-01-18,34.93195
2024-01-19,31.88593
2024-01-20,31.6267
2024-01-21,22.94232
2024-01-22,39.66299
2024-01-23,37.97796
2024-01-24,38.75567
2024-01-25,38.82047
2024-01-26,37.71872
2024-01-27,23.46079
2024-01-28,24.3033
2024-01-29,49.06027
2024-01-30,54.4394
2024-01-31,54.50421
2024-02-01,40.11665
2024-02-02,35.51523
2024-02-03,21.3869
2024-02-04,24.17368
2024-02-05,37.71872
2024-02-06,39.46856
2024-02-07,35.64484
2024-02-08,31.69151
2024-02-09,19.1186
2024-02-10,18.27608
2024-02-11,18.66493
2024-02-12,23.65521
2024-02-13,43.61633
2024-02-14,42.83862
2024-02-15,41.28321
2024-02-16,40.5055
2024-02-17,23.52559
2024-02-18,21.90537
2024-02-19,37.45949
2024-02-20,42.90343
2024-02-21,45.30136
2024-02-22,42.77381
2024-02-23,40.31108
2024-02-24,23.00712
2024-02-25,19.8963
2024-02-26,42.709
2024-02-27,40.89436
2024-02-28,42.32015
2024-02-29,33.895
2024-03-01,23.5904
2024-03-02,20.86843
2024-03-03,22.8127
2024-03-04,35.90408
2024-03-05,39.7278
2024-03-06,40.31108
2024-03-07,37.91315
2024-03-08,34.08943
2024-03-09,23.65521
2024-03-10,25.21062
2024-03-11,40.05184
2024-03-12,43.03305
2024-03-13,39.98703
2024-03-14,40.18146
2024-03-15,36.0337
2024-03-16,25.66429
2024-03-17,25.0162
2024-03-18,42.64419
2024-03-19,45.43097
2024-03-20,40.31108
