date,연금보험
2023-05-30,18.62316
2023-05-31,18.45145
2023-06-01,18.15485
2023-06-02,16.78114
2023-06-03,8.17983
2023-06-04,12.51951
2023-06-05,13.31564
2023-06-06,10.94286
2023-06-07,18.42023
2023-06-08,18.8261
2023-06-09,16.5782
2023-06-10,9.10084
2023-06-11,9.66281
2023-06-12,18.02997
2023-06-13,14.42397
2023-06-14,15.71963
2023-06-15,15.34498
2023-06-16,13.67467
2023-06-17,6.74367
2023-06-18,7.50858
2023-06-19,13.05026
2023-06-20,13.34686
2023-06-21,14.78301
2023-06-22,14.53325
2023-06-23,14.50202
2023-06-24,8.86668
2023-06-25,9.3506
2023-06-26,15.90696
2023-06-27,15.40743
2023-06-28,15.82891
2023-06-29,17.34311
2023-06-30,14.89228
2023-07-01,8.66375
2023-07-02,9.06962
2023-07-03,14.08054
2023-07-04,14.56447
2023-07-05,17.56166
2023-07-06,21.41742
2023-07-07,18.70121
2023-07-08,10.73993
2023-07-09,10.75554
2023-07-10,17.06212
2023-07-11,15.62597
2023-07-12,15.76646
2023-07-13,15.82891
2023-07-14,12.75366
2023-07-15,9.30377
2023-07-16,8.85107
2023-07-17,12.41024
2023-07-18,13.94005
2023-07-19,13.06587
2023-07-20,22.24477
2023-07-21,14.90789
2023-07-22,8.96034
2023-07-23,10.24039
2023-07-24,17.82703
2023-07-25,15.32937
2023-07-26,14.81423
2023-07-27,16.78114
2023-07-28,13.61223
2023-07-29,9.22572
2023-07-30,9.67842
2023-07-31,16.03184
2023-08-01,15.98501
2023-08-02,14.22104
2023-08-03,14.42397
2023-08-04,12.87855
2023-08-05,9.24133
2023-08-06,8.2891
2023-08-07,15.9694
2023-08-08,13.87761
2023-08-09,13.862
2023-08-10,15.09522
2023-08-11,13.20636
2023-08-12,9.36621
2023-08-13,10.75554
2023-08-14,12.5039
2023-08-15,9.95941
2023-08-16,15.23571
2023-08-17,16.31283
2023-08-18,15.36059
2023-08-19,8.88229
2023-08-20,9.16328
2023-08-21,13.73712
2023-08-22,14.6113
2023-08-23,17.0309
2023-08-24,16.21916
2023-08-25,16.5782
2023-08-26,9.83453
2023-08-27,9.95941
2023-08-28,15.87574
2023-08-29,17.26506
2023-08-30,19.26319
2023-08-31,17.46799
2023-09-01,17.92069
2023-09-02,10.50577
2023-09-03,12.01998
2023-09-04,17.14018
2023-09-05,16.93724
2023-09-06,15.64158
2023-09-07,16.37527
2023-09-08,15.064
2023-09-09,8.33593
2023-09-10,10.97408
2023-09-11,15.48548
2023-09-12,13.4093
2023-09-13,13.1127
2023-09-14,13.09709
2023-09-15,12.06681
2023-09-16,8.78863
2023-09-17,13.42491
2023-09-18,12.61317
2023-09-19,12.73805
2023-09-20,13.39369
2023-09-21,13.17514
2023-09-22,11.50483
2023-09-23,7.41492
2023-09-24,8.5857
2023-09-25,13.59662
2023-09-26,12.87855
2023-09-27,11.89509
2023-09-28,7.49297
2023-09-29,7.49297
2023-09-30,7.44614
2023-10-01,8.16422
2023-10-02,9.55354
2023-10-03,9.56915
2023-10-04,16.92163
2023-10-05,14.75179
2023-10-06,14.36153
2023-10-07,7.93006
2023-10-08,9.11645
2023-10-09,10.38089
2023-10-10,17.01529
2023-10-11,14.04932
2023-10-12,15.36059
2023-10-13,12.75366
2023-10-14,7.94567
2023-10-15,9.31938
2023-10-16,12.39463
2023-10-17,13.69029
2023-10-18,13.87761
2023-10-19,14.17421
2023-10-20,13.09709
2023-10-21,7.04027
2023-10-22,8.11738
2023-10-23,12.90977
2023-10-24,14.17421
2023-10-25,16.50015
2023-10-26,21.30814
2023-10-27,18.79487
2023-10-28,10.0999
2023-10-29,9.99063
2023-10-30,17.9363
2023-10-31,16.62503
2023-11-01,15.34498
2023-11-02,15.3762
2023-11-03,18.48267
2023-11-04,8.86668
2023-11-05,8.133
2023-11-06,13.28442
2023-11-07,12.14486
2023-11-08,12.75366
2023-11-09,14.87667
2023-11-10,14.3147
2023-11-11,8.35154
2023-11-12,7.64907
2023-11-13,13.28442
2023-11-14,12.42585
2023-11-15,12.66
2023-11-16,15.98501
2023-11-17,12.37901
2023-11-18,7.68029
2023-11-19,8.16422
2023-11-20,13.89322
2023-11-21,15.34498
2023-11-22,15.84452
2023-11-23,16.90602
2023-11-24,14.26787
2023-11-25,9.0384
2023-11-26,11.0053
2023-11-27,16.90602
2023-11-28,17.87386
2023-11-29,18.15485
2023-11-30,18.43584
2023-12-01,15.064
2023-12-02,8.8979
2023-12-03,10.56821
2023-12-04,15.3762
2023-12-05,15.54792
2023-12-06,17.73337
2023-12-07,14.90789
2023-12-08,16.82797
2023-12-09,9.33499
2023-12-10,9.78769
2023-12-11,15.61036
2023-12-12,14.9235
2023-12-13,16.81236
2023-12-14,17.46799
2023-12-15,14.06493
2023-12-16,8.7418
2023-12-17,8.61692
2023-12-18,13.69029
2023-12-19,14.6113
2023-12-20,15.42304
2023-12-21,15.93818
2023-12-22,17.42116
2023-12-23,10.44333
2023-12-24,9.78769
2023-12-25,10.64626
2023-12-26,16.84358
2023-12-27,18.6856
2023-12-28,20.80861
2023-12-29,19.20074
2023-12-30,12.19169
2023-12-31,10.98969
2024-01-01,11.81704
2024-01-02,21.65157
2024-01-03,21.26131
2024-01-04,20.6369
2024-01-05,18.8261
2024-01-06,12.26974
2024-01-07,12.22291
2024-01-08,17.73337
2024-01-09,18.88854
2024-01-10,23.32188
2024-01-11,19.85638
2024-01-12,16.74992
2024-01-13,11.03652
2024-01-14,11.39556
2024-01-15,19.90321
2024-01-16,20.77739
2024-01-17,20.71495
2024-01-18,22.08866
2024-01-19,22.19793
2024-01-20,13.61223
2024-01-21,13.37808
2024-01-22,21.97939
2024-01-23,24.69559
2024-01-24,25.0078
2024-01-25,27.44302
2024-01-26,25.53855
2024-01-27,15.64158
2024-01-28,15.23571
2024-01-29,26.52201
2024-01-30,29.09772
2024-01-31,29.23821
2024-02-01,23.30627
2024-02-02,21.27692
2024-02-03,11.89509
2024-02-04,13.1127
2024-02-05,19.79394
2024-02-06,19.71589
2024-02-07,16.53137
2024-02-08,16.56259
2024-02-09,11.72338
2024-02-10,11.36434
2024-02-11,11.80143
2024-02-12,13.34686
2024-02-13,23.68092
2024-02-14,21.85451
2024-02-15,22.91601
2024-02-16,18.96659
2024-02-17,11.0053
2024-02-18,13.08148
2024-02-19,19.66906
2024-02-20,20.90227
2024-02-21,21.47986
2024-02-22,22.41648
2024-02-23,20.10615
2024-02-24,12.62878
2024-02-25,12.37901
2024-02-26,21.30814
2024-02-27,20.88666
2024-02-28,20.05931
2024-02-29,21.13643
2024-03-01,12.45707
2024-03-02,11.02091
2024-03-03,9.9438
2024-03-04,20.13737
2024-03-05,22.55697
2024-03-06,22.05744
2024-03-07,21.10521
2024-03-08,18.96659
2024-03-09,11.70777
2024-03-10,11.27068
2024-03-11,19.49734
2024-03-12,18.91976
2024-03-13,18.87293
2024-03-14,15.95379
2024-03-15,15.15766
2024-03-16,10.05307
2024-03-17,10.94286
2024-03-18,15.53231
2024-03-19,17.90508
2024-03-20,18.6856
