date,CRE
2023-05-30,6.60779
2023-05-31,6.54689
2023-06-01,6.48599
2023-06-02,5.72472
2023-06-03,3.95858
2023-06-04,2.95371
2023-06-05,5.84652
2023-06-06,4.06516
2023-06-07,7.04933
2023-06-08,6.79049
2023-06-09,6.33373
2023-06-10,3.4866
2023-06-11,2.83191
2023-06-12,6.54689
2023-06-13,6.44031
2023-06-14,6.30328
2023-06-15,5.49634
2023-06-16,5.7095
2023-06-17,3.4257
2023-06-18,2.84713
2023-06-19,5.96833
2023-06-20,6.02923
2023-06-21,5.67904
2023-06-22,6.27283
2023-06-23,5.64859
2023-06-24,3.07551
2023-06-25,1.99451
2023-06-26,6.77527
2023-06-27,6.42509
2023-06-28,6.68392
2023-06-29,6.40986
2023-06-30,5.38976
2023-07-01,3.22777
2023-07-02,3.15164
2023-07-03,6.95797
2023-07-04,6.69914
2023-07-05,6.51644
2023-07-06,6.22716
2023-07-07,5.61814
2023-07-08,3.21254
2023-07-09,3.07551
2023-07-10,6.95797
2023-07-11,6.83617
2023-07-12,6.47076
2023-07-13,7.11023
2023-07-14,6.27283
2023-07-15,3.62362
2023-07-16,3.16686
2023-07-17,7.04933
2023-07-18,7.06455
2023-07-19,6.66869
2023-07-20,6.18148
2023-07-21,5.52679
2023-07-22,3.12119
2023-07-23,2.48172
2023-07-24,5.31364
2023-07-25,5.8922
2023-07-26,5.46589
2023-07-27,5.69427
2023-07-28,5.61814
2023-07-29,2.5274
2023-07-30,2.29902
2023-07-31,5.51157
2023-08-01,4.94823
2023-08-02,5.66382
2023-08-03,6.92752
2023-08-04,5.75517
2023-08-05,3.5475
2023-08-06,2.66443
2023-08-07,5.69427
2023-08-08,6.25761
2023-08-09,5.54202
2023-08-10,6.31851
2023-08-11,5.55724
2023-08-12,3.28867
2023-08-13,2.66443
2023-08-14,5.84652
2023-08-15,3.34957
2023-08-16,6.77527
2023-08-17,6.62302
2023-08-18,6.1358
2023-08-19,3.41047
2023-08-20,3.30389
2023-08-21,6.53166
2023-08-22,5.25274
2023-08-23,6.62302
2023-08-24,6.95797
2023-08-25,5.98355
2023-08-26,3.02984
2023-08-27,2.29902
2023-08-28,5.78562
2023-08-29,5.57247
2023-08-30,6.53166
2023-08-31,5.48112
2023-09-01,4.85688
2023-09-02,3.4257
2023-09-03,2.3447
2023-09-04,6.04445
2023-09-05,5.54202
2023-09-06,6.30328
2023-09-07,6.40986
2023-09-08,5.66382
2023-09-09,2.86236
2023-09-10,2.61875
2023-09-11,6.19671
2023-09-12,5.96833
2023-09-13,6.014
2023-09-14,5.98355
2023-09-15,6.39464
2023-09-16,2.96894
2023-09-17,3.27344
2023-09-18,6.12058
2023-09-19,5.7704
2023-09-20,5.81607
2023-09-21,5.90742
2023-09-22,5.32886
2023-09-23,3.65408
2023-09-24,2.4056
2023-09-25,4.933
2023-09-26,5.58769
2023-09-27,5.07003
2023-09-28,2.23812
2023-09-29,1.93361
2023-09-30,2.00974
2023-10-01,2.10109
2023-10-02,2.89281
2023-10-03,2.86236
2023-10-04,5.90742
2023-10-05,4.96345
2023-10-06,5.45066
2023-10-07,2.86236
2023-10-08,2.43605
2023-10-09,2.66443
2023-10-10,5.38976
2023-10-11,6.25761
2023-10-12,6.57734
2023-10-13,5.35931
2023-10-14,3.06029
2023-10-15,2.72533
2023-10-16,5.60292
2023-10-17,6.014
2023-10-18,5.84652
2023-10-19,6.25761
2023-10-20,4.21741
2023-10-21,2.42082
2023-10-22,2.26857
2023-10-23,5.11571
2023-10-24,4.97868
2023-10-25,4.82643
2023-10-26,5.35931
2023-10-27,4.71985
2023-10-28,2.99939
2023-10-29,2.13154
2023-10-30,5.13093
2023-10-31,5.63337
2023-11-01,5.42021
2023-11-02,5.72472
2023-11-03,5.17661
2023-11-04,3.18209
2023-11-05,2.72533
2023-11-06,5.05481
2023-11-07,5.86175
2023-11-08,5.84652
2023-11-09,6.22716
2023-11-10,5.61814
2023-11-11,3.74543
2023-11-12,3.19732
2023-11-13,5.93788
2023-11-14,5.69427
2023-11-15,6.28806
2023-11-16,5.8313
2023-11-17,5.20706
2023-11-18,2.74056
2023-11-19,2.22289
2023-11-20,5.37454
2023-11-21,5.37454
2023-11-22,5.17661
2023-11-23,5.66382
2023-11-24,4.91778
2023-11-25,3.02984
2023-11-26,2.66443
2023-11-27,5.40499
2023-11-28,6.12058
2023-11-29,5.23751
2023-11-30,5.37454
2023-12-01,4.65895
2023-12-02,3.19732
2023-12-03,2.29902
2023-12-04,4.38489
2023-12-05,5.38976
2023-12-06,4.91778
2023-12-07,5.05481
2023-12-08,4.94823
2023-12-09,2.74056
2023-12-10,2.16199
2023-12-11,4.88733
2023-12-12,5.00913
2023-12-13,4.91778
2023-12-14,5.16138
2023-12-15,4.41534
2023-12-16,2.98416
2023-12-17,2.10109
2023-12-18,4.94823
2023-12-19,5.00913
2023-12-20,5.16138
2023-12-21,4.47624
2023-12-22,3.4866
2023-12-23,2.19244
2023-12-24,1.82704
2023-12-25,1.88794
2023-12-26,4.18696
2023-12-27,4.11084
2023-12-28,3.97381
2023-12-29,3.88246
2023-12-30,2.31425
2023-12-31,2.00974
2024-01-01,1.73568
2024-01-02,4.90255
2024-01-03,5.07003
2024-01-04,5.03958
2024-01-05,4.41534
2024-01-06,2.49695
2024-01-07,2.2838
2024-01-08,4.6285
2024-01-09,6.30328
2024-01-10,5.03958
2024-01-11,6.59257
2024-01-12,8.38915
2024-01-13,3.10596
2024-01-14,2.98416
2024-01-15,5.29841
2024-01-16,6.21193
2024-01-17,5.67904
2024-01-18,5.48112
2024-01-19,5.34409
2024-01-20,2.89281
2024-01-21,3.74543
2024-01-22,6.42509
2024-01-23,6.21193
2024-01-24,5.61814
2024-01-25,5.08526
2024-01-26,5.10048
2024-01-27,2.98416
2024-01-28,2.60353
2024-01-29,6.77527
2024-01-30,5.14616
2024-01-31,5.69427
2024-02-01,5.35931
2024-02-02,5.07003
2024-02-03,2.72533
2024-02-04,2.42082
2024-02-05,4.78075
2024-02-06,5.69427
2024-02-07,5.17661
2024-02-08,4.88733
2024-02-09,2.4665
2024-02-10,2.49695
2024-02-11,2.39037
2024-02-12,2.43605
2024-02-13,5.28319
2024-02-14,5.92265
2024-02-15,4.94823
2024-02-16,4.76552
2024-02-17,2.99939
2024-02-18,2.72533
2024-02-19,5.69427
2024-02-20,5.7704
2024-02-21,5.37454
2024-02-22,5.14616
2024-02-23,5.00913
2024-02-24,2.54263
2024-02-25,1.85749
2024-02-26,5.64859
2024-02-27,6.47076
2024-02-28,5.16138
2024-02-29,4.46102
2024-03-01,2.69488
2024-03-02,2.57308
2024-03-03,2.26857
2024-03-04,5.40499
2024-03-05,6.95797
2024-03-06,5.66382
2024-03-07,5.66382
2024-03-08,4.73507
2024-03-09,3.06029
2024-03-10,2.51218
2024-03-11,5.57247
2024-03-12,5.45066
2024-03-13,5.32886
2024-03-14,5.7095
2024-03-15,5.54202
2024-03-16,3.34957
2024-03-17,2.60353
2024-03-18,5.8922
2024-03-19,5.66382
2024-03-20,5.02436
