date,카드캐시백
2023-06-02,0.975
2023-06-03,0.54903
2023-06-04,0.40704
2023-06-05,0.70049
2023-06-06,0.66262
2023-06-07,1.04127
2023-06-08,0.88981
2023-06-09,0.81408
2023-06-10,0.4733
2023-06-11,0.60583
2023-06-12,0.99394
2023-06-13,0.68156
2023-06-14,0.63422
2023-06-15,0.60583
2023-06-16,0.65316
2023-06-17,0.38811
2023-06-18,0.42597
2023-06-19,0.61529
2023-06-20,0.74782
2023-06-21,0.85195
2023-06-22,0.86141
2023-06-23,0.72889
2023-06-24,0.36917
2023-06-25,0.64369
2023-06-26,0.69102
2023-06-27,0.81408
2023-06-28,0.92767
2023-06-29,0.80461
2023-06-30,0.70049
2023-07-01,1.34418
2023-07-02,0.78568
2023-07-03,1.20219
2023-07-04,1.13593
2023-07-05,1.01287
2023-07-06,0.94661
2023-07-07,0.69102
2023-07-08,0.46383
2023-07-09,0.74782
2023-07-10,0.94661
2023-07-11,0.76675
2023-07-12,0.69102
2023-07-13,0.87088
2023-07-14,0.65316
2023-07-15,0.4449
2023-07-16,0.52063
2023-07-17,0.69102
2023-07-18,0.81408
2023-07-19,0.71942
2023-07-20,0.62476
2023-07-21,0.66262
2023-07-22,0.40704
2023-07-23,0.48277
2023-07-24,0.75728
2023-07-25,0.90874
2023-07-26,0.79515
2023-07-27,0.83301
2023-07-28,0.79515
2023-07-29,0.31238
2023-07-30,0.5301
2023-07-31,0.91821
2023-08-01,1.80802
2023-08-02,1.0318
2023-08-03,0.86141
2023-08-04,0.90874
2023-08-05,0.53956
2023-08-06,0.70995
2023-08-07,0.88034
2023-08-08,0.95607
2023-08-09,0.84248
2023-08-10,0.75728
2023-08-11,0.54903
2023-08-12,0.56796
2023-08-13,0.40704
2023-08-14,0.66262
2023-08-15,0.4733
2023-08-16,0.84248
2023-08-17,0.69102
2023-08-18,0.69102
2023-08-19,0.4449
2023-08-20,0.42597
2023-08-21,0.67209
2023-08-22,0.77622
2023-08-23,0.70049
2023-08-24,0.45437
2023-08-25,0.68156
2023-08-26,0.45437
2023-08-27,0.4733
2023-08-28,0.65316
2023-08-29,0.69102
2023-08-30,0.58689
2023-08-31,0.98447
2023-09-01,1.83642
2023-09-02,0.79515
2023-09-03,0.68156
2023-09-04,1.07913
2023-09-05,1.09806
2023-09-06,0.88981
2023-09-07,0.58689
2023-09-08,0.56796
2023-09-09,0.42597
2023-09-10,0.5585
2023-09-11,0.73835
2023-09-12,0.89928
2023-09-13,0.975
2023-09-14,0.78568
2023-09-15,0.62476
2023-09-16,0.51117
2023-09-17,0.49223
2023-09-18,0.89928
2023-09-19,0.96554
2023-09-20,0.88981
2023-09-21,0.75728
2023-09-22,0.59636
2023-09-23,0.36917
2023-09-24,0.34078
2023-09-25,0.75728
2023-09-26,0.62476
2023-09-27,0.64369
2023-09-28,0.43544
2023-09-29,0.25558
2023-09-30,0.46383
2023-10-01,1.30632
2023-10-02,0.75728
2023-10-03,0.89928
2023-10-04,1.57137
2023-10-05,0.89928
2023-10-06,0.91821
2023-10-07,0.48277
2023-10-08,0.69102
2023-10-09,0.69102
2023-10-10,1.06967
2023-10-11,0.81408
2023-10-12,0.78568
2023-10-13,0.58689
2023-10-14,0.4165
2023-10-15,0.4449
2023-10-16,0.99394
2023-10-17,0.61529
2023-10-18,0.88981
2023-10-19,0.63422
2023-10-20,0.69102
2023-10-21,0.48277
2023-10-22,0.4165
2023-10-23,0.71942
2023-10-24,0.59636
2023-10-25,0.78568
2023-10-26,0.68156
2023-10-27,0.53956
2023-10-28,0.27451
2023-10-29,0.5017
2023-10-30,0.59636
2023-10-31,0.96554
2023-11-01,1.98788
2023-11-02,0.95607
2023-11-03,0.85195
2023-11-04,0.72889
2023-11-05,0.58689
2023-11-06,0.84248
2023-11-07,0.73835
2023-11-08,0.84248
2023-11-09,0.75728
2023-11-10,0.76675
2023-11-11,0.28398
2023-11-12,0.46383
2023-11-13,0.68156
2023-11-14,0.89928
2023-11-15,0.71942
2023-11-16,0.5585
2023-11-17,0.4449
2023-11-18,0.34078
2023-11-19,0.29344
2023-11-20,0.77622
2023-11-21,0.66262
2023-11-22,0.62476
2023-11-23,0.45437
2023-11-24,0.52063
2023-11-25,0.35971
2023-11-26,0.65316
2023-11-27,0.62476
2023-11-28,0.68156
2023-11-29,0.53956
2023-11-30,0.88034
2023-12-01,1.78909
2023-12-02,0.85195
2023-12-03,0.84248
2023-12-04,1.06967
2023-12-05,0.95607
2023-12-06,1.10753
2023-12-07,0.65316
2023-12-08,0.66262
2023-12-09,0.43544
2023-12-10,0.51117
2023-12-11,0.82355
2023-12-12,0.72889
2023-12-13,0.59636
2023-12-14,0.63422
2023-12-15,0.58689
2023-12-16,0.45437
2023-12-17,0.53956
2023-12-18,0.74782
2023-12-19,0.73835
2023-12-20,0.88034
2023-12-21,0.5585
2023-12-22,0.57743
2023-12-23,0.21772
2023-12-24,0.19878
2023-12-25,0.21772
2023-12-26,0.65316
2023-12-27,0.48277
2023-12-28,0.56796
2023-12-29,0.66262
2023-12-30,0.4165
2023-12-31,0.59636
2024-01-01,1.87429
2024-01-02,1.60923
2024-01-03,1.40098
2024-01-04,1.23059
2024-01-05,1.14539
2024-01-06,0.75728
2024-01-07,0.73835
2024-01-08,0.91821
2024-01-09,1.117
2024-01-10,1.12646
2024-01-11,1.16433
2024-01-12,0.83301
2024-01-13,0.48277
2024-01-14,0.53956
2024-01-15,1.15486
2024-01-16,1.17379
2024-01-17,0.84248
2024-01-18,0.98447
2024-01-19,1.0886
2024-01-20,0.61529
2024-01-21,0.86141
2024-01-22,1.31578
2024-01-23,1.0602
2024-01-24,1.23059
2024-01-25,0.91821
2024-01-26,0.76675
2024-01-27,0.4165
2024-01-28,0.5585
2024-01-29,0.77622
2024-01-30,0.91821
2024-01-31,0.93714
2024-02-01,1.91215
2024-02-02,1.09806
2024-02-03,0.66262
2024-02-04,0.80461
2024-02-05,0.94661
2024-02-06,0.89928
2024-02-07,0.69102
2024-02-08,0.43544
2024-02-09,0.31238
2024-02-10,0.30291
2024-02-11,0.34078
2024-02-12,0.51117
2024-02-13,0.90874
2024-02-14,0.95607
2024-02-15,1.04127
2024-02-16,0.59636
2024-02-17,0.4165
2024-02-18,0.5301
2024-02-19,0.77622
2024-02-20,0.84248
2024-02-21,0.92767
2024-02-22,0.57743
2024-02-23,0.68156
2024-02-24,0.42597
2024-02-25,0.42597
2024-02-26,1.05073
2024-02-27,0.88981
2024-02-28,1.01287
2024-02-29,1.18326
2024-03-01,1.68496
2024-03-02,0.92767
2024-03-03,0.75728
2024-03-04,0.89928
2024-03-05,0.86141
2024-03-06,0.71942
2024-03-07,0.69102
2024-03-08,0.62476
2024-03-09,0.45437
2024-03-10,0.38811
2024-03-11,0.63422
2024-03-12,0.68156
2024-03-13,0.68156
2024-03-14,0.63422
2024-03-15,0.56796
2024-03-16,0.35024
2024-03-17,0.26505
2024-03-18,0.72889
2024-03-19,0.66262
2024-03-20,0.76675
